office,district,candidate,incumbent,party,votes,pct
State Representative,14 Unexpired Term,Joshua Baker,False,LIB,266,1.97
State Representative,14 Unexpired Term,Rebecca Boenigk,False,REP,1507,11.15
State Representative,14 Unexpired Term,John Raney,False,REP,3758,27.80
State Representative,14 Unexpired Term,Judy Webb LeUnes,False,DEM,3060,22.63
State Representative,14 Unexpired Term,Bob Yancy,False,REP,4928,36.45
State Representative,14 Unexpired Term,Total,,,13519,
