office,district,candidate,incumbent,party,votes,pct
State Representative,50 Unexpired Term,Jade Chang Sheppard,False,DEM,2335,15.63
State Representative,50 Unexpired Term,Celia Israel,False,DEM,4755,31.84
State Representative,50 Unexpired Term,Rico Reyes,False,DEM,1993,13.34
State Representative,50 Unexpired Term,Mike VanDeWalle,False,REP,5853,39.19
State Representative,50 Unexpired Term,Total,,,14936,
