county,precinct,office,district,party,candidate,votes,early_votes,election_day
Kaufman,1.0,Registered Voters,,REP,,3078.0,,
Kaufman,1.0,Ballots Cast,,REP,,1443.0,952.0,491.0
Kaufman,1.0,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Kaufman,1.0,Straight Party,,REP,Under Votes,671.0,453.0,218.0
Kaufman,1.0,Straight Party,,REP,Republican Party,474.0,302.0,172.0
Kaufman,1.0,Straight Party,,DEM,Democratic Party,280.0,184.0,96.0
Kaufman,1.0,Straight Party,,LIB,Libertarian Party,6.0,2.0,4.0
Kaufman,1.0,Straight Party,,GRN,Green Party,1.0,1.0,0.0
Kaufman,1.0,President and Vice President,,REP,Over Votes,0.0,0.0,0.0
Kaufman,1.0,President and Vice President,,REP,Under Votes,31.0,21.0,10.0
Kaufman,1.0,President and Vice President,,REP,Mitt Romney \ Paul Ryan,901.0,600.0,301.0
Kaufman,1.0,President and Vice President,,DEM,Barack Obama \ Joe Biden,491.0,318.0,173.0
Kaufman,1.0,President and Vice President,,LIB,Gary Johnson \ Jim Gray,16.0,10.0,6.0
Kaufman,1.0,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,3.0,3.0,0.0
Kaufman,1.0,President and Vice President,,,VIRGIL GOODE,0.0,0.0,0.0
Kaufman,1.0,United States Senator,,REP,Over Votes,1.0,1.0,0.0
Kaufman,1.0,United States Senator,,REP,Under Votes,44.0,32.0,12.0
Kaufman,1.0,United States Senator,,REP,Ted Cruz,865.0,575.0,290.0
Kaufman,1.0,United States Senator,,DEM,Paul Sadler,495.0,325.0,170.0
Kaufman,1.0,United States Senator,,LIB,John Jay Myers,27.0,13.0,14.0
Kaufman,1.0,United States Senator,,GRN,David B. Collins,10.0,6.0,4.0
Kaufman,1.0,United States Representative,5,REP,Over Votes,0.0,0.0,0.0
Kaufman,1.0,United States Representative,5,REP,Under Votes,52.0,35.0,17.0
Kaufman,1.0,United States Representative,5,REP,Jeb Hensarling,892.0,600.0,292.0
Kaufman,1.0,United States Representative,5,DEM,Linda S. Mrosko,457.0,294.0,163.0
Kaufman,1.0,United States Representative,5,LIB,Ken Ashby,36.0,18.0,18.0
Kaufman,1.0,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Kaufman,1.0,Railroad Commissioner,,REP,Under Votes,84.0,62.0,22.0
Kaufman,1.0,Railroad Commissioner,,REP,Christi Craddick,832.0,557.0,275.0
Kaufman,1.0,Railroad Commissioner,,DEM,Dale Henry,478.0,305.0,173.0
Kaufman,1.0,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,24.0,14.0,10.0
Kaufman,1.0,Railroad Commissioner,,GRN,Chris Kennedy,24.0,14.0,10.0
Kaufman,1.0,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0.0,0.0,0.0
Kaufman,1.0,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,357.0,255.0,102.0
Kaufman,1.0,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,879.0,588.0,291.0
Kaufman,1.0,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,151.0,78.0,73.0
Kaufman,1.0,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,55.0,31.0,24.0
Kaufman,1.0,"Justice, Supreme Court, Place 2",,REP,Over Votes,0.0,0.0,0.0
Kaufman,1.0,"Justice, Supreme Court, Place 2",,REP,Under Votes,368.0,264.0,104.0
Kaufman,1.0,"Justice, Supreme Court, Place 2",,REP,Don Willett,904.0,584.0,320.0
Kaufman,1.0,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,161.0,95.0,66.0
Kaufman,1.0,"Justice, Supreme Court, Place 4",,REP,Over Votes,0.0,0.0,0.0
Kaufman,1.0,"Justice, Supreme Court, Place 4",,REP,Under Votes,375.0,266.0,109.0
Kaufman,1.0,"Justice, Supreme Court, Place 4",,REP,John Devine,864.0,568.0,296.0
Kaufman,1.0,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,140.0,77.0,63.0
