county,precinct,office,district,party,candidate,votes,early_voting,election_day
Floyd,1.0,Registered Voters,,REP,,1220.0,,
Floyd,1.0,Ballots Cast,,REP,,753.0,494.0,259.0
Floyd,1.0,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Floyd,1.0,Straight Party,,REP,Under Votes,410.0,253.0,157.0
Floyd,1.0,Straight Party,,REP,Republican Party,239.0,164.0,75.0
Floyd,1.0,Straight Party,,DEM,Democratic Party,62.0,36.0,26.0
Floyd,1.0,Straight Party,,LIB,Libertarian Party,3.0,2.0,1.0
Floyd,1.0,Straight Party,,GRN,Green Party,1.0,1.0,0.0
Floyd,1.0,President and Vice President,,REP,Over Votes,0.0,0.0,0.0
Floyd,1.0,President and Vice President,,REP,Under Votes,12.0,8.0,4.0
Floyd,1.0,President and Vice President,,REP,Mitt Romney \ Paul Ryan,620.0,421.0,199.0
Floyd,1.0,President and Vice President,,DEM,Barack Obama \ Joe Biden,120.0,64.0,56.0
Floyd,1.0,President and Vice President,,LIB,Gary Johnson \ Jim Gray,1.0,1.0,0.0
Floyd,1.0,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0.0,0.0,0.0
Floyd,1.0,United States Senator,,REP,Over Votes,0.0,0.0,0.0
Floyd,1.0,United States Senator,,REP,Under Votes,28.0,15.0,13.0
Floyd,1.0,United States Senator,,REP,Ted Cruz,591.0,397.0,194.0
Floyd,1.0,United States Senator,,DEM,Paul Sadler,121.0,73.0,48.0
Floyd,1.0,United States Senator,,LIB,John Jay Myers,9.0,6.0,3.0
Floyd,1.0,United States Senator,,GRN,David B. Collins,1.0,0.0,1.0
Floyd,1.0,United States Representative,19,REP,Over Votes,0.0,0.0,0.0
Floyd,1.0,United States Representative,19,REP,Under Votes,82.0,46.0,36.0
Floyd,1.0,United States Representative,19,REP,Randy Neugebauer,623.0,421.0,202.0
Floyd,1.0,United States Representative,19,LIB,Richard (Chip) Peterson,44.0,23.0,21.0
Floyd,1.0,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Floyd,1.0,Railroad Commissioner,,REP,Under Votes,45.0,27.0,18.0
Floyd,1.0,Railroad Commissioner,,REP,Christi Craddick,568.0,386.0,182.0
Floyd,1.0,Railroad Commissioner,,DEM,Dale Henry,128.0,71.0,57.0
Floyd,1.0,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,5.0,3.0,2.0
Floyd,1.0,Railroad Commissioner,,GRN,Chris Kennedy,0.0,0.0,0.0
Floyd,1.0,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0.0,0.0,0.0
Floyd,1.0,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,99.0,59.0,40.0
