county,precinct,office,district,candidate,party,early_voting,election_day,votes
Childress,101,President,,Mitt Romney,REP,267,157,424
Childress,201,President,,Mitt Romney,REP,251,194,445
Childress,301,President,,Mitt Romney,REP,183,144,327
Childress,401,President,,Mitt Romney,REP,252,217,469
Childress,101,President,,Barack Obama,DEM,41,28,69
Childress,201,President,,Barack Obama,DEM,19,45,64
Childress,301,President,,Barack Obama,DEM,44,54,98
Childress,401,President,,Barack Obama,DEM,40,49,89
Childress,101,President,,Jill Stein,GRN,0,0,0
Childress,201,President,,Jill Stein,GRN,0,1,1
Childress,301,President,,Jill Stein,GRN,0,0,0
Childress,401,President,,Jill Stein,GRN,0,0,0
Childress,101,President,,Gary Johnson,LIB,1,1,2
Childress,201,President,,Gary Johnson,LIB,1,1,2
Childress,301,President,,Gary Johnson,LIB,0,1,1
Childress,401,President,,Gary Johnson,LIB,2,3,5
Childress,101,US Senate,,Ted Cruz,REP,254,147,401
Childress,201,US Senate,,Ted Cruz,REP,245,180,425
Childress,301,US Senate,,Ted Cruz,REP,164,132,296
Childress,401,US Senate,,Ted Cruz,REP,237,208,445
Childress,101,US Senate,,Paul Sadler,DEM,43,21,64
Childress,201,US Senate,,Paul Sadler,DEM,20,51,71
Childress,301,US Senate,,Paul Sadler,DEM,51,54,105
Childress,401,US Senate,,Paul Sadler,DEM,45,49,94
Childress,101,US Senate,,David B. Collins,GRN,1,0,1
Childress,201,US Senate,,David B. Collins,GRN,2,2,4
Childress,301,US Senate,,David B. Collins,GRN,2,1,3
Childress,401,US Senate,,David B. Collins,GRN,3,1,4
Childress,101,US Senate,,John Jay Myers,LIB,2,6,8
Childress,201,US Senate,,John Jay Myers,LIB,1,4,5
Childress,301,US Senate,,John Jay Myers,LIB,2,5,7
Childress,401,US Senate,,John Jay Myers,LIB,4,3,7
Childress,101,US House,13,Mac Thornberry,REP,270,158,428
Childress,201,US House,13,Mac Thornberry,REP,251,198,449
Childress,301,US House,13,Mac Thornberry,REP,181,150,331
Childress,401,US House,13,Mac Thornberry,REP,248,222,470
Childress,101,US House,13,Keith F. Houston,GRN,1,0,1
Childress,201,US House,13,Keith F. Houston,GRN,5,4,9
Childress,301,US House,13,Keith F. Houston,GRN,2,6,8
Childress,401,US House,13,Keith F. Houston,GRN,4,6,10
Childress,101,US House,13,John Robert Deek,LIB,8,8,16
Childress,201,US House,13,John Robert Deek,LIB,4,11,15
Childress,301,US House,13,John Robert Deek,LIB,3,12,15
Childress,401,US House,13,John Robert Deek,LIB,8,8,16
Childress,101,Railroad Commissioner,,Christi Craddick,REP,246,137,383
Childress,201,Railroad Commissioner,,Christi Craddick,REP,235,177,412
Childress,301,Railroad Commissioner,,Christi Craddick,REP,164,125,289
Childress,401,Railroad Commissioner,,Christi Craddick,REP,238,201,439
Childress,101,Railroad Commissioner,,Dale Henry,DEM,38,29,67
Childress,201,Railroad Commissioner,,Dale Henry,DEM,22,50,72
Childress,301,Railroad Commissioner,,Dale Henry,DEM,50,60,110
Childress,401,Railroad Commissioner,,Dale Henry,DEM,44,50,94
Childress,101,Railroad Commissioner,,Chris Kennedy,GRN,5,2,7
Childress,201,Railroad Commissioner,,Chris Kennedy,GRN,5,5,10
Childress,301,Railroad Commissioner,,Chris Kennedy,GRN,2,3,5
Childress,401,Railroad Commissioner,,Chris Kennedy,GRN,3,4,7
Childress,101,Railroad Commissioner,,Vivekananda (Vik) Wall,LIB,1,4,5
Childress,201,Railroad Commissioner,,Vivekananda (Vik) Wall,LIB,1,4,5
Childress,301,Railroad Commissioner,,Vivekananda (Vik) Wall,LIB,0,2,2
Childress,401,Railroad Commissioner,,Vivekananda (Vik) Wall,LIB,1,2,3
Childress,101,Railroad Commissioner,unexpired,Barry Smitherman,REP,248,145,393
Childress,201,Railroad Commissioner,unexpired,Barry Smitherman,REP,237,190,427
Childress,301,Railroad Commissioner,unexpired,Barry Smitherman,REP,165,130,295
Childress,401,Railroad Commissioner,unexpired,Barry Smitherman,REP,243,195,438
Childress,101,Railroad Commissioner,unexpired,Josh Wendel,GRN,2,3,5
Childress,201,Railroad Commissioner,unexpired,Josh Wendel,GRN,4,7,11
Childress,301,Railroad Commissioner,unexpired,Josh Wendel,GRN,6,9,15
Childress,401,Railroad Commissioner,unexpired,Josh Wendel,GRN,4,10,14
Childress,101,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,9,11,20
Childress,201,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,5,13,18
Childress,301,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,8,22,30
Childress,401,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,10,19,29
Childress,101,State Senate,28,Robert Duncan,REP,261,155,416
Childress,201,State Senate,28,Robert Duncan,REP,248,196,444
Childress,301,State Senate,28,Robert Duncan,REP,175,144,319
Childress,401,State Senate,28,Robert Duncan,REP,246,215,461
Childress,101,State Senate,28,Smitty Smith,LIB,12,11,23
Childress,201,State Senate,28,Smitty Smith,LIB,11,20,31
Childress,301,State Senate,28,Smitty Smith,LIB,9,22,31
Childress,401,State Senate,28,Smitty Smith,LIB,11,19,30
Childress,101,State House,68,Drew Springer,REP,252,154,406
Childress,201,State House,68,Drew Springer,REP,249,197,446
Childress,301,State House,68,Drew Springer,REP,174,143,317
Childress,401,State House,68,Drew Springer,REP,246,220,466
