county,precinct,office,district,party,candidate,votes,early_voting,election_day
Hale,101.0,Registered Voters,,REP,,499.0,,
Hale,101.0,Ballots Cast,,REP,,213.0,117.0,96.0
Hale,101.0,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,Straight Party,,REP,Under Votes,111.0,63.0,48.0
Hale,101.0,Straight Party,,REP,Republican,73.0,40.0,33.0
Hale,101.0,Straight Party,,DEM,Democratic,27.0,13.0,14.0
Hale,101.0,Straight Party,,LIB,Libertarian,0.0,0.0,0.0
Hale,101.0,Straight Party,,GRE,Green,1.0,0.0,1.0
Hale,101.0,President/Vice President,,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,President/Vice President,,REP,Under Votes,4.0,2.0,2.0
Hale,101.0,President/Vice President,,REP,Mitt Romney/Paul Ryan,160.0,91.0,69.0
Hale,101.0,President/Vice President,,DEM,Barack Obama/Joe Biden,48.0,24.0,24.0
Hale,101.0,President/Vice President,,LIB,Gary Johnson/Jim Gray,1.0,0.0,1.0
Hale,101.0,President/Vice President,,GRE,Jill Stein/Cheri Honkala,0.0,0.0,0.0
Hale,101.0,President/Vice President,,"",VIRGIL GOODE,0.0,0.0,0.0
Hale,101.0,U. S. Senator,,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,U. S. Senator,,REP,Under Votes,2.0,1.0,1.0
Hale,101.0,U. S. Senator,,REP,Ted Cruz,147.0,86.0,61.0
Hale,101.0,U. S. Senator,,DEM,Paul Sadler,55.0,25.0,30.0
Hale,101.0,U. S. Senator,,LIB,John Jay Myers,5.0,2.0,3.0
Hale,101.0,U. S. Senator,,GRE,David B. Collins,3.0,2.0,1.0
Hale,101.0,U. S. Representative District 19,,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,U. S. Representative District 19,,REP,Under Votes,22.0,11.0,11.0
Hale,101.0,U. S. Representative District 19,,REP,Randy Neugebauer,165.0,91.0,74.0
Hale,101.0,U. S. Representative District 19,,LIB,Richard (Chip) Peterson,25.0,14.0,11.0
Hale,101.0,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,Railroad Commissioner,,REP,Under Votes,6.0,4.0,2.0
Hale,101.0,Railroad Commissioner,,REP,Christi Craddick,148.0,85.0,63.0
Hale,101.0,Railroad Commissioner,,DEM,Dale Henry,50.0,23.0,27.0
Hale,101.0,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,3.0,2.0,1.0
Hale,101.0,Railroad Commissioner,,GRE,Chris Kennedy,5.0,2.0,3.0
Hale,101.0,Railroad Commissioner Unexpired Term,,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,Railroad Commissioner Unexpired Term,,REP,Under Votes,19.0,10.0,9.0
Hale,101.0,Railroad Commissioner Unexpired Term,,REP,Barry Smitherman,156.0,88.0,68.0
Hale,101.0,Railroad Commissioner Unexpired Term,,LIB,Jaime O. Perez,32.0,14.0,18.0
Hale,101.0,Railroad Commissioner Unexpired Term,,GRE,Josh Wendel,5.0,4.0,1.0
Hale,101.0,"Justice, Supreme Court, Place 2",,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,"Justice, Supreme Court, Place 2",,REP,Under Votes,21.0,11.0,10.0
Hale,101.0,"Justice, Supreme Court, Place 2",,REP,Don Willett,167.0,95.0,72.0
Hale,101.0,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,24.0,10.0,14.0
Hale,101.0,"Justice, Supreme Court, Place 4",,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,"Justice, Supreme Court, Place 4",,REP,Under Votes,20.0,11.0,9.0
Hale,101.0,"Justice, Supreme Court, Place 4",,REP,John Devine,164.0,92.0,72.0
Hale,101.0,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,20.0,10.0,10.0
Hale,101.0,"Justice, Supreme Court, Place 4",,GRE,Charles E. Waterbury,8.0,3.0,5.0
Hale,101.0,"Justice, Supreme Court, Place 6",,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,"Justice, Supreme Court, Place 6",,REP,Under Votes,3.0,2.0,1.0
Hale,101.0,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,144.0,84.0,60.0
Hale,101.0,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,57.0,28.0,29.0
Hale,101.0,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,5.0,2.0,3.0
Hale,101.0,"Justice, Supreme Court, Place 6",,GRE,Jim Chisholm,3.0,0.0,3.0
Hale,101.0,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,4.0,3.0,1.0
Hale,101.0,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,148.0,84.0,64.0
Hale,101.0,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,54.0,25.0,29.0
Hale,101.0,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,6.0,4.0,2.0
Hale,101.0,"Judge, Court of Criminal Appeals Place 7",,REP,Over Votes,0.0,0.0,0.0
Hale,101.0,"Judge, Court of Criminal Appeals Place 7",,REP,Under Votes,21.0,11.0,10.0
Hale,101.0,"Judge, Court of Criminal Appeals Place 7",,REP,Barbara Parker Hervey,162.0,91.0,71.0
Hale,101.0,"Judge, Court of Criminal Appeals Place 7",,LIB,Mark W. Bennett,29.0,14.0,15.0
Hale,101.0,"Judge, Court of Criminal Appeals Place 8",,REP,Over Votes,0.0,0.0,0.0
