county,precinct,office,district,candidate,party,votes,early_voting,election_day
Waller,415 - BS12,President,,Barack Obama,DEM,156,74,82
Waller,416 - BS11,President,,Barack Obama,DEM,280,109,171
Waller,416 - BS12,President,,Barack Obama,DEM,45,20,25
Waller,417 - BS11,President,,Barack Obama,DEM,436,195,241
Waller,417 - BS12,President,,Barack Obama,DEM,15,4,11
Waller,418 - BS12,President,,Barack Obama,DEM,79,42,37
Waller,419 - BS13,President,,Barack Obama,DEM,1,0,1
Waller,420 - BS13,President,,Barack Obama,DEM,68,31,37
Waller,101 - BS8,President,,Gary Johnson,LIB,5,3,2
Waller,102 - BS8,President,,Gary Johnson,LIB,3,1,2
Waller,103 - BS8,President,,Gary Johnson,LIB,2,1,1
Waller,104 - BS8,President,,Gary Johnson,LIB,0,0,0
Waller,105 - BS8,President,,Gary Johnson,LIB,5,3,2
Waller,206 - BS10,President,,Gary Johnson,LIB,10,4,6
Waller,207 - BS10,President,,Gary Johnson,LIB,20,10,10
Waller,208 - BS10,President,,Gary Johnson,LIB,3,2,1
Waller,309 - BS9,President,,Gary Johnson,LIB,1,0,1
Waller,310 - BS9,President,,Gary Johnson,LIB,1,1,0
Waller,311 - BS9,President,,Gary Johnson,LIB,2,1,1
Waller,312 - BS9,President,,Gary Johnson,LIB,12,5,7
Waller,313 - BS9,President,,Gary Johnson,LIB,1,0,1
Waller,414 - BS12,President,,Gary Johnson,LIB,2,0,2
Waller,415 - BS12,President,,Gary Johnson,LIB,8,1,7
Waller,416 - BS11,President,,Gary Johnson,LIB,5,4,1
Waller,416 - BS12,President,,Gary Johnson,LIB,1,1,0
Waller,417 - BS11,President,,Gary Johnson,LIB,2,2,0
Waller,417 - BS12,President,,Gary Johnson,LIB,0,0,0
Waller,418 - BS12,President,,Gary Johnson,LIB,11,6,5
Waller,419 - BS13,President,,Gary Johnson,LIB,0,0,0
Waller,420 - BS13,President,,Gary Johnson,LIB,6,1,5
Waller,101 - BS8,President,,Jill Stein,GRN,3,2,1
Waller,102 - BS8,President,,Jill Stein,GRN,0,0,0
Waller,103 - BS8,President,,Jill Stein,GRN,5,4,1
Waller,104 - BS8,President,,Jill Stein,GRN,1,0,1
Waller,105 - BS8,President,,Jill Stein,GRN,2,1,1
Waller,206 - BS10,President,,Jill Stein,GRN,11,4,7
Waller,207 - BS10,President,,Jill Stein,GRN,7,3,4
Waller,208 - BS10,President,,Jill Stein,GRN,1,0,1
Waller,309 - BS9,President,,Jill Stein,GRN,0,0,0
Waller,310 - BS9,President,,Jill Stein,GRN,1,0,1
Waller,311 - BS9,President,,Jill Stein,GRN,1,1,0
Waller,312 - BS9,President,,Jill Stein,GRN,1,1,0
Waller,313 - BS9,President,,Jill Stein,GRN,1,0,1
Waller,414 - BS12,President,,Jill Stein,GRN,0,0,0
Waller,415 - BS12,President,,Jill Stein,GRN,1,0,1
Waller,416 - BS11,President,,Jill Stein,GRN,1,1,0
Waller,416 - BS12,President,,Jill Stein,GRN,1,1,0
Waller,417 - BS11,President,,Jill Stein,GRN,1,0,1
Waller,417 - BS12,President,,Jill Stein,GRN,0,0,0
Waller,418 - BS12,President,,Jill Stein,GRN,0,0,0
Waller,419 - BS13,President,,Jill Stein,GRN,0,0,0
Waller,420 - BS13,President,,Jill Stein,GRN,2,0,2
Waller,101 - BS8,President,,Mitt Romney,REP,711,557,154
Waller,102 - BS8,President,,Mitt Romney,REP,369,292,77
Waller,103 - BS8,President,,Mitt Romney,REP,373,308,65
Waller,104 - BS8,President,,Mitt Romney,REP,267,168,99
Waller,105 - BS8,President,,Mitt Romney,REP,389,257,132
Waller,206 - BS10,President,,Mitt Romney,REP,1182,683,499
Waller,207 - BS10,President,,Mitt Romney,REP,1521,1028,493
Waller,208 - BS10,President,,Mitt Romney,REP,552,332,220
Waller,309 - BS9,President,,Mitt Romney,REP,17,8,9
Waller,310 - BS9,President,,Mitt Romney,REP,144,97,47
Waller,311 - BS9,President,,Mitt Romney,REP,281,145,136
Waller,312 - BS9,President,,Mitt Romney,REP,838,553,285
Waller,313 - BS9,President,,Mitt Romney,REP,204,103,101
Waller,414 - BS12,President,,Mitt Romney,REP,76,35,41
Waller,415 - BS12,President,,Mitt Romney,REP,580,296,284
Waller,416 - BS11,President,,Mitt Romney,REP,159,82,77
Waller,416 - BS12,President,,Mitt Romney,REP,151,86,65
Waller,417 - BS11,President,,Mitt Romney,REP,143,64,79
Waller,417 - BS12,President,,Mitt Romney,REP,39,22,17
Waller,418 - BS12,President,,Mitt Romney,REP,702,444,258
Waller,419 - BS13,President,,Mitt Romney,REP,28,11,17
Waller,420 - BS13,President,,Mitt Romney,REP,518,297,221
Waller,101 - BS8,Railroad Commissioner,,Chris Kennedy,GRN,14,12,2
Waller,102 - BS8,Railroad Commissioner,,Chris Kennedy,GRN,9,5,4
Waller,103 - BS8,Railroad Commissioner,,Chris Kennedy,GRN,9,7,2
Waller,104 - BS8,Railroad Commissioner,,Chris Kennedy,GRN,10,3,7
Waller,105 - BS8,Railroad Commissioner,,Chris Kennedy,GRN,7,4,3
Waller,206 - BS10,Railroad Commissioner,,Chris Kennedy,GRN,28,12,16
Waller,207 - BS10,Railroad Commissioner,,Chris Kennedy,GRN,23,8,15
Waller,208 - BS10,Railroad Commissioner,,Chris Kennedy,GRN,6,1,5
Waller,309 - BS9,Railroad Commissioner,,Chris Kennedy,GRN,14,8,6
Waller,310 - BS9,Railroad Commissioner,,Chris Kennedy,GRN,12,6,6
Waller,311 - BS9,Railroad Commissioner,,Chris Kennedy,GRN,4,2,2
Waller,312 - BS9,Railroad Commissioner,,Chris Kennedy,GRN,11,3,8
Waller,313 - BS9,Railroad Commissioner,,Chris Kennedy,GRN,5,0,5
Waller,414 - BS12,Railroad Commissioner,,Chris Kennedy,GRN,4,1,3
Waller,415 - BS12,Railroad Commissioner,,Chris Kennedy,GRN,13,7,6
Waller,416 - BS11,Railroad Commissioner,,Chris Kennedy,GRN,4,2,2
Waller,416 - BS12,Railroad Commissioner,,Chris Kennedy,GRN,1,1,0
Waller,417 - BS11,Railroad Commissioner,,Chris Kennedy,GRN,4,2,2
Waller,417 - BS12,Railroad Commissioner,,Chris Kennedy,GRN,1,0,1
Waller,418 - BS12,Railroad Commissioner,,Chris Kennedy,GRN,3,1,2
Waller,419 - BS13,Railroad Commissioner,,Chris Kennedy,GRN,0,0,0
Waller,420 - BS13,Railroad Commissioner,,Chris Kennedy,GRN,8,2,6
Waller,101 - BS8,Railroad Commissioner,,Christi Craddick,REP,700,546,154
Waller,102 - BS8,Railroad Commissioner,,Christi Craddick,REP,363,280,83
Waller,103 - BS8,Railroad Commissioner,,Christi Craddick,REP,360,298,62
Waller,104 - BS8,Railroad Commissioner,,Christi Craddick,REP,263,167,96
Waller,105 - BS8,Railroad Commissioner,,Christi Craddick,REP,380,250,130
Waller,206 - BS10,Railroad Commissioner,,Christi Craddick,REP,1176,682,494
Waller,207 - BS10,Railroad Commissioner,,Christi Craddick,REP,1496,1011,485
Waller,208 - BS10,Railroad Commissioner,,Christi Craddick,REP,554,333,221
Waller,309 - BS9,Railroad Commissioner,,Christi Craddick,REP,31,18,13
Waller,310 - BS9,Railroad Commissioner,,Christi Craddick,REP,147,107,40
Waller,311 - BS9,Railroad Commissioner,,Christi Craddick,REP,269,135,134
Waller,312 - BS9,Railroad Commissioner,,Christi Craddick,REP,819,544,275
Waller,313 - BS9,Railroad Commissioner,,Christi Craddick,REP,195,100,95
Waller,414 - BS12,Railroad Commissioner,,Christi Craddick,REP,72,33,39
Waller,415 - BS12,Railroad Commissioner,,Christi Craddick,REP,571,285,286
Waller,416 - BS11,Railroad Commissioner,,Christi Craddick,REP,156,80,76
Waller,416 - BS12,Railroad Commissioner,,Christi Craddick,REP,153,86,67
Waller,417 - BS11,Railroad Commissioner,,Christi Craddick,REP,144,66,78
Waller,417 - BS12,Railroad Commissioner,,Christi Craddick,REP,38,22,16
Waller,418 - BS12,Railroad Commissioner,,Christi Craddick,REP,688,439,249
Waller,419 - BS13,Railroad Commissioner,,Christi Craddick,REP,27,11,16
Waller,420 - BS13,Railroad Commissioner,,Christi Craddick,REP,527,302,225
Waller,101 - BS8,Railroad Commissioner,,Dale Henry,DEM,370,256,114
Waller,102 - BS8,Railroad Commissioner,,Dale Henry,DEM,504,369,135
Waller,103 - BS8,Railroad Commissioner,,Dale Henry,DEM,347,257,90
Waller,104 - BS8,Railroad Commissioner,,Dale Henry,DEM,155,103,52
Waller,105 - BS8,Railroad Commissioner,,Dale Henry,DEM,65,41,24
Waller,206 - BS10,Railroad Commissioner,,Dale Henry,DEM,190,106,84
Waller,207 - BS10,Railroad Commissioner,,Dale Henry,DEM,178,98,80
Waller,208 - BS10,Railroad Commissioner,,Dale Henry,DEM,240,121,119
Waller,309 - BS9,Railroad Commissioner,,Dale Henry,DEM,1961,1271,690
Waller,310 - BS9,Railroad Commissioner,,Dale Henry,DEM,719,510,209
Waller,311 - BS9,Railroad Commissioner,,Dale Henry,DEM,132,55,77
Waller,312 - BS9,Railroad Commissioner,,Dale Henry,DEM,119,66,53
Waller,313 - BS9,Railroad Commissioner,,Dale Henry,DEM,84,31,53
Waller,414 - BS12,Railroad Commissioner,,Dale Henry,DEM,134,35,99
Waller,415 - BS12,Railroad Commissioner,,Dale Henry,DEM,153,74,79
Waller,416 - BS11,Railroad Commissioner,,Dale Henry,DEM,273,108,165
Waller,416 - BS12,Railroad Commissioner,,Dale Henry,DEM,43,19,24
Waller,417 - BS11,Railroad Commissioner,,Dale Henry,DEM,431,194,237
Waller,417 - BS12,Railroad Commissioner,,Dale Henry,DEM,14,4,10
Waller,418 - BS12,Railroad Commissioner,,Dale Henry,DEM,68,35,33
Waller,419 - BS13,Railroad Commissioner,,Dale Henry,DEM,0,0,0
Waller,420 - BS13,Railroad Commissioner,,Dale Henry,DEM,49,24,25
Waller,101 - BS8,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,12,11,1
Waller,102 - BS8,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,9,4,5
Waller,103 - BS8,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,6,6,0
Waller,104 - BS8,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,1,0,1
Waller,105 - BS8,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,7,5,2
Waller,206 - BS10,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,17,8,9
Waller,207 - BS10,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,33,17,16
Waller,208 - BS10,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,7,2,5
Waller,309 - BS9,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,6,5,1
Waller,310 - BS9,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,9,4,5
Waller,311 - BS9,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,10,6,4
Waller,312 - BS9,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,16,8,8
Waller,313 - BS9,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,6,1,5
Waller,414 - BS12,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,2,1,1
Waller,415 - BS12,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,8,1,7
Waller,416 - BS11,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,9,7,2
Waller,416 - BS12,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,0,0,0
Waller,417 - BS11,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,4,1,3
Waller,417 - BS12,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,1,0,1
Waller,418 - BS12,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,21,9,12
Waller,419 - BS13,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,0,0,0
Waller,420 - BS13,Railroad Commissioner,,Vivekananda [Vic] Wall,LIB,9,3,6
Waller,101 - BS8,Railroad Commissioner,unexpired,Barry Smitherman,REP,718,562,156
Waller,102 - BS8,Railroad Commissioner,unexpired,Barry Smitherman,REP,381,294,87
Waller,103 - BS8,Railroad Commissioner,unexpired,Barry Smitherman,REP,380,309,71
Waller,104 - BS8,Railroad Commissioner,unexpired,Barry Smitherman,REP,272,175,97
Waller,105 - BS8,Railroad Commissioner,unexpired,Barry Smitherman,REP,385,256,129
Waller,206 - BS10,Railroad Commissioner,unexpired,Barry Smitherman,REP,1180,681,499
Waller,207 - BS10,Railroad Commissioner,unexpired,Barry Smitherman,REP,1518,1017,501
Waller,208 - BS10,Railroad Commissioner,unexpired,Barry Smitherman,REP,567,343,224
Waller,309 - BS9,Railroad Commissioner,unexpired,Barry Smitherman,REP,163,106,57
Waller,310 - BS9,Railroad Commissioner,unexpired,Barry Smitherman,REP,191,134,57
Waller,311 - BS9,Railroad Commissioner,unexpired,Barry Smitherman,REP,283,140,143
Waller,312 - BS9,Railroad Commissioner,unexpired,Barry Smitherman,REP,828,546,282
Waller,313 - BS9,Railroad Commissioner,unexpired,Barry Smitherman,REP,204,104,100
Waller,414 - BS12,Railroad Commissioner,unexpired,Barry Smitherman,REP,77,33,44
Waller,415 - BS12,Railroad Commissioner,unexpired,Barry Smitherman,REP,562,282,280
Waller,416 - BS11,Railroad Commissioner,unexpired,Barry Smitherman,REP,159,82,77
Waller,416 - BS12,Railroad Commissioner,unexpired,Barry Smitherman,REP,153,88,65
Waller,417 - BS11,Railroad Commissioner,unexpired,Barry Smitherman,REP,152,70,82
Waller,417 - BS12,Railroad Commissioner,unexpired,Barry Smitherman,REP,40,22,18
Waller,418 - BS12,Railroad Commissioner,unexpired,Barry Smitherman,REP,694,441,253
Waller,419 - BS13,Railroad Commissioner,unexpired,Barry Smitherman,REP,26,10,16
Waller,420 - BS13,Railroad Commissioner,unexpired,Barry Smitherman,REP,524,301,223
Waller,101 - BS8,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,78,55,23
Waller,102 - BS8,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,92,58,34
Waller,103 - BS8,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,81,57,24
Waller,104 - BS8,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,37,19,18
Waller,105 - BS8,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,28,16,12
Waller,206 - BS10,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,67,39,28
Waller,207 - BS10,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,74,42,32
Waller,208 - BS10,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,62,24,38
Waller,309 - BS9,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,435,274,161
Waller,310 - BS9,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,123,85,38
Waller,311 - BS9,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,30,13,17
Waller,312 - BS9,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,57,26,31
Waller,313 - BS9,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,26,6,20
Waller,414 - BS12,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,17,7,10
Waller,415 - BS12,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,49,15,34
Waller,416 - BS11,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,68,27,41
Waller,416 - BS12,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,13,6,7
Waller,417 - BS11,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,63,22,41
Waller,417 - BS12,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,8,2,6
Waller,418 - BS12,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,43,18,25
Waller,419 - BS13,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,0,0,0
Waller,420 - BS13,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,22,9,13
Waller,101 - BS8,Railroad Commissioner,unexpired,Josh Wendel,GRN,39,25,14
Waller,102 - BS8,Railroad Commissioner,unexpired,Josh Wendel,GRN,32,18,14
Waller,103 - BS8,Railroad Commissioner,unexpired,Josh Wendel,GRN,21,16,5
Waller,104 - BS8,Railroad Commissioner,unexpired,Josh Wendel,GRN,17,9,8
Waller,105 - BS8,Railroad Commissioner,unexpired,Josh Wendel,GRN,15,8,7
Waller,206 - BS10,Railroad Commissioner,unexpired,Josh Wendel,GRN,60,36,24
Waller,207 - BS10,Railroad Commissioner,unexpired,Josh Wendel,GRN,40,19,21
Waller,208 - BS10,Railroad Commissioner,unexpired,Josh Wendel,GRN,27,11,16
Waller,309 - BS9,Railroad Commissioner,unexpired,Josh Wendel,GRN,160,109,51
Waller,310 - BS9,Railroad Commissioner,unexpired,Josh Wendel,GRN,69,44,25
Waller,311 - BS9,Railroad Commissioner,unexpired,Josh Wendel,GRN,19,8,11
Waller,312 - BS9,Railroad Commissioner,unexpired,Josh Wendel,GRN,25,14,11
Waller,313 - BS9,Railroad Commissioner,unexpired,Josh Wendel,GRN,12,4,8
Waller,414 - BS12,Railroad Commissioner,unexpired,Josh Wendel,GRN,6,1,5
Waller,415 - BS12,Railroad Commissioner,unexpired,Josh Wendel,GRN,24,14,10
Waller,416 - BS11,Railroad Commissioner,unexpired,Josh Wendel,GRN,16,5,11
Waller,416 - BS12,Railroad Commissioner,unexpired,Josh Wendel,GRN,3,3,0
Waller,417 - BS11,Railroad Commissioner,unexpired,Josh Wendel,GRN,36,14,22
Waller,417 - BS12,Railroad Commissioner,unexpired,Josh Wendel,GRN,1,0,1
Waller,418 - BS12,Railroad Commissioner,unexpired,Josh Wendel,GRN,9,6,3
Waller,419 - BS13,Railroad Commissioner,unexpired,Josh Wendel,GRN,0,0,0
Waller,420 - BS13,Railroad Commissioner,unexpired,Josh Wendel,GRN,,7,10
Waller,101 - BS8,State House,3,"Cecil Bell, Jr.",REP,736,574,162
Waller,102 - BS8,State House,3,"Cecil Bell, Jr.",REP,409,308,101
Waller,103 - BS8,State House,3,"Cecil Bell, Jr.",REP,389,315,74
Waller,104 - BS8,State House,3,"Cecil Bell, Jr.",REP,289,176,113
Waller,105 - BS8,State House,3,"Cecil Bell, Jr.",REP,397,262,135
Waller,206 - BS10,State House,3,"Cecil Bell, Jr.",REP,1222,708,514
Waller,207 - BS10,State House,3,"Cecil Bell, Jr.",REP,1563,1039,524
Waller,208 - BS10,State House,3,"Cecil Bell, Jr.",REP,596,354,242
Waller,309 - BS9,State House,3,"Cecil Bell, Jr.",REP,405,265,140
Waller,310 - BS9,State House,3,"Cecil Bell, Jr.",REP,245,168,77
Waller,311 - BS9,State House,3,"Cecil Bell, Jr.",REP,298,144,154
Waller,312 - BS9,State House,3,"Cecil Bell, Jr.",REP,842,547,295
Waller,313 - BS9,State House,3,"Cecil Bell, Jr.",REP,210,100,110
Waller,414 - BS12,State House,3,"Cecil Bell, Jr.",REP,92,38,54
Waller,415 - BS12,State House,3,"Cecil Bell, Jr.",REP,590,285,305
Waller,416 - BS11,State House,3,"Cecil Bell, Jr.",REP,181,82,99
Waller,416 - BS12,State House,3,"Cecil Bell, Jr.",REP,154,87,67
Waller,417 - BS11,State House,3,"Cecil Bell, Jr.",REP,180,75,105
Waller,417 - BS12,State House,3,"Cecil Bell, Jr.",REP,46,22,24
Waller,418 - BS12,State House,3,"Cecil Bell, Jr.",REP,702,443,259
Waller,419 - BS13,State House,3,"Cecil Bell, Jr.",REP,25,10,15
Waller,420 - BS13,State House,3,"Cecil Bell, Jr.",REP,545,307,238
Waller,101 - BS8,State Senate,18,Glenn Hegar,REP,779,602,177
Waller,102 - BS8,State Senate,18,Glenn Hegar,REP,427,321,106
Waller,103 - BS8,State Senate,18,Glenn Hegar,REP,414,336,78
Waller,104 - BS8,State Senate,18,Glenn Hegar,REP,297,184,113
Waller,105 - BS8,State Senate,18,Glenn Hegar,REP,405,265,140
Waller,206 - BS10,State Senate,18,Glenn Hegar,REP,1249,725,524
Waller,207 - BS10,State Senate,18,Glenn Hegar,REP,1600,1059,541
Waller,208 - BS10,State Senate,18,Glenn Hegar,REP,624,363,261
Waller,309 - BS9,State Senate,18,Glenn Hegar,REP,406,261,145
Waller,310 - BS9,State Senate,18,Glenn Hegar,REP,279,194,85
Waller,311 - BS9,State Senate,18,Glenn Hegar,REP,313,152,161
Waller,312 - BS9,State Senate,18,Glenn Hegar,REP,882,570,312
Waller,313 - BS9,State Senate,18,Glenn Hegar,REP,220,104,116
Waller,414 - BS12,State Senate,18,Glenn Hegar,REP,90,38,52
Waller,415 - BS12,State Senate,18,Glenn Hegar,REP,616,302,314
Waller,416 - BS11,State Senate,18,Glenn Hegar,REP,199,95,104
Waller,416 - BS12,State Senate,18,Glenn Hegar,REP,156,89,67
Waller,417 - BS11,State Senate,18,Glenn Hegar,REP,193,83,110
Waller,417 - BS12,State Senate,18,Glenn Hegar,REP,48,23,25
Waller,418 - BS12,State Senate,18,Glenn Hegar,REP,716,447,269
Waller,419 - BS13,State Senate,18,Glenn Hegar,REP,27,11,16
Waller,420 - BS13,State Senate,18,Glenn Hegar,REP,554,310,244
Waller,101 - BS8,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,303,206,97
Waller,102 - BS8,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,434,317,117
Waller,103 - BS8,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,295,213,82
Waller,104 - BS8,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,128,87,41
Waller,105 - BS8,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,38,23,15
Waller,206 - BS10,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,145,76,69
Waller,207 - BS10,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,124,66,58
Waller,208 - BS10,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,180,90,90
Waller,309 - BS9,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,1736,1145,591
Waller,310 - BS9,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,578,413,165
Waller,311 - BS9,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,93,40,53
Waller,312 - BS9,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,85,48,37
Waller,313 - BS9,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,65,21,44
Waller,414 - BS12,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,115,27,88
Waller,415 - BS12,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,116,52,64
Waller,416 - BS11,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,235,92,143
Waller,416 - BS12,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,32,8,24
Waller,417 - BS11,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,394,180,214
Waller,417 - BS12,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,12,3,9
Waller,418 - BS12,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,51,24,27
Waller,419 - BS13,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,0,0,0
Waller,420 - BS13,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,34,14,20
Waller,101 - BS8,STRAIGHT PARTY,,GREEN PARTY,GRN,1,1,0
Waller,102 - BS8,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,103 - BS8,STRAIGHT PARTY,,GREEN PARTY,GRN,2,1,1
Waller,104 - BS8,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,105 - BS8,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,206 - BS10,STRAIGHT PARTY,,GREEN PARTY,GRN,3,1,2
Waller,207 - BS10,STRAIGHT PARTY,,GREEN PARTY,GRN,2,0,2
Waller,208 - BS10,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,309 - BS9,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,310 - BS9,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,311 - BS9,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,312 - BS9,STRAIGHT PARTY,,GREEN PARTY,GRN,2,2,0
Waller,313 - BS9,STRAIGHT PARTY,,GREEN PARTY,GRN,1,0,1
Waller,414 - BS12,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,415 - BS12,STRAIGHT PARTY,,GREEN PARTY,GRN,1,0,1
Waller,416 - BS11,STRAIGHT PARTY,,GREEN PARTY,GRN,1,0,1
Waller,416 - BS12,STRAIGHT PARTY,,GREEN PARTY,GRN,1,1,0
Waller,417 - BS11,STRAIGHT PARTY,,GREEN PARTY,GRN,2,0,2
Waller,417 - BS12,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,418 - BS12,STRAIGHT PARTY,,GREEN PARTY,GRN,1,1,0
Waller,419 - BS13,STRAIGHT PARTY,,GREEN PARTY,GRN,0,0,0
Waller,420 - BS13,STRAIGHT PARTY,,GREEN PARTY,GRN,3,0,3
Waller,101 - BS8,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,4,3,1
Waller,102 - BS8,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,2,2,0
Waller,103 - BS8,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,3,1,2
Waller,104 - BS8,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,0,0
Waller,105 - BS8,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,3,2,1
Waller,206 - BS10,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,8,2,6
Waller,207 - BS10,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,8,1,7
