county,precinct,office,district,party,candidate,votes,early_votes,election_day
Coryell,101 BS2,Registered Voters,,REP,,2866.0,,
Coryell,101 BS2,Ballots Cast,,REP,,1341.0,760.0,581.0
Coryell,101 BS2,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,Straight Party,,REP,Under Votes,634.0,332.0,302.0
Coryell,101 BS2,Straight Party,,REP,Republican Party,358.0,210.0,148.0
Coryell,101 BS2,Straight Party,,DEM,Democratic Party,333.0,209.0,124.0
Coryell,101 BS2,Straight Party,,LIB,Libertarian Party,12.0,7.0,5.0
Coryell,101 BS2,Straight Party,,GRN,Green Party,2.0,0.0,2.0
Coryell,101 BS2,President and Vice President,,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,President and Vice President,,REP,Under Votes,12.0,5.0,7.0
Coryell,101 BS2,President and Vice President,,REP,Mitt Romney \ Paul Ryan,684.0,378.0,306.0
Coryell,101 BS2,President and Vice President,,DEM,Barack Obama \ Joe Biden,619.0,361.0,258.0
Coryell,101 BS2,President and Vice President,,LIB,Gary Johnson \ Jim Gray,18.0,10.0,8.0
Coryell,101 BS2,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,3.0,1.0,2.0
Coryell,101 BS2,President and Vice President,,"",Stewart Alexander/Alex Mendoza,0.0,0.0,0.0
Coryell,101 BS2,President and Vice President,,"",Rocky Anderson/Luis J. Rodriguez,0.0,0.0,0.0
Coryell,101 BS2,President and Vice President,,"",Avery Ayers/Alejandrina Cabrera,0.0,0.0,0.0
Coryell,101 BS2,President and Vice President,,"",Andre N. Barnett/Kenneth R. Cross,0.0,0.0,0.0
Coryell,101 BS2,President and Vice President,,"",Virgil Goode/Jim Clymer,2.0,2.0,0.0
Coryell,101 BS2,President and Vice President,,"",Thaddaus Hill/Gordon F. Bailey,0.0,0.0,0.0
Coryell,101 BS2,President and Vice President,,"",Tom Hoefling/Jonathan D. Ellis,0.0,0.0,0.0
Coryell,101 BS2,United States Senator,,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,United States Senator,,REP,Under Votes,32.0,16.0,16.0
Coryell,101 BS2,United States Senator,,REP,Ted Cruz,674.0,369.0,305.0
Coryell,101 BS2,United States Senator,,DEM,Paul Sadler,568.0,338.0,230.0
Coryell,101 BS2,United States Senator,,LIB,John Jay Myers,52.0,27.0,25.0
Coryell,101 BS2,United States Senator,,GRN,David B. Collins,10.0,5.0,5.0
Coryell,101 BS2,United States Representative,25,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,United States Representative,25,REP,Under Votes,35.0,20.0,15.0
Coryell,101 BS2,United States Representative,25,REP,Roger Williams,644.0,352.0,292.0
Coryell,101 BS2,United States Representative,25,DEM,Elaine M. Henderson,587.0,354.0,233.0
Coryell,101 BS2,United States Representative,25,LIB,Betsy Dewey,71.0,30.0,41.0
Coryell,101 BS2,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,Railroad Commissioner,,REP,Under Votes,45.0,24.0,21.0
Coryell,101 BS2,Railroad Commissioner,,REP,Christi Craddick,657.0,356.0,301.0
Coryell,101 BS2,Railroad Commissioner,,DEM,Dale Henry,552.0,336.0,216.0
Coryell,101 BS2,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,53.0,27.0,26.0
Coryell,101 BS2,Railroad Commissioner,,GRN,Chris Kennedy,30.0,13.0,17.0
Coryell,101 BS2,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,251.0,156.0,95.0
Coryell,101 BS2,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,702.0,383.0,319.0
Coryell,101 BS2,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,291.0,166.0,125.0
Coryell,101 BS2,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,95.0,53.0,42.0
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,REP,Under Votes,267.0,169.0,98.0
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,REP,Don Willett,738.0,403.0,335.0
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,334.0,186.0,148.0
Coryell,101 BS2,"Justice, Supreme Court, Place 4",,REP,Over Votes,0.0,0.0,0.0
Coryell,101 BS2,"Justice, Supreme Court, Place 4",,REP,Under Votes,261.0,166.0,95.0
