county,precinct,office,district,party,candidate,votes,early_voting,election_day
Taylor,101-0,Straight-Party Vote,,REP,Over Votes,0.0,0.0,0.0
Taylor,101-0,Straight-Party Vote,,REP,Under Votes,847.0,548.0,299.0
Taylor,101-0,Straight-Party Vote,,REP,Republican,1017.0,773.0,244.0
Taylor,101-0,Straight-Party Vote,,DEM,Democratic,377.0,242.0,135.0
Taylor,101-0,Straight-Party Vote,,LIB,Libertarian,18.0,10.0,8.0
Taylor,101-0,Straight-Party Vote,,GRN,Green,12.0,5.0,7.0
Taylor,101-0,President and Vice President,,REP,Over Votes,0.0,0.0,0.0
Taylor,101-0,President and Vice President,,REP,Under Votes,43.0,27.0,16.0
Taylor,101-0,President and Vice President,,REP,Mitt Romney/Paul Ryan,1569.0,1153.0,416.0
Taylor,101-0,President and Vice President,,DEM,Barack Obama/Joe Biden,616.0,380.0,236.0
Taylor,101-0,President and Vice President,,LIB,Gary Johnson/Jim Gray,33.0,16.0,17.0
Taylor,101-0,President and Vice President,,GRN,Jill Stein/Cheri Honkala,9.0,2.0,7.0
Taylor,101-0,President and Vice President,,,Stewart Alexander/Alex Mendoza,0.0,0.0,0.0
Taylor,101-0,President and Vice President,,,Rocky Anderson/Luis J. Rodriguez,0.0,0.0,0.0
Taylor,101-0,President and Vice President,,,Avery Ayers/Alejandrina Cabrera,0.0,0.0,0.0
Taylor,101-0,President and Vice President,,,Andre N. Barnett/Kenneth R. Cross,0.0,0.0,0.0
Taylor,101-0,President and Vice President,,,Virgil Goode/Jim Clymer,1.0,0.0,1.0
Taylor,101-0,President and Vice President,,,Thaddaus Hill/Gordon F. Bailey,0.0,0.0,0.0
Taylor,101-0,President and Vice President,,,Tom Hoefling/Jonathan D. Ellis,0.0,0.0,0.0
Taylor,101-0,United States Senator,,REP,Over Votes,0.0,0.0,0.0
Taylor,101-0,United States Senator,,REP,Under Votes,68.0,47.0,21.0
Taylor,101-0,United States Senator,,REP,Ted Cruz,1540.0,1122.0,418.0
Taylor,101-0,United States Senator,,DEM,Paul Sadler,586.0,371.0,215.0
Taylor,101-0,United States Senator,,LIB,John Jay Myers,59.0,32.0,27.0
Taylor,101-0,United States Senator,,GRN,David B. Collins,18.0,6.0,12.0
Taylor,101-0,United States Representative,19,REP,Over Votes,0.0,0.0,0.0
Taylor,101-0,United States Representative,19,REP,Under Votes,348.0,239.0,109.0
Taylor,101-0,United States Representative,19,REP,Randy Neugebauer,1586.0,1131.0,455.0
Taylor,101-0,United States Representative,19,LIB,Richard (Chip) Peterson,337.0,208.0,129.0
Taylor,101-0,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
