county,precinct,office,district,candidate,party,early_voting,election_day,votes
Anderson,Anderson 01,Straight Party,,Republican Party,Rep,235,93,328
Anderson,Anderson 01,Straight Party,,Democratic Party,Dem,111,45,156
Anderson,Anderson 01,Straight Party,,Libertarian Party,Lib,3,3,6
Anderson,Anderson 01,Straight Party,,Green Party,Grn,0,0,0
Anderson,Anderson 01,Registered Voters,,,,,,1707
Anderson,Anderson 01,President,,Mitt Romney/Paul Ryan,Rep,556,198,754
Anderson,Anderson 01,President,,Barack Obama/Joe Biden,Dem,182,79,261
Anderson,Anderson 01,President,,Gary Johnson/Jim Gray,Lib,8,2,10
Anderson,Anderson 01,President,,Jill Stein/Cheri Honkala,Grn,1,0,1
Anderson,Anderson 01,President,,Write-In,,1,0,1
Anderson,Anderson 01,U.S. Senate,,Ted Cruz,Rep,530,183,713
Anderson,Anderson 01,U.S. Senate,,Paul Sadler,Dem,200,85,285
Anderson,Anderson 01,U.S. Senate,,John Jay Myers,Lib,7,6,13
Anderson,Anderson 01,U.S. Senate,,David B. Collins,Grn,5,3,8
Anderson,Anderson 01,U.S. House,5,Jeb Hensarling,Rep,555,197,752
Anderson,Anderson 01,U.S. House,5,Linda S. Mrosko,Dem,166,69,235
Anderson,Anderson 01,U.S. House,5,Ken Ashby,Lib,12,7,19
Anderson,Anderson 01,Railroad Commissioner,,Christi Craddick,Rep,523,174,697
Anderson,Anderson 01,Railroad Commissioner,,Dale Henry,Dem,188,83,271
Anderson,Anderson 01,Railroad Commissioner,,Vivekananda (Vik) Wall,Lib,9,7,16
Anderson,Anderson 01,Railroad Commissioner,,Chris Kennedy,Grn,9,3,12
Anderson,Anderson 01,Railroad Commissioner,Unexpired,Barry Smitherman,Rep,532,195,727
Anderson,Anderson 01,Railroad Commissioner,Unexpired,Jaime O. Perez,Lib,77,34,111
Anderson,Anderson 01,Railroad Commissioner,Unexpired,Josh Wendel,Grn,23,9,32
Anderson,Anderson 01,State Senate,3,Robert Nichols,Rep,572,224,796
Anderson,Anderson 01,State House,8,Byron Cook,Rep,549,194,743
Anderson,Anderson 01,State House,8,Charles E. Morgan,Dem,182,81,263
Anderson,Anderson 02,Straight Party,,Republican Party,Rep,209,151,360
Anderson,Anderson 02,Straight Party,,Democratic Party,Dem,62,70,132
Anderson,Anderson 02,Straight Party,,Libertarian Party,Lib,6,8,14
Anderson,Anderson 02,Straight Party,,Green Party,Grn,1,0,1
Anderson,Anderson 02,Registered Voters,,,,,,2290
Anderson,Anderson 02,President,,Mitt Romney/Paul Ryan,Rep,651,528,1179
Anderson,Anderson 02,President,,Barack Obama/Joe Biden,Dem,101,127,228
Anderson,Anderson 02,President,,Gary Johnson/Jim Gray,Lib,3,4,7
Anderson,Anderson 02,President,,Jill Stein/Cheri Honkala,Grn,3,1,4
Anderson,Anderson 02,President,,Write-In,,2,2,4
Anderson,Anderson 02,U.S. Senate,,Ted Cruz,Rep,592,480,1072
Anderson,Anderson 02,U.S. Senate,,Paul Sadler,Dem,134,140,274
Anderson,Anderson 02,U.S. Senate,,John Jay Myers,Lib,15,12,27
Anderson,Anderson 02,U.S. Senate,,David B. Collins,Grn,5,9,14
Anderson,Anderson 02,U.S. House,5,Jeb Hensarling,Rep,605,487,1092
