county,precinct,office,district,party,candidate,votes,early_votes,election_day
Young,5,Registered Voters,,REP,,2678,,
Young,5,Ballots Cast,,REP,,378,330,48
Young,5,Straight Party,,REP,Over Votes,0,0,0
Young,5,Straight Party,,REP,Under Votes,171,152,19
Young,5,Straight Party,,REP,Republican Party,186,163,23
Young,5,Straight Party,,DEM,Democratic Party,19,13,6
Young,5,Straight Party,,LIB,Libertarian Party,1,1,0
Young,5,Straight Party,,GRN,Green Party,1,1,0
Young,5 C,Registered Voters,,REP,,0,,
Young,5 C,Ballots Cast,,REP,,1485,1228,257
Young,5 C,Straight Party,,REP,Over Votes,0,0,0
Young,5 C,Straight Party,,REP,Under Votes,766,638,128
Young,5 C,Straight Party,,REP,Republican Party,623,516,107
Young,5 C,Straight Party,,DEM,Democratic Party,94,72,22
Young,5 C,Straight Party,,LIB,Libertarian Party,1,1,0
Young,5 C,Straight Party,,GRN,Green Party,1,1,0
Young,6,Registered Voters,,REP,,202,,
Young,6,Ballots Cast,,REP,,141,94,47
Young,6,Straight Party,,REP,Over Votes,0,0,0
Young,6,Straight Party,,REP,Under Votes,64,50,14
Young,6,Straight Party,,REP,Republican Party,70,38,32
Young,6,Straight Party,,DEM,Democratic Party,7,6,1
Young,6,Straight Party,,LIB,Libertarian Party,0,0,0
Young,6,Straight Party,,GRN,Green Party,0,0,0
Young,7,Registered Voters,,REP,,158,,
Young,7,Ballots Cast,,REP,,116,82,34
Young,7,Straight Party,,REP,Over Votes,0,0,0
Young,7,Straight Party,,REP,Under Votes,64,44,20
Young,7,Straight Party,,REP,Republican Party,43,33,10
Young,7,Straight Party,,DEM,Democratic Party,9,5,4
Young,7,Straight Party,,LIB,Libertarian Party,0,0,0
Young,7,Straight Party,,GRN,Green Party,0,0,0
Young,10,Registered Voters,,REP,,449,,
Young,10,Ballots Cast,,REP,,287,121,166
Young,10,Straight Party,,REP,Over Votes,0,0,0
Young,10,Straight Party,,REP,Under Votes,117,49,68
Young,10,Straight Party,,REP,Republican Party,148,62,86
Young,10,Straight Party,,DEM,Democratic Party,18,9,9
Young,10,Straight Party,,LIB,Libertarian Party,1,1,0
Young,10,Straight Party,,GRN,Green Party,3,0,3
Young,16,Registered Voters,,REP,,250,,
Young,16,Ballots Cast,,REP,,179,79,100
Young,16,Straight Party,,REP,Over Votes,0,0,0
Young,16,Straight Party,,REP,Under Votes,76,31,45
Young,16,Straight Party,,REP,Republican Party,95,46,49
Young,16,Straight Party,,DEM,Democratic Party,8,2,6
Young,16,Straight Party,,LIB,Libertarian Party,0,0,0
Young,16,Straight Party,,GRN,Green Party,0,0,0
Young,20,Registered Voters,,REP,,236,,
Young,20,Ballots Cast,,REP,,145,99,46
Young,20,Straight Party,,REP,Over Votes,0,0,0
Young,20,Straight Party,,REP,Under Votes,64,41,23
Young,20,Straight Party,,REP,Republican Party,75,53,22
Young,20,Straight Party,,DEM,Democratic Party,5,4,1
Young,20,Straight Party,,LIB,Libertarian Party,0,0,0
Young,20,Straight Party,,GRN,Green Party,1,1,0
Young,22,Registered Voters,,REP,,3159,,
Young,22,Ballots Cast,,REP,,1315,1042,273
Young,22,Straight Party,,REP,Over Votes,0,0,0
Young,22,Straight Party,,REP,Under Votes,592,470,122
Young,22,Straight Party,,REP,Republican Party,631,505,126
Young,22,Straight Party,,DEM,Democratic Party,88,63,25
Young,22,Straight Party,,LIB,Libertarian Party,4,4,0
Young,22,Straight Party,,GRN,Green Party,0,0,0
Young,22 C,Registered Voters,,REP,,0,,
Young,22 C,Ballots Cast,,REP,,992,806,186
