county,precinct,office,district,candidate,party,early_voting,election_day,votes
McCulloch,101,Registered Voters,,,,,,1243
McCulloch,102,Registered Voters,,,,,,189
McCulloch,201,Registered Voters,,,,,,950
McCulloch,202,Registered Voters,,,,,,129
McCulloch,301,Registered Voters,,,,,,1124
McCulloch,302,Registered Voters,,,,,,237
McCulloch,401,Registered Voters,,,,,,750
McCulloch,402,Registered Voters,,,,,,333
McCulloch,403,Registered Voters,,,,,,135
McCulloch,all,Registered Voters,,,,,,5090
McCulloch,101,Ballots Cast,,,,646,192,838
McCulloch,102,Ballots Cast,,,,35,74,109
McCulloch,201,Ballots Cast,,,,254,176,430
McCulloch,202,Ballots Cast,,,,47,69,116
McCulloch,301,Ballots Cast,,,,462,195,657
McCulloch,302,Ballots Cast,,,,82,89,171
McCulloch,401,Ballots Cast,,,,256,111,367
McCulloch,402,Ballots Cast,,,,123,123,246
McCulloch,403,Ballots Cast,,,,40,61,101
McCulloch,all,Ballots Cast,,,,1945,1090,3035
McCulloch,101,Straight Party,,Republican,REP,226,62,288
McCulloch,102,Straight Party,,Republican,REP,9,33,42
McCulloch,201,Straight Party,,Republican,REP,76,42,118
McCulloch,202,Straight Party,,Republican,REP,11,35,46
McCulloch,301,Straight Party,,Republican,REP,155,62,217
McCulloch,302,Straight Party,,Republican,REP,21,16,37
McCulloch,401,Straight Party,,Republican,REP,76,34,110
McCulloch,402,Straight Party,,Republican,REP,37,30,67
McCulloch,403,Straight Party,,Republican,REP,14,16,30
McCulloch,all,Straight Party,,Republican,REP,625,330,955
McCulloch,101,Straight Party,,Democrat,DEM,36,13,49
McCulloch,102,Straight Party,,Democrat,DEM,1,10,11
McCulloch,201,Straight Party,,Democrat,DEM,38,33,71
McCulloch,202,Straight Party,,Democrat,DEM,4,1,5
McCulloch,301,Straight Party,,Democrat,DEM,24,19,43
McCulloch,302,Straight Party,,Democrat,DEM,5,3,8
McCulloch,401,Straight Party,,Democrat,DEM,20,15,35
McCulloch,402,Straight Party,,Democrat,DEM,6,6,12
McCulloch,403,Straight Party,,Democrat,DEM,0,6,6
McCulloch,all,Straight Party,,Democrat,DEM,134,106,240
McCulloch,101,Straight Party,,Libertarian,LIB,3,2,5
McCulloch,102,Straight Party,,Libertarian,LIB,0,0,0
McCulloch,201,Straight Party,,Libertarian,LIB,3,2,5
McCulloch,202,Straight Party,,Libertarian,LIB,0,0,0
