county,precinct,office,district,candidate,party,votes,early_voting,mail,election_day
Leon,Pct. 202,Straight Party,,Libertarian,LIB,1,0,0,1
Leon,Pct. 203,Straight Party,,Libertarian,LIB,0,0,0,0
Leon,Pct. 301,Straight Party,,Libertarian,LIB,0,0,0,0
Leon,Pct. 302,Straight Party,,Libertarian,LIB,6,4,0,2
Leon,Pct. 303,Straight Party,,Libertarian,LIB,3,0,1,2
Leon,Pct. 304,Straight Party,,Libertarian,LIB,0,0,0,0
Leon,Pct. 401,Straight Party,,Libertarian,LIB,0,0,0,0
Leon,Pct. 402,Straight Party,,Libertarian,LIB,0,0,0,0
Leon,Pct. 403,Straight Party,,Libertarian,LIB,1,0,0,1
Leon,Pct. 404,Straight Party,,Libertarian,LIB,0,0,0,0
Leon,Pct. 405,Straight Party,,Libertarian,LIB,0,0,0,0
Leon,Pct. 101,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 102,Straight Party,,Green,GRN,1,0,0,1
Leon,Pct. 103,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 201,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 202,Straight Party,,Green,GRN,1,0,1,0
Leon,Pct. 203,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 301,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 302,Straight Party,,Green,GRN,1,0,0,1
Leon,Pct. 303,Straight Party,,Green,GRN,1,0,0,1
Leon,Pct. 304,Straight Party,,Green,GRN,2,1,0,1
Leon,Pct. 401,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 402,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 403,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 404,Straight Party,,Green,GRN,1,1,0,0
Leon,Pct. 405,Straight Party,,Green,GRN,0,0,0,0
Leon,Pct. 101,President,,Romney/Ryan,REP,636,402,24,210
Leon,Pct. 102,President,,Romney/Ryan,REP,73,37,6,30
Leon,Pct. 103,President,,Romney/Ryan,REP,128,63,5,60
Leon,Pct. 201,President,,Romney/Ryan,REP,350,163,15,172
Leon,Pct. 202,President,,Romney/Ryan,REP,824,548,27,249
Leon,Pct. 203,President,,Romney/Ryan,REP,187,108,4,75
Leon,Pct. 301,President,,Romney/Ryan,REP,73,13,1,59
Leon,Pct. 302,President,,Romney/Ryan,REP,625,226,16,383
Leon,Pct. 303,President,,Romney/Ryan,REP,467,155,30,282
Leon,Pct. 304,President,,Romney/Ryan,REP,91,41,1,49
Leon,Pct. 401,President,,Romney/Ryan,REP,268,101,9,158
Leon,Pct. 402,President,,Romney/Ryan,REP,73,40,3,30
Leon,Pct. 403,President,,Romney/Ryan,REP,146,59,1,86
Leon,Pct. 404,President,,Romney/Ryan,REP,307,184,10,113
Leon,Pct. 405,President,,Romney/Ryan,REP,261,88,6,167
Leon,Pct. 101,President,,Obama/Biden,DEM,298,193,6,99
Leon,Pct. 102,President,,Obama/Biden,DEM,97,54,0,43
Leon,Pct. 103,President,,Obama/Biden,DEM,37,19,1,17
Leon,Pct. 201,President,,Obama/Biden,DEM,40,14,3,23
Leon,Pct. 202,President,,Obama/Biden,DEM,209,100,39,70
Leon,Pct. 203,President,,Obama/Biden,DEM,39,13,1,25
Leon,Pct. 301,President,,Obama/Biden,DEM,15,1,2,12
Leon,Pct. 302,President,,Obama/Biden,DEM,216,54,7,155
Leon,Pct. 303,President,,Obama/Biden,DEM,172,49,6,117
Leon,Pct. 304,President,,Obama/Biden,DEM,40,12,1,27
Leon,Pct. 401,President,,Obama/Biden,DEM,133,43,0,90
Leon,Pct. 402,President,,Obama/Biden,DEM,62,16,0,46
Leon,Pct. 403,President,,Obama/Biden,DEM,47,19,3,25
Leon,Pct. 404,President,,Obama/Biden,DEM,160,103,3,54
Leon,Pct. 405,President,,Obama/Biden,DEM,69,25,0,44
Leon,Pct. 101,President,,Johnson/Gray,LIB,7,2,0,5
Leon,Pct. 102,President,,Johnson/Gray,LIB,1,0,0,1
Leon,Pct. 103,President,,Johnson/Gray,LIB,0,0,0,0
Leon,Pct. 201,President,,Johnson/Gray,LIB,4,2,0,2
Leon,Pct. 202,President,,Johnson/Gray,LIB,8,3,0,5
Leon,Pct. 203,President,,Johnson/Gray,LIB,4,3,0,1
Leon,Pct. 301,President,,Johnson/Gray,LIB,0,0,0,0
Leon,Pct. 302,President,,Johnson/Gray,LIB,11,7,0,4
Leon,Pct. 303,President,,Johnson/Gray,LIB,15,0,1,14
Leon,Pct. 304,President,,Johnson/Gray,LIB,2,1,0,1
Leon,Pct. 401,President,,Johnson/Gray,LIB,2,0,0,2
Leon,Pct. 402,President,,Johnson/Gray,LIB,1,1,0,0
Leon,Pct. 403,President,,Johnson/Gray,LIB,5,0,0,5
Leon,Pct. 404,President,,Johnson/Gray,LIB,4,2,0,2
Leon,Pct. 405,President,,Johnson/Gray,LIB,1,0,0,1
Leon,Pct. 101,President,,Stein/Honkala,GRN,0,0,0,0
Leon,Pct. 102,President,,Stein/Honkala,GRN,1,0,0,1
Leon,Pct. 103,President,,Stein/Honkala,GRN,0,0,0,0
Leon,Pct. 201,President,,Stein/Honkala,GRN,1,1,0,0
Leon,Pct. 202,President,,Stein/Honkala,GRN,1,0,1,0
Leon,Pct. 203,President,,Stein/Honkala,GRN,0,0,0,0
Leon,Pct. 301,President,,Stein/Honkala,GRN,0,0,0,0
Leon,Pct. 302,President,,Stein/Honkala,GRN,3,0,0,3
Leon,Pct. 303,President,,Stein/Honkala,GRN,2,0,0,2
Leon,Pct. 304,President,,Stein/Honkala,GRN,1,1,0,0
Leon,Pct. 401,President,,Stein/Honkala,GRN,0,0,0,0
Leon,Pct. 402,President,,Stein/Honkala,GRN,1,0,0,1
Leon,Pct. 403,President,,Stein/Honkala,GRN,0,0,0,0
Leon,Pct. 404,President,,Stein/Honkala,GRN,1,0,0,1
Leon,Pct. 405,President,,Stein/Honkala,GRN,1,1,0,0
Leon,Pct. 101,President,,Write-in,NP,4,2,0,2
Leon,Pct. 102,President,,Write-in,NP,1,0,0,1
Leon,Pct. 103,President,,Write-in,NP,0,0,0,0
Leon,Pct. 201,President,,Write-in,NP,2,2,0,0
Leon,Pct. 202,President,,Write-in,NP,5,3,0,2
Leon,Pct. 203,President,,Write-in,NP,0,0,0,0
Leon,Pct. 301,President,,Write-in,NP,0,0,0,0
Leon,Pct. 302,President,,Write-in,NP,3,0,0,3
Leon,Pct. 303,President,,Write-in,NP,3,0,0,3
Leon,Pct. 304,President,,Write-in,NP,0,0,0,0
Leon,Pct. 401,President,,Write-in,NP,0,0,0,0
Leon,Pct. 402,President,,Write-in,NP,0,0,0,0
Leon,Pct. 403,President,,Write-in,NP,0,0,0,0
Leon,Pct. 404,President,,Write-in,NP,1,1,0,0
Leon,Pct. 405,President,,Write-in,NP,1,0,0,1
Leon,Pct. 101,U.S. Senate,,Ted Cruz,REP,575,367,25,183
Leon,Pct. 102,U.S. Senate,,Ted Cruz,REP,67,36,6,25
Leon,Pct. 103,U.S. Senate,,Ted Cruz,REP,105,54,6,45
Leon,Pct. 201,U.S. Senate,,Ted Cruz,REP,316,152,14,150
Leon,Pct. 202,U.S. Senate,,Ted Cruz,REP,728,470,32,226
Leon,Pct. 203,U.S. Senate,,Ted Cruz,REP,162,91,4,67
Leon,Pct. 301,U.S. Senate,,Ted Cruz,REP,62,13,1,48
Leon,Pct. 302,U.S. Senate,,Ted Cruz,REP,512,189,16,307
Leon,Pct. 303,U.S. Senate,,Ted Cruz,REP,419,149,23,247
Leon,Pct. 304,U.S. Senate,,Ted Cruz,REP,71,32,1,38
Leon,Pct. 401,U.S. Senate,,Ted Cruz,REP,228,81,7,140
Leon,Pct. 402,U.S. Senate,,Ted Cruz,REP,62,35,3,24
Leon,Pct. 403,U.S. Senate,,Ted Cruz,REP,137,60,2,75
Leon,Pct. 404,U.S. Senate,,Ted Cruz,REP,266,162,10,94
Leon,Pct. 405,U.S. Senate,,Ted Cruz,REP,227,83,6,138
Leon,Pct. 101,U.S. Senate,,Paul Sadler,DEM,303,187,6,110
Leon,Pct. 102,U.S. Senate,,Paul Sadler,DEM,98,55,0,43
Leon,Pct. 103,U.S. Senate,,Paul Sadler,DEM,45,20,0,25
Leon,Pct. 201,U.S. Senate,,Paul Sadler,DEM,59,19,4,36
Leon,Pct. 202,U.S. Senate,,Paul Sadler,DEM,234,136,25,73
Leon,Pct. 203,U.S. Senate,,Paul Sadler,DEM,55,24,1,30
Leon,Pct. 301,U.S. Senate,,Paul Sadler,DEM,19,1,2,16
Leon,Pct. 302,U.S. Senate,,Paul Sadler,DEM,253,58,6,189
Leon,Pct. 303,U.S. Senate,,Paul Sadler,DEM,189,52,10,127
Leon,Pct. 304,U.S. Senate,,Paul Sadler,DEM,51,20,1,30
Leon,Pct. 401,U.S. Senate,,Paul Sadler,DEM,143,51,0,92
Leon,Pct. 402,U.S. Senate,,Paul Sadler,DEM,61,16,0,45
Leon,Pct. 403,U.S. Senate,,Paul Sadler,DEM,53,19,2,32
Leon,Pct. 404,U.S. Senate,,Paul Sadler,DEM,182,115,3,64
Leon,Pct. 405,U.S. Senate,,Paul Sadler,DEM,85,26,0,59
Leon,Pct. 101,U.S. Senate,,John Jay Myers,LIB,16,9,0,7
Leon,Pct. 102,U.S. Senate,,John Jay Myers,LIB,5,1,0,4
Leon,Pct. 103,U.S. Senate,,John Jay Myers,LIB,2,1,0,1
Leon,Pct. 201,U.S. Senate,,John Jay Myers,LIB,8,5,0,3
Leon,Pct. 202,U.S. Senate,,John Jay Myers,LIB,13,5,3,5
Leon,Pct. 203,U.S. Senate,,John Jay Myers,LIB,2,1,0,1
Leon,Pct. 301,U.S. Senate,,John Jay Myers,LIB,4,0,0,4
Leon,Pct. 302,U.S. Senate,,John Jay Myers,LIB,25,12,1,12
Leon,Pct. 303,U.S. Senate,,John Jay Myers,LIB,22,1,4,17
Leon,Pct. 304,U.S. Senate,,John Jay Myers,LIB,1,0,0,1
Leon,Pct. 401,U.S. Senate,,John Jay Myers,LIB,7,2,2,3
Leon,Pct. 402,U.S. Senate,,John Jay Myers,LIB,2,1,0,1
Leon,Pct. 403,U.S. Senate,,John Jay Myers,LIB,3,0,0,3
Leon,Pct. 404,U.S. Senate,,John Jay Myers,LIB,8,2,0,6
Leon,Pct. 405,U.S. Senate,,John Jay Myers,LIB,7,2,0,5
Leon,Pct. 101,U.S. Senate,,David B. Collins,GRN,2,2,0,0
Leon,Pct. 102,U.S. Senate,,David B. Collins,GRN,1,0,0,1
Leon,Pct. 103,U.S. Senate,,David B. Collins,GRN,4,2,0,2
Leon,Pct. 201,U.S. Senate,,David B. Collins,GRN,4,2,0,2
Leon,Pct. 202,U.S. Senate,,David B. Collins,GRN,6,3,3,0
Leon,Pct. 203,U.S. Senate,,David B. Collins,GRN,2,1,0,1
Leon,Pct. 301,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Leon,Pct. 302,U.S. Senate,,David B. Collins,GRN,11,3,0,8
Leon,Pct. 303,U.S. Senate,,David B. Collins,GRN,8,1,0,7
Leon,Pct. 304,U.S. Senate,,David B. Collins,GRN,3,1,0,2
Leon,Pct. 401,U.S. Senate,,David B. Collins,GRN,2,0,0,2
Leon,Pct. 402,U.S. Senate,,David B. Collins,GRN,1,1,0,0
Leon,Pct. 403,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Leon,Pct. 404,U.S. Senate,,David B. Collins,GRN,2,1,0,1
Leon,Pct. 405,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Leon,Pct. 101,U.S. House,10,Michael McCaul,REP,627,404,25,198
Leon,Pct. 102,U.S. House,10,Michael McCaul,REP,73,38,6,29
Leon,Pct. 103,U.S. House,10,Michael McCaul,REP,125,66,5,54
Leon,Pct. 201,U.S. House,10,Michael McCaul,REP,346,166,13,167
Leon,Pct. 202,U.S. House,10,Michael McCaul,REP,814,527,31,256
Leon,Pct. 203,U.S. House,10,Michael McCaul,REP,191,104,4,83
Leon,Pct. 304,U.S. House,10,Michael McCaul,REP,86,38,1,47
Leon,Pct. 401,U.S. House,10,Michael McCaul,REP,260,95,9,156
Leon,Pct. 402,U.S. House,10,Michael McCaul,REP,68,37,3,28
Leon,Pct. 403,U.S. House,10,Michael McCaul,REP,151,61,3,87
Leon,Pct. 404,U.S. House,10,Michael McCaul,REP,304,184,10,110
Leon,Pct. 101,U.S. House,10,Tawana W. Cadien,DEM,247,152,3,92
Leon,Pct. 102,U.S. House,10,Tawana W. Cadien,DEM,92,51,0,41
Leon,Pct. 103,U.S. House,10,Tawana W. Cadien,DEM,30,14,0,16
Leon,Pct. 201,U.S. House,10,Tawana W. Cadien,DEM,31,12,2,17
Leon,Pct. 202,U.S. House,10,Tawana W. Cadien,DEM,169,95,27,47
Leon,Pct. 203,U.S. House,10,Tawana W. Cadien,DEM,27,12,1,14
Leon,Pct. 304,U.S. House,10,Tawana W. Cadien,DEM,38,14,1,23
Leon,Pct. 401,U.S. House,10,Tawana W. Cadien,DEM,116,36,0,80
Leon,Pct. 402,U.S. House,10,Tawana W. Cadien,DEM,58,14,0,44
Leon,Pct. 403,U.S. House,10,Tawana W. Cadien,DEM,37,17,1,19
Leon,Pct. 404,U.S. House,10,Tawana W. Cadien,DEM,148,94,2,52
Leon,Pct. 101,U.S. House,10,Richard Priest,LIB,24,14,1,9
Leon,Pct. 102,U.S. House,10,Richard Priest,LIB,6,2,0,4
Leon,Pct. 103,U.S. House,10,Richard Priest,LIB,3,0,1,2
Leon,Pct. 201,U.S. House,10,Richard Priest,LIB,11,3,0,8
Leon,Pct. 202,U.S. House,10,Richard Priest,LIB,14,6,3,5
Leon,Pct. 203,U.S. House,10,Richard Priest,LIB,4,2,0,2
Leon,Pct. 304,U.S. House,10,Richard Priest,LIB,2,1,0,1
Leon,Pct. 401,U.S. House,10,Richard Priest,LIB,5,1,0,4
Leon,Pct. 402,U.S. House,10,Richard Priest,LIB,3,2,0,1
Leon,Pct. 403,U.S. House,10,Richard Priest,LIB,5,1,0,4
Leon,Pct. 404,U.S. House,10,Richard Priest,LIB,3,0,0,3
Leon,Pct. 301,U.S. House,17,Bill Flores,REP,67,13,1,53
Leon,Pct. 302,U.S. House,17,Bill Flores,REP,555,197,16,342
Leon,Pct. 303,U.S. House,17,Bill Flores,REP,433,148,21,264
Leon,Pct. 405,U.S. House,17,Bill Flores,REP,237,85,6,146
Leon,Pct. 301,U.S. House,17,Ben Easton,LIB,9,0,0,9
Leon,Pct. 302,U.S. House,17,Ben Easton,LIB,121,28,3,90
Leon,Pct. 303,U.S. House,17,Ben Easton,LIB,115,31,6,78
Leon,Pct. 405,U.S. House,17,Ben Easton,LIB,46,16,0,30
Leon,Pct. 101,Railroad Commissioner,,Christi Craddick,REP,555,353,23,179
Leon,Pct. 102,Railroad Commissioner,,Christi Craddick,REP,66,35,6,25
Leon,Pct. 103,Railroad Commissioner,,Christi Craddick,REP,105,53,5,47
Leon,Pct. 201,Railroad Commissioner,,Christi Craddick,REP,311,149,14,148
Leon,Pct. 202,Railroad Commissioner,,Christi Craddick,REP,712,460,28,224
Leon,Pct. 203,Railroad Commissioner,,Christi Craddick,REP,157,93,4,60
Leon,Pct. 301,Railroad Commissioner,,Christi Craddick,REP,66,13,1,52
Leon,Pct. 302,Railroad Commissioner,,Christi Craddick,REP,529,190,19,320
Leon,Pct. 303,Railroad Commissioner,,Christi Craddick,REP,424,149,25,250
Leon,Pct. 304,Railroad Commissioner,,Christi Craddick,REP,72,34,1,37
Leon,Pct. 401,Railroad Commissioner,,Christi Craddick,REP,224,78,8,138
Leon,Pct. 402,Railroad Commissioner,,Christi Craddick,REP,60,33,3,24
Leon,Pct. 403,Railroad Commissioner,,Christi Craddick,REP,137,55,2,80
Leon,Pct. 404,Railroad Commissioner,,Christi Craddick,REP,262,156,10,96
Leon,Pct. 405,Railroad Commissioner,,Christi Craddick,REP,225,84,5,136
Leon,Pct. 101,Railroad Commissioner,,Dale Henry,DEM,289,185,6,98
Leon,Pct. 102,Railroad Commissioner,,Dale Henry,DEM,98,56,0,42
Leon,Pct. 103,Railroad Commissioner,,Dale Henry,DEM,42,19,1,22
Leon,Pct. 201,Railroad Commissioner,,Dale Henry,DEM,44,16,3,25
Leon,Pct. 202,Railroad Commissioner,,Dale Henry,DEM,210,123,26,61
Leon,Pct. 203,Railroad Commissioner,,Dale Henry,DEM,46,17,0,29
Leon,Pct. 301,Railroad Commissioner,,Dale Henry,DEM,16,1,2,13
Leon,Pct. 302,Railroad Commissioner,,Dale Henry,DEM,211,49,4,158
Leon,Pct. 303,Railroad Commissioner,,Dale Henry,DEM,153,44,6,103
Leon,Pct. 304,Railroad Commissioner,,Dale Henry,DEM,45,15,1,29
Leon,Pct. 401,Railroad Commissioner,,Dale Henry,DEM,126,42,0,84
Leon,Pct. 402,Railroad Commissioner,,Dale Henry,DEM,60,16,0,44
Leon,Pct. 403,Railroad Commissioner,,Dale Henry,DEM,44,22,2,20
Leon,Pct. 404,Railroad Commissioner,,Dale Henry,DEM,168,104,2,62
Leon,Pct. 405,Railroad Commissioner,,Dale Henry,DEM,79,25,1,53
Leon,Pct. 101,Railroad Commissioner,,Vivekananda Wall,LIB,11,4,0,7
Leon,Pct. 102,Railroad Commissioner,,Vivekananda Wall,LIB,5,1,0,4
Leon,Pct. 103,Railroad Commissioner,,Vivekananda Wall,LIB,2,2,0,0
Leon,Pct. 201,Railroad Commissioner,,Vivekananda Wall,LIB,8,4,0,4
Leon,Pct. 202,Railroad Commissioner,,Vivekananda Wall,LIB,9,2,1,6
Leon,Pct. 203,Railroad Commissioner,,Vivekananda Wall,LIB,1,0,0,1
Leon,Pct. 301,Railroad Commissioner,,Vivekananda Wall,LIB,2,0,0,2
Leon,Pct. 302,Railroad Commissioner,,Vivekananda Wall,LIB,23,11,0,12
Leon,Pct. 303,Railroad Commissioner,,Vivekananda Wall,LIB,25,3,3,19
Leon,Pct. 304,Railroad Commissioner,,Vivekananda Wall,LIB,1,0,0,1
Leon,Pct. 401,Railroad Commissioner,,Vivekananda Wall,LIB,5,2,1,2
Leon,Pct. 402,Railroad Commissioner,,Vivekananda Wall,LIB,2,1,0,1
Leon,Pct. 403,Railroad Commissioner,,Vivekananda Wall,LIB,5,0,0,5
Leon,Pct. 404,Railroad Commissioner,,Vivekananda Wall,LIB,3,1,0,2
Leon,Pct. 405,Railroad Commissioner,,Vivekananda Wall,LIB,5,1,0,4
Leon,Pct. 101,Railroad Commissioner,,Chris Kennedy,GRN,19,13,0,6
Leon,Pct. 102,Railroad Commissioner,,Chris Kennedy,GRN,1,0,0,1
Leon,Pct. 103,Railroad Commissioner,,Chris Kennedy,GRN,2,1,0,1
Leon,Pct. 201,Railroad Commissioner,,Chris Kennedy,GRN,8,5,0,3
Leon,Pct. 202,Railroad Commissioner,,Chris Kennedy,GRN,15,5,5,5
Leon,Pct. 203,Railroad Commissioner,,Chris Kennedy,GRN,6,2,1,3
Leon,Pct. 301,Railroad Commissioner,,Chris Kennedy,GRN,0,0,0,0
Leon,Pct. 302,Railroad Commissioner,,Chris Kennedy,GRN,25,7,0,18
Leon,Pct. 303,Railroad Commissioner,,Chris Kennedy,GRN,23,5,0,18
Leon,Pct. 304,Railroad Commissioner,,Chris Kennedy,GRN,3,2,0,1
Leon,Pct. 401,Railroad Commissioner,,Chris Kennedy,GRN,6,2,0,4
Leon,Pct. 402,Railroad Commissioner,,Chris Kennedy,GRN,4,2,0,2
Leon,Pct. 403,Railroad Commissioner,,Chris Kennedy,GRN,3,1,0,2
Leon,Pct. 404,Railroad Commissioner,,Chris Kennedy,GRN,11,9,0,2
Leon,Pct. 405,Railroad Commissioner,,Chris Kennedy,GRN,8,2,0,6
Leon,Pct. 101,Railroad Commissioner,unexpired,Barry Smitherman,REP,568,366,22,180
Leon,Pct. 102,Railroad Commissioner,unexpired,Barry Smitherman,REP,71,39,6,26
Leon,Pct. 103,Railroad Commissioner,unexpired,Barry Smitherman,REP,113,57,5,51
Leon,Pct. 201,Railroad Commissioner,unexpired,Barry Smitherman,REP,321,153,16,152
Leon,Pct. 202,Railroad Commissioner,unexpired,Barry Smitherman,REP,750,487,31,232
Leon,Pct. 203,Railroad Commissioner,unexpired,Barry Smitherman,REP,171,97,4,70
Leon,Pct. 301,Railroad Commissioner,unexpired,Barry Smitherman,REP,66,13,1,52
Leon,Pct. 302,Railroad Commissioner,unexpired,Barry Smitherman,REP,558,201,19,338
Leon,Pct. 303,Railroad Commissioner,unexpired,Barry Smitherman,REP,442,148,27,267
Leon,Pct. 304,Railroad Commissioner,unexpired,Barry Smitherman,REP,80,39,1,40
Leon,Pct. 401,Railroad Commissioner,unexpired,Barry Smitherman,REP,232,85,9,138
Leon,Pct. 402,Railroad Commissioner,unexpired,Barry Smitherman,REP,64,36,3,25
Leon,Pct. 403,Railroad Commissioner,unexpired,Barry Smitherman,REP,143,59,2,82
Leon,Pct. 404,Railroad Commissioner,unexpired,Barry Smitherman,REP,285,167,10,108
Leon,Pct. 405,Railroad Commissioner,unexpired,Barry Smitherman,REP,236,85,6,145
Leon,Pct. 101,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,122,67,1,54
Leon,Pct. 102,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,22,12,0,10
Leon,Pct. 103,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,15,8,0,7
Leon,Pct. 201,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,26,12,1,13
Leon,Pct. 202,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,85,44,11,30
Leon,Pct. 203,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,9,3,0,6
Leon,Pct. 301,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,4,0,0,4
Leon,Pct. 302,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,93,16,0,77
Leon,Pct. 303,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,72,22,4,46
Leon,Pct. 304,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,14,5,1,8
Leon,Pct. 401,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,36,9,0,27
Leon,Pct. 402,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,11,9,0,2
Leon,Pct. 403,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,18,9,0,9
Leon,Pct. 404,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,60,36,0,24
Leon,Pct. 405,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,29,8,0,21
Leon,Pct. 101,Railroad Commissioner,unexpired,Josh Wendel,GRN,25,13,0,12
Leon,Pct. 102,Railroad Commissioner,unexpired,Josh Wendel,GRN,4,3,0,1
Leon,Pct. 103,Railroad Commissioner,unexpired,Josh Wendel,GRN,4,2,0,2
Leon,Pct. 201,Railroad Commissioner,unexpired,Josh Wendel,GRN,9,4,0,5
Leon,Pct. 202,Railroad Commissioner,unexpired,Josh Wendel,GRN,32,13,8,11
Leon,Pct. 203,Railroad Commissioner,unexpired,Josh Wendel,GRN,15,7,1,7
Leon,Pct. 301,Railroad Commissioner,unexpired,Josh Wendel,GRN,5,1,0,4
Leon,Pct. 302,Railroad Commissioner,unexpired,Josh Wendel,GRN,45,11,1,33
Leon,Pct. 303,Railroad Commissioner,unexpired,Josh Wendel,GRN,53,12,1,40
Leon,Pct. 304,Railroad Commissioner,unexpired,Josh Wendel,GRN,11,4,0,7
Leon,Pct. 401,Railroad Commissioner,unexpired,Josh Wendel,GRN,15,5,0,10
Leon,Pct. 402,Railroad Commissioner,unexpired,Josh Wendel,GRN,5,0,0,5
Leon,Pct. 403,Railroad Commissioner,unexpired,Josh Wendel,GRN,5,1,0,4
Leon,Pct. 404,Railroad Commissioner,unexpired,Josh Wendel,GRN,15,8,1,6
Leon,Pct. 405,Railroad Commissioner,unexpired,Josh Wendel,GRN,19,7,0,12
Leon,Pct. 101,State Senate,18,Glenn Hegar,REP,605,394,16,195
Leon,Pct. 102,State Senate,18,Glenn Hegar,REP,73,36,6,31
Leon,Pct. 103,State Senate,18,Glenn Hegar,REP,114,58,5,51
Leon,Pct. 201,State Senate,18,Glenn Hegar,REP,336,162,15,159
Leon,Pct. 202,State Senate,18,Glenn Hegar,REP,770,487,35,248
Leon,Pct. 203,State Senate,18,Glenn Hegar,REP,169,93,4,72
Leon,Pct. 301,State Senate,18,Glenn Hegar,REP,71,12,1,58
Leon,Pct. 302,State Senate,18,Glenn Hegar,REP,582,197,18,367
Leon,Pct. 303,State Senate,18,Glenn Hegar,REP,474,156,23,295
Leon,Pct. 304,State Senate,18,Glenn Hegar,REP,77,37,1,39
Leon,Pct. 401,State Senate,18,Glenn Hegar,REP,240,83,9,148
Leon,Pct. 402,State Senate,18,Glenn Hegar,REP,60,32,2,26
Leon,Pct. 403,State Senate,18,Glenn Hegar,REP,147,61,2,84
Leon,Pct. 404,State Senate,18,Glenn Hegar,REP,318,189,10,119
Leon,Pct. 405,State Senate,18,Glenn Hegar,REP,242,86,6,150
Leon,Pct. 101,State House,17,Tim Kleinschmidt,REP,667,426,22,219
Leon,Pct. 102,State House,17,Tim Kleinschmidt,REP,80,41,6,33
Leon,Pct. 103,State House,17,Tim Kleinschmidt,REP,137,69,6,62
Leon,Pct. 201,State House,17,Tim Kleinschmidt,REP,357,170,14,173
