county,precinct,office,district,party,candidate,votes,early_voting,election_day
Marion,1,Registered Voters,,REP,,614,,
Marion,1,Ballots Cast,,,,370,163,207
Marion,1,Straight Party,,REP,Republican Party,113,50,63
Marion,1,Straight Party,,REP,Over Votes,0,0,0
Marion,1,Straight Party,,REP,Under Votes,127,54,73
Marion,1,Straight Party,,DEM,Democratic Party,126,58,68
Marion,1,Straight Party,,LIB,Libertarian Party,3,1,2
Marion,1,Straight Party,,GRN,Green Party,1,0,1
Marion,1,President and Vice President,,REP,Over Votes,0,0,0
Marion,1,President and Vice President,,REP,Under Votes,12,6,6
Marion,1,President and Vice President,,REP,Mitt Romney \ Paul Ryan,197,83,114
Marion,1,President and Vice President,,DEM,Barack Obama \ Joe Biden,154,71,83
Marion,1,President and Vice President,,LIB,Gary Johnson \ Jim Gray,7,3,4
Marion,1,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0,0,0
Marion,1,President and Vice President,,"",Stewart Alexander/Alex Mendoza,0,0,0
Marion,1,President and Vice President,,"",Rocky Anderson/Luis J Rodriguez,0,0,0
Marion,1,President and Vice President,,"",Avery Ayers/Alejandrina Cabrera,0,0,0
Marion,1,President and Vice President,,"",Andre N. Barnett/Kenneth r. Cross,0,0,0
Marion,1,President and Vice President,,"",Virgil Goode/Jim Clymer,0,0,0
Marion,1,President and Vice President,,"",Thaddaus Hill/Gordon F.Bailey,0,0,0
Marion,1,President and Vice President,,"",Tom Hoefling/Jonathan D. Ellis,0,0,0
Marion,1,United States Senator,,REP,Over Votes,0,0,0
Marion,1,United States Senator,,REP,Under Votes,9,4,5
Marion,1,United States Senator,,REP,Ted Cruz,182,80,102
Marion,1,United States Senator,,DEM,Paul Sadler,173,76,97
Marion,1,United States Senator,,LIB,John Jay Myers,6,3,3
Marion,1,United States Senator,,GRN,David B. Collins,0,0,0
Marion,1,United States Representative,4,REP,Over Votes,0,0,0
Marion,1,United States Representative,4,REP,Under Votes,13,8,5
Marion,1,United States Representative,4,REP,Ralph M. Hall,196,82,114
Marion,1,United States Representative,4,DEM,VaLinda Hathcox,151,68,83
Marion,1,United States Representative,4,LIB,Thomas Griffing,10,5,5
Marion,1,United States Representative,4,"",Fred Rostek,0,0,0
Marion,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Marion,1,Railroad Commissioner,,REP,Under Votes,14,8,6
Marion,1,Railroad Commissioner,,REP,Christi Craddick,185,79,106
Marion,1,Railroad Commissioner,,DEM,Dale Henry,160,74,86
Marion,1,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,4,1,3
Marion,1,Railroad Commissioner,,GRN,Chris Kennedy,7,1,6
Marion,1,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
Marion,1,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,135,66,69
Marion,1,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,195,84,111
Marion,1,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,30,11,19
Marion,1,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,10,2,8
Marion,1,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Marion,1,"Justice, Supreme Court, Place 2",,REP,Under Votes,137,70,67
Marion,1,"Justice, Supreme Court, Place 2",,REP,Don Willett,203,82,121
Marion,1,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,30,11,19
Marion,1,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
Marion,1,"Justice, Supreme Court, Place 4",,REP,Under Votes,139,69,70
Marion,1,"Justice, Supreme Court, Place 4",,REP,John Devine,195,81,114
Marion,1,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,30,12,18
Marion,1,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,6,1,5
Marion,1,"Justice, Supreme Court, Place 6",,REP,Over Votes,0,0,0
Marion,1,"Justice, Supreme Court, Place 6",,REP,Under Votes,19,11,8
Marion,1,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,175,75,100
Marion,1,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,163,72,91
Marion,1,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,9,3,6
Marion,1,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,4,2,2
Marion,1,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0,0,0
Marion,1,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,17,10,7
