county,precinct,office,district,party,candidate,votes,early_votes,election_day
Reagan,1.0,Registered Voters,,REP,,0.0,,
Reagan,1.0,Ballots Cast,,REP,,57.0,17.0,40.0
Reagan,1.0,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,Straight Party,,REP,Under Votes,25.0,10.0,15.0
Reagan,1.0,Straight Party,,REP,Republican Party,20.0,5.0,15.0
Reagan,1.0,Straight Party,,DEM,Democratic Party,11.0,2.0,9.0
Reagan,1.0,Straight Party,,LIB,Libertarian Party,1.0,0.0,1.0
Reagan,1.0,Straight Party,,GRN,Green Party,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,REP,Under Votes,5.0,1.0,4.0
Reagan,1.0,President and Vice President,,REP,Mitt Romney \ Paul Ryan,35.0,14.0,21.0
Reagan,1.0,President and Vice President,,DEM,Barack Obama \ Joe Biden,17.0,2.0,15.0
Reagan,1.0,President and Vice President,,LIB,Gary Johnson \ Jim Gray,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,,Stewart Alexander/Alex Mendoza,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,,Rocky Anderson/Luis J. Rodriguez,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,,Avery Ayers/Alejandrina Cabrera,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,,Andre N. Barnett/Kenneth R. Cross,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,,Virgil Goode/Jim Clymer,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,,Thaddaus Hill/Gordon F. Bailey,0.0,0.0,0.0
Reagan,1.0,President and Vice President,,,Tom Hoefling/Jonathan D. Ellis,0.0,0.0,0.0
Reagan,1.0,United States Senator,,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,United States Senator,,REP,Under Votes,4.0,1.0,3.0
Reagan,1.0,United States Senator,,REP,Ted Cruz,37.0,14.0,23.0
Reagan,1.0,United States Senator,,DEM,Paul Sadler,15.0,2.0,13.0
Reagan,1.0,United States Senator,,LIB,John Jay Myers,0.0,0.0,0.0
Reagan,1.0,United States Senator,,GRN,David B. Collins,1.0,0.0,1.0
Reagan,1.0,United States Representative,23,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,United States Representative,23,REP,Under Votes,6.0,2.0,4.0
Reagan,1.0,United States Representative,23,REP,"Francisco ""Quico"" Canseco",34.0,13.0,21.0
Reagan,1.0,United States Representative,23,DEM,Pete P. Gallego,14.0,2.0,12.0
Reagan,1.0,United States Representative,23,LIB,Jeffrey C. Blunt,3.0,0.0,3.0
Reagan,1.0,United States Representative,23,GRN,Ed Scharf,0.0,0.0,0.0
Reagan,1.0,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,Railroad Commissioner,,REP,Under Votes,6.0,1.0,5.0
Reagan,1.0,Railroad Commissioner,,REP,Christi Craddick,37.0,14.0,23.0
Reagan,1.0,Railroad Commissioner,,DEM,Dale Henry,11.0,2.0,9.0
Reagan,1.0,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,0.0,0.0,0.0
Reagan,1.0,Railroad Commissioner,,GRN,Chris Kennedy,3.0,0.0,3.0
Reagan,1.0,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,10.0,1.0,9.0
Reagan,1.0,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,33.0,14.0,19.0
Reagan,1.0,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,14.0,2.0,12.0
Reagan,1.0,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,0.0,0.0,0.0
Reagan,1.0,"Justice, Supreme Court, Place 2",,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,"Justice, Supreme Court, Place 2",,REP,Under Votes,14.0,4.0,10.0
Reagan,1.0,"Justice, Supreme Court, Place 2",,REP,Don Willett,38.0,12.0,26.0
Reagan,1.0,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,5.0,1.0,4.0
Reagan,1.0,"Justice, Supreme Court, Place 4",,REP,Over Votes,0.0,0.0,0.0
Reagan,1.0,"Justice, Supreme Court, Place 4",,REP,Under Votes,15.0,4.0,11.0
Reagan,1.0,"Justice, Supreme Court, Place 4",,REP,John Devine,36.0,12.0,24.0
Reagan,1.0,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,5.0,1.0,4.0
Reagan,1.0,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,1.0,0.0,1.0
Reagan,1.0,"Justice, Supreme Court, Place 6",,REP,Over Votes,0.0,0.0,0.0
