county,precinct,office,district,party,candidate,votes,early_votes,election_day
DeWitt,101,Registered Voters,,REP,,1131,,
DeWitt,101,Ballots Cast,,,,699,509,190
DeWitt,101,Straight Party,,REP,Republican Party,195,150,45
DeWitt,101,Straight Party,,REP,Over Votes,2,2,0
DeWitt,101,Straight Party,,REP,Under Votes,436,317,119
DeWitt,101,Straight Party,,DEM,Democratic Party,65,39,26
DeWitt,101,Straight Party,,LIB,Libertarian Party,1,1,0
DeWitt,101,Straight Party,,GRN,Green Party,0,0,0
DeWitt,101,President and Vice President,,REP,Over Votes,0,0,0
DeWitt,101,President and Vice President,,REP,Under Votes,2,1,1
DeWitt,101,President and Vice President,,REP,Mitt Romney \ Paul Ryan,556,415,141
DeWitt,101,President and Vice President,,DEM,Barack Obama \ Joe Biden,135,89,46
DeWitt,101,President and Vice President,,LIB,Gary Johnson \ Jim Gray,6,4,2
DeWitt,101,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0,0,0
DeWitt,101,President and Vice President,,"",Stewart Alexander/Alex Mendoza,0,0,0
DeWitt,101,President and Vice President,,"",Rocky Anderson/Luis J. Rodriguez,0,0,0
DeWitt,101,President and Vice President,,"",Avery Ayers/Alejandrina Cabrera,0,0,0
DeWitt,101,President and Vice President,,"",Andre N. Barnett/Kenneth R. Cross,0,0,0
DeWitt,101,President and Vice President,,"",Virgil Goode/Jim Clymer,0,0,0
DeWitt,101,President and Vice President,,"",Thaddaus Hill/Gordon F. Bailey,0,0,0
DeWitt,101,President and Vice President,,"",Tom Hoefling/Jonathan D. Ellis,0,0,0
DeWitt,101,United States Senator,,REP,Over Votes,0,0,0
DeWitt,101,United States Senator,,REP,Under Votes,26,21,5
DeWitt,101,United States Senator,,REP,Ted Cruz,514,385,129
DeWitt,101,United States Senator,,DEM,Paul Sadler,144,93,51
DeWitt,101,United States Senator,,LIB,John Jay Myers,10,7,3
DeWitt,101,United States Senator,,GRN,David B. Collins,5,3,2
DeWitt,101,United States Representative,34,REP,Over Votes,4,4,0
DeWitt,101,United States Representative,34,REP,Under Votes,33,24,9
DeWitt,101,United States Representative,34,REP,Jessica Puente Bradshaw,529,397,132
DeWitt,101,United States Representative,34,DEM,Filemon Vela,117,78,39
DeWitt,101,United States Representative,34,LIB,Steven (Ziggy) Shanklin,16,6,10
DeWitt,101,Railroad Commissioner,,REP,Over Votes,0,0,0
DeWitt,101,Railroad Commissioner,,REP,Under Votes,44,31,13
DeWitt,101,Railroad Commissioner,,REP,Christi Craddick,507,383,124
DeWitt,101,Railroad Commissioner,,DEM,Dale Henry,132,86,46
DeWitt,101,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,7,2,5
DeWitt,101,Railroad Commissioner,,GRN,Chris Kennedy,9,7,2
DeWitt,101,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
DeWitt,101,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,106,71,35
DeWitt,101,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,523,399,124
DeWitt,101,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,42,20,22
DeWitt,101,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,28,19,9
DeWitt,101,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
DeWitt,101,"Justice, Supreme Court, Place 2",,REP,Under Votes,122,81,41
DeWitt,101,"Justice, Supreme Court, Place 2",,REP,Don Willett,532,402,130
DeWitt,101,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,45,26,19
DeWitt,101,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
DeWitt,101,"Justice, Supreme Court, Place 4",,REP,Under Votes,117,79,38
DeWitt,101,"Justice, Supreme Court, Place 4",,REP,John Devine,523,396,127
DeWitt,101,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,45,24,21
DeWitt,101,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,14,10,4
DeWitt,101,"Justice, Supreme Court, Place 6",,REP,Over Votes,0,0,0
DeWitt,101,"Justice, Supreme Court, Place 6",,REP,Under Votes,54,37,17
DeWitt,101,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,466,353,113
DeWitt,101,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,158,103,55
DeWitt,101,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,16,11,5
DeWitt,101,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,5,5,0
DeWitt,101,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0,0,0
DeWitt,101,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,48,34,14
DeWitt,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,494,372,122
DeWitt,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,141,92,49
DeWitt,101,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,16,11,5
DeWitt,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Over Votes,0,0,0
DeWitt,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Under Votes,129,90,39
DeWitt,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,516,383,133
DeWitt,101,"Judge, Court of Criminal Appeals, Place 7",,LIB,Mark W. Bennett,54,36,18
DeWitt,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Over Votes,0,0,0
DeWitt,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Under Votes,132,93,39
DeWitt,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Elsa Alcala,509,379,130
DeWitt,101,"Judge, Court of Criminal Appeals, Place 8",,LIB,"William Bryan Strange, III",58,37,21
DeWitt,101,"Member, State Board of Education",2,REP,Over Votes,3,3,0
DeWitt,101,"Member, State Board of Education",2,REP,Under Votes,48,34,14
DeWitt,101,"Member, State Board of Education",2,REP,Laurie J. Turner,485,367,118
DeWitt,101,"Member, State Board of Education",2,DEM,"Ruben Cortez, Jr.",144,93,51
DeWitt,101,"Member, State Board of Education",2,LIB,Lenard Nelson,19,12,7
DeWitt,101,State Senator,18,REP,Over Votes,0,0,0
DeWitt,101,State Senator,18,REP,Under Votes,143,95,48
DeWitt,101,State Senator,18,REP,Glenn Hegar,556,414,142
DeWitt,101,State Representative,30,REP,Over Votes,3,3,0
DeWitt,101,State Representative,30,REP,Under Votes,27,18,9
DeWitt,101,State Representative,30,REP,Geanie W. Morrison,530,397,133
DeWitt,101,State Representative,30,DEM,Alex Hernandez Jr.,139,91,48
DeWitt,101,"Chief Justice, 13th Court of Appeals District",,DEM,Over Votes,0,0,0
DeWitt,101,"Chief Justice, 13th Court of Appeals District",,DEM,Under Votes,391,297,94
DeWitt,101,"Chief Justice, 13th Court of Appeals District",,DEM,Roy Valdez,308,212,96
DeWitt,101,"Justice, 13th Court of Appeals District, Place 2",,REP,Over Votes,3,3,0
DeWitt,101,"Justice, 13th Court of Appeals District, Place 2",,REP,Under Votes,53,38,15
DeWitt,101,"Justice, 13th Court of Appeals District, Place 2",,REP,Tom Greenwell,478,363,115
DeWitt,101,"Justice, 13th Court of Appeals District, Place 2",,DEM,Nora Longoria,165,105,60
DeWitt,101,"Justice, 13th Court of Appeals District, Place 4",,REP,Over Votes,3,3,0
DeWitt,101,"Justice, 13th Court of Appeals District, Place 4",,REP,Under Votes,59,41,18
DeWitt,101,"Justice, 13th Court of Appeals District, Place 4",,REP,Bradford M. Condit,487,368,119
DeWitt,101,"Justice, 13th Court of Appeals District, Place 4",,DEM,Nelda Vidaurri Rodriguez,150,97,53
DeWitt,101,"Justice, 13th Court of Appeals District, Place 5",,REP,Over Votes,2,2,0
DeWitt,101,"Justice, 13th Court of Appeals District, Place 5",,REP,Under Votes,55,41,14
DeWitt,101,"Justice, 13th Court of Appeals District, Place 5",,REP,Doug Norman,495,369,126
DeWitt,101,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina M. Benavides,147,97,50
DeWitt,101,"District Judge, 24th Judicial District",,REP,Over Votes,3,3,0
DeWitt,101,"District Judge, 24th Judicial District",,REP,Under Votes,31,23,8
DeWitt,101,"District Judge, 24th Judicial District",,REP,Jack W. Marr,478,362,116
DeWitt,101,"District Judge, 24th Judicial District",,DEM,Sandra McKenzie,187,121,66
DeWitt,101,"District Judge, 135th Judicial District",,REP,Over Votes,0,0,0
DeWitt,101,"District Judge, 135th Judicial District",,REP,Under Votes,147,96,51
DeWitt,101,"District Judge, 135th Judicial District",,REP,Kemper Stephen Williams,552,413,139
DeWitt,101,"District Attorney, 24th Judicial District",,DEM,Over Votes,0,0,0
DeWitt,101,"District Attorney, 24th Judicial District",,DEM,Under Votes,289,217,72
DeWitt,101,"District Attorney, 24th Judicial District",,DEM,Michael A. Sheppard,410,292,118
DeWitt,101,Sheriff,,REP,Over Votes,4,4,0
DeWitt,101,Sheriff,,REP,Under Votes,19,14,5
DeWitt,101,Sheriff,,REP,Jode Zavesky,431,330,101
DeWitt,101,Sheriff,,DEM,Kevin Kroos,245,161,84
DeWitt,101,"County Commissioner, Precinct No. 1",,REP,Over Votes,4,4,0
DeWitt,101,"County Commissioner, Precinct No. 1",,REP,Under Votes,18,12,6
DeWitt,101,"County Commissioner, Precinct No. 1",,REP,Curtis G. Afflerbach,521,393,128
DeWitt,101,"County Commissioner, Precinct No. 1",,DEM,Jimmy Solis,156,100,56
DeWitt,102,Registered Voters,,REP,,1465,,
DeWitt,102,Ballots Cast,,,,542,302,240
DeWitt,102,Straight Party,,REP,Republican Party,45,25,20
DeWitt,102,Straight Party,,REP,Over Votes,0,0,0
DeWitt,102,Straight Party,,REP,Under Votes,312,178,134
DeWitt,102,Straight Party,,DEM,Democratic Party,180,96,84
DeWitt,102,Straight Party,,LIB,Libertarian Party,4,3,1
DeWitt,102,Straight Party,,GRN,Green Party,1,0,1
DeWitt,102,President and Vice President,,REP,Over Votes,0,0,0
DeWitt,102,President and Vice President,,REP,Under Votes,7,5,2
DeWitt,102,President and Vice President,,REP,Mitt Romney \ Paul Ryan,157,89,68
DeWitt,102,President and Vice President,,DEM,Barack Obama \ Joe Biden,375,207,168
DeWitt,102,President and Vice President,,LIB,Gary Johnson \ Jim Gray,2,1,1
DeWitt,102,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,1,0,1
DeWitt,102,President and Vice President,,"",Stewart Alexander/Alex Mendoza,0,0,0
DeWitt,102,President and Vice President,,"",Rocky Anderson/Luis J. Rodriguez,0,0,0
DeWitt,102,President and Vice President,,"",Avery Ayers/Alejandrina Cabrera,0,0,0
DeWitt,102,President and Vice President,,"",Andre N. Barnett/Kenneth R. Cross,0,0,0
DeWitt,102,President and Vice President,,"",Virgil Goode/Jim Clymer,0,0,0
DeWitt,102,President and Vice President,,"",Thaddaus Hill/Gordon F. Bailey,0,0,0
DeWitt,102,President and Vice President,,"",Tom Hoefling/Jonathan D. Ellis,0,0,0
DeWitt,102,United States Senator,,REP,Over Votes,0,0,0
DeWitt,102,United States Senator,,REP,Under Votes,45,32,13
DeWitt,102,United States Senator,,REP,Ted Cruz,162,99,63
DeWitt,102,United States Senator,,DEM,Paul Sadler,319,161,158
DeWitt,102,United States Senator,,LIB,John Jay Myers,15,9,6
DeWitt,102,United States Senator,,GRN,David B. Collins,1,1,0
DeWitt,102,United States Representative,34,REP,Over Votes,0,0,0
DeWitt,102,United States Representative,34,REP,Under Votes,48,32,16
DeWitt,102,United States Representative,34,REP,Jessica Puente Bradshaw,165,99,66
DeWitt,102,United States Representative,34,DEM,Filemon Vela,314,164,150
DeWitt,102,United States Representative,34,LIB,Steven (Ziggy) Shanklin,15,7,8
DeWitt,102,Railroad Commissioner,,REP,Over Votes,0,0,0
DeWitt,102,Railroad Commissioner,,REP,Under Votes,60,41,19
DeWitt,102,Railroad Commissioner,,REP,Christi Craddick,130,74,56
DeWitt,102,Railroad Commissioner,,DEM,Dale Henry,330,173,157
DeWitt,102,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,4,2,2
DeWitt,102,Railroad Commissioner,,GRN,Chris Kennedy,18,12,6
DeWitt,102,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
DeWitt,102,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,206,115,91
DeWitt,102,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,152,84,68
DeWitt,102,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,155,83,72
DeWitt,102,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,29,20,9
DeWitt,102,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
DeWitt,102,"Justice, Supreme Court, Place 2",,REP,Under Votes,226,128,98
DeWitt,102,"Justice, Supreme Court, Place 2",,REP,Don Willett,190,107,83
DeWitt,102,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,126,67,59
DeWitt,102,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
DeWitt,102,"Justice, Supreme Court, Place 4",,REP,Under Votes,222,128,94
DeWitt,102,"Justice, Supreme Court, Place 4",,REP,John Devine,175,98,77
DeWitt,102,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,117,60,57
DeWitt,102,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,28,16,12
DeWitt,102,"Justice, Supreme Court, Place 6",,REP,Over Votes,0,0,0
DeWitt,102,"Justice, Supreme Court, Place 6",,REP,Under Votes,66,40,26
DeWitt,102,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,125,75,50
DeWitt,102,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,336,180,156
DeWitt,102,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,9,4,5
DeWitt,102,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,6,3,3
DeWitt,102,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0,0,0
DeWitt,102,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,64,37,27
DeWitt,102,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,146,88,58
DeWitt,102,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,324,175,149
DeWitt,102,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,8,2,6
DeWitt,102,"Judge, Court of Criminal Appeals, Place 7",,REP,Over Votes,0,0,0
DeWitt,102,"Judge, Court of Criminal Appeals, Place 7",,REP,Under Votes,224,127,97
DeWitt,102,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,189,108,81
DeWitt,102,"Judge, Court of Criminal Appeals, Place 7",,LIB,Mark W. Bennett,129,67,62
DeWitt,102,"Judge, Court of Criminal Appeals, Place 8",,REP,Over Votes,0,0,0
DeWitt,102,"Judge, Court of Criminal Appeals, Place 8",,REP,Under Votes,227,129,98
DeWitt,102,"Judge, Court of Criminal Appeals, Place 8",,REP,Elsa Alcala,201,116,85
DeWitt,102,"Judge, Court of Criminal Appeals, Place 8",,LIB,"William Bryan Strange, III",114,57,57
DeWitt,102,"Member, State Board of Education",2,REP,Over Votes,0,0,0
DeWitt,102,"Member, State Board of Education",2,REP,Under Votes,55,33,22
DeWitt,102,"Member, State Board of Education",2,REP,Laurie J. Turner,127,75,52
DeWitt,102,"Member, State Board of Education",2,DEM,"Ruben Cortez, Jr.",352,192,160
DeWitt,102,"Member, State Board of Education",2,LIB,Lenard Nelson,8,2,6
DeWitt,102,State Senator,18,REP,Over Votes,0,0,0
DeWitt,102,State Senator,18,REP,Under Votes,313,175,138
DeWitt,102,State Senator,18,REP,Glenn Hegar,229,127,102
DeWitt,102,State Representative,30,REP,Over Votes,0,0,0
DeWitt,102,State Representative,30,REP,Under Votes,57,32,25
DeWitt,102,State Representative,30,REP,Geanie W. Morrison,140,81,59
DeWitt,102,State Representative,30,DEM,Alex Hernandez Jr.,345,189,156
DeWitt,102,"Chief Justice, 13th Court of Appeals District",,DEM,Over Votes,0,0,0
DeWitt,102,"Chief Justice, 13th Court of Appeals District",,DEM,Under Votes,144,78,66
DeWitt,102,"Chief Justice, 13th Court of Appeals District",,DEM,Roy Valdez,398,224,174
DeWitt,102,"Justice, 13th Court of Appeals District, Place 2",,REP,Over Votes,0,0,0
DeWitt,102,"Justice, 13th Court of Appeals District, Place 2",,REP,Under Votes,58,33,25
DeWitt,102,"Justice, 13th Court of Appeals District, Place 2",,REP,Tom Greenwell,113,63,50
DeWitt,102,"Justice, 13th Court of Appeals District, Place 2",,DEM,Nora Longoria,371,206,165
DeWitt,102,"Justice, 13th Court of Appeals District, Place 4",,REP,Over Votes,0,0,0
DeWitt,102,"Justice, 13th Court of Appeals District, Place 4",,REP,Under Votes,66,37,29
DeWitt,102,"Justice, 13th Court of Appeals District, Place 4",,REP,Bradford M. Condit,127,73,54
DeWitt,102,"Justice, 13th Court of Appeals District, Place 4",,DEM,Nelda Vidaurri Rodriguez,349,192,157
DeWitt,102,"Justice, 13th Court of Appeals District, Place 5",,REP,Over Votes,0,0,0
DeWitt,102,"Justice, 13th Court of Appeals District, Place 5",,REP,Under Votes,61,34,27
DeWitt,102,"Justice, 13th Court of Appeals District, Place 5",,REP,Doug Norman,126,73,53
DeWitt,102,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina M. Benavides,355,195,160
DeWitt,102,"District Judge, 24th Judicial District",,REP,Over Votes,0,0,0
DeWitt,102,"District Judge, 24th Judicial District",,REP,Under Votes,46,28,18
DeWitt,102,"District Judge, 24th Judicial District",,REP,Jack W. Marr,127,73,54
DeWitt,102,"District Judge, 24th Judicial District",,DEM,Sandra McKenzie,369,201,168
DeWitt,102,"District Judge, 135th Judicial District",,REP,Over Votes,0,0,0
DeWitt,102,"District Judge, 135th Judicial District",,REP,Under Votes,307,169,138
DeWitt,102,"District Judge, 135th Judicial District",,REP,Kemper Stephen Williams,235,133,102
DeWitt,102,"District Attorney, 24th Judicial District",,DEM,Over Votes,0,0,0
DeWitt,102,"District Attorney, 24th Judicial District",,DEM,Under Votes,124,70,54
DeWitt,102,"District Attorney, 24th Judicial District",,DEM,Michael A. Sheppard,418,232,186
DeWitt,102,Sheriff,,REP,Over Votes,0,0,0
DeWitt,102,Sheriff,,REP,Under Votes,25,12,13
DeWitt,102,Sheriff,,REP,Jode Zavesky,129,70,59
DeWitt,102,Sheriff,,DEM,Kevin Kroos,388,220,168
DeWitt,102,"County Commissioner, Precinct No. 1",,REP,Over Votes,0,0,0
DeWitt,102,"County Commissioner, Precinct No. 1",,REP,Under Votes,19,6,13
DeWitt,102,"County Commissioner, Precinct No. 1",,REP,Curtis G. Afflerbach,159,90,69
DeWitt,102,"County Commissioner, Precinct No. 1",,DEM,Jimmy Solis,364,206,158
DeWitt,201,Registered Voters,,REP,,492,,
DeWitt,201,Ballots Cast,,,,283,202,81
DeWitt,201,Straight Party,,REP,Republican Party,91,71,20
DeWitt,201,Straight Party,,REP,Over Votes,0,0,0
DeWitt,201,Straight Party,,REP,Under Votes,172,116,56
DeWitt,201,Straight Party,,DEM,Democratic Party,19,14,5
DeWitt,201,Straight Party,,LIB,Libertarian Party,1,1,0
DeWitt,201,Straight Party,,GRN,Green Party,0,0,0
DeWitt,201,President and Vice President,,REP,Over Votes,0,0,0
DeWitt,201,President and Vice President,,REP,Under Votes,3,2,1
DeWitt,201,President and Vice President,,REP,Mitt Romney \ Paul Ryan,244,175,69
DeWitt,201,President and Vice President,,DEM,Barack Obama \ Joe Biden,35,25,10
DeWitt,201,President and Vice President,,LIB,Gary Johnson \ Jim Gray,1,0,1
DeWitt,201,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0,0,0
