county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Jack,1,Registered Voters,,,,,,,1131
Jack,2,Registered Voters,,,,,,,925
Jack,3,Registered Voters,,,,,,,229
Jack,4,Registered Voters,,,,,,,754
Jack,5,Registered Voters,,,,,,,589
Jack,6,Registered Voters,,,,,,,1073
Jack,1,Ballots Cast,,,,44,397,232,673
Jack,2,Ballots Cast,,,,30,211,366,607
Jack,3,Ballots Cast,,,,2,50,75,127
Jack,4,Ballots Cast,,,,28,337,164,529
Jack,5,Ballots Cast,,,,16,113,242,371
Jack,6,Ballots Cast,,,,44,411,204,659
Jack,1,Straight Party,,Republican,REP,19,170,74,263
Jack,2,Straight Party,,Republican,REP,12,99,181,292
Jack,3,Straight Party,,Republican,REP,1,20,30,51
Jack,4,Straight Party,,Republican,REP,15,166,71,252
Jack,5,Straight Party,,Republican,REP,9,59,121,189
Jack,6,Straight Party,,Republican,REP,19,214,94,327
Jack,1,Straight Party,,Democrat,DEM,1,11,20,32
Jack,2,Straight Party,,Democrat,DEM,0,19,30,49
Jack,3,Straight Party,,Democrat,DEM,1,4,5,10
Jack,4,Straight Party,,Democrat,DEM,2,9,15,26
Jack,5,Straight Party,,Democrat,DEM,0,6,14,20
Jack,6,Straight Party,,Democrat,DEM,3,24,8,35
Jack,1,Straight Party,,Libertarian,LIB,0,0,0,0
Jack,2,Straight Party,,Libertarian,LIB,0,0,1,1
Jack,3,Straight Party,,Libertarian,LIB,0,0,0,0
Jack,4,Straight Party,,Libertarian,LIB,0,0,0,0
Jack,5,Straight Party,,Libertarian,LIB,0,0,0,0
Jack,6,Straight Party,,Libertarian,LIB,0,0,0,0
Jack,1,Straight Party,,Green,GRN,0,0,0,0
Jack,2,Straight Party,,Green,GRN,0,2,1,3
Jack,3,Straight Party,,Green,GRN,0,0,0,0
Jack,4,Straight Party,,Green,GRN,0,0,0,0
Jack,5,Straight Party,,Green,GRN,0,0,0,0
Jack,6,Straight Party,,Green,GRN,0,1,0,1
Jack,1,Straight Party,,overvotes,,1,0,0,1
Jack,2,Straight Party,,overvotes,,3,0,0,3
Jack,3,Straight Party,,overvotes,,0,0,0,0
Jack,4,Straight Party,,overvotes,,1,0,0,1
Jack,5,Straight Party,,overvotes,,0,0,0,0
Jack,6,Straight Party,,overvotes,,4,0,0,4
Jack,1,Straight Party,,undervotes,,23,216,138,377
Jack,2,Straight Party,,undervotes,,15,91,153,259
Jack,3,Straight Party,,undervotes,,0,26,40,66
Jack,4,Straight Party,,undervotes,,10,162,78,250
Jack,5,Straight Party,,undervotes,,7,48,107,162
Jack,6,Straight Party,,undervotes,,18,172,102,292
Jack,1,President,,Mitt Romney,REP,42,355,188,585
Jack,2,President,,Mitt Romney,REP,25,173,318,516
Jack,3,President,,Mitt Romney,REP,1,42,66,109
Jack,4,President,,Mitt Romney,REP,24,312,139,475
Jack,5,President,,Mitt Romney,REP,13,105,214,332
Jack,6,President,,Mitt Romney,REP,37,353,173,563
Jack,1,President,,Barack Obama,DEM,2,28,39,69
Jack,2,President,,Barack Obama,DEM,5,32,34,71
Jack,3,President,,Barack Obama,DEM,1,7,9,17
Jack,4,President,,Barack Obama,DEM,3,22,21,46
Jack,5,President,,Barack Obama,DEM,2,7,17,26
Jack,6,President,,Barack Obama,DEM,7,43,24,74
Jack,1,President,,Gary Johnson,LIB,0,1,3,4
Jack,2,President,,Gary Johnson,LIB,0,2,6,8
Jack,3,President,,Gary Johnson,LIB,0,0,0,0
Jack,4,President,,Gary Johnson,LIB,0,0,1,1
Jack,5,President,,Gary Johnson,LIB,1,0,2,3
Jack,6,President,,Gary Johnson,LIB,0,1,2,3
Jack,1,President,,Jill Stein,GRN,0,0,0,0
Jack,2,President,,Jill Stein,GRN,0,2,1,3
Jack,3,President,,Jill Stein,GRN,0,0,0,0
Jack,4,President,,Jill Stein,GRN,0,0,0,0
Jack,5,President,,Jill Stein,GRN,0,0,0,0
Jack,6,President,,Jill Stein,GRN,0,1,1,2
Jack,1,President,,write-in,WRI,0,0,0,1
Jack,2,President,,write-in,WRI,0,0,0,0
Jack,3,President,,write-in,WRI,0,0,0,0
Jack,4,President,,write-in,WRI,0,0,0,0
Jack,5,President,,write-in,WRI,0,0,0,0
Jack,6,President,,Thaddeus Hill,WRI,0,0,1,1
Jack,1,President,,overvotes,,0,0,0,0
Jack,2,President,,overvotes,,0,0,0,0
Jack,3,President,,overvotes,,0,0,0,0
Jack,4,President,,overvotes,,1,0,0,1
Jack,5,President,,overvotes,,0,0,0,0
Jack,6,President,,overvotes,,0,0,0,0
Jack,1,President,,undervotes,,0,13,2,15
Jack,2,President,,undervotes,,0,2,7,9
Jack,3,President,,undervotes,,0,1,0,1
Jack,4,President,,undervotes,,0,3,3,6
Jack,5,President,,undervotes,,0,1,9,10
Jack,6,President,,undervotes,,0,13,3,16
Jack,1,U.S. Senate,,Ted Cruz,REP,40,326,167,533
Jack,2,U.S. Senate,,Ted Cruz,REP,25,152,294,471
Jack,3,U.S. Senate,,Ted Cruz,REP,1,38,58,97
Jack,4,U.S. Senate,,Ted Cruz,REP,23,290,124,437
Jack,5,U.S. Senate,,Ted Cruz,REP,12,102,203,317
Jack,6,U.S. Senate,,Ted Cruz,REP,34,331,162,527
Jack,1,U.S. Senate,,Paul Sadler,DEM,3,41,46,90
Jack,2,U.S. Senate,,Paul Sadler,DEM,4,43,45,92
Jack,3,U.S. Senate,,Paul Sadler,DEM,1,8,9,18
Jack,4,U.S. Senate,,Paul Sadler,DEM,2,30,26,58
Jack,5,U.S. Senate,,Paul Sadler,DEM,1,10,27,38
Jack,6,U.S. Senate,,Paul Sadler,DEM,7,61,27,95
Jack,1,U.S. Senate,,John Myers,LIB,1,5,4,10
Jack,2,U.S. Senate,,John Myers,LIB,1,6,8,15
Jack,3,U.S. Senate,,John Myers,LIB,0,1,0,1
