county,precinct,office,district,party,candidate,votes,early_voting,election_day
Tom Green,106,Straight Party,,REP,Republican,226,135,91
Tom Green,106,Straight Party,,DEM,Democrat,203,95,108
Tom Green,106,Straight Party,,LIB,Libertarian,9,3,6
Tom Green,106,Straight Party,,GRN,Green,1,0,1
Tom Green,106,President/Vice President,,REP,Mitt Romney/Paul Ryan,380,221,159
Tom Green,106,President/Vice President,,DEM,Barack Obama/Joe Biden,307,136,171
Tom Green,106,President/Vice President,,LIB,Gary Johnson/Jim Gray,2,1,1
Tom Green,106,President/Vice President,,GRN,Jill Stein/Cheri Honkala,2,1,1
Tom Green,106,President/Vice President,,,VIRGIL GOODE JAMES CLYMER,0,0,0
Tom Green,106,President/Vice President,,,alexander,0,0,0
Tom Green,106,President/Vice President,,,anderson,0,0,0
Tom Green,106,President/Vice President,,,ayers,0,0,0
Tom Green,106,President/Vice President,,,barnett,0,0,0
Tom Green,106,President/Vice President,,,hill,0,0,0
Tom Green,106,President/Vice President,,,hoefling,0,0,0
Tom Green,106,President/Vice President,,,romney,0,0,0
Tom Green,106,President/Vice President,,,obama,0,0,0
Tom Green,106,President/Vice President,,,empty,0,0,0
Tom Green,106,U.S. Senator,,REP,Ted Cruz,376,216,160
Tom Green,106,U.S. Senator,,DEM,Paul Sadler,285,136,149
Tom Green,106,U.S. Senator,,LIB,John Jay Myers,13,5,8
Tom Green,106,U.S. Senator,,GRN,David B. Collins,7,2,5
Tom Green,106,U.S. Representative,11,REP,Mike Conaway,392,224,168
Tom Green,106,U.S. Representative,11,DEM,Jim Riley,268,128,140
Tom Green,106,U.S. Representative,11,LIB,Scott J. Ballard,17,3,14
Tom Green,106,Railroad Commissioner,,REP,Christi Craddick,350,206,144
Tom Green,106,Railroad Commissioner,,DEM,Dale Henry,277,128,149
Tom Green,106,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,18,7,11
Tom Green,106,Railroad Commissioner,,GRN,Chris Kennedy,19,7,12
Tom Green,106,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,365,216,149
Tom Green,106,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,141,44,97
Tom Green,106,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,32,15,17
Tom Green,106,"Justice, Supreme Court, Place 2",,REP,Don Willett,415,235,180
Tom Green,106,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,115,39,76
Tom Green,106,"Justice, Supreme Court, Place 4",,REP,John Devine,393,224,169
Tom Green,106,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,103,39,64
Tom Green,106,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,38,12,26
Tom Green,106,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,337,203,134
Tom Green,106,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,295,133,162
Tom Green,106,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,19,7,12
Tom Green,106,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,12,4,8
Tom Green,106,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,344,203,141
Tom Green,106,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,295,139,156
Tom Green,106,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,23,6,17
Tom Green,106,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,409,222,187
Tom Green,106,"Judge, Court of Criminal Appeals, Place 7",,LIB,Mark W. Bennett,121,47,74
Tom Green,106,"Judge, Court of Criminal Appeals, Place 8",,REP,Elsa Alcala,418,222,196
Tom Green,106,"Judge, Court of Criminal Appeals, Place 8",,LIB,William Bryan Strange III,114,51,63
Tom Green,106,"Member, State Board of Education",15,REP,Marty Rowley,358,211,147
Tom Green,106,"Member, State Board of Education",15,DEM,Steven D. Schafersman,297,135,162
Tom Green,106,State Senator,28,REP,Robert Duncan,424,234,190
Tom Green,106,State Senator,28,LIB,"M. J. ""Smitty"" Smith",110,43,67
Tom Green,106,State Representative,72,REP,Drew Darby,480,251,229
Tom Green,106,"Justice, 3rd Court of Appeals, Place 2",,REP,Jeff Rose,365,212,153
Tom Green,106,"Justice, 3rd Court of Appeals, Place 2",,DEM,J. Andrew Hathcock,292,135,157
Tom Green,106,"Justice, 3rd Court of Appeals, Place 3",,REP,Scott Field,349,208,141
Tom Green,106,"Justice, 3rd Court of Appeals, Place 3",,DEM,Diane Henson,312,141,171
Tom Green,106,"Justice, 3rd Court of Appeals, Place 5",,REP,David Puryear,346,203,143
Tom Green,106,"Justice, 3rd Court of Appeals, Place 5",,DEM,Karen L. Watkins,317,146,171
Tom Green,106,"Justice, 3rd Court of Appeals, Place 6",,REP,Bob Pemberton,361,211,150
Tom Green,106,"Justice, 3rd Court of Appeals, Place 6",,DEM,Bryan Case,301,135,166
Tom Green,106,"District Judge, 51st Judicial District",,REP,Barbara Lane Walther,479,248,231
Tom Green,106,"District Judge, 119th Judicial District",,REP,Ben Woodward,467,246,221
Tom Green,106,"District Judge, 340th Judicial District",,REP,Jay K. Weatherby,467,249,218
Tom Green,106,"District Judge, 391st Judicial District",,REP,Tom Gossett,470,248,222
Tom Green,106,"District Attorney, 51st Judicial District",,REP,Allison Palmer,456,241,215
