county,precinct,office,district,party,candidate,votes,early_votes,election_day
Henderson,1A,Registered Voters,,REP,,1979,,
Henderson,1A,Ballots Cast,,REP,,925,598,327
Henderson,1A,Straight Party,,REP,Over Votes,0,0,0
Henderson,1A,Straight Party,,REP,Under Votes,308,178,130
Henderson,1A,Straight Party,,REP,Republican Party,484,340,144
Henderson,1A,Straight Party,,DEM,Democratic Party,132,80,52
Henderson,1A,Straight Party,,LIB,Libertarian Party,1,0,1
Henderson,1A,Straight Party,,GRN,Green Party,0,0,0
Henderson,1A,President and Vice President,,REP,Over Votes,0,0,0
Henderson,1A,President and Vice President,,REP,Under Votes,13,7,6
Henderson,1A,President and Vice President,,REP,Mitt Romney \ Paul Ryan,694,464,230
Henderson,1A,President and Vice President,,DEM,Barack Obama \ Joe Biden,205,120,85
Henderson,1A,President and Vice President,,LIB,Gary Johnson \ Jim Gray,12,7,5
Henderson,1A,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0,0,0
Henderson,1A,President and Vice President,,,Stewart Alexander \ Alex Mendoza,0,0,0
Henderson,1A,President and Vice President,,,Rocky Anderson \ Luis J. Rodriguez,0,0,0
Henderson,1A,President and Vice President,,,Avery Ayers \ Alejandrina Cabrera,0,0,0
Henderson,1A,President and Vice President,,,Andre N. Barnett \ Kenneth R. Cross,0,0,0
Henderson,1A,President and Vice President,,,Virgil Goode \ Jim Clymer,1,0,1
Henderson,1A,President and Vice President,,,Thaddaus Hill \ Gordon F. Bailey,0,0,0
Henderson,1A,President and Vice President,,,Tom Hoefling \ Jonathan D. Ellis,0,0,0
Henderson,1A,President and Vice President,,,Virgil Goode\Jim Clymer,0,0,0
Henderson,1A,United States Senator,,REP,Over Votes,0,0,0
Henderson,1A,United States Senator,,REP,Under Votes,21,10,11
Henderson,1A,United States Senator,,REP,Ted Cruz,654,444,210
Henderson,1A,United States Senator,,DEM,Paul Sadler,224,131,93
Henderson,1A,United States Senator,,LIB,John Jay Myers,19,9,10
Henderson,1A,United States Senator,,GRN,David B. Collins,7,4,3
Henderson,1A,United States Representative,5,REP,Over Votes,0,0,0
Henderson,1A,United States Representative,5,REP,Under Votes,22,14,8
Henderson,1A,United States Representative,5,REP,Jeb Hensarling,672,456,216
Henderson,1A,United States Representative,5,DEM,Linda S. Mrosko,205,116,89
Henderson,1A,United States Representative,5,LIB,Ken Ashby,26,12,14
Henderson,1A,Railroad Commissioner,,REP,Over Votes,0,0,0
Henderson,1A,Railroad Commissioner,,REP,Under Votes,40,23,17
Henderson,1A,Railroad Commissioner,,REP,Christi Craddick,631,427,204
Henderson,1A,Railroad Commissioner,,DEM,Dale Henry,213,125,88
Henderson,1A,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,18,8,10
Henderson,1A,Railroad Commissioner,,GRN,Chris Kennedy,23,15,8
Henderson,1A,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
Henderson,1A,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,161,99,62
Henderson,1A,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,643,435,208
Henderson,1A,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,76,36,40
Henderson,1A,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,45,28,17
Henderson,1A,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Henderson,1A,"Justice, Supreme Court, Place 2",,REP,Under Votes,149,91,58
Henderson,1A,"Justice, Supreme Court, Place 2",,REP,Don Willett,690,468,222
Henderson,1A,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,86,39,47
Henderson,1A,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
Henderson,1A,"Justice, Supreme Court, Place 4",,REP,Under Votes,149,91,58
Henderson,1A,"Justice, Supreme Court, Place 4",,REP,John Devine,652,445,207
Henderson,1A,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,91,45,46
Henderson,1A,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,33,17,16
Henderson,1A,"Justice, Supreme Court, Place 6",,REP,Over Votes,0,0,0
Henderson,1A,"Justice, Supreme Court, Place 6",,REP,Under Votes,41,21,20
Henderson,1A,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,611,425,186
Henderson,1A,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,223,124,99
Henderson,1A,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,39,21,18
Henderson,1A,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,11,7,4
