county,precinct,office,district,candidate,party,early_voting,election_day,votes
Hamilton,1,Straight Party,,Republican Party,REP,146,77,223
Hamilton,4,Straight Party,,Republican Party,REP,8,22,30
Hamilton,5,Straight Party,,Republican Party,REP,28,17,45
Hamilton,7,Straight Party,,Republican Party,REP,93,200,293
Hamilton,9,Straight Party,,Republican Party,REP,41,28,69
Hamilton,12,Straight Party,,Republican Party,REP,36,25,61
Hamilton,14,Straight Party,,Republican Party,REP,36,13,49
Hamilton,15,Straight Party,,Republican Party,REP,28,23,51
Hamilton,17,Straight Party,,Republican Party,REP,33,24,57
Hamilton,22,Straight Party,,Republican Party,REP,180,92,272
Hamilton,23,Straight Party,,Republican Party,REP,161,70,231
Hamilton,Total,Straight Party,,Republican Party,REP,790,591,1381
Hamilton,1,Straight Party,,Democratic Party,DEM,35,20,55
Hamilton,4,Straight Party,,Democratic Party,DEM,1,5,6
Hamilton,5,Straight Party,,Democratic Party,DEM,3,3,6
Hamilton,7,Straight Party,,Democratic Party,DEM,19,56,75
Hamilton,9,Straight Party,,Democratic Party,DEM,2,2,4
Hamilton,12,Straight Party,,Democratic Party,DEM,1,2,3
Hamilton,14,Straight Party,,Democratic Party,DEM,4,0,4
Hamilton,15,Straight Party,,Democratic Party,DEM,8,4,12
Hamilton,17,Straight Party,,Democratic Party,DEM,3,8,11
Hamilton,22,Straight Party,,Democratic Party,DEM,35,7,42
Hamilton,23,Straight Party,,Democratic Party,DEM,35,18,53
Hamilton,Total,Straight Party,,Democratic Party,DEM,146,125,271
Hamilton,1,Straight Party,,Libertarian Party,LIB,2,1,3
Hamilton,4,Straight Party,,Libertarian Party,LIB,0,1,1
Hamilton,5,Straight Party,,Libertarian Party,LIB,0,0,0
Hamilton,7,Straight Party,,Libertarian Party,LIB,1,5,6
Hamilton,9,Straight Party,,Libertarian Party,LIB,0,1,1
Hamilton,12,Straight Party,,Libertarian Party,LIB,0,2,2
Hamilton,14,Straight Party,,Libertarian Party,LIB,0,0,0
Hamilton,15,Straight Party,,Libertarian Party,LIB,1,0,1
Hamilton,17,Straight Party,,Libertarian Party,LIB,0,0,0
Hamilton,22,Straight Party,,Libertarian Party,LIB,0,2,2
Hamilton,23,Straight Party,,Libertarian Party,LIB,1,1,2
Hamilton,Total,Straight Party,,Libertarian Party,LIB,5,13,18
Hamilton,1,Straight Party,,Green Party,GRN,0,0,0
Hamilton,4,Straight Party,,Green Party,GRN,0,0,0
Hamilton,5,Straight Party,,Green Party,GRN,0,0,0
Hamilton,7,Straight Party,,Green Party,GRN,0,0,0
Hamilton,9,Straight Party,,Green Party,GRN,0,0,0
Hamilton,12,Straight Party,,Green Party,GRN,0,0,0
