county,precinct,office,district,party,candidate,votes,early_votes,election_day
Hunt,101,Registered Voters,,REP,,1085,,
Hunt,101,Ballots Cast,,,,652,212,440,
Hunt,101,Straight Party,,REP,Republican Party,254,91,163
Hunt,101,Straight Party,,REP,Over Votes,0,0,0
Hunt,101,Straight Party,,REP,Under Votes,0,0,0
Hunt,101,Straight Party,,DEM,Democratic Party,38,17,21
Hunt,101,Straight Party,,LIB,Libertarian Party,2,0,2
Hunt,101,Straight Party,,GRN,Green Party,0,0,0
Hunt,101,President/Vice President,,REP,Over Votes,0,0,0
Hunt,101,President/Vice President,,REP,Under Votes,0,0,0
Hunt,101,President/Vice President,,REP,Mitt Romney/Paul Ryan,537,176,361
Hunt,101,President/Vice President,,DEM,Barack Obama/Joe Biden,98,34,64
Hunt,101,President/Vice President,,LIB,Gary Johnson/Jim Gray,9,0,9
Hunt,101,President/Vice President,,GRN,Jill Stein/Cheri Honkala,2,0,2
Hunt,101,President/Vice President,,"",Stewart Alexander/Alex Mendoza,0,0,0
Hunt,101,President/Vice President,,"",Rocky Anderson/Luis J. Rodriguez,0,0,0
Hunt,101,President/Vice President,,"",Avery Ayers/Alejandrina Cabrera,0,0,0
Hunt,101,President/Vice President,,"",Andre N. Barnett/Kenneth R. Cross,0,0,0
Hunt,101,President/Vice President,,"",Virgil Goode/Jim Clymer,1,1,0
Hunt,101,President/Vice President,,"",Thaddaus Hill/Gordon F. Bailey,0,0,0
Hunt,101,President/Vice President,,"",Tom Hoefling/Jonathan D. Ellis,0,0,0
Hunt,101,United States Senator,,REP,Over Votes,0,0,0
Hunt,101,United States Senator,,REP,Under Votes,0,0,0
Hunt,101,United States Senator,,REP,Ted Cruz,498,175,323
Hunt,101,United States Senator,,DEM,Paul Sadler,110,32,78
Hunt,101,United States Senator,,LIB,John Jay Myers,19,0,19
Hunt,101,United States Senator,,GRN,David B. Collins,10,1,9
Hunt,101,United States Representative,4,REP,Over Votes,0,0,0
Hunt,101,United States Representative,4,REP,Under Votes,0,0,0
Hunt,101,United States Representative,4,REP,Ralph M. Hall,509,169,340
Hunt,101,United States Representative,4,DEM,VaLinda Hathcox,105,34,71
Hunt,101,United States Representative,4,LIB,Thomas Griffing,16,3,13
Hunt,101,United States Representative,4,"",Fred Rostek,0,0,0
Hunt,101,Railroad Commissioner,,REP,Over Votes,0,0,0
Hunt,101,Railroad Commissioner,,REP,Under Votes,0,0,0
Hunt,101,Railroad Commissioner,,REP,Christi Craddick,456,160,296
Hunt,101,Railroad Commissioner,,DEM,Dale Henry,110,32,78
Hunt,101,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,11,1,10
Hunt,101,Railroad Commissioner,,GRN,Chris Kennedy,15,3,12
Hunt,101,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
Hunt,101,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,0,0,0
Hunt,101,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,460,161,299
Hunt,101,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,45,7,38
Hunt,101,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,23,7,16
Hunt,101,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Hunt,101,"Justice, Supreme Court, Place 2",,REP,Under Votes,0,0,0
Hunt,101,"Justice, Supreme Court, Place 2",,REP,Don Willett,480,169,311
Hunt,101,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,52,7,45
Hunt,101,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
Hunt,101,"Justice, Supreme Court, Place 4",,REP,Under Votes,0,0,0
Hunt,101,"Justice, Supreme Court, Place 4",,REP,John Devine,462,162,300
Hunt,101,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,45,8,37
Hunt,101,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,21,5,16
