county,precinct,office,district,party,candidate,votes,early_votes,election_day
Callahan,1,Registered Voters,,REP,,2260,,
Callahan,1,Ballots Cast,,,,1305,724,581
Callahan,1,Straight Party,,REP,Republican Party,588,352,236
Callahan,1,Straight Party,,REP,Over Votes,0,0,0
Callahan,1,Straight Party,,REP,Under Votes,596,311,285
Callahan,1,Straight Party,,DEM,Democratic Party,113,56,57
Callahan,1,Straight Party,,LIB,Libertarian Party,4,3,1
Callahan,1,Straight Party,,GRN,Green Party,3,1,2
Callahan,1,President and Vice President,,REP,Over Votes,0,0,0
Callahan,1,President and Vice President,,REP,Under Votes,37,15,22
Callahan,1,President and Vice President,,REP,Mitt Romney \ Paul Ryan,1048,612,436
Callahan,1,President and Vice President,,DEM,Barack Obama \ Joe Biden,202,91,111
Callahan,1,President and Vice President,,LIB,Gary Johnson \ Jim Gray,13,3,10
Callahan,1,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,5,3,2
Callahan,1,President and Vice President,,"",Stewart Alexander/Alex Mendoza,0,0,0
Callahan,1,President and Vice President,,"",Rocky Anderson/Luis J. Rodriguez,0,0,0
Callahan,1,President and Vice President,,"",Avery Ayers/Alejandrina Cabrera,0,0,0
Callahan,1,President and Vice President,,"",Andre N. Barnett/Kenneth R. Cross,0,0,0
Callahan,1,President and Vice President,,"",Virgil Goode/Jim Clymer,0,0,0
Callahan,1,President and Vice President,,"",Thaddaus Hill/Gordon F. Bailey,0,0,0
Callahan,1,President and Vice President,,"",Tom Hoefling/Jonathan D. Ellis,0,0,0
Callahan,1,United States Senator,,REP,Over Votes,0,0,0
Callahan,1,United States Senator,,REP,Under Votes,44,21,23
Callahan,1,United States Senator,,REP,Ted Cruz,1003,577,426
Callahan,1,United States Senator,,DEM,Paul Sadler,214,103,111
Callahan,1,United States Senator,,LIB,John Jay Myers,22,10,12
Callahan,1,United States Senator,,GRN,David B. Collins,21,12,9
Callahan,1,United States Representative,11,REP,Over Votes,0,0,0
Callahan,1,United States Representative,11,REP,Under Votes,54,28,26
Callahan,1,United States Representative,11,REP,Mike Conaway,983,569,414
Callahan,1,United States Representative,11,DEM,Jim Riley,227,109,118
Callahan,1,United States Representative,11,LIB,Scott J. Ballard,40,17,23
Callahan,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Callahan,1,Railroad Commissioner,,REP,Under Votes,62,33,29
Callahan,1,Railroad Commissioner,,REP,Christi Craddick,980,569,411
Callahan,1,Railroad Commissioner,,DEM,Dale Henry,214,97,117
Callahan,1,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,21,9,12
Callahan,1,Railroad Commissioner,,GRN,Chris Kennedy,26,14,12
Callahan,1,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
Callahan,1,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,158,81,77
Callahan,1,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,999,578,421
Callahan,1,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,93,38,55
Callahan,1,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,53,25,28
Callahan,1,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Callahan,1,"Justice, Supreme Court, Place 2",,REP,Under Votes,163,83,80
Callahan,1,"Justice, Supreme Court, Place 2",,REP,Don Willett,1047,604,443
Callahan,1,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,94,36,58
Callahan,1,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
Callahan,1,"Justice, Supreme Court, Place 4",,REP,Under Votes,153,81,72
Callahan,1,"Justice, Supreme Court, Place 4",,REP,John Devine,1025,588,437
Callahan,1,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,87,35,52
Callahan,1,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,38,18,20
Callahan,1,"Justice, Supreme Court, Place 6",,REP,Over Votes,0,0,0
Callahan,1,"Justice, Supreme Court, Place 6",,REP,Under Votes,76,36,40
Callahan,1,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,943,554,389
Callahan,1,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,232,112,120
Callahan,1,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,32,10,22
Callahan,1,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,20,10,10
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0,0,0
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,72,33,39
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,967,559,408
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,222,111,111
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,42,19,23
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Over Votes,0,0,0
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Under Votes,169,85,84
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,1017,587,430
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",,LIB,Mark W. Bennett,117,50,67
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Over Votes,0,0,0
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Under Votes,171,88,83
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Elsa Alcala,999,572,427
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,"William Bryan Strange, III",133,62,71
Callahan,1,"Member, State Board of Education",15,REP,Over Votes,0,0,0
Callahan,1,"Member, State Board of Education",15,REP,Under Votes,75,37,38
Callahan,1,"Member, State Board of Education",15,REP,Marty Rowley,1008,585,423
Callahan,1,"Member, State Board of Education",15,DEM,Steven D. Schafersman,220,100,120
Callahan,1,State Senator,24,REP,Over Votes,0,0,0
Callahan,1,State Senator,24,REP,Under Votes,206,109,97
Callahan,1,State Senator,24,REP,Troy Fraser,1097,613,484
Callahan,1,State Representative,60,REP,Over Votes,0,0,0
Callahan,1,State Representative,60,REP,Under Votes,212,110,102
Callahan,1,State Representative,60,REP,"James L. ""Jim"" Keffer",1091,612,479
Callahan,1,"Chief Justice, 11th Court of Appeals District",,REP,Over Votes,0,0,0
Callahan,1,"Chief Justice, 11th Court of Appeals District",,REP,Under Votes,205,108,97
Callahan,1,"Chief Justice, 11th Court of Appeals District",,REP,Jim R. Wright,1098,614,484
Callahan,1,"Justice, 11th Court of Appeals District, Place 2 Unexpired Term",,REP,Over Votes,0,0,0
Callahan,1,"Justice, 11th Court of Appeals District, Place 2 Unexpired Term",,REP,Under Votes,220,120,100
Callahan,1,"Justice, 11th Court of Appeals District, Place 2 Unexpired Term",,REP,Mike Willson,1083,602,481
Callahan,1,"District Judge, 42nd Judicial District",,REP,Over Votes,0,0,0
Callahan,1,"District Judge, 42nd Judicial District",,REP,Under Votes,210,113,97
Callahan,1,"District Judge, 42nd Judicial District",,REP,John Weeks,1093,609,484
Callahan,1,County Attorney,,REP,Over Votes,0,0,0
Callahan,1,County Attorney,,REP,Under Votes,197,104,93
Callahan,1,County Attorney,,REP,Shane Deel,1106,618,488
Callahan,1,Sheriff,,REP,Over Votes,0,0,0
Callahan,1,Sheriff,,REP,Under Votes,190,104,86
