county,precinct,office,district,party,candidate,votes,early_votes,election_day
Roberts,1.0,Registered Voters,,REP,,168.0,,
Roberts,1.0,Ballots Cast,,REP,,123.0,69.0,54.0
Roberts,1.0,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Roberts,1.0,Straight Party,,REP,Under Votes,65.0,31.0,34.0
Roberts,1.0,Straight Party,,REP,Republican Party,45.0,25.0,20.0
Roberts,1.0,Straight Party,,DEM,Democratic Party,1.0,1.0,0.0
Roberts,1.0,Straight Party,,LIB,Libertarian Party,0.0,0.0,0.0
Roberts,1.0,Straight Party,,GRN,Green Party,0.0,0.0,0.0
Roberts,1.0,President and Vice President,,REP,Over Votes,0.0,0.0,0.0
Roberts,1.0,President and Vice President,,REP,Under Votes,0.0,0.0,0.0
Roberts,1.0,President and Vice President,,REP,Mitt Romney \ Paul Ryan,114.0,63.0,51.0
Roberts,1.0,President and Vice President,,DEM,Barack Obama \ Joe Biden,9.0,6.0,3.0
Roberts,1.0,President and Vice President,,LIB,Gary Johnson \ Jim Gray,0.0,0.0,0.0
Roberts,1.0,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0.0,0.0,0.0
Roberts,1.0,President and Vice President,,"",TOM HOEFLING J D ELLIS,0.0,0.0,0.0
Roberts,1.0,United States Senator,,REP,Over Votes,0.0,0.0,0.0
Roberts,1.0,United States Senator,,REP,Under Votes,5.0,2.0,3.0
Roberts,1.0,United States Senator,,REP,Ted Cruz,108.0,62.0,46.0
Roberts,1.0,United States Senator,,DEM,Paul Sadler,7.0,4.0,3.0
Roberts,1.0,United States Senator,,LIB,John Jay Myers,2.0,1.0,1.0
Roberts,1.0,United States Senator,,GRN,David B. Collins,1.0,0.0,1.0
Roberts,1.0,United States Representative,13,REP,Over Votes,0.0,0.0,0.0
Roberts,1.0,United States Representative,13,REP,Under Votes,6.0,4.0,2.0
Roberts,1.0,United States Representative,13,REP,Mac Thornberry,116.0,65.0,51.0
Roberts,1.0,United States Representative,13,LIB,John Robert Deek,1.0,0.0,1.0
Roberts,1.0,United States Representative,13,GRN,Keith F. Houston,0.0,0.0,0.0
Roberts,1.0,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Roberts,1.0,Railroad Commissioner,,REP,Under Votes,5.0,2.0,3.0
Roberts,1.0,Railroad Commissioner,,REP,Christi Craddick,109.0,62.0,47.0
Roberts,1.0,Railroad Commissioner,,DEM,Dale Henry,8.0,4.0,4.0
Roberts,1.0,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,0.0,0.0,0.0
Roberts,1.0,Railroad Commissioner,,GRN,Chris Kennedy,1.0,1.0,0.0
Roberts,1.0,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0.0,0.0,0.0
Roberts,1.0,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,13.0,8.0,5.0
Roberts,1.0,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,106.0,60.0,46.0
Roberts,1.0,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,3.0,1.0,2.0
