county,precinct,office,district,candidate,party,early_voting,election_day,votes
Brazos,Brazos 01,Straight Party,,Republican,Rep,224,194,418
Brazos,Brazos 01,Straight Party,,Democratic,Dem,33,68,101
Brazos,Brazos 01,Straight Party,,Libertarian,Lib,1,2,3
Brazos,Brazos 01,Straight Party,,Green,Grn,0,1,1
Brazos,Brazos 01,Straight Party,,Over Votes:,,0,0,0
Brazos,Brazos 01,Straight Party,,Under Votes:,,175,164,339
Brazos,Brazos 01,President,,Mitt Romney/Paul Ryan,Rep,365,304,669
Brazos,Brazos 01,President,,Barack Obama/Joe Biden,Dem,58,105,163
Brazos,Brazos 01,President,,Gary Johnson / Jim Gray,Lib,2,8,10
Brazos,Brazos 01,President,,Jill Stein / Cheri Honkala,Grn,2,1,3
Brazos,Brazos 01,President,,STEWART ALEXANDER (W),wri,0,0,0
Brazos,Brazos 01,President,,ROCKY ANDERSON (W),wri,0,0,0
Brazos,Brazos 01,President,,VIRGIL GOODE (W),wri,1,0,1
Brazos,Brazos 01,President,,Over Votes:,,0,0,0
Brazos,Brazos 01,President,,Under Votes:,,4,11,15
Brazos,Brazos 01,U.S. Senate,,Ted Cruz,Rep,364,298,662
Brazos,Brazos 01,U.S. Senate,,Paul Sadler,Dem,56,109,165
Brazos,Brazos 01,U.S. Senate,,John Jay Myers,Lib,5,6,11
Brazos,Brazos 01,U.S. Senate,,David B. Collins,Grn,2,2,4
Brazos,Brazos 01,U.S. Senate,,Over Votes:,,0,0,0
Brazos,Brazos 01,U.S. Senate,,Under Votes:,,5,14,19
Brazos,Brazos 01,U.S. House,17,Bill Flores,Rep,370,322,692
Brazos,Brazos 01,U.S. House,17,Ben Easton,Lib,27,43,70
Brazos,Brazos 01,U.S. House,17,Over Votes:,,0,0,0
Brazos,Brazos 01,U.S. House,17,Under Votes:,,35,64,99
Brazos,Brazos 01,Railroad Commissioner,,Christi Craddick,Rep,343,300,643
Brazos,Brazos 01,Railroad Commissioner,,Dale Henry,Dem,54,99,153
Brazos,Brazos 01,Railroad Commissioner,,Vivekananda (Vik) Wall,Lib,7,8,15
Brazos,Brazos 01,Railroad Commissioner,,Chris Kennedy,Grn,6,8,14
Brazos,Brazos 01,Railroad Commissioner,,Over Votes:,,0,0,0
Brazos,Brazos 01,Railroad Commissioner,,Under Votes:,,22,14,36
Brazos,Brazos 01,Railroad Commissioner,unexpired,Barry Smitherman,Rep,345,308,653
Brazos,Brazos 01,Railroad Commissioner,unexpired,Jaime O. Perez,Lib,24,32,56
Brazos,Brazos 01,Railroad Commissioner,unexpired,Josh Wendel,Grn,15,21,36
Brazos,Brazos 01,Railroad Commissioner,unexpired,Over Votes:,,0,0,0
Brazos,Brazos 01,Railroad Commissioner,unexpired,Under Votes:,,48,68,116
Brazos,Brazos 01,State Senate,5,Charles Schwertner,Rep,350,309,659
Brazos,Brazos 01,State Senate,5,Jeffrey Fox,Lib,35,50,85
Brazos,Brazos 01,State Senate,5,Over Votes:,,0,0,0
Brazos,Brazos 01,State Senate,5,Under Votes:,,47,70,117
Brazos,Brazos 01,State House,12,Kyle J. Kacal,Rep,360,309,669
