county,precinct,office,district,candidate,party,early_voting,election_day,votes
Armstrong,Precinct 101,President,,Barack Obama,Dem,15,7,22
Armstrong,Precinct 201,President,,Barack Obama,Dem,13,16,29
Armstrong,Precinct 202,President,,Barack Obama,Dem,2,9,11
Armstrong,Precinct 301,President,,Barack Obama,Dem,8,9,17
Armstrong,Precinct 303,President,,Barack Obama,Dem,1,4,5
Armstrong,Precinct 401,President,,Barack Obama,Dem,7,1,8
Armstrong,Precinct 402,President,,Barack Obama,Dem,4,2,6
Armstrong,Precinct 404,President,,Barack Obama,Dem,0,0,0
Armstrong,ARMSTRONG TX,President,,Barack Obama,Dem,50,48,98
Armstrong,Precinct 101,President,,Mitt Romney,Rep,116,92,208
Armstrong,Precinct 201,President,,Mitt Romney,Rep,51,56,107
Armstrong,Precinct 202,President,,Mitt Romney,Rep,26,25,51
Armstrong,Precinct 301,President,,Mitt Romney,Rep,90,76,166
Armstrong,Precinct 303,President,,Mitt Romney,Rep,7,39,46
Armstrong,Precinct 401,President,,Mitt Romney,Rep,85,38,123
Armstrong,Precinct 402,President,,Mitt Romney,Rep,29,79,108
Armstrong,Precinct 404,President,,Mitt Romney,Rep,15,4,19
Armstrong,ARMSTRONG TX,President,,Mitt Romney,Rep,419,409,828
Armstrong,Precinct 101,President,,Gary Johnson,Lib,0,2,2
Armstrong,Precinct 201,President,,Gary Johnson,Lib,0,1,1
Armstrong,Precinct 202,President,,Gary Johnson,Lib,0,0,0
Armstrong,Precinct 301,President,,Gary Johnson,Lib,2,0,2
Armstrong,Precinct 303,President,,Gary Johnson,Lib,0,0,0
Armstrong,Precinct 401,President,,Gary Johnson,Lib,0,0,0
Armstrong,Precinct 402,President,,Gary Johnson,Lib,0,0,0
Armstrong,Precinct 404,President,,Gary Johnson,Lib,0,0,0
Armstrong,ARMSTRONG TX,President,,Gary Johnson,Lib,2,3,5
Armstrong,Precinct 101,President,,Jill Stein,Grn,0,0,0
Armstrong,Precinct 201,President,,Jill Stein,Grn,0,0,0
Armstrong,Precinct 202,President,,Jill Stein,Grn,0,0,0
Armstrong,Precinct 301,President,,Jill Stein,Grn,0,0,0
Armstrong,Precinct 303,President,,Jill Stein,Grn,0,1,1
Armstrong,Precinct 401,President,,Jill Stein,Grn,0,1,1
Armstrong,Precinct 402,President,,Jill Stein,Grn,0,2,2
Armstrong,Precinct 404,President,,Jill Stein,Grn,0,0,0
Armstrong,ARMSTRONG TX,President,,Jill Stein,Grn,0,4,4
Armstrong,Precinct 101,U.S. Senate,,Ted Cruz,Rep,108,90,198
Armstrong,Precinct 201,U.S. Senate,,Ted Cruz,Rep,48,51,99
Armstrong,Precinct 202,U.S. Senate,,Ted Cruz,Rep,26,21,47
Armstrong,Precinct 301,U.S. Senate,,Ted Cruz,Rep,88,72,160
Armstrong,Precinct 303,U.S. Senate,,Ted Cruz,Rep,6,39,45
Armstrong,Precinct 401,U.S. Senate,,Ted Cruz,Rep,81,35,116
Armstrong,Precinct 402,U.S. Senate,,Ted Cruz,Rep,25,77,102
Armstrong,Precinct 404,U.S. Senate,,Ted Cruz,Rep,15,4,19
Armstrong,ARMSTRONG TX,U.S. Senate,,Ted Cruz,Rep,397,389,786
Armstrong,Precinct 101,U.S. Senate,,Paul Sadler,Dem,18,7,25
Armstrong,Precinct 201,U.S. Senate,,Paul Sadler,Dem,14,14,28
Armstrong,Precinct 202,U.S. Senate,,Paul Sadler,Dem,2,9,11
Armstrong,Precinct 301,U.S. Senate,,Paul Sadler,Dem,11,10,21
Armstrong,Precinct 303,U.S. Senate,,Paul Sadler,Dem,1,5,6
Armstrong,Precinct 401,U.S. Senate,,Paul Sadler,Dem,7,2,9
Armstrong,Precinct 402,U.S. Senate,,Paul Sadler,Dem,5,4,9
Armstrong,Precinct 404,U.S. Senate,,Paul Sadler,Dem,0,0,0
Armstrong,ARMSTRONG TX,U.S. Senate,,Paul Sadler,Dem,58,51,109
Armstrong,Precinct 101,U.S. Senate,,John Myers,Lib,2,3,5
Armstrong,Precinct 201,U.S. Senate,,John Myers,Lib,0,3,3
Armstrong,Precinct 202,U.S. Senate,,John Myers,Lib,0,1,1
Armstrong,Precinct 301,U.S. Senate,,John Myers,Lib,0,0,0
Armstrong,Precinct 303,U.S. Senate,,John Myers,Lib,0,1,1
Armstrong,Precinct 401,U.S. Senate,,John Myers,Lib,1,0,1
Armstrong,Precinct 402,U.S. Senate,,John Myers,Lib,3,2,5
Armstrong,Precinct 404,U.S. Senate,,John Myers,Lib,0,0,0
