county,precinct,office,district,party,candidate,votes,early_votes,election_day
Willacy,1,Registered Voters,,REP,,2136,,
Willacy,1,Ballots Cast,,REP,,175,93,82
Willacy,1,Straight Party,,REP,Over Votes,0,0,0
Willacy,1,Straight Party,,REP,Under Votes,126,67,59
Willacy,1,Straight Party,,REP,Republican Party,19,13,6
Willacy,1,Straight Party,,DEM,Democratic Party,30,13,17
Willacy,1,Straight Party,,LIB,Libertarian Party,0,0,0
Willacy,1,Straight Party,,GRN,Green Party,0,0,0
Willacy,1,President and Vice President,,REP,Over Votes,0,0,0
Willacy,1,President and Vice President,,REP,Under Votes,1,1,0
Willacy,1,President and Vice President,,REP,Mitt Romney \ Paul Ryan,80,57,23
Willacy,1,President and Vice President,,DEM,Barack Obama \ Joe Biden,94,35,59
Willacy,1,President and Vice President,,LIB,Gary Johnson \ Jim Gray,0,0,0
Willacy,1,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0,0,0
Willacy,1,United States Senator,,REP,Over Votes,0,0,0
Willacy,1,United States Senator,,REP,Under Votes,14,8,6
Willacy,1,United States Senator,,REP,Ted Cruz,86,52,34
Willacy,1,United States Senator,,DEM,Paul Sadler,73,32,41
Willacy,1,United States Senator,,LIB,John Jay Myers,1,0,1
Willacy,1,United States Senator,,GRN,David B. Collins,1,1,0
Willacy,1,United States Representative,34,REP,Over Votes,0,0,0
Willacy,1,United States Representative,34,REP,Under Votes,11,6,5
Willacy,1,United States Representative,34,REP,Jessica Puente Bradshaw,58,38,20
Willacy,1,United States Representative,34,DEM,Filemon Vela,103,47,56
Willacy,1,United States Representative,34,LIB,Steven (Ziggy) Shanklin,3,2,1
Willacy,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Willacy,1,Railroad Commissioner,,REP,Under Votes,24,13,11
Willacy,1,Railroad Commissioner,,REP,Christi Craddick,60,41,19
Willacy,1,Railroad Commissioner,,DEM,Dale Henry,83,35,48
Willacy,1,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,2,1,1
Willacy,1,Railroad Commissioner,,GRN,Chris Kennedy,6,3,3
Willacy,1,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
Willacy,1,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,44,21,23
Willacy,1,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,79,47,32
Willacy,1,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,48,22,26
Willacy,1,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,4,3,1
Willacy,1,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Willacy,1,"Justice, Supreme Court, Place 2",,REP,Under Votes,55,23,32
Willacy,1,"Justice, Supreme Court, Place 2",,REP,Don Willett,93,56,37
Willacy,1,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,27,14,13
Willacy,1,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
Willacy,1,"Justice, Supreme Court, Place 4",,REP,Under Votes,53,24,29
Willacy,1,"Justice, Supreme Court, Place 4",,REP,John Devine,85,52,33
