county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee
Comal,101,Ballots Cast - Total,,,,1699,679,825,195
Comal,101,President,,REP,Marco Rubio,286,132,123,31
Comal,101,President,,REP,Elizabeth Gray,1,0,1,0
Comal,101,President,,REP,Ben Carson,75,22,50,3
Comal,101,President,,REP,Rick Santorum,0,0,0,0
Comal,101,President,,REP,Chris Christie,3,2,1,0
Comal,101,President,,REP,Mike Huckabee,5,3,2,0
Comal,101,President,,REP,Donald J. Trump,323,129,160,34
Comal,101,President,,REP,Carly Fiorina,6,3,2,1
Comal,101,President,,REP,Ted Cruz,540,220,267,53
Comal,101,President,,REP,Lindsey Graham,1,1,0,0
Comal,101,President,,REP,John R. Kasich,68,33,30,5
Comal,101,President,,REP,Rand Paul,4,0,2,2
Comal,101,President,,REP,Jeb Bush,31,15,4,12
Comal,101,President,,REP,Uncommitted,39,16,5,18
Comal,101,U.S. House,21,REP,John Murphy,88,33,45,10
Comal,101,U.S. House,21,REP,Lamar Smith,832,356,370,106
Comal,101,U.S. House,21,REP,Matt McCall,303,135,131,37
Comal,101,U.S. House,21,REP,Todd Phelps,62,30,26,6
Comal,101,Railroad Commissioner,,REP,Lance N. Christian,156,64,73,19
Comal,101,Railroad Commissioner,,REP,Weston Martinez,90,45,36,9
Comal,101,Railroad Commissioner,,REP,Wayne Christian,197,85,84,28
Comal,101,Railroad Commissioner,,REP,Gary Gates,290,141,108,41
Comal,101,Railroad Commissioner,,REP,Ron Hale,98,39,48,11
Comal,101,Railroad Commissioner,,REP,John Greytok,46,19,22,5
Comal,101,Railroad Commissioner,,REP,Doug Jeffrey,116,38,68,10
Comal,101,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,655,272,294,89
Comal,101,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,404,184,176,44
Comal,101,"Justice, Supreme Court, Place 5",,REP,Rick Green,512,225,230,57
Comal,101,"Justice, Supreme Court, Place 5",,REP,Paul Green,505,228,216,61
Comal,101,"Justice, Supreme Court, Place 9",,REP,Joe Pool,436,172,206,58
Comal,101,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,621,284,263,74
Comal,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,371,171,162,38
Comal,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,365,156,160,49
Comal,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,186,76,82,28
Comal,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,148,63,61,24
Comal,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,243,122,85,36
Comal,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,188,74,88,26
Comal,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,403,173,200,30
Comal,101,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,428,187,185,56
Comal,101,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,461,200,210,51
Comal,101,"Member, State Board of Education, District 5",,REP,Ken Mercer,910,398,397,115
Comal,101,State Representative,73,REP,Chris Byrd,102,46,45,11
Comal,101,State Representative,73,REP,Doug Miller,749,330,314,105
Comal,101,State Representative,73,REP,Kyle Biedermann,456,179,235,42
Comal,101,"Justice, 3rd Court of Appeals District, Place 2",,REP,Cindy Olson Bourland,916,399,400,117
Comal,101,"Justice, 3rd Court of Appeals District, Place 4",,REP,Melissa Goodwin,929,403,409,117
