county,precinct,office,district,candidate,party,votes
Waller,101,,,Absentee,,68
Waller,102,,,Absentee,,78
Waller,103,,,Absentee,,39
Waller,104,,,Absentee,,20
Waller,105,,,Absentee,,22
Waller,206,,,Absentee,,80
Waller,207,,,Absentee,,123
Waller,208,,,Absentee,,48
Waller,309,,,Absentee,,26
Waller,310,,,Absentee,,69
Waller,311,,,Absentee,,27
Waller,312,,,Absentee,,55
Waller,313,,,Absentee,,13
Waller,414,,,Absentee,,15
Waller,415,,,Absentee,,58
Waller,416,,,Absentee,,37
Waller,417,,,Absentee,,27
Waller,418,,,Absentee,,44
Waller,419,,,Absentee,,1
Waller,420,,,Absentee,,59
Waller,Total,,,Absentee,,909
Waller,101,,,Early Voters,,744
Waller,102,,,Early Voters,,609
Waller,103,,,Early Voters,,496
Waller,104,,,Early Voters,,284
Waller,105,,,Early Voters,,289
Waller,206,,,Early Voters,,1240
Waller,207,,,Early Voters,,1493
Waller,208,,,Early Voters,,626
Waller,309,,,Early Voters,,911
Waller,310,,,Early Voters,,539
Waller,311,,,Early Voters,,339
Waller,312,,,Early Voters,,705
Waller,313,,,Early Voters,,180
Waller,414,,,Early Voters,,111
Waller,415,,,Early Voters,,516
Waller,416,,,Early Voters,,424
Waller,417,,,Early Voters,,411
Waller,418,,,Early Voters,,1160
Waller,419,,,Early Voters,,50
Waller,420,,,Early Voters,,556
Waller,Total,,,Early Voters,,11683
Waller,101,,,Election Day Voters,,248
Waller,102,,,Election Day Voters,,195
Waller,103,,,Election Day Voters,,163
Waller,104,,,Election Day Voters,,139
Waller,105,,,Election Day Voters,,174
Waller,206,,,Election Day Voters,,379
Waller,207,,,Election Day Voters,,489
Waller,208,,,Election Day Voters,,223
Waller,309,,,Election Day Voters,,496
Waller,310,,,Election Day Voters,,235
Waller,311,,,Election Day Voters,,114
Waller,312,,,Election Day Voters,,273
Waller,313,,,Election Day Voters,,136
Waller,414,,,Election Day Voters,,91
Waller,415,,,Election Day Voters,,276
Waller,416,,,Election Day Voters,,243
Waller,417,,,Election Day Voters,,198
Waller,418,,,Election Day Voters,,307
Waller,419,,,Election Day Voters,,7
Waller,420,,,Election Day Voters,,114
Waller,Total,,,Election Day Voters,,4500
Waller,101,,,Ballots Cast,,1060
Waller,102,,,Ballots Cast,,882
Waller,103,,,Ballots Cast,,698
Waller,104,,,Ballots Cast,,443
Waller,105,,,Ballots Cast,,485
Waller,206,,,Ballots Cast,,1699
Waller,207,,,Ballots Cast,,2105
Waller,208,,,Ballots Cast,,897
Waller,309,,,Ballots Cast,,1433
Waller,310,,,Ballots Cast,,843
Waller,311,,,Ballots Cast,,480
Waller,312,,,Ballots Cast,,1033
Waller,313,,,Ballots Cast,,329
Waller,414,,,Ballots Cast,,217
Waller,415,,,Ballots Cast,,850
Waller,416,,,Ballots Cast,,704
Waller,417,,,Ballots Cast,,636
Waller,418,,,Ballots Cast,,1511
Waller,419,,,Ballots Cast,,58
Waller,420,,,Ballots Cast,,729
Waller,Total,,,Ballots Cast,,17092
Waller,101,,,Registered Voters,,1848
Waller,102,,,Registered Voters,,1767
Waller,103,,,Registered Voters,,1325
Waller,104,,,Registered Voters,,819
Waller,105,,,Registered Voters,,773
Waller,206,,,Registered Voters,,2602
Waller,207,,,Registered Voters,,3348
Waller,208,,,Registered Voters,,1642
Waller,309,,,Registered Voters,,5008
Waller,310,,,Registered Voters,,1764
Waller,311,,,Registered Voters,,759
Waller,312,,,Registered Voters,,1514
Waller,313,,,Registered Voters,,610
Waller,414,,,Registered Voters,,359
Waller,415,,,Registered Voters,,1316
Waller,416,,,Registered Voters,,1511
Waller,417,,,Registered Voters,,1349
Waller,418,,,Registered Voters,,2082
Waller,419,,,Registered Voters,,74
Waller,420,,,Registered Voters,,1025
Waller,Total,,,Registered Voters,,31495
Waller,101,,,Straight Party,REP,532
Waller,102,,,Straight Party,REP,338
Waller,103,,,Straight Party,REP,265
Waller,104,,,Straight Party,REP,225
Waller,105,,,Straight Party,REP,296
Waller,206,,,Straight Party,REP,1044
Waller,207,,,Straight Party,REP,1369
Waller,208,,,Straight Party,REP,451
Waller,309,,,Straight Party,REP,16
Waller,310,,,Straight Party,REP,108
Waller,311,,,Straight Party,REP,221
Waller,312,,,Straight Party,REP,592
Waller,313,,,Straight Party,REP,154
Waller,414,,,Straight Party,REP,66
Waller,415,,,Straight Party,REP,435
Waller,416,,,Straight Party,REP,228
Waller,417,,,Straight Party,REP,139
Waller,418,,,Straight Party,REP,922
Waller,419,,,Straight Party,REP,29
Waller,420,,,Straight Party,REP,439
Waller,Total,,,Straight Party,REP,7869
Waller,101,,,Straight Party,DEM,204
Waller,102,,,Straight Party,DEM,316
Waller,103,,,Straight Party,DEM,227
Waller,104,,,Straight Party,DEM,92
Waller,105,,,Straight Party,DEM,38
Waller,206,,,Straight Party,DEM,164
Waller,207,,,Straight Party,DEM,172
Waller,208,,,Straight Party,DEM,196
Waller,309,,,Straight Party,DEM,1214
Waller,310,,,Straight Party,DEM,492
Waller,311,,,Straight Party,DEM,90
Waller,312,,,Straight Party,DEM,106
Waller,313,,,Straight Party,DEM,75
Waller,414,,,Straight Party,DEM,95
Waller,415,,,Straight Party,DEM,145
Waller,416,,,Straight Party,DEM,286
Waller,417,,,Straight Party,DEM,331
Waller,418,,,Straight Party,DEM,177
Waller,419,,,Straight Party,DEM,7
Waller,420,,,Straight Party,DEM,57
Waller,Total,,,Straight Party,DEM,4484
Waller,101,,,Straight Party,LIB,5
Waller,102,,,Straight Party,LIB,0
Waller,103,,,Straight Party,LIB,4
Waller,104,,,Straight Party,LIB,3
Waller,105,,,Straight Party,LIB,2
Waller,206,,,Straight Party,LIB,11
Waller,207,,,Straight Party,LIB,13
Waller,208,,,Straight Party,LIB,4
Waller,309,,,Straight Party,LIB,7
Waller,310,,,Straight Party,LIB,5
Waller,311,,,Straight Party,LIB,5
Waller,312,,,Straight Party,LIB,7
Waller,313,,,Straight Party,LIB,1
Waller,414,,,Straight Party,LIB,2
Waller,415,,,Straight Party,LIB,5
Waller,416,,,Straight Party,LIB,4
Waller,417,,,Straight Party,LIB,8
Waller,418,,,Straight Party,LIB,13
Waller,419,,,Straight Party,LIB,0
Waller,420,,,Straight Party,LIB,5
Waller,Total,,,Straight Party,LIB,104
Waller,101,,,Straight Party,GRN,4
Waller,102,,,Straight Party,GRN,2
Waller,103,,,Straight Party,GRN,2
Waller,104,,,Straight Party,GRN,2
Waller,105,,,Straight Party,GRN,0
Waller,206,,,Straight Party,GRN,3
Waller,207,,,Straight Party,GRN,5
Waller,208,,,Straight Party,GRN,2
Waller,309,,,Straight Party,GRN,8
Waller,310,,,Straight Party,GRN,7
Waller,311,,,Straight Party,GRN,0
Waller,312,,,Straight Party,GRN,4
Waller,313,,,Straight Party,GRN,3
Waller,414,,,Straight Party,GRN,1
Waller,415,,,Straight Party,GRN,5
Waller,416,,,Straight Party,GRN,3
Waller,417,,,Straight Party,GRN,3
Waller,418,,,Straight Party,GRN,5
Waller,419,,,Straight Party,GRN,0
Waller,420,,,Straight Party,GRN,4
Waller,Total,,,Straight Party,GRN,63
Waller,101,President,,Donald J. Trump / Mike Pence,REP,732
Waller,102,President,,Donald J. Trump / Mike Pence,REP,440
Waller,103,President,,Donald J. Trump / Mike Pence,REP,368
Waller,104,President,,Donald J. Trump / Mike Pence,REP,294
Waller,105,President,,Donald J. Trump / Mike Pence,REP,405
Waller,206,President,,Donald J. Trump / Mike Pence,REP,1383
Waller,207,President,,Donald J. Trump / Mike Pence,REP,1765
Waller,208,President,,Donald J. Trump / Mike Pence,REP,611
Waller,309,President,,Donald J. Trump / Mike Pence,REP,19
Waller,310,President,,Donald J. Trump / Mike Pence,REP,159
Waller,311,President,,Donald J. Trump / Mike Pence,REP,320
Waller,312,President,,Donald J. Trump / Mike Pence,REP,823
Waller,313,President,,Donald J. Trump / Mike Pence,REP,218
Waller,414,President,,Donald J. Trump / Mike Pence,REP,93
Waller,415,President,,Donald J. Trump / Mike Pence,REP,608
Waller,416,President,,Donald J. Trump / Mike Pence,REP,303
Waller,417,President,,Donald J. Trump / Mike Pence,REP,200
Waller,418,President,,Donald J. Trump / Mike Pence,REP,1163
Waller,419,President,,Donald J. Trump / Mike Pence,REP,43
Waller,420,President,,Donald J. Trump / Mike Pence,REP,584
Waller,Total,President,,Donald J. Trump / Mike Pence,REP,10531
Waller,101,President,,Hillary Clinton / Tim Kaine,DEM,282
Waller,102,President,,Hillary Clinton / Tim Kaine,DEM,412
Waller,103,President,,Hillary Clinton / Tim Kaine,DEM,289
Waller,104,President,,Hillary Clinton / Tim Kaine,DEM,130
Waller,105,President,,Hillary Clinton / Tim Kaine,DEM,60
Waller,206,President,,Hillary Clinton / Tim Kaine,DEM,241
Waller,207,President,,Hillary Clinton / Tim Kaine,DEM,248
Waller,208,President,,Hillary Clinton / Tim Kaine,DEM,253
Waller,309,President,,Hillary Clinton / Tim Kaine,DEM,1368
Waller,310,President,,Hillary Clinton / Tim Kaine,DEM,627
Waller,311,President,,Hillary Clinton / Tim Kaine,DEM,141
Waller,312,President,,Hillary Clinton / Tim Kaine,DEM,159
Waller,313,President,,Hillary Clinton / Tim Kaine,DEM,91
Waller,414,President,,Hillary Clinton / Tim Kaine,DEM,115
Waller,415,President,,Hillary Clinton / Tim Kaine,DEM,198
Waller,416,President,,Hillary Clinton / Tim Kaine,DEM,353
Waller,417,President,,Hillary Clinton / Tim Kaine,DEM,398
Waller,418,President,,Hillary Clinton / Tim Kaine,DEM,267
Waller,419,President,,Hillary Clinton / Tim Kaine,DEM,10
Waller,420,President,,Hillary Clinton / Tim Kaine,DEM,106
Waller,Total,President,,Hillary Clinton / Tim Kaine,DEM,5748
Waller,101,President,,Gary Johnson / William Weld,LIB,15
Waller,102,President,,Gary Johnson / William Weld,LIB,13
Waller,103,President,,Gary Johnson / William Weld,LIB,17
Waller,104,President,,Gary Johnson / William Weld,LIB,8
Waller,105,President,,Gary Johnson / William Weld,LIB,5
Waller,206,President,,Gary Johnson / William Weld,LIB,35
Waller,207,President,,Gary Johnson / William Weld,LIB,48
Waller,208,President,,Gary Johnson / William Weld,LIB,16
Waller,309,President,,Gary Johnson / William Weld,LIB,10
Waller,310,President,,Gary Johnson / William Weld,LIB,13
Waller,311,President,,Gary Johnson / William Weld,LIB,9
Waller,312,President,,Gary Johnson / William Weld,LIB,27
Waller,313,President,,Gary Johnson / William Weld,LIB,8
Waller,414,President,,Gary Johnson / William Weld,LIB,4
Waller,415,President,,Gary Johnson / William Weld,LIB,17
Waller,416,President,,Gary Johnson / William Weld,LIB,22
Waller,417,President,,Gary Johnson / William Weld,LIB,12
Waller,418,President,,Gary Johnson / William Weld,LIB,47
Waller,419,President,,Gary Johnson / William Weld,LIB,3
Waller,420,President,,Gary Johnson / William Weld,LIB,13
Waller,Total,President,,Gary Johnson / William Weld,LIB,342
Waller,101,President,,Jill Stein / Ajamu Baraka,GRN,7
Waller,102,President,,Jill Stein / Ajamu Baraka,GRN,0
Waller,103,President,,Jill Stein / Ajamu Baraka,GRN,2
Waller,104,President,,Jill Stein / Ajamu Baraka,GRN,2
Waller,105,President,,Jill Stein / Ajamu Baraka,GRN,2
Waller,206,President,,Jill Stein / Ajamu Baraka,GRN,6
Waller,207,President,,Jill Stein / Ajamu Baraka,GRN,5
Waller,208,President,,Jill Stein / Ajamu Baraka,GRN,8
Waller,309,President,,Jill Stein / Ajamu Baraka,GRN,16
Waller,310,President,,Jill Stein / Ajamu Baraka,GRN,18
Waller,311,President,,Jill Stein / Ajamu Baraka,GRN,1
Waller,312,President,,Jill Stein / Ajamu Baraka,GRN,5
Waller,313,President,,Jill Stein / Ajamu Baraka,GRN,2
Waller,414,President,,Jill Stein / Ajamu Baraka,GRN,2
Waller,415,President,,Jill Stein / Ajamu Baraka,GRN,7
Waller,416,President,,Jill Stein / Ajamu Baraka,GRN,7
Waller,417,President,,Jill Stein / Ajamu Baraka,GRN,4
Waller,418,President,,Jill Stein / Ajamu Baraka,GRN,4
Waller,419,President,,Jill Stein / Ajamu Baraka,GRN,0
Waller,420,President,,Jill Stein / Ajamu Baraka,GRN,6
Waller,Total,President,,Jill Stein / Ajamu Baraka,GRN,104
Waller,101,President,,Darrell L. Castle,,0
Waller,102,President,,Darrell L. Castle,,0
Waller,103,President,,Darrell L. Castle,,0
Waller,104,President,,Darrell L. Castle,,0
Waller,105,President,,Darrell L. Castle,,2
Waller,206,President,,Darrell L. Castle,,2
Waller,207,President,,Darrell L. Castle,,4
Waller,208,President,,Darrell L. Castle,,0
Waller,309,President,,Darrell L. Castle,,0
