county,precinct,office,district,party,candidate,early_voting,election_day,votes
Sterling,1,Straight Party,,Republican,,49,32,81
Sterling,2,Straight Party,,Republican,,28,23,51
Sterling,3,Straight Party,,Republican,,42,25,67
Sterling,4,Straight Party,,Republican,,37,21,58
Sterling,1,Straight Party,,Democratic,,1,2,3
Sterling,2,Straight Party,,Democratic,,2,11,13
Sterling,3,Straight Party,,Democratic,,4,1,5
Sterling,4,Straight Party,,Democratic,,2,9,11
Sterling,1,Straight Party,,Libertarian,,0,1,1
Sterling,2,Straight Party,,Libertarian,,0,0,0
Sterling,3,Straight Party,,Libertarian,,1,0,1
Sterling,4,Straight Party,,Libertarian,,0,1,1
Sterling,1,Straight Party,,Green,,1,0,1
Sterling,2,Straight Party,,Green,,0,0,0
Sterling,3,Straight Party,,Green,,0,0,0
Sterling,4,Straight Party,,Green,,0,1,1
Sterling,1,President,,Republican,Donald J. Trump,102,55,157
Sterling,2,President,,Republican,Donald J. Trump,68,40,108
Sterling,3,President,,Republican,Donald J. Trump,114,39,153
Sterling,4,President,,Republican,Donald J. Trump,84,42,126
Sterling,1,President,,Democratic,Hillary Clinton,12,4,16
Sterling,2,President,,Democratic,Hillary Clinton,13,13,26
Sterling,3,President,,Democratic,Hillary Clinton,8,4,12
Sterling,4,President,,Democratic,Hillary Clinton,6,10,16
Sterling,1,President,,Libertarian,Gary Johnson,0,1,1
Sterling,2,President,,Libertarian,Gary Johnson,1,0,1
Sterling,3,President,,Libertarian,Gary Johnson,3,1,4
Sterling,4,President,,Libertarian,Gary Johnson,1,2,3
Sterling,1,President,,Green,Jill Stein,1,0,1
Sterling,2,President,,Green,Jill Stein,3,0,3
Sterling,3,President,,Green,Jill Stein,0,0,0
Sterling,4,President,,Green,Jill Stein,1,0,1
Sterling,1,President,,,Write-ins,0,0,0
Sterling,2,President,,,Write-ins,0,0,0
Sterling,3,President,,,Write-ins,0,0,0
Sterling,4,President,,,Write-ins,1,0,1
Sterling,1,U.S. House,11,Republican,Mike Conaway,109,52,161
Sterling,2,U.S. House,11,Republican,Mike Conaway,72,41,113
Sterling,3,U.S. House,11,Republican,Mike Conaway,118,39,157
Sterling,4,U.S. House,11,Republican,Mike Conaway,83,46,129
Sterling,1,U.S. House,11,Libertarian,Nicholas Landholt,5,4,9
Sterling,2,U.S. House,11,Libertarian,Nicholas Landholt,6,1,7
Sterling,3,U.S. House,11,Libertarian,Nicholas Landholt,3,1,4
Sterling,4,U.S. House,11,Libertarian,Nicholas Landholt,6,3,9
Sterling,1,Railroad Commissioner,,Republican,Wayne Christian,98,52,150
Sterling,2,Railroad Commissioner,,Republican,Wayne Christian,66,39,105
Sterling,3,Railroad Commissioner,,Republican,Wayne Christian,106,37,143
Sterling,4,Railroad Commissioner,,Republican,Wayne Christian,78,38,116
Sterling,1,Railroad Commissioner,,Democratic,Grady Yarbrough,11,2,13
Sterling,2,Railroad Commissioner,,Democratic,Grady Yarbrough,6,11,17
Sterling,3,Railroad Commissioner,,Democratic,Grady Yarbrough,5,2,7
Sterling,4,Railroad Commissioner,,Democratic,Grady Yarbrough,7,8,15
Sterling,1,Railroad Commissioner,,Libertarian,Mark Miller,3,4,7
Sterling,2,Railroad Commissioner,,Libertarian,Mark Miller,3,1,4
Sterling,3,Railroad Commissioner,,Libertarian,Mark Miller,4,1,5
Sterling,4,Railroad Commissioner,,Libertarian,Mark Miller,2,2,4
Sterling,1,Railroad Commissioner,,Green,Martina Salinas,2,0,2
Sterling,2,Railroad Commissioner,,Green,Martina Salinas,3,1,4
Sterling,3,Railroad Commissioner,,Green,Martina Salinas,2,0,2
Sterling,4,Railroad Commissioner,,Green,Martina Salinas,1,3,4
Sterling,1,State Senate,28,Republican,Charles Perry,104,56,160
Sterling,2,State Senate,28,Republican,Charles Perry,68,40,108
Sterling,3,State Senate,28,Republican,Charles Perry,112,38,150
Sterling,4,State Senate,28,Republican,Charles Perry,85,45,130
Sterling,1,State Representative,72,Republican,Drew Darby,107,56,163
Sterling,2,State Representative,72,Republican,Drew Darby,71,40,111
Sterling,3,State Representative,72,Republican,Drew Darby,116,39,155
Sterling,4,State Representative,72,Republican,Drew Darby,83,45,128
