county,precinct,office,district,party,candidate,early_voting,election_day,votes
Childress,101,President,,REP,Donald J. Trump,23,52,75
Childress,101,President,,REP,Marco Rubio,3,19,22
Childress,101,President,,REP,Ted Cruz,13,93,106
Childress,101,President,,REP,Mike Huckabee,0,1,1
Childress,101,President,,REP,Carly Florina,0,0,0
Childress,101,President,,REP,Ben Carson,5,7,12
Childress,101,President,,REP,Jeb Bush,1,1,2
Childress,101,President,,REP,Elizabeth Gray,0,0,0
Childress,101,President,,REP,Chris Christie,0,0,0
Childress,101,President,,REP,John R. Kasich,1,0,1
Childress,101,President,,REP,Rand Paul,0,0,0
Childress,101,President,,REP,Rick Santorum,0,0,0
Childress,101,President,,REP,Lindsey Graham,0,6,6
Childress,101,President,,REP,Uncommitted,0,2,2
Childress,201,President,,REP,Donald J. Trump,21,53,74
Childress,201,President,,REP,Marco Rubio,14,12,26
Childress,201,President,,REP,Ted Cruz,31,79,110
Childress,201,President,,REP,Mike Huckabee,0,1,1
Childress,201,President,,REP,Carly Florina,0,0,0
Childress,201,President,,REP,Ben Carson,1,5,6
Childress,201,President,,REP,Jeb Bush,2,0,2
Childress,201,President,,REP,Elizabeth Gray,0,0,0
Childress,201,President,,REP,Chris Christie,0,0,0
Childress,201,President,,REP,John R. Kasich,1,3,4
Childress,201,President,,REP,Rand Paul,0,2,2
Childress,201,President,,REP,Rick Santorum,0,0,0
Childress,201,President,,REP,Lindsey Graham,1,6,7
Childress,201,President,,REP,Uncommitted,1,2,3
Childress,301,President,,REP,Donald J. Trump,15,37,52
Childress,301,President,,REP,Marco Rubio,8,11,19
Childress,301,President,,REP,Ted Cruz,21,75,96
Childress,301,President,,REP,Mike Huckabee,0,1,1
Childress,301,President,,REP,Carly Florina,0,0,0
Childress,301,President,,REP,Ben Carson,5,14,19
Childress,301,President,,REP,Jeb Bush,0,0,0
Childress,301,President,,REP,Elizabeth Gray,0,0,0
Childress,301,President,,REP,Chris Christie,0,0,0
Childress,301,President,,REP,John R. Kasich,2,4,6
Childress,301,President,,REP,Rand Paul,0,0,0
Childress,301,President,,REP,Rick Santorum,0,0,0
Childress,301,President,,REP,Lindsey Graham,2,8,10
Childress,301,President,,REP,Uncommitted,2,0,2
Childress,401,President,,REP,Donald J. Trump,25,53,78
Childress,401,President,,REP,Marco Rubio,18,35,53
Childress,401,President,,REP,Ted Cruz,33,97,130
Childress,401,President,,REP,Mike Huckabee,1,0,1
Childress,401,President,,REP,Carly Florina,0,0,0
Childress,401,President,,REP,Ben Carson,4,17,21
Childress,401,President,,REP,Jeb Bush,1,2,3
Childress,401,President,,REP,Elizabeth Gray,0,0,0
Childress,401,President,,REP,Chris Christie,0,0,0
Childress,401,President,,REP,John R. Kasich,1,3,4
Childress,401,President,,REP,Rand Paul,0,1,1
Childress,401,President,,REP,Rick Santorum,0,0,0
Childress,401,President,,REP,Lindsey Graham,2,9,11
Childress,401,President,,REP,Uncommitted,1,1,2
Childress,,President,,REP,Donald J. Trump,84,201,285
Childress,,President,,REP,Marco Rubio,43,79,122
Childress,,President,,REP,Ted Cruz,98,346,444
Childress,,President,,REP,Mike Huckabee,1,3,4
Childress,,President,,REP,Carly Florina,0,0,0
Childress,,President,,REP,Ben Carson,15,44,59
Childress,,President,,REP,Jeb Bush,4,3,7
Childress,,President,,REP,Elizabeth Gray,0,0,0
Childress,,President,,REP,Chris Christie,0,0,0
Childress,,President,,REP,John R. Kasich,5,12,17
