county,precinct,office,district,party,candidate,votes,early_votes,election_day
Reagan,1,Straight Party,,,Over Votes,0,0,0
Reagan,1,Straight Party,,,Under Votes,31,18,13
Reagan,1,Ballots Cast,,,,120,60,60
Reagan,1,Straight Party,,REP,Republican Party,52,31,60
Reagan,1,Straight Party,,,Over Votes,0,0,0
Reagan,1,Straight Party,,,Under Votes,31,18,13
Reagan,1,Straight Party,,DEM,Democratic Party,37,11,60
Reagan,1,Straight Party,,LIB,Libertarian Party,0,0,60
Reagan,1,Straight Party,,GRN,Green Party,0,0,60
Reagan,1,President and Vice President,,REP,Donald J. Trump / Mike Pence,65,41,60
Reagan,1,President and Vice President,,,Over Votes,0,0,0
Reagan,1,President and Vice President,,,Under Votes,7,1,6
Reagan,1,President and Vice President,,DEM,Hillary Clinton / Tim Kaine,45,16,60
Reagan,1,President and Vice President,,LIB,Gary Johnson / William Weld,3,2,60
Reagan,1,President and Vice President,,GRN,Jill Stein / Ajamu Baraka,0,0,60
Reagan,1,President and Vice President,,"",Darrell L. Castle/Scott N. Bradley,0,0,60
Reagan,1,President and Vice President,,"",Scott Cubbler/Michael Rodriguez,0,0,60
Reagan,1,President and Vice President,,"",Cherunda Fox/Roger Kushner,0,0,60
Reagan,1,President and Vice President,,"",Tom Hoefling/Steve Schulin,0,0,60
Reagan,1,President and Vice President,,"",Laurence Kotlikoff/Edward Leamer,0,0,60
Reagan,1,President and Vice President,,"",Jonathan Lee/Jeffrey Erskine,0,0,60
Reagan,1,President and Vice President,,"",Michael A. Maturen/ Juan A. Munoz,0,0,60
Reagan,1,President and Vice President,,"",Evan McMullin/Nathan Johnson,0,0,60
Reagan,1,President and Vice President,,"",Monica Moorehead/Lamont Lilly,0,0,60
Reagan,1,President and Vice President,,"",Robert Morrow/Todd Sanders,0,0,60
Reagan,1,President and Vice President,,"",Emidio Soltysik/Angela Walker,0,0,60
Reagan,1,President and Vice President,,"",Dale Steffes/Paul E. Case,0,0,60
Reagan,1,President and Vice President,,"",Tony Valdivia/Aaron Barriere,0,0,60
Reagan,1,United States Representative,23,REP,Will Hurd,64,40,60
Reagan,1,United States Representative,23,,Over Votes,0,0,0
Reagan,1,United States Representative,23,,Under Votes,3,2,1
Reagan,1,United States Representative,23,DEM,Pete P. Gallego,46,16,60
Reagan,1,United States Representative,23,LIB,Ruben S. Corvalan,7,2,60
Reagan,1,Railroad Commissioner,,REP,Wayne Christian,62,40,60
Reagan,1,Railroad Commissioner,,,Over Votes,0,0,0
Reagan,1,Railroad Commissioner,,,Under Votes,5,3,2
Reagan,1,Railroad Commissioner,,DEM,Grady Yarbrough,42,11,60
Reagan,1,Railroad Commissioner,,LIB,Mark Miller,5,3,60
Reagan,1,Railroad Commissioner,,GRN,Martina Salinas,6,3,60
Reagan,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,64,39,60
Reagan,1,"Justice, Supreme Court, Place 3",,,Over Votes,0,0,0
Reagan,1,"Justice, Supreme Court, Place 3",,,Under Votes,4,2,2
Reagan,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,44,15,60
Reagan,1,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,3,2,60
Reagan,1,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,5,2,60
Reagan,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,62,37,60
Reagan,1,"Justice, Supreme Court, Place 5",,,Over Votes,0,0,0
Reagan,1,"Justice, Supreme Court, Place 5",,,Under Votes,4,4,0
Reagan,1,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,51,16,60
Reagan,1,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,3,3,60
Reagan,1,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,0,0,60
Reagan,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,73,43,60
Reagan,1,"Justice, Supreme Court, Place 9",,,Over Votes,0,0,0
Reagan,1,"Justice, Supreme Court, Place 9",,,Under Votes,4,4,0
Reagan,1,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,40,11,60
Reagan,1,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,3,2,60
Reagan,1,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,0,0,60
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,67,42,60
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,,Over Votes,0,0,0
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,,Under Votes,5,4,1
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",44,12,60
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,LIB,Mark Ash,3,2,60
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,GRN,Adam King Blackwell Reposa,1,0,60
