county,precinct,office,district,party,candidate,early_voting,election_day,votes
King,1,Registered Voters,,,,,,47
King,2,Registered Voters,,,,,,35
King,3,Registered Voters,,,,,,48
King,4,Registered Voters,,,,,,56
King,Total,Registered Voters,,,,,,186
King,1,Ballots Cast,,,,28,15,43
King,2,Ballots Cast,,,,20,11,31
King,3,Ballots Cast,,,,31,12,43
King,4,Ballots Cast,,,,32,13,45
King,Total,Ballots Cast,,,,111,51,162
King,1,President,,REP,Donald J. Trump,,15,15
King,2,President,,REP,Donald J. Trump,,9,9
King,3,President,,REP,Donald J. Trump,,12,12
King,4,President,,REP,Donald J. Trump,,8,8
King,Early,President,,REP,Donald J. Trump,105,,105
King,Total,President,,REP,Donald J. Trump,,149,149
King,1,President,,DEM,Hillary Clinton,,0,0
King,2,President,,DEM,Hillary Clinton,,1,1
King,3,President,,DEM,Hillary Clinton,,0,0
King,4,President,,DEM,Hillary Clinton,,1,1
King,Early,President,,DEM,Hillary Clinton,3,,3
King,Total,President,,DEM,Hillary Clinton,,5,5
King,1,President,,LIB,Gary Johnson,,0,0
King,2,President,,LIB,Gary Johnson,,1,1
King,3,President,,LIB,Gary Johnson,,0,0
King,4,President,,LIB,Gary Johnson,,1,1
King,Early,President,,LIB,Gary Johnson,3,,3
King,Total,President,,LIB,Gary Johnson,,5,5
King,1,President,,GRN,Jill Stein,,0,0
King,2,President,,GRN,Jill Stein,,0,0
King,3,President,,GRN,Jill Stein,,0,0
King,4,President,,GRN,Jill Stein,,0,0
King,Early,President,,GRN,Jill Stein,0,,0
King,Total,President,,GRN,Jill Stein,,0,0
King,1,U.S. House,13,REP,Mac Thornberry,,14,14
King,2,U.S. House,13,REP,Mac Thornberry,,10,10
King,3,U.S. House,13,REP,Mac Thornberry,,10,10
King,4,U.S. House,13,REP,Mac Thornberry,,10,10
King,Early,U.S. House,13,REP,Mac Thornberry,87,,87
King,Total,U.S. House,13,REP,Mac Thornberry,,131,131
King,1,U.S. House,13,LIB,Calvin DeWeese,,0,0
King,2,U.S. House,13,LIB,Calvin DeWeese,,0,0
King,3,U.S. House,13,LIB,Calvin DeWeese,,1,1
King,4,U.S. House,13,LIB,Calvin DeWeese,,0,0
King,Early,U.S. House,13,LIB,Calvin DeWeese,5,,5
King,Total,U.S. House,13,LIB,Calvin DeWeese,,6,6
King,1,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",,0,0
King,2,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",,0,0
King,3,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",,1,1
King,4,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",,0,0
King,Early,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",0,,0
King,Total,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",,1,1
King,1,Railroad Commissioner,,REP,Wayne Christian,,12,12
King,2,Railroad Commissioner,,REP,Wayne Christian,,7,7
King,3,Railroad Commissioner,,REP,Wayne Christian,,9,9
King,4,Railroad Commissioner,,REP,Wayne Christian,,7,7
King,Early,Railroad Commissioner,,REP,Wayne Christian,80,,80
King,Total,Railroad Commissioner,,REP,Wayne Christian,,115,115
King,1,Railroad Commissioner,,DEM,Grady Yarbrough,,0,0
King,2,Railroad Commissioner,,DEM,Grady Yarbrough,,0,0
King,3,Railroad Commissioner,,DEM,Grady Yarbrough,,0,0
King,4,Railroad Commissioner,,DEM,Grady Yarbrough,,0,0
King,Early,Railroad Commissioner,,DEM,Grady Yarbrough,4,,4
King,Total,Railroad Commissioner,,DEM,Grady Yarbrough,,4,4
King,1,Railroad Commissioner,,LIB,Mark Miller,,0,0
King,2,Railroad Commissioner,,LIB,Mark Miller,,0,0
King,3,Railroad Commissioner,,LIB,Mark Miller,,2,2
King,4,Railroad Commissioner,,LIB,Mark Miller,,1,1
King,Early,Railroad Commissioner,,LIB,Mark Miller,2,,2
King,Total,Railroad Commissioner,,LIB,Mark Miller,,5,5
King,1,Railroad Commissioner,,GRN,Martina Salinas,,0,0
King,2,Railroad Commissioner,,GRN,Martina Salinas,,1,1
King,3,Railroad Commissioner,,GRN,Martina Salinas,,0,0
King,4,Railroad Commissioner,,GRN,Martina Salinas,,0,0
King,Early,Railroad Commissioner,,GRN,Martina Salinas,1,,1
King,Total,Railroad Commissioner,,GRN,Martina Salinas,,2,2
King,1,State Senate,28,REP,Charles Perry,,10,10
King,2,State Senate,28,REP,Charles Perry,,8,8
King,3,State Senate,28,REP,Charles Perry,,10,10
King,4,State Senate,28,REP,Charles Perry,,8,8
King,Early,State Senate,28,REP,Charles Perry,84,,84
King,Total,State Senate,28,REP,Charles Perry,,120,120
King,1,State Representative,68,REP,Drew Springer,,11,11
King,2,State Representative,68,REP,Drew Springer,,8,8
King,3,State Representative,68,REP,Drew Springer,,10,10
King,4,State Representative,68,REP,Drew Springer,,10,10
King,Early,State Representative,68,REP,Drew Springer,85,,85
King,Total,State Representative,68,REP,Drew Springer,,124,124
