county,precinct,office,district,party,candidate,early_voting,election_day,votes
Jeff Davis,1,Registered Voters,,,,,,476
Jeff Davis,2,Registered Voters,,,,,,357
Jeff Davis,3,Registered Voters,,,,,,420
Jeff Davis,4,Registered Voters,,,,,,170
Jeff Davis,5,Registered Voters,,,,,,232
Jeff Davis,Total,Registered Voters,,,,,,1655
Jeff Davis,1,Early Ballots Cast,,,,,,264
Jeff Davis,2,Early Ballots Cast,,,,,,144
Jeff Davis,3,Early Ballots Cast,,,,,,194
Jeff Davis,4,Early Ballots Cast,,,,,,52
Jeff Davis,5,Early Ballots Cast,,,,,,110
Jeff Davis,Total,Early Ballots Cast,,,,,,764
Jeff Davis,1,Mail Ballots Cast,,,,,,30
Jeff Davis,2,Mail Ballots Cast,,,,,,20
Jeff Davis,3,Mail Ballots Cast,,,,,,27
Jeff Davis,4,Mail Ballots Cast,,,,,,7
Jeff Davis,5,Mail Ballots Cast,,,,,,10
Jeff Davis,Total,Mail Ballots Cast,,,,,,94
Jeff Davis,1,Election Day Ballots Cast,,,,,,76
Jeff Davis,2,Election Day Ballots Cast,,,,,,93
Jeff Davis,3,Election Day Ballots Cast,,,,,,86
Jeff Davis,4,Election Day Ballots Cast,,,,,,46
Jeff Davis,5,Election Day Ballots Cast,,,,,,50
Jeff Davis,Total,Election Day Ballots Cast,,,,,,351
Jeff Davis,1,Provisional Ballots Cast,,,,,,0
Jeff Davis,2,Provisional Ballots Cast,,,,,,0
Jeff Davis,3,Provisional Ballots Cast,,,,,,0
Jeff Davis,4,Provisional Ballots Cast,,,,,,1
Jeff Davis,5,Provisional Ballots Cast,,,,,,0
Jeff Davis,Total,Provisional Ballots Cast,,,,,,1
Jeff Davis,1,Ballots Cast,,,,,,370
Jeff Davis,2,Ballots Cast,,,,,,257
Jeff Davis,3,Ballots Cast,,,,,,307
Jeff Davis,4,Ballots Cast,,,,,,106
Jeff Davis,5,Ballots Cast,,,,,,170
Jeff Davis,Total,Ballots Cast,,,,,,1210
Jeff Davis,1,Straight Party,,,Republican,54,12,66
Jeff Davis,2,Straight Party,,,Republican,26,11,37
Jeff Davis,3,Straight Party,,,Republican,52,14,66
Jeff Davis,4,Straight Party,,,Republican,21,17,38
Jeff Davis,5,Straight Party,,,Republican,21,15,36
Jeff Davis,Total,Straight Party,,,Republican,174,69,243
Jeff Davis,1,Straight Party,,,Democratic,39,9,48
Jeff Davis,2,Straight Party,,,Democratic,25,11,36
Jeff Davis,3,Straight Party,,,Democratic,21,14,35
Jeff Davis,4,Straight Party,,,Democratic,6,11,17
Jeff Davis,5,Straight Party,,,Democratic,14,4,18
Jeff Davis,Total,Straight Party,,,Democratic,105,49,154
Jeff Davis,1,Straight Party,,,Libertarian,2,0,2
Jeff Davis,2,Straight Party,,,Libertarian,0,3,3
Jeff Davis,3,Straight Party,,,Libertarian,1,0,1
Jeff Davis,4,Straight Party,,,Libertarian,0,0,0
Jeff Davis,5,Straight Party,,,Libertarian,1,0,1
Jeff Davis,Total,Straight Party,,,Libertarian,4,3,7
Jeff Davis,1,Straight Party,,,Green,0,0,0
Jeff Davis,2,Straight Party,,,Green,1,1,2
Jeff Davis,3,Straight Party,,,Green,0,0,0
Jeff Davis,4,Straight Party,,,Green,0,0,0
Jeff Davis,5,Straight Party,,,Green,0,0,0
Jeff Davis,Total,Straight Party,,,Green,1,1,2
Jeff Davis,1,President,,Republican,Donald J. Trump,156,39,195
Jeff Davis,2,President,,Republican,Donald J. Trump,87,46,133
Jeff Davis,3,President,,Republican,Donald J. Trump,147,53,200
Jeff Davis,4,President,,Republican,Donald J. Trump,42,24,66
Jeff Davis,5,President,,Republican,Donald J. Trump,69,32,101
Jeff Davis,Total,President,,Republican,Donald J. Trump,501,193,694
Jeff Davis,1,President,,Democratic,Hillary Clinton,120,29,149
Jeff Davis,2,President,,Democratic,Hillary Clinton,62,37,99
Jeff Davis,3,President,,Democratic,Hillary Clinton,63,27,90
Jeff Davis,4,President,,Democratic,Hillary Clinton,16,22,38
Jeff Davis,5,President,,Democratic,Hillary Clinton,36,10,46
Jeff Davis,Total,President,,Democratic,Hillary Clinton,297,125,422
Jeff Davis,1,President,,Libertarian,Gary Johnson,11,7,18
Jeff Davis,2,President,,Libertarian,Gary Johnson,2,3,5
Jeff Davis,3,President,,Libertarian,Gary Johnson,5,3,8
Jeff Davis,4,President,,Libertarian,Gary Johnson,1,0,1
Jeff Davis,5,President,,Libertarian,Gary Johnson,6,4,10
Jeff Davis,Total,President,,Libertarian,Gary Johnson,25,17,42
Jeff Davis,1,President,,Green,Jill Stein,2,0,2
Jeff Davis,2,President,,Green,Jill Stein,1,6,7
Jeff Davis,3,President,,Green,Jill Stein,2,2,4
Jeff Davis,4,President,,Green,Jill Stein,0,1,1
Jeff Davis,5,President,,Green,Jill Stein,2,1,3
Jeff Davis,Total,President,,Green,Jill Stein,7,10,17
Jeff Davis,1,President,,,Michael A. Maturen,0,1,1
Jeff Davis,2,President,,,Michael A. Maturen,0,0,0
Jeff Davis,3,President,,,Michael A. Maturen,0,0,0
Jeff Davis,4,President,,,Michael A. Maturen,0,0,0
Jeff Davis,5,President,,,Michael A. Maturen,0,0,0
Jeff Davis,Total,President,,,Michael A. Maturen,0,1,1
Jeff Davis,1,President,,,Evan McMullin,1,0,1
Jeff Davis,2,President,,,Evan McMullin,3,1,4
Jeff Davis,3,President,,,Evan McMullin,1,0,1
Jeff Davis,4,President,,,Evan McMullin,0,0,0
Jeff Davis,5,President,,,Evan McMullin,4,3,7
Jeff Davis,Total,President,,,Evan McMullin,9,4,13
Jeff Davis,1,President,,,Robert Morrow,0,0,0
Jeff Davis,2,President,,,Robert Morrow,0,0,0
Jeff Davis,3,President,,,Robert Morrow,1,0,1
Jeff Davis,4,President,,,Robert Morrow,0,0,0
Jeff Davis,5,President,,,Robert Morrow,0,0,0
Jeff Davis,Total,President,,,Robert Morrow,1,0,1
Jeff Davis,1,U.S. House,23,Republican,Will Hurd,143,32,175
Jeff Davis,2,U.S. House,23,Republican,Will Hurd,80,38,118
Jeff Davis,3,U.S. House,23,Republican,Will Hurd,139,43,182
Jeff Davis,4,U.S. House,23,Republican,Will Hurd,37,23,60
Jeff Davis,5,U.S. House,23,Republican,Will Hurd,65,34,99
Jeff Davis,Total,U.S. House,23,Republican,Will Hurd,464,169,633
Jeff Davis,1,U.S. House,23,Democratic,Pete P. Gallego,135,38,173
