county,precinct,office,district,party,candidate,votes,early_voting,election_day
Bee,1,Registered Voters - Total,,,,3932,,
Bee,1,Ballots Cast - Total,,,,702,336,366
Bee,1,President,,REP,OVER VOTES,0,0,0
Bee,1,President,,REP,UNDER VOTES,18,11,7
Bee,1,President,,REP,Rand Paul,0,0,0
Bee,1,President,,REP,Ted Cruz,216,89,127
Bee,1,President,,REP,Mike Huckabee,2,1,1
Bee,1,President,,REP,Lindsey Graham,1,1,0
Bee,1,President,,REP,Donald J. Trump,133,61,72
Bee,1,President,,REP,Rick Santorum,0,0,0
Bee,1,President,,REP,Chris Christie,0,0,0
Bee,1,President,,REP,Jeb Bush,7,5,2
Bee,1,President,,REP,Ben Carson,7,4,3
Bee,1,President,,REP,Elizabeth Gray,0,0,0
Bee,1,President,,REP,John R. Kasich,10,3,7
Bee,1,President,,REP,Marco Rubio,54,29,25
Bee,1,President,,REP,Carly Fiorina,0,0,0
Bee,1,President,,REP,Uncommitted,15,12,3
Bee,1,U.S. House,34,REP,OVER VOTES,2,2,0
Bee,1,U.S. House,34,REP,UNDER VOTES,83,33,50
Bee,1,U.S. House,34,REP,Rey Gonzalez Jr.,207,100,107
Bee,1,U.S. House,34,REP,"William ""Willie"" Vaden",171,81,90
Bee,1,Railroad Commissioner,,REP,OVER VOTES,0,0,0
Bee,1,Railroad Commissioner,,REP,UNDER VOTES,115,53,62
Bee,1,Railroad Commissioner,,REP,Wayne Christian,68,30,38
Bee,1,Railroad Commissioner,,REP,Lance N. Christian,27,13,14
Bee,1,Railroad Commissioner,,REP,Gary Gates,94,52,42
Bee,1,Railroad Commissioner,,REP,Ron Hale,63,26,37
Bee,1,Railroad Commissioner,,REP,Doug Jeffrey,29,11,18
Bee,1,Railroad Commissioner,,REP,John Greytok,15,1,14
Bee,1,Railroad Commissioner,,REP,Weston Martinez,52,30,22
Bee,1,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0
Bee,1,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,98,45,53
Bee,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,191,85,106
Bee,1,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,174,86,88
Bee,1,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0
Bee,1,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,112,53,59
Bee,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,226,110,116
Bee,1,"Justice, Supreme Court, Place 5",,REP,Rick Green,125,53,72
Bee,1,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0
Bee,1,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,99,42,57
