county,precinct,office,district,party,candidate,votes,early_voting,election_day
Anderson,1,President,,DEM,Hillary Clinton,54,23,31
Anderson,1,President,,DEM,Willie L. Wilson,0,0,0
Anderson,1,President,,DEM,Bernie Sanders,20,6,14
Anderson,1,President,,DEM,Keith Judd,0,0,0
Anderson,1,President,,DEM,Calvis L. Hawes,0,0,0
Anderson,1,President,,DEM,Martin J. O'Malley,0,0,0
Anderson,1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Anderson,1,President,,DEM,Star Locke,0,0,0
Anderson,1,Railroad Commissioner,,DEM,Grady Yarbrough,27,9,18
Anderson,1,Railroad Commissioner,,DEM,Lon Burnam,6,4,2
Anderson,1,Railroad Commissioner,,DEM,Cody Barrett,28,10,18
Anderson,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westegren,62,26,36
Anderson,1,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,56,24,32
Anderson,1,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,58,25,33
Anderson,1,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",58,25,33
Anderson,1,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,57,25,32
Anderson,1,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,58,25,33
Anderson,1,State Board of Education Dist 9,,DEM,Amanda M. Rudolph,58,25,33
Anderson,1,Referenda Item #1,,DEM,For,66,25,41
Anderson,1,Referenda Item #1,,DEM,Against,6,4,2
Anderson,1,Referenda Item #2,,DEM,For,66,26,40
Anderson,1,Referenda Item #2,,DEM,Against,3,1,2
Anderson,1,Referenda Item #3,,DEM,For,57,24,33
Anderson,1,Referenda Item #3,,DEM,Against,8,1,7
Anderson,1,Referenda Item #4,,DEM,For,62,23,39
Anderson,1,Referenda Item #4,,DEM,Against,2,1,1
Anderson,1,Referenda Item #5,,DEM,For,57,20,37
Anderson,1,Referenda Item #5,,DEM,Against,11,5,6
