county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Castro,101,Ballots Cast,,,,,,,348
Castro,105,Ballots Cast,,,,,,,32
Castro,201,Ballots Cast,,,,,,,299
Castro,206,Ballots Cast,,,,,,,93
Castro,301,Ballots Cast,,,,,,,563
Castro,307,Ballots Cast,,,,,,,100
Castro,401,Ballots Cast,,,,,,,182
Castro,408,Ballots Cast,,,,,,,418
Castro,Total,Ballots Cast,,,,,,,2035
Castro,101,Straight Party,,,REP,2,13,62,77
Castro,105,Straight Party,,,REP,0,11,0,11
Castro,201,Straight Party,,,REP,4,43,33,80
Castro,206,Straight Party,,,REP,2,9,35,46
Castro,301,Straight Party,,,REP,21,125,69,215
Castro,307,Straight Party,,,REP,2,20,33,55
Castro,401,Straight Party,,,REP,8,29,25,62
Castro,408,Straight Party,,,REP,8,30,154,192
Castro,Total,Straight Party,,,REP,47,280,411,738
Castro,101,Straight Party,,,DEM,5,16,82,103
Castro,105,Straight Party,,,DEM,0,1,1,2
Castro,201,Straight Party,,,DEM,3,28,80,111
Castro,206,Straight Party,,,DEM,0,4,5,9
Castro,301,Straight Party,,,DEM,4,35,31,70
Castro,307,Straight Party,,,DEM,0,3,9,12
Castro,401,Straight Party,,,DEM,1,20,29,50
Castro,408,Straight Party,,,DEM,1,6,4,11
Castro,Total,Straight Party,,,DEM,14,113,241,368
Castro,101,Straight Party,,,LIB,0,0,3,3
Castro,105,Straight Party,,,LIB,0,0,0,0
Castro,201,Straight Party,,,LIB,0,2,5,7
Castro,206,Straight Party,,,LIB,0,0,0,0
Castro,301,Straight Party,,,LIB,0,2,2,4
Castro,307,Straight Party,,,LIB,0,0,0,0
Castro,401,Straight Party,,,LIB,0,0,1,1
Castro,408,Straight Party,,,LIB,0,0,1,1
Castro,Total,Straight Party,,,LIB,0,4,12,16
Castro,101,Straight Party,,,GRN,0,0,5,5
Castro,105,Straight Party,,,GRN,0,0,0,0
Castro,201,Straight Party,,,GRN,0,1,0,1
Castro,206,Straight Party,,,GRN,0,0,0,0
Castro,301,Straight Party,,,GRN,0,0,0,0
Castro,307,Straight Party,,,GRN,0,0,0,0
Castro,401,Straight Party,,,GRN,0,1,1,2
Castro,408,Straight Party,,,GRN,0,1,0,1
Castro,Total,Straight Party,,,GRN,0,3,6,9
Castro,101,Straight Party,,Over Votes,,0,0,0,0
Castro,105,Straight Party,,Over Votes,,0,0,0,0
Castro,201,Straight Party,,Over Votes,,0,0,0,0
Castro,206,Straight Party,,Over Votes,,0,0,0,0
Castro,301,Straight Party,,Over Votes,,0,0,0,0
Castro,307,Straight Party,,Over Votes,,0,0,0,0
Castro,401,Straight Party,,Over Votes,,0,0,0,0
Castro,408,Straight Party,,Over Votes,,0,0,0,0
Castro,Total,Straight Party,,Over Votes,,0,0,0,0
Castro,101,Straight Party,,Under Votes,,6,33,121,160
Castro,105,Straight Party,,Under Votes,,0,12,7,19
Castro,201,Straight Party,,Under Votes,,6,46,48,100
Castro,206,Straight Party,,Under Votes,,0,14,24,38
Castro,301,Straight Party,,Under Votes,,11,162,101,274
Castro,307,Straight Party,,Under Votes,,1,19,13,33
Castro,401,Straight Party,,Under Votes,,2,38,27,67
Castro,408,Straight Party,,Under Votes,,5,40,168,213
Castro,Total,Straight Party,,Under Votes,,31,364,509,904
Castro,101,President,,Donald Trump,REP,6,38,135,179
Castro,105,President,,Donald Trump,REP,0,22,4,26
Castro,201,President,,Donald Trump,REP,6,76,57,139
Castro,206,President,,Donald Trump,REP,2,18,56,76
