county,office,district,candidate,incumbent,party,votes,pct
ANDERSON,President/VicePresident,,Donald J. Trump / Mike Pence,False,REP,13201,77.76
ANDERSON,President/VicePresident,,Hillary Clinton / Tim Kaine,False,DEM,3369,19.84
ANDERSON,President/VicePresident,,Gary Johnson / William Weld,False,LIB,308,1.81
ANDERSON,President/VicePresident,,Jill Stein / Ajamu Baraka,False,GRN,57,0.34
ANDERSON,President/VicePresident,,Tony Valdivia /  Aaron Barriere,False,WI,0,0.00
ANDERSON,President/VicePresident,,Emidio Soltysik /  Angela Walker,False,WI,0,0.00
ANDERSON,President/VicePresident,,Laurence Kotlikoff /  Edward Leamer,False,WI,0,0.00
ANDERSON,President/VicePresident,,Jonathan Lee /  Jeffrey Erskine,False,WI,0,0.00
ANDERSON,President/VicePresident,,Michael A. Maturen /  Juan A. Munoz,False,WI,2,0.01
ANDERSON,President/VicePresident,,Monica Moorehead / Lamont Lilly,False,WI,0,0.00
ANDERSON,President/VicePresident,,Scott Cubbler /  Michael Rodriguez,False,WI,0,0.00
ANDERSON,President/VicePresident,,Evan McMullin /  Nathan Johnson,False,WI,31,0.18
ANDERSON,President/VicePresident,,Dale Steffes /  Paul E. Case,False,WI,0,0.00
ANDERSON,President/VicePresident,,Cherunda Fox / Roger Kushner,False,WI,0,0.00
ANDERSON,President/VicePresident,,Darrell L. Castle /  Scott N. Bradley,False,WI,9,0.05
ANDERSON,President/VicePresident,,Tom Hoefling /  Steve Schulin,False,WI,0,0.00
ANDERSON,President/VicePresident,,Robert Morrow /  Todd Sanders,False,WI,0,0.00
ANDERSON,President/VicePresident,,Total,,,16977,
ANDERSON,U. S. Representative,5,Jeb Hensarling,True,REP,13374,87.18
ANDERSON,U. S. Representative,5,Ken Ashby,False,LIB,1967,12.82
ANDERSON,U. S. Representative,5,Total,,,15341,
ANDERSON,Railroad Commissioner,,Wayne Christian,False,REP,12344,74.55
ANDERSON,Railroad Commissioner,,Grady Yarbrough,False,DEM,3326,20.09
ANDERSON,Railroad Commissioner,,Mark Miller,False,LIB,650,3.93
ANDERSON,Railroad Commissioner,,Martina Salinas,False,GRN,237,1.43
ANDERSON,Railroad Commissioner,,Total,,,16557,
ANDERSON,"Justice, Supreme Court, Place 3",,Debra Lehrmann,True,REP,12534,75.78
ANDERSON,"Justice, Supreme Court, Place 3",,Mike Westergren,False,DEM,3225,19.50
ANDERSON,"Justice, Supreme Court, Place 3",,Kathie Glass,False,LIB,593,3.59
ANDERSON,"Justice, Supreme Court, Place 3",,Rodolfo Rivera Munoz,False,GRN,189,1.14
ANDERSON,"Justice, Supreme Court, Place 3",,Total,,,16541,
ANDERSON,"Justice, Supreme Court, Place 5",,Paul Green,True,REP,12671,76.58
ANDERSON,"Justice, Supreme Court, Place 5",,Dori Contreras Garza,False,DEM,3256,19.68
ANDERSON,"Justice, Supreme Court, Place 5",,Tom Oxford,False,LIB,501,3.03
ANDERSON,"Justice, Supreme Court, Place 5",,Charles E. Waterbury,False,GRN,119,0.72
ANDERSON,"Justice, Supreme Court, Place 5",,Total,,,16547,
ANDERSON,"Justice, Supreme Court, Place 9",,Eva Guzman,True,REP,12417,75.18
ANDERSON,"Justice, Supreme Court, Place 9",,Savannah Robinson,False,DEM,3329,20.15
ANDERSON,"Justice, Supreme Court, Place 9",,Don Fulton,False,LIB,586,3.55
ANDERSON,"Justice, Supreme Court, Place 9",,Jim Chisholm,False,GRN,185,1.12
ANDERSON,"Justice, Supreme Court, Place 9",,Total,,,16517,
ANDERSON,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,12335,74.86
ANDERSON,Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",True,DEM,3415,20.73
ANDERSON,Judge Court of Criminal Appeals,2,Mark Ash,False,LIB,611,3.71
ANDERSON,Judge Court of Criminal Appeals,2,Adam  King Blackwell Reposa,False,GRN,116,0.70
ANDERSON,Judge Court of Criminal Appeals,2,Total,,,16477,
ANDERSON,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,12564,76.14
ANDERSON,Judge Court of Criminal Appeals,5,Betsy Johnson,False,DEM,3349,20.30
ANDERSON,Judge Court of Criminal Appeals,5,"William Bryan Strange, III",False,LIB,438,2.65
ANDERSON,Judge Court of Criminal Appeals,5,Judith SandersCastro,False,GRN,150,0.91
ANDERSON,Judge Court of Criminal Appeals,5,Total,,,16501,
ANDERSON,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,12331,74.83
ANDERSON,Judge Court of Criminal Appeals,6,Robert Burns,False,DEM,3340,20.27
ANDERSON,Judge Court of Criminal Appeals,6,Mark W. Bennett,False,LIB,807,4.90
ANDERSON,Judge Court of Criminal Appeals,6,Total,,,16478,
