county,precinct,office,district,party,candidate,votes,early_voting,absentee,election_day,provisional
Lamar,002F,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,78,15,4,59,0
Lamar,002G,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,229,85,11,133,0
Lamar,3C7G,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1099,513,118,468,0
Lamar,003D,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,359,117,22,220,0
Lamar,003E,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,593,258,25,309,1
Lamar,003F,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,222,61,10,150,1
Lamar,003G,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,268,103,10,155,0
Lamar,3H3C,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,227,116,25,86,0
Lamar,003I,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,582,271,47,262,2
Lamar,4A6E,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,628,299,63,266,0
Lamar,004B,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,673,204,58,410,1
Lamar,004D,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,558,146,22,390,0
Lamar,004E,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,420,126,20,274,0
Lamar,004F,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,717,285,54,378,0
Lamar,004G,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,797,356,33,407,1
Lamar,1A3B,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,842,441,61,340,0
Lamar,1A5A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,293,139,28,125,1
Lamar,001C,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,141,51,11,79,0
Lamar,001E,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,267,66,13,188,0
Lamar,001F,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,515,153,32,330,0
Lamar,001H,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,233,73,13,147,0
Lamar,001I,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,172,55,7,109,1
Lamar,2A1A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,92,43,8,41,0
Lamar,2C3A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,417,155,33,229,0
Lamar,002D,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,204,50,11,143,0
Lamar,002E,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,216,75,11,130,0
Lamar,002F,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,74,15,3,56,0
Lamar,002G,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,206,80,11,115,0
Lamar,3C7G,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,949,459,105,385,0
Lamar,003D,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,331,112,20,199,0
Lamar,003E,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,578,252,24,301,1
Lamar,003F,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,212,58,9,144,1
Lamar,003G,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,247,98,8,141,0
Lamar,3H3C,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,197,110,23,64,0
Lamar,003I,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,553,259,45,247,2
Lamar,4A6E,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,557,281,54,222,0
Lamar,004B,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,603,185,45,372,1
Lamar,004D,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,532,138,21,373,0
Lamar,004E,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,386,120,20,246,0
Lamar,004F,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,667,271,45,351,0
Lamar,004G,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,748,339,30,378,1
Lamar,1A3B,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,129,53,15,61,0
Lamar,1A5A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,75,23,7,44,1
Lamar,001C,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,7,4,0,3,0
Lamar,001E,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,26,5,1,20,0
Lamar,001F,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,37,3,1,33,0
Lamar,001H,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,16,7,0,9,0
Lamar,001I,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,1,0,9,0
Lamar,2A1A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,141,34,11,96,0
Lamar,2C3A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,242,74,17,151,0
Lamar,002D,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,45,4,1,40,0
Lamar,002E,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,22,7,2,13,0
Lamar,002F,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,4,0,1,3,0
Lamar,002G,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,23,5,0,18,0
Lamar,3C7G,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,150,54,13,83,0
Lamar,003D,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,28,5,2,21,0
Lamar,003E,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,15,6,1,8,0
Lamar,003F,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,3,1,6,0
Lamar,003G,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,21,5,2,14,0
Lamar,3H3C,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,30,6,2,22,0
Lamar,003I,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,29,12,2,15,0
Lamar,4A6E,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,71,18,9,44,0
Lamar,004B,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,70,19,13,38,0
Lamar,004D,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,26,8,1,17,0
Lamar,004E,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,34,6,0,28,0
Lamar,004F,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,50,14,9,27,0
Lamar,004G,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,49,17,3,29,0
Lamar,1A3B,President,,REP,Carly Fiorina,1,1,0,0,0
Lamar,1A5A,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,001C,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,001E,President,,REP,Carly Fiorina,2,1,0,1,0
Lamar,001F,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,001H,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,001I,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,2A1A,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,2C3A,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,002D,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,002E,President,,REP,Carly Fiorina,1,0,1,0,0
Lamar,002F,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,002G,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,3C7G,President,,REP,Carly Fiorina,1,1,0,0,0
Lamar,003D,President,,REP,Carly Fiorina,1,1,0,0,0
Lamar,003E,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,003F,President,,REP,Carly Fiorina,1,0,0,1,0
Lamar,003G,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,3H3C,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,003I,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,4A6E,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,004B,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,004D,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,004E,President,,REP,Carly Fiorina,0,0,0,0,0
Lamar,004F,President,,REP,Carly Fiorina,1,1,0,0,0
Lamar,004G,President,,REP,Carly Fiorina,1,0,0,1,0
Lamar,1A3B,President,,REP,John R. Kasich,25,15,2,8,0
Lamar,1A5A,President,,REP,John R. Kasich,8,5,1,2,0
Lamar,001C,President,,REP,John R. Kasich,5,4,1,0,0
Lamar,001E,President,,REP,John R. Kasich,1,0,0,1,0
Lamar,001F,President,,REP,John R. Kasich,9,3,1,5,0
Lamar,001H,President,,REP,John R. Kasich,1,0,1,0,0
Lamar,001I,President,,REP,John R. Kasich,5,4,0,1,0
Lamar,2A1A,President,,REP,John R. Kasich,6,2,1,3,0
Lamar,2C3A,President,,REP,John R. Kasich,12,6,0,6,0
Lamar,002D,President,,REP,John R. Kasich,5,2,2,1,0
Lamar,002E,President,,REP,John R. Kasich,2,1,0,1,0
Lamar,002F,President,,REP,John R. Kasich,2,0,0,2,0
Lamar,002G,President,,REP,John R. Kasich,6,2,0,4,0
Lamar,3C7G,President,,REP,John R. Kasich,45,27,2,16,0
Lamar,003D,President,,REP,John R. Kasich,12,6,0,6,0
Lamar,003E,President,,REP,John R. Kasich,10,6,0,4,0
Lamar,003F,President,,REP,John R. Kasich,5,1,0,4,0
Lamar,003G,President,,REP,John R. Kasich,6,2,0,4,0
Lamar,3H3C,President,,REP,John R. Kasich,9,7,0,2,0
Lamar,003I,President,,REP,John R. Kasich,12,4,1,7,0
Lamar,4A6E,President,,REP,John R. Kasich,25,14,1,10,0
Lamar,004B,President,,REP,John R. Kasich,15,6,2,7,0
Lamar,004D,President,,REP,John R. Kasich,6,1,1,4,0
Lamar,004E,President,,REP,John R. Kasich,8,0,2,6,0
Lamar,004F,President,,REP,John R. Kasich,13,5,0,8,0
Lamar,004G,President,,REP,John R. Kasich,27,14,3,10,0
Lamar,1A3B,President,,REP,Rick Santorum,1,0,0,1,0
Lamar,1A5A,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,001C,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,001E,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,001F,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,001H,President,,REP,Rick Santorum,1,0,1,0,0
Lamar,001I,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,2A1A,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,2C3A,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,002D,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,002E,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,002F,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,002G,President,,REP,Rick Santorum,1,0,0,1,0
Lamar,3C7G,President,,REP,Rick Santorum,1,1,0,0,0
Lamar,003D,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,003E,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,003F,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,003G,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,3H3C,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,003I,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,4A6E,President,,REP,Rick Santorum,3,3,0,0,0
Lamar,004B,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,004D,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,004E,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,004F,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,004G,President,,REP,Rick Santorum,0,0,0,0,0
Lamar,1A3B,President,,REP,Lindsey Graham,2,1,0,1,0
Lamar,1A5A,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,001C,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,001E,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,001F,President,,REP,Lindsey Graham,1,0,0,1,0
Lamar,001H,President,,REP,Lindsey Graham,1,1,0,0,0
Lamar,001I,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,2A1A,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,2C3A,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,002D,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,002E,President,,REP,Lindsey Graham,1,0,0,1,0
Lamar,002F,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,002G,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,3C7G,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,003D,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,003E,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,003F,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,003G,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,3H3C,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,003I,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,4A6E,President,,REP,Lindsey Graham,1,1,0,0,0
Lamar,004B,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,004D,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,004E,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,004F,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,004G,President,,REP,Lindsey Graham,0,0,0,0,0
Lamar,1A3B,President,,REP,Chris Christie,0,0,0,0,0
Lamar,1A5A,President,,REP,Chris Christie,2,0,1,1,0
Lamar,001C,President,,REP,Chris Christie,0,0,0,0,0
Lamar,001E,President,,REP,Chris Christie,0,0,0,0,0
Lamar,001F,President,,REP,Chris Christie,0,0,0,0,0
Lamar,001H,President,,REP,Chris Christie,0,0,0,0,0
Lamar,001I,President,,REP,Chris Christie,0,0,0,0,0
Lamar,2A1A,President,,REP,Chris Christie,1,0,0,1,0
Lamar,2C3A,President,,REP,Chris Christie,0,0,0,0,0
Lamar,002D,President,,REP,Chris Christie,0,0,0,0,0
Lamar,002E,President,,REP,Chris Christie,1,0,0,1,0
Lamar,002F,President,,REP,Chris Christie,0,0,0,0,0
Lamar,002G,President,,REP,Chris Christie,0,0,0,0,0
Lamar,3C7G,President,,REP,Chris Christie,7,6,1,0,0
Lamar,003D,President,,REP,Chris Christie,0,0,0,0,0
Lamar,003E,President,,REP,Chris Christie,0,0,0,0,0
Lamar,003F,President,,REP,Chris Christie,0,0,0,0,0
Lamar,003G,President,,REP,Chris Christie,0,0,0,0,0
Lamar,3H3C,President,,REP,Chris Christie,0,0,0,0,0
Lamar,003I,President,,REP,Chris Christie,0,0,0,0,0
Lamar,4A6E,President,,REP,Chris Christie,0,0,0,0,0
Lamar,004B,President,,REP,Chris Christie,1,1,0,0,0
Lamar,004D,President,,REP,Chris Christie,0,0,0,0,0
Lamar,004E,President,,REP,Chris Christie,0,0,0,0,0
Lamar,004F,President,,REP,Chris Christie,2,0,0,2,0
Lamar,004G,President,,REP,Chris Christie,2,2,0,0,0
Lamar,1A3B,President,,REP,Marco Rubio,149,87,11,51,0
Lamar,1A5A,President,,REP,Marco Rubio,29,19,0,10,0
Lamar,001C,President,,REP,Marco Rubio,17,10,0,7,0
Lamar,001E,President,,REP,Marco Rubio,32,10,0,22,0
Lamar,001F,President,,REP,Marco Rubio,55,21,2,32,0
Lamar,001H,President,,REP,Marco Rubio,25,8,3,14,0
Lamar,001I,President,,REP,Marco Rubio,15,7,2,6,0
Lamar,2A1A,President,,REP,Marco Rubio,10,4,1,5,0
Lamar,2C3A,President,,REP,Marco Rubio,49,15,4,30,0
Lamar,002D,President,,REP,Marco Rubio,17,6,2,9,0
Lamar,002E,President,,REP,Marco Rubio,23,11,0,12,0
Lamar,002F,President,,REP,Marco Rubio,6,1,2,3,0
Lamar,002G,President,,REP,Marco Rubio,12,7,0,5,0
Lamar,3C7G,President,,REP,Marco Rubio,154,83,10,61,0
Lamar,003D,President,,REP,Marco Rubio,37,19,2,16,0
Lamar,003E,President,,REP,Marco Rubio,56,33,1,22,0
Lamar,003F,President,,REP,Marco Rubio,34,8,0,26,0
Lamar,003G,President,,REP,Marco Rubio,27,14,2,11,0
Lamar,3H3C,President,,REP,Marco Rubio,24,15,3,6,0
Lamar,003I,President,,REP,Marco Rubio,67,39,6,22,0
Lamar,4A6E,President,,REP,Marco Rubio,91,46,5,40,0
Lamar,004B,President,,REP,Marco Rubio,52,20,6,26,0
Lamar,004D,President,,REP,Marco Rubio,50,15,3,32,0
Lamar,004E,President,,REP,Marco Rubio,53,11,7,35,0
Lamar,004F,President,,REP,Marco Rubio,104,48,10,46,0
Lamar,004G,President,,REP,Marco Rubio,131,66,4,61,0
Lamar,1A3B,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,1A5A,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,001C,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,001E,President,,REP,Elizabeth Gray,1,0,0,1,0
Lamar,001F,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,001H,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,001I,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,2A1A,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,2C3A,President,,REP,Elizabeth Gray,1,1,0,0,0
Lamar,002D,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,002E,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,002F,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,002G,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,3C7G,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,003D,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,003E,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,003F,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,003G,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,3H3C,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,003I,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,4A6E,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,004B,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,004D,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,004E,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,004F,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,004G,President,,REP,Elizabeth Gray,0,0,0,0,0
Lamar,1A3B,President,,REP,Jeb Bush,14,9,4,1,0
Lamar,1A5A,President,,REP,Jeb Bush,10,5,4,1,0
Lamar,001C,President,,REP,Jeb Bush,3,2,0,1,0
Lamar,001E,President,,REP,Jeb Bush,1,1,0,0,0
Lamar,001F,President,,REP,Jeb Bush,5,4,0,1,0
Lamar,001H,President,,REP,Jeb Bush,2,1,1,0,0
Lamar,001I,President,,REP,Jeb Bush,3,1,1,1,0
Lamar,2A1A,President,,REP,Jeb Bush,0,0,0,0,0
Lamar,2C3A,President,,REP,Jeb Bush,6,5,0,1,0
Lamar,002D,President,,REP,Jeb Bush,2,1,0,1,0
Lamar,002E,President,,REP,Jeb Bush,1,0,0,1,0
Lamar,002F,President,,REP,Jeb Bush,2,0,0,2,0
Lamar,002G,President,,REP,Jeb Bush,3,3,0,0,0
Lamar,3C7G,President,,REP,Jeb Bush,33,21,11,1,0
Lamar,003D,President,,REP,Jeb Bush,3,2,0,1,0
Lamar,003E,President,,REP,Jeb Bush,6,5,0,1,0
Lamar,003F,President,,REP,Jeb Bush,0,0,0,0,0
Lamar,003G,President,,REP,Jeb Bush,1,0,0,1,0
Lamar,3H3C,President,,REP,Jeb Bush,6,6,0,0,0
Lamar,003I,President,,REP,Jeb Bush,8,4,2,2,0
Lamar,4A6E,President,,REP,Jeb Bush,8,5,1,2,0
Lamar,004B,President,,REP,Jeb Bush,14,5,2,7,0
Lamar,004D,President,,REP,Jeb Bush,1,1,0,0,0
Lamar,004E,President,,REP,Jeb Bush,1,0,0,1,0
Lamar,004F,President,,REP,Jeb Bush,6,4,2,0,0
Lamar,004G,President,,REP,Jeb Bush,18,16,0,2,0
Lamar,1A3B,President,,REP,Donald J. Trump,249,144,20,85,0
Lamar,1A5A,President,,REP,Donald J. Trump,108,49,6,53,0
Lamar,001C,President,,REP,Donald J. Trump,37,7,5,25,0
Lamar,001E,President,,REP,Donald J. Trump,104,25,6,73,0
Lamar,001F,President,,REP,Donald J. Trump,205,64,2,139,0
Lamar,001H,President,,REP,Donald J. Trump,94,36,3,55,0
Lamar,001I,President,,REP,Donald J. Trump,60,23,2,34,1
Lamar,2A1A,President,,REP,Donald J. Trump,34,20,1,13,0
Lamar,2C3A,President,,REP,Donald J. Trump,156,70,12,74,0
Lamar,002D,President,,REP,Donald J. Trump,61,13,3,45,0
Lamar,002E,President,,REP,Donald J. Trump,65,26,3,36,0
Lamar,002F,President,,REP,Donald J. Trump,28,8,1,19,0
Lamar,002G,President,,REP,Donald J. Trump,81,34,3,44,0
Lamar,3C7G,President,,REP,Donald J. Trump,270,125,27,118,0
Lamar,003D,President,,REP,Donald J. Trump,101,24,5,72,0
Lamar,003E,President,,REP,Donald J. Trump,191,92,10,89,0
Lamar,003F,President,,REP,Donald J. Trump,66,24,2,39,1
