county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Mataragoda,1A,Ballots Cast,,,,,,,"1,763"
Mataragoda,1B,Ballots Cast,,,,,,,"1,931"
Mataragoda,1C,Ballots Cast,,,,,,,565
Mataragoda,1D,Ballots Cast,,,,,,,609
Mataragoda,1E,Ballots Cast,,,,,,,834
Mataragoda,1F,Ballots Cast,,,,,,,401
Mataragoda,2,Ballots Cast,,,,,,,89
Mataragoda,3A,Ballots Cast,,,,,,,"1,056"
Mataragoda,3B,Ballots Cast,,,,,,,508
Mataragoda,4,Ballots Cast,,,,,,,10
Mataragoda,5,Ballots Cast,,,,,,,194
Mataragoda,6,Ballots Cast,,,,,,,85
Mataragoda,7,Ballots Cast,,,,,,,22
Mataragoda,8,Ballots Cast,,,,,,,22
Mataragoda,9,Ballots Cast,,,,,,,29
Mataragoda,10,Ballots Cast,,,,,,,253
Mataragoda,12,Ballots Cast,,,,,,,177
Mataragoda,13,Ballots Cast,,,,,,,267
Mataragoda,Total,Ballots Cast,,,,,,,"8,815"
Mataragoda,1A,Straight Party,,,REP,12,450,90,552
Mataragoda,1B,Straight Party,,,REP,18,436,89,543
Mataragoda,1C,Straight Party,,,REP,3,28,9,40
Mataragoda,1D,Straight Party,,,REP,9,106,50,165
Mataragoda,1E,Straight Party,,,REP,5,173,41,219
Mataragoda,1F,Straight Party,,,REP,4,98,17,119
Mataragoda,2,Straight Party,,,REP,7,101,123,231
Mataragoda,3A,Straight Party,,,REP,5,231,144,380
Mataragoda,3B,Straight Party,,,REP,7,117,55,179
Mataragoda,4,Straight Party,,,REP,10,186,141,337
Mataragoda,5,Straight Party,,,REP,13,268,128,409
Mataragoda,6,Straight Party,,,REP,20,147,193,360
Mataragoda,7,Straight Party,,,REP,0,21,26,47
Mataragoda,8,Straight Party,,,REP,1,93,99,193
Mataragoda,9,Straight Party,,,REP,2,12,34,48
Mataragoda,10,Straight Party,,,REP,1,56,80,137
Mataragoda,12,Straight Party,,,REP,5,38,25,68
Mataragoda,13,Straight Party,,,REP,4,27,20,51
Mataragoda,Total,Straight Party,,,REP,126,2588,1364,4078
Mataragoda,1A,Straight Party,,,DEM,17,132,35,184
Mataragoda,1B,Straight Party,,,DEM,14,199,84,297
Mataragoda,1C,Straight Party,,,DEM,41,182,92,315
Mataragoda,1D,Straight Party,,,DEM,17,97,72,186
Mataragoda,1E,Straight Party,,,DEM,24,163,70,257
Mataragoda,1F,Straight Party,,,DEM,7,51,22,80
Mataragoda,2,Straight Party,,,DEM,2,6,24,32
Mataragoda,3A,Straight Party,,,DEM,17,102,111,230
Mataragoda,3B,Straight Party,,,DEM,2,23,17,42
Mataragoda,4,Straight Party,,,DEM,3,21,46,70
Mataragoda,5,Straight Party,,,DEM,9,89,72,170
Mataragoda,6,Straight Party,,,DEM,13,45,51,109
Mataragoda,7,Straight Party,,,DEM,3,6,5,14
Mataragoda,8,Straight Party,,,DEM,2,26,33,61
Mataragoda,9,Straight Party,,,DEM,3,8,41,52
Mataragoda,10,Straight Party,,,DEM,1,1,11,13
Mataragoda,12,Straight Party,,,DEM,0,4,11,15
Mataragoda,13,Straight Party,,,DEM,10,24,44,78
Mataragoda,Total,Straight Party,,,DEM,185,1179,841,2205
Mataragoda,1A,Straight Party,,,LIB,0,5,1,6
Mataragoda,1B,Straight Party,,,LIB,0,4,2,6
Mataragoda,1C,Straight Party,,,LIB,0,0,0,0
Mataragoda,1D,Straight Party,,,LIB,0,1,0,1
Mataragoda,1E,Straight Party,,,LIB,0,3,3,6
Mataragoda,1F,Straight Party,,,LIB,0,4,0,4
Mataragoda,2,Straight Party,,,LIB,0,0,2,2
Mataragoda,3A,Straight Party,,,LIB,0,2,4,6
Mataragoda,3B,Straight Party,,,LIB,0,0,1,1
Mataragoda,4,Straight Party,,,LIB,0,0,1,1
Mataragoda,5,Straight Party,,,LIB,0,0,3,3
Mataragoda,6,Straight Party,,,LIB,0,1,2,3
Mataragoda,7,Straight Party,,,LIB,0,0,0,0
Mataragoda,8,Straight Party,,,LIB,0,1,0,1
Mataragoda,9,Straight Party,,,LIB,0,0,1,1
Mataragoda,10,Straight Party,,,LIB,0,1,0,1
Mataragoda,12,Straight Party,,,LIB,0,0,0,0
Mataragoda,13,Straight Party,,,LIB,0,1,1,2
Mataragoda,Total,Straight Party,,,LIB,0,23,21,44
Mataragoda,1A,Straight Party,,,GRN,1,3,0,4
Mataragoda,1B,Straight Party,,,GRN,0,3,2,5
Mataragoda,1C,Straight Party,,,GRN,0,0,0,0
Mataragoda,1D,Straight Party,,,GRN,0,0,0,0
