county,precinct,office,district,party,candidate,votes,early_voting,election_day
Madison,101,,,Republican,Straight Party,519,366,153
Madison,101,,,Democratic,Straight Party,149,79,70
Madison,101,,,Libertarian,Straight Party,2,2,0
Madison,101,,,Green,Straight Party,2,1,1
Madison,101,President,,Republican,Donald J. Trump / Mike Pence,742,505,237
Madison,101,President,,Democratic,Hillary Clinton / Tim Kaine,207,116,91
Madison,101,President,,Libertarian,Gary Johnson / William Weld,8,5,3
Madison,101,President,,Green,Jill Stein / Ajamu Baraka,3,1,2
Madison,101,President,,,DARRELL CASTLE,1,0,1
Madison,101,President,,,SCOTT CUBBLER,0,0,0
Madison,101,President,,,Under Votes,15,11,4
Madison,101,U.S. House,8,Republican,Kevin Brady,780,520,260
Madison,101,U.S. House,8,,Under Votes,196,118,78
Madison,101,State Representative,57,Republican,Trent Ashby,785,526,259
Madison,101,State Representative,57,,Under Votes,191,112,79
Madison,202,,,Republican,Straight Party,624,418,206
Madison,202,,,Democratic,Straight Party,171,100,71
Madison,202,,,Libertarian,Straight Party,3,3,0
Madison,202,,,Green,Straight Party,1,1,0
Madison,202,President,,Republican,Donald J. Trump / Mike Pence,913,614,299
Madison,202,President,,Democratic,Hillary Clinton / Tim Kaine,225,133,92
Madison,202,President,,Libertarian,Gary Johnson / William Weld,9,5,4
Madison,202,President,,Green,Jill Stein / Ajamu Baraka,0,0,0
Madison,202,President,,,DARRELL CASTLE,0,0,0
Madison,202,President,,,SCOTT CUBBLER,1,1,0
Madison,202,President,,,Under Votes,22,16,6
Madison,202,U.S. House,8,Republican,Kevin Brady,933,625,308
Madison,202,U.S. House,8,,Under Votes,236,143,93
Madison,202,State Representative,57,Republican,Trent Ashby,953,636,317
Madison,202,State Representative,57,,Under Votes,216,132,84
Madison,303,,,Republican,Straight Party,432,251,150
Madison,303,,,Democratic,Straight Party,305,189,109
Madison,303,,,Libertarian,Straight Party,2,2,0
Madison,303,,,Green,Straight Party,1,0,1
Madison,303,President,,Republican,Donald J. Trump / Mike Pence,603,365,200
Madison,303,President,,Democratic,Hillary Clinton / Tim Kaine,333,217,116
Madison,303,President,,Libertarian,Gary Johnson / William Weld,8,5,3
Madison,303,President,,Green,Jill Stein / Ajamu Baraka,1,0,1
Madison,303,President,,,DARRELL CASTLE,0,0,0
Madison,303,President,,,SCOTT CUBBLER,0,0,0
Madison,303,President,,,Under Votes,16,10,5
Madison,303,U.S. House,8,Republican,Kevin Brady,626,377,210
Madison,303,U.S. House,8,,Under Votes,344,220,115
Madison,303,State Representative,57,Republican,Trent Ashby,638,382,214
Madison,303,State Representative,57,,Under Votes,332,215,111
Madison,404,,,Republican,Straight Party,691,206,87
Madison,404,,,Democratic,Straight Party,70,24,10
Madison,404,,,Libertarian,Straight Party,9,0,2
Madison,404,,,Green,Straight Party,4,2,0
Madison,404,President,,Republican,Donald J. Trump / Mike Pence,1093,334,127
Madison,404,President,,Democratic,Hillary Clinton / Tim Kaine,107,34,19
Madison,404,President,,Libertarian,Gary Johnson / William Weld,20,1,3
Madison,404,President,,Green,Jill Stein / Ajamu Baraka,4,1,1
Madison,404,President,,,DARRELL CASTLE,2,0,2
Madison,404,President,,,SCOTT CUBBLER,0,0,0
Madison,404,President,,,Under Votes,19,5,1
Madison,404,U.S. House,8,Republican,Kevin Brady,1107,332,135
Madison,404,U.S. House,8,,Under Votes,138,43,18
Madison,404,State Representative,57,Republican,Trent Ashby,1123,339,137
Madison,404,State Representative,57,,Under Votes,122,36,16
