county,precinct,office,district,party,candidate,votes,early_voting,election_day
Gaines,2,Registered Voters - Total,,,,1649,,
Gaines,2,Ballots Cast - Total,,,,490,214,276
Gaines,2,President,,REP,OVER VOTES,0,0,0
Gaines,2,President,,REP,UNDER VOTES,7,6,1
Gaines,2,President,,REP,Chris Christie,4,3,1
Gaines,2,President,,REP,Rand Paul,1,1,0
Gaines,2,President,,REP,Rick Santorum,0,0,0
Gaines,2,President,,REP,Lindsey Graham,0,0,0
Gaines,2,President,,REP,Donald J. Trump,125,64,61
Gaines,2,President,,REP,Marco Rubio,49,21,28
Gaines,2,President,,REP,Mike Huckabee,0,0,0
Gaines,2,President,,REP,Elizabeth Gray,0,0,0
Gaines,2,President,,REP,Ted Cruz,242,96,146
Gaines,2,President,,REP,Carly Fiorina,0,0,0
Gaines,2,President,,REP,Ben Carson,45,16,29
Gaines,2,President,,REP,Jeb Bush,5,5,0
Gaines,2,President,,REP,John R. Kasich,6,2,4
Gaines,2,President,,REP,Uncommitted,6,0,6
Gaines,2,U.S. House,19,REP,OVER VOTES,0,0,0
Gaines,2,U.S. House,19,REP,UNDER VOTES,53,20,33
Gaines,2,U.S. House,19,REP,Don Parrish,31,10,21
Gaines,2,U.S. House,19,REP,Michael Bob Starr,46,30,16
Gaines,2,U.S. House,19,REP,DeRenda Warren,9,5,4
Gaines,2,U.S. House,19,REP,Jodey Arrington,99,46,53
Gaines,2,U.S. House,19,REP,Glen Robertson,135,53,82
Gaines,2,U.S. House,19,REP,John C. Key,35,16,19
Gaines,2,U.S. House,19,REP,Donald R. May,38,12,26
Gaines,2,U.S. House,19,REP,Greg Garrett,33,14,19
Gaines,2,U.S. House,19,REP,Jason Corley,11,8,3
Gaines,2,Railroad Commissioner,,REP,OVER VOTES,0,0,0
Gaines,2,Railroad Commissioner,,REP,UNDER VOTES,102,45,57
Gaines,2,Railroad Commissioner,,REP,Weston Martinez,49,15,34
Gaines,2,Railroad Commissioner,,REP,Doug Jeffrey,48,20,28
Gaines,2,Railroad Commissioner,,REP,Wayne Christian,94,45,49
Gaines,2,Railroad Commissioner,,REP,Lance N. Christian,55,28,27
Gaines,2,Railroad Commissioner,,REP,John Greytok,17,4,13
Gaines,2,Railroad Commissioner,,REP,Ron Hale,37,15,22
Gaines,2,Railroad Commissioner,,REP,Gary Gates,88,42,46
Gaines,2,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0
Gaines,2,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,100,37,63
Gaines,2,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,274,122,152
Gaines,2,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,116,55,61
Gaines,2,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0
Gaines,2,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,117,50,67
Gaines,2,"Justice, Supreme Court, Place 5",,REP,Rick Green,230,102,128
Gaines,2,"Justice, Supreme Court, Place 5",,REP,Paul Green,143,62,81
Gaines,2,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0
Gaines,2,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,101,41,60
Gaines,2,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,178,80,98
Gaines,2,"Justice, Supreme Court, Place 9",,REP,Joe Pool,211,93,118
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,129,49,80
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,139,61,78
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,121,56,65
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,101,48,53
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,122,47,75
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,187,81,106
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,78,37,41
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,49,25,24
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,54,24,30
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,133,52,81
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,214,98,116
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,143,64,79
Gaines,2,"Member, State Board of Education, District 15",,REP,OVER VOTES,0,0,0
Gaines,2,"Member, State Board of Education, District 15",,REP,UNDER VOTES,148,59,89
Gaines,2,"Member, State Board of Education, District 15",,REP,Marty Rowley,342,155,187
Gaines,2,State Representative,83,REP,OVER VOTES,0,0,0
Gaines,2,State Representative,83,REP,UNDER VOTES,137,53,84
Gaines,2,State Representative,83,REP,Dustin Borrows,353,161,192
Gaines,2,"Justice, 11th Court of Appeals District, Place 3",,REP,OVER VOTES,0,0,0
Gaines,2,"Justice, 11th Court of Appeals District, Place 3",,REP,UNDER VOTES,149,58,91
Gaines,2,"Justice, 11th Court of Appeals District, Place 3",,REP,John Bailey,341,156,185
Gaines,2,"District Attorney, 106th Judicial District",,REP,OVER VOTES,0,0,0
Gaines,2,"District Attorney, 106th Judicial District",,REP,UNDER VOTES,50,17,33
Gaines,2,"District Attorney, 106th Judicial District",,REP,Michael Munk,126,61,65
Gaines,2,"District Attorney, 106th Judicial District",,REP,Philip Mack Furlow,249,110,139
Gaines,2,"District Attorney, 106th Judicial District",,REP,Roxanne Cofer Cox,65,26,39
Gaines,2,County Attorney,,REP,OVER VOTES,0,0,0
Gaines,2,County Attorney,,REP,UNDER VOTES,102,39,63
Gaines,2,County Attorney,,REP,Joe Nagy,388,175,213
Gaines,2,Sheriff,,REP,OVER VOTES,0,0,0
Gaines,2,Sheriff,,REP,UNDER VOTES,77,34,43
Gaines,2,Sheriff,,REP,Ronny Pipkin,413,180,233
Gaines,2,Tax Assessor-Collector,,REP,OVER VOTES,0,0,0
Gaines,2,Tax Assessor-Collector,,REP,UNDER VOTES,84,34,50
Gaines,2,Tax Assessor-Collector,,REP,Susan Shaw,406,180,226
Gaines,2,"Constable, Precinct No. 1",,REP,OVER VOTES,0,0,0
Gaines,2,"Constable, Precinct No. 1",,REP,UNDER VOTES,111,48,63
Gaines,2,"Constable, Precinct No. 1",,REP,Chad Hallum,379,166,213
Gaines,2,County Chairman,,REP,OVER VOTES,0,0,0
Gaines,2,County Chairman,,REP,UNDER VOTES,138,60,78
Gaines,2,County Chairman,,REP,Edward Reimer,352,154,198
Gaines,2,Proposition 1,,REP,OVER VOTES,0,0,0
Gaines,2,Proposition 1,,REP,UNDER VOTES,46,19,27
Gaines,2,Proposition 1,,REP,YES,337,146,191
Gaines,2,Proposition 1,,REP,NO,107,49,58
Gaines,2,Proposition 2,,REP,OVER VOTES,0,0,0
Gaines,2,Proposition 2,,REP,UNDER VOTES,52,22,30
Gaines,2,Proposition 2,,REP,YES,272,115,157
Gaines,2,Proposition 2,,REP,NO,166,77,89
Gaines,2,Proposition 3,,REP,OVER VOTES,0,0,0
Gaines,2,Proposition 3,,REP,UNDER VOTES,64,28,36
Gaines,2,Proposition 3,,REP,YES,357,155,202
Gaines,2,Proposition 3,,REP,NO,69,31,38
Gaines,2,Proposition 4,,REP,OVER VOTES,0,0,0
Gaines,2,Proposition 4,,REP,UNDER VOTES,56,25,31
Gaines,2,Proposition 4,,REP,YES,409,180,229
Gaines,2,Proposition 4,,REP,NO,25,9,16
Gaines,2,President,,DEM,OVER VOTES,0,0,0
Gaines,2,President,,DEM,UNDER VOTES,1,0,1
Gaines,2,President,,DEM,Bernie Sanders,11,5,6
Gaines,2,President,,DEM,Star Locke,0,0,0
Gaines,2,President,,DEM,Hillary Clinton,29,11,18
Gaines,2,President,,DEM,Calvis L. Hawes,0,0,0
Gaines,2,President,,DEM,Keith Judd,1,1,0
Gaines,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Gaines,2,President,,DEM,Martin J. O'Malley,0,0,0
Gaines,2,President,,DEM,Willie L. Wilson,0,0,0
Gaines,2,Railroad Commissioner,,DEM,OVER VOTES,0,0,0
Gaines,2,Railroad Commissioner,,DEM,UNDER VOTES,8,3,5
Gaines,2,Railroad Commissioner,,DEM,Grady Yarbrough,15,4,11
Gaines,2,Railroad Commissioner,,DEM,Lon Burnam,7,5,2
Gaines,2,Railroad Commissioner,,DEM,Cody Garrett,12,5,7
Gaines,2,"Justice, Supreme Court, Place 3",,DEM,OVER VOTES,0,0,0
Gaines,2,"Justice, Supreme Court, Place 3",,DEM,UNDER VOTES,10,3,7
Gaines,2,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,32,14,18
Gaines,2,"Justice, Supreme Court, Place 5",,DEM,OVER VOTES,0,0,0
Gaines,2,"Justice, Supreme Court, Place 5",,DEM,UNDER VOTES,8,2,6
Gaines,2,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,34,15,19
Gaines,2,"Justice, Supreme Court, Place 9",,DEM,OVER VOTES,0,0,0
Gaines,2,"Justice, Supreme Court, Place 9",,DEM,UNDER VOTES,11,2,9
Gaines,2,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,31,15,16
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,DEM,OVER VOTES,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,DEM,UNDER VOTES,12,3,9
Gaines,2,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",30,14,16
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,DEM,OVER VOTES,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,DEM,UNDER VOTES,10,2,8
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,32,15,17
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,DEM,OVER VOTES,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,DEM,UNDER VOTES,11,2,9
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,31,15,16
Gaines,2,REFERENDA ITEM #1,,DEM,OVER VOTES,0,0,0
Gaines,2,REFERENDA ITEM #1,,DEM,UNDER VOTES,5,0,5
Gaines,2,REFERENDA ITEM #1,,DEM,For,33,16,17
Gaines,2,REFERENDA ITEM #1,,DEM,Against,4,1,3
Gaines,2,REFERENDA ITEM #2,,DEM,OVER VOTES,0,0,0
Gaines,2,REFERENDA ITEM #2,,DEM,UNDER VOTES,6,1,5
Gaines,2,REFERENDA ITEM #2,,DEM,For,30,12,18
Gaines,2,REFERENDA ITEM #2,,DEM,Against,6,4,2
Gaines,2,REFERENDA ITEM #3,,DEM,OVER VOTES,0,0,0
Gaines,2,REFERENDA ITEM #3,,DEM,UNDER VOTES,5,0,5
Gaines,2,REFERENDA ITEM #3,,DEM,For,30,14,16
Gaines,2,REFERENDA ITEM #3,,DEM,Against,7,3,4
Gaines,2,REFERENDA ITEM #4,,DEM,OVER VOTES,0,0,0
Gaines,2,REFERENDA ITEM #4,,DEM,UNDER VOTES,6,1,5
Gaines,2,REFERENDA ITEM #4,,DEM,For,30,14,16
Gaines,2,REFERENDA ITEM #4,,DEM,Against,6,2,4
Gaines,2,REFERENDA ITEM #5,,DEM,OVER VOTES,0,0,0
Gaines,2,REFERENDA ITEM #5,,DEM,UNDER VOTES,5,0,5
Gaines,2,REFERENDA ITEM #5,,DEM,For,22,10,12
Gaines,2,REFERENDA ITEM #5,,DEM,Against,15,7,8
Gaines,2,REFERENDA ITEM #6,,DEM,OVER VOTES,0,0,0
Gaines,2,REFERENDA ITEM #6,,DEM,UNDER VOTES,5,0,5
Gaines,2,REFERENDA ITEM #6,,DEM,For,32,15,17
Gaines,2,REFERENDA ITEM #6,,DEM,Against,5,2,3
Gaines,3,Registered Voters - Total,,,,2176,,
Gaines,3,Ballots Cast - Total,,,,958,513,445
Gaines,3,President,,REP,OVER VOTES,0,0,0
Gaines,3,President,,REP,UNDER VOTES,17,12,5
Gaines,3,President,,REP,Chris Christie,0,0,0
Gaines,3,President,,REP,Rand Paul,2,1,1
Gaines,3,President,,REP,Rick Santorum,1,1,0
Gaines,3,President,,REP,Lindsey Graham,0,0,0
Gaines,3,President,,REP,Donald J. Trump,242,139,103
Gaines,3,President,,REP,Marco Rubio,112,65,47
Gaines,3,President,,REP,Mike Huckabee,4,3,1
Gaines,3,President,,REP,Elizabeth Gray,0,0,0
Gaines,3,President,,REP,Ted Cruz,482,230,252
Gaines,3,President,,REP,Carly Fiorina,0,0,0
