county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Robertson,0001,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1200,0,0,0,0
Robertson,0002,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1527,0,0,0,0
Robertson,0003,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,530,0,0,0,0
Robertson,0004,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,472,0,0,0,0
Robertson,0005,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1516,0,0,0,0
Robertson,0006,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1468,0,0,0,0
Robertson,0007,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,96,0,0,0,0
Robertson,0008,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,238,0,0,0,0
Robertson,0011,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1058,0,0,0,0
Robertson,0013,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,167,0,0,0,0
Robertson,0016,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,142,0,0,0,0
Robertson,0018,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,96,0,0,0,0
Robertson,0019,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,512,0,0,0,0
Robertson,0022,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1403,0,0,0,0
Robertson,0023,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,795,0,0,0,0
Robertson,0001,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,474,28,211,235,0
Robertson,0002,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,440,21,128,291,0
Robertson,0003,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,272,7,79,186,0
Robertson,0004,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,236,8,121,107,0
Robertson,0005,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,581,46,167,368,0
Robertson,0006,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,602,23,259,320,0
Robertson,0007,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,16,0,2,14,0
Robertson,0008,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,137,8,19,110,0
Robertson,0011,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,393,21,81,291,0
Robertson,0013,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,84,1,42,41,0
Robertson,0016,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,69,2,24,43,0
Robertson,0018,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,40,1,7,32,0
Robertson,0019,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,261,16,121,124,0
Robertson,0022,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,313,59,80,174,0
Robertson,0023,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,192,18,58,116,0
Robertson,0001,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,219,4,93,122,0
Robertson,0002,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,266,9,78,179,0
Robertson,0003,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,230,3,64,163,0
Robertson,0004,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,177,1,87,89,0
Robertson,0005,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,360,21,113,226,0
Robertson,0006,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,421,11,188,222,0
Robertson,0007,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,0,0,0,0,0
Robertson,0008,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,126,6,19,101,0
Robertson,0011,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,327,17,63,247,0
Robertson,0013,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,66,0,33,33,0
Robertson,0016,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,53,0,20,33,0
Robertson,0018,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,29,0,7,22,0
Robertson,0019,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,226,13,104,109,0
Robertson,0022,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,41,2,15,24,0
Robertson,0023,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,83,4,27,52,0
