county,precinct,office,district,party,candidate,votes,early_votes,election_day
Fannin,1 W Bon-Armory,President,,REP,DONALD J. TRUMP,129,57,72
Fannin,1 W Bon-Armory,President,,REP,LINDSEY GRAHAM,0,0,0
Fannin,1 W Bon-Armory,President,,REP,RICK SANTORUM,1,1,0
Fannin,1 W Bon-Armory,President,,REP,JOHN R. KASICH,14,10,4
Fannin,1 W Bon-Armory,President,,REP,TED CRUZ,164,58,106
Fannin,1 W Bon-Armory,President,,REP,RAND PAUL,2,0,2
Fannin,1 W Bon-Armory,President,,REP,BEN CARSON,19,7,12
Fannin,1 W Bon-Armory,President,,REP,MIKE HUCKABEE,0,0,0
Fannin,1 W Bon-Armory,President,,REP,MARCO RUBIO,43,21,22
Fannin,1 W Bon-Armory,President,,REP,CARLY FIORINA,0,0,0
Fannin,1 W Bon-Armory,President,,REP,ELIZABETH GRAY,0,0,0
Fannin,1 W Bon-Armory,President,,REP,CHRIS CHRISTIE,0,0,0
Fannin,1 W Bon-Armory,President,,REP,JEB BUSH,6,6,0
Fannin,1 W Bon-Armory,President,,REP,UNCOMITTED,9,5,4
Fannin,1 W Bon-Armory,President,,,HILLARY CLINTON,28,17,11
Fannin,1 W Bon-Armory,President,,,MARTIN J. O'MALLEY,1,1,0
Fannin,1 W Bon-Armory,President,,,BERNIE SANDERS,16,11,5
Fannin,1 W Bon-Armory,President,,,WILLIE L. WILSON,0,0,0
Fannin,1 W Bon-Armory,President,,,CALVIS L. HAWES,0,0,0
Fannin,1 W Bon-Armory,President,,,STAR LOCKE,0,0,0
Fannin,1 W Bon-Armory,President,,,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Fannin,1 W Bon-Armory,President,,,KEITH JUDD,0,0,0
Fannin,1 W Bon-Armory,U.S. House,4,REP,JOHN RATCLIFFE,242,116,126
Fannin,1 W Bon-Armory,U.S. House,4,REP,RAY HALL,43,13,30
Fannin,1 W Bon-Armory,U.S. House,4,REP,LOU GIGLIOTTI,66,26,40
Fannin,1 W Bon-Armory,Railroad Commissioner,,,WAYNE CHRISTIAN,89,42,47
Fannin,1 W Bon-Armory,Railroad Commissioner,,,JOHN GREYTOK,12,4,8
Fannin,1 W Bon-Armory,Railroad Commissioner,,,LANCE N. CHRISTIAN,45,24,21
Fannin,1 W Bon-Armory,Railroad Commissioner,,,DOUG JEFFREY,17,6,11
Fannin,1 W Bon-Armory,Railroad Commissioner,,,WESTON MARTINEZ,19,6,13
Fannin,1 W Bon-Armory,Railroad Commissioner,,,RON HALE,47,15,32
Fannin,1 W Bon-Armory,Railroad Commissioner,,,GARY GATES,56,31,25
Fannin,1 W Bon-Armory,Railroad Commissioner,,,CODY GARRETT,12,7,5
Fannin,1 W Bon-Armory,Railroad Commissioner,,,LON BURNAM,17,11,6
Fannin,1 W Bon-Armory,Railroad Commissioner,,,GRADY YARBROUGH,10,7,3
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 3",,,MICHAEL MASSENGALE,164,63,101
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 3",,,DEBRA LEHRMANN,133,69,64
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 3",,,MIKE WESTERGREN,33,21,12
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 5",,,PAUL GREEN,169,84,85
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 5",,,RICK GREEN,114,44,70
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 5",,,DORI CONTRERAS GARZA,35,22,13
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 9",,,EVA GUZMAN,143,67,76
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 9",,,JOE POOL,154,64,90
Fannin,1 W Bon-Armory,"Justice, Supreme Court, Place 9",,,SAVANNAH ROBINSON,35,23,12
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 2",,,CHRIS OLDNER,73,33,40
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 2",,,MARY LOU KEEL,118,59,59
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 2",,,RAY WHELESS,92,36,56
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 2",,,"LAWRENCE ""LARRY"" MEYERS",34,22,12
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 5",,,BRENT WEBSTER,83,37,46
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 5",,,STEVE SMITH,50,21,29
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 5",,,SCOTT WALKER,116,52,64
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 5",,,SID HARLE,28,15,13
Fannin,1 W Bon-Armory,"Judge, Court of Criminal Appeals Place 5",,,BETSY JOHNSON,37,25,12
