county,precinct,office,district,candidate,party,votes,early_voting,election_day
Stonewall,3,President,,Jill Stein,GRN,0,0,0
Stonewall,4,President,,Jill Stein,GRN,0,0,0
Stonewall,Total,President,,Jill Stein,GRN,0,1,1
Stonewall,1,President,,Write-In,,0,0,0
Stonewall,2,President,,Write-In,,0,0,0
Stonewall,3,President,,Write-In,,0,0,0
Stonewall,4,President,,Write-In,,0,0,0
Stonewall,Total,President,,Write-In,,0,0,0
Stonewall,1,U.S. House,19,Jodey Arrington,REP,67,64,131
Stonewall,2,U.S. House,19,Jodey Arrington,REP,63,74,137
Stonewall,3,U.S. House,19,Jodey Arrington,REP,72,53,125
Stonewall,4,U.S. House,19,Jodey Arrington,REP,69,57,126
Stonewall,Total,U.S. House,19,Jodey Arrington,REP,271,248,519
Stonewall,1,U.S. House,19,Troy Bonar,LIB,4,2,6
Stonewall,2,U.S. House,19,Troy Bonar,LIB,6,3,9
Stonewall,3,U.S. House,19,Troy Bonar,LIB,1,6,7
Stonewall,4,U.S. House,19,Troy Bonar,LIB,11,7,18
Stonewall,Total,U.S. House,19,Troy Bonar,LIB,22,18,40
Stonewall,1,U.S. House,19,Mark Lawson,GRN,4,3,7
Stonewall,2,U.S. House,19,Mark Lawson,GRN,4,4,8
Stonewall,3,U.S. House,19,Mark Lawson,GRN,2,1,3
Stonewall,4,U.S. House,19,Mark Lawson,GRN,5,6,11
Stonewall,Total,U.S. House,19,Mark Lawson,GRN,15,14,29
Stonewall,1,Railroad Commissioner,,Wayne Christian,REP,60,56,116
Stonewall,2,Railroad Commissioner,,Wayne Christian,REP,54,57,111
Stonewall,3,Railroad Commissioner,,Wayne Christian,REP,65,40,105
Stonewall,4,Railroad Commissioner,,Wayne Christian,REP,58,43,101
Stonewall,Total,Railroad Commissioner,,Wayne Christian,REP,237,196,433
Stonewall,1,Railroad Commissioner,,Grady Yarbrough,DEM,13,11,24
Stonewall,2,Railroad Commissioner,,Grady Yarbrough,DEM,32,16,48
Stonewall,3,Railroad Commissioner,,Grady Yarbrough,DEM,10,24,34
Stonewall,4,Railroad Commissioner,,Grady Yarbrough,DEM,29,28,57
Stonewall,Total,Railroad Commissioner,,Grady Yarbrough,DEM,84,79,163
Stonewall,1,Railroad Commissioner,,Mark Miller,LIB,4,1,5
Stonewall,2,Railroad Commissioner,,Mark Miller,LIB,1,7,8
Stonewall,3,Railroad Commissioner,,Mark Miller,LIB,0,2,2
Stonewall,4,Railroad Commissioner,,Mark Miller,LIB,2,2,4
Stonewall,Total,Railroad Commissioner,,Mark Miller,LIB,7,12,19
Stonewall,1,Railroad Commissioner,,Martina Salinas,GRN,0,0,0
Stonewall,2,Railroad Commissioner,,Martina Salinas,GRN,0,0,0
Stonewall,3,Railroad Commissioner,,Martina Salinas,GRN,0,0,0
Stonewall,4,Railroad Commissioner,,Martina Salinas,GRN,4,4,8
Stonewall,Total,Railroad Commissioner,,Martina Salinas,GRN,4,4,8
Stonewall,1,State Senate,28,Charles Perry,REP,68,60,128
Stonewall,2,State Senate,28,Charles Perry,REP,57,64,121
Stonewall,3,State Senate,28,Charles Perry,REP,68,49,117
Stonewall,4,State Senate,28,Charles Perry,REP,69,57,126
Stonewall,Total,State Senate,28,Charles Perry,REP,262,230,492
Stonewall,1,State Representative,68,Drew Springer,REP,68,58,126
Stonewall,2,State Representative,68,Drew Springer,REP,57,66,123
Stonewall,3,State Representative,68,Drew Springer,REP,64,49,113
Stonewall,4,State Representative,68,Drew Springer,REP,69,56,125
Stonewall,Total,State Representative,68,Drew Springer,REP,258,229,487
