county,precinct,office,district,party,candidate,votes,early_votes,election_day
Kaufman,1,President,,REP,Chris Christie,1,1,0
Kaufman,1,President,,REP,Over Votes,0,0,0
Kaufman,1,President,,REP,Under Votes,15,12,3
Kaufman,1,President,,REP,Carly Fiorina,1,1,0
Kaufman,1,President,,REP,Lindsey Graham,0,0,0
Kaufman,1,President,,REP,Rand Paul,5,5,0
Kaufman,1,President,,REP,Elizabeth Gray,0,0,0
Kaufman,1,President,,REP,Donald J. Trump,214,138,76
Kaufman,1,President,,REP,Ted Cruz,264,137,127
Kaufman,1,President,,REP,John R. Kasich,21,14,7
Kaufman,1,President,,REP,Jeb Bush,28,24,4
Kaufman,1,President,,REP,Marco Rubio,115,73,42
Kaufman,1,President,,REP,Rick Santorum,0,0,0
Kaufman,1,President,,REP,Ben Carson,46,33,13
Kaufman,1,President,,REP,Mike Huckabee,3,2,1
Kaufman,1,President,,REP,Uncommitted,28,20,8
Kaufman,1,U.S. House,5,REP,Jeb Hensarling,548,339,209
Kaufman,1,U.S. House,5,REP,Over Votes,0,0,0
Kaufman,1,U.S. House,5,REP,Under Votes,193,121,72
Kaufman,1,Railroad Commissioner,,REP,Doug Jeffrey,61,41,20
Kaufman,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Kaufman,1,Railroad Commissioner,,REP,Under Votes,212,128,84
Kaufman,1,Railroad Commissioner,,REP,Lance N. Christian,91,47,44
Kaufman,1,Railroad Commissioner,,REP,Weston Martinez,100,64,36
Kaufman,1,Railroad Commissioner,,REP,Wayne Christian,49,29,20
Kaufman,1,Railroad Commissioner,,REP,Ron Hale,64,42,22
Kaufman,1,Railroad Commissioner,,REP,Gary Gates,146,97,49
Kaufman,1,Railroad Commissioner,,REP,John Greytok,18,12,6
Kaufman,1,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,279,168,111
Kaufman,1,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0
Kaufman,1,"Justice, Supreme Court, Place 3",,REP,Under Votes,177,108,69
Kaufman,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,285,184,101
Kaufman,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,333,227,106
Kaufman,1,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0
Kaufman,1,"Justice, Supreme Court, Place 5",,REP,Under Votes,193,114,79
Kaufman,1,"Justice, Supreme Court, Place 5",,REP,Rick Green,215,119,96
Kaufman,1,"Justice, Supreme Court, Place 9",,REP,Joe Pool,259,156,103
Kaufman,1,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0
Kaufman,1,"Justice, Supreme Court, Place 9",,REP,Under Votes,178,105,73
Kaufman,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,304,199,105
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,REP,Chris Oldner,132,76,56
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,REP,Over Votes,0,0,0
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,REP,Under Votes,212,128,84
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,REP,Ray Wheless,244,166,78
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,REP,Mary Lou Keel,153,90,63
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,REP,Scott Walker,207,122,85
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,REP,Over Votes,0,0,0
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,REP,Under Votes,211,130,81
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,REP,Steve Smith,97,52,45
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,REP,Brent Webster,90,60,30
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,REP,Sid Harle,136,96,40
Kaufman,1,"Judge, Court of Criminal Appeals Place 6",,REP,Michael E. Keasler,348,237,111
Kaufman,1,"Judge, Court of Criminal Appeals Place 6",,REP,Over Votes,0,0,0
Kaufman,1,"Judge, Court of Criminal Appeals Place 6",,REP,Under Votes,210,132,78
Kaufman,1,"Judge, Court of Criminal Appeals Place 6",,REP,Richard Davis,183,91,92
Kaufman,1,"Member, State Board of Education,",9,REP,Mary Lou Bruner,283,162,121
Kaufman,1,"Member, State Board of Education,",9,REP,Over Votes,0,0,0
Kaufman,1,"Member, State Board of Education,",9,REP,Under Votes,199,125,74
Kaufman,1,"Member, State Board of Education,",9,REP,Keven M. Ellis,188,128,60
Kaufman,1,"Member, State Board of Education,",9,REP,Hank Hering,71,45,26
Kaufman,1,State Representative,4,REP,Stuart Spitzer,346,210,136
Kaufman,1,State Representative,4,REP,Over Votes,0,0,0
Kaufman,1,State Representative,4,REP,Under Votes,41,22,19
Kaufman,1,State Representative,4,REP,Lance Gooden,354,228,126
Kaufman,1,"Justice, 5th Court of Appeals District, Place 4",,REP,Lana Myers,486,302,184
Kaufman,1,"Justice, 5th Court of Appeals District, Place 4",,REP,Over Votes,0,0,0
Kaufman,1,"Justice, 5th Court of Appeals District, Place 4",,REP,Under Votes,255,158,97
Kaufman,1,"Justice, 5th Court of Appeals District, Place 7",,REP,David John Schenck,387,244,143
Kaufman,1,"Justice, 5th Court of Appeals District, Place 7",,REP,Over Votes,0,0,0
Kaufman,1,"Justice, 5th Court of Appeals District, Place 7",,REP,Under Votes,227,140,87
Kaufman,1,"Justice, 5th Court of Appeals District, Place 7",,REP,David James Hanschen,127,76,51
Kaufman,1,"District Judge,  422nd Judicial District",,REP,"B. Michael ""Mike"" Chitty",584,366,218
Kaufman,1,"District Judge,  422nd Judicial District",,REP,Over Votes,0,0,0
Kaufman,1,"District Judge,  422nd Judicial District",,REP,Under Votes,49,24,25
Kaufman,1,"District Judge,  422nd Judicial District",,REP,Harry Weaver,108,70,38
Kaufman,1,Sheriff,,REP,Bruce N. Bryant,63,35,28
Kaufman,1,Sheriff,,REP,Over Votes,0,0,0
Kaufman,1,Sheriff,,REP,Under Votes,52,22,30
Kaufman,1,Sheriff,,REP,Bryan Beavers,399,253,146
Kaufman,1,Sheriff,,REP,Tim Spillman,227,150,77
Kaufman,1,Tax Assessor-Collector,,REP,Dick Murphy,164,104,60
Kaufman,1,Tax Assessor-Collector,,REP,Over Votes,0,0,0
Kaufman,1,Tax Assessor-Collector,,REP,Under Votes,44,23,21
Kaufman,1,Tax Assessor-Collector,,REP,Brenda Samples,218,143,75
Kaufman,1,Tax Assessor-Collector,,REP,Tonya Ratcliff,315,190,125
Kaufman,1,County Commissioner Pct 1,,REP,Jimmy Joe Vrzalik,223,126,97
Kaufman,1,County Commissioner Pct 1,,REP,Over Votes,0,0,0
Kaufman,1,County Commissioner Pct 1,,REP,Under Votes,47,23,24
Kaufman,1,County Commissioner Pct 1,,REP,Greg Starek,471,311,160
Kaufman,1,Constable Pct. 1,,REP,Shawn Mayfield,606,386,220
Kaufman,1,Constable Pct. 1,,REP,Over Votes,0,0,0
Kaufman,1,Constable Pct. 1,,REP,Under Votes,135,74,61
Kaufman,1,Party Chairman,,REP,Jimmy Weaver,500,316,184
Kaufman,1,Party Chairman,,REP,Over Votes,0,0,0
Kaufman,1,Party Chairman,,REP,Under Votes,241,144,97
Kaufman,1,Proposition 1,,,YES,449,277,172
Kaufman,1,Proposition 1,,,Over Votes,0,0,0
Kaufman,1,Proposition 1,,,Under Votes,79,45,34
Kaufman,1,Proposition 1,,,NO,213,138,75
Kaufman,1,Proposition 2,,,YES,368,230,138
Kaufman,1,Proposition 2,,,Over Votes,0,0,0
Kaufman,1,Proposition 2,,,Under Votes,59,34,25
Kaufman,1,Proposition 2,,,NO,314,196,118
Kaufman,1,Proposition 3,,,YES,485,289,196
Kaufman,1,Proposition 3,,,Over Votes,0,0,0
Kaufman,1,Proposition 3,,,Under Votes,82,48,34
Kaufman,1,Proposition 3,,,NO,174,123,51
Kaufman,1,Proposition 4,,,YES,605,370,235
Kaufman,1,Proposition 4,,,Over Votes,0,0,0
Kaufman,1,Proposition 4,,,Under Votes,93,61,32
Kaufman,1,Proposition 4,,,NO,43,29,14
Kaufman,1,President,,DEM,Bernie Sanders,38,21,17
Kaufman,1,President,,DEM,Over Votes,1,1,0
Kaufman,1,President,,DEM,Under Votes,4,3,1
Kaufman,1,President,,DEM,Hillary Clinton,110,73,37
Kaufman,1,President,,DEM,Martin J. O'Malley,1,1,0
Kaufman,1,President,,DEM,Calvis L. Hawes,0,0,0
Kaufman,1,President,,DEM,Star Locke,0,0,0
Kaufman,1,President,,DEM,Willie L. Wilson,0,0,0
Kaufman,1,President,,DEM,Keith Judd,0,0,0
Kaufman,1,President,,DEM,"Roque ""Rocky"" De La Fuente",1,1,0
Kaufman,1,President,,DEM,Uncommitted,5,3,2
Kaufman,1,Railroad Commissioner,,DEM,Lon Burnam,17,13,4
Kaufman,1,Railroad Commissioner,,DEM,Over Votes,0,0,0
Kaufman,1,Railroad Commissioner,,DEM,Under Votes,28,27,1
Kaufman,1,Railroad Commissioner,,DEM,Grady Yarbrough,53,31,22
Kaufman,1,Railroad Commissioner,,DEM,Cody Garrett,62,32,30
Kaufman,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,114,70,44
Kaufman,1,"Justice, Supreme Court, Place 3",,DEM,Over Votes,0,0,0
Kaufman,1,"Justice, Supreme Court, Place 3",,DEM,Under Votes,46,33,13
Kaufman,1,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,117,71,46
Kaufman,1,"Justice, Supreme Court, Place 5",,DEM,Over Votes,0,0,0
Kaufman,1,"Justice, Supreme Court, Place 5",,DEM,Under Votes,43,32,11
Kaufman,1,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,122,74,48
Kaufman,1,"Justice, Supreme Court, Place 9",,DEM,Over Votes,0,0,0
Kaufman,1,"Justice, Supreme Court, Place 9",,DEM,Under Votes,38,29,9
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,DEM,"Lawrence ""Larry"" Meyers",112,69,43
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,DEM,Over Votes,0,0,0
Kaufman,1,"Judge, Court of Criminal Appeals Place 2",,DEM,Under Votes,48,34,14
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,DEM,Betsy Johnson,123,74,49
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,DEM,Over Votes,0,0,0
Kaufman,1,"Judge, Court of Criminal Appeals Place 5",,DEM,Under Votes,37,29,8
Kaufman,1,"Judge, Court of Criminal Appeals Place 6",,DEM,Robert Burns,118,71,47
Kaufman,1,"Judge, Court of Criminal Appeals Place 6",,DEM,Over Votes,0,0,0
Kaufman,1,"Judge, Court of Criminal Appeals Place 6",,DEM,Under Votes,42,32,10
Kaufman,1,"Member, State Board of Education,",9,DEM,Amanda M. Rudolph,115,72,43
Kaufman,1,"Member, State Board of Education,",9,DEM,Over Votes,0,0,0
Kaufman,1,"Member, State Board of Education,",9,DEM,Under Votes,45,31,14
Kaufman,1,"Justice, 5th Court of Appeals District, Place 4",,DEM,Gena Slaughter,116,71,45
Kaufman,1,"Justice, 5th Court of Appeals District, Place 4",,DEM,Over Votes,0,0,0
Kaufman,1,"Justice, 5th Court of Appeals District, Place 4",,DEM,Under Votes,44,32,12
Kaufman,1,"Justice, 5th Court of Appeals District, Place 7",,DEM,Dennise Garcia,115,72,43
Kaufman,1,"Justice, 5th Court of Appeals District, Place 7",,DEM,Over Votes,0,0,0
Kaufman,1,"Justice, 5th Court of Appeals District, Place 7",,DEM,Under Votes,45,31,14
Kaufman,1,Party Chairman,,DEM,Sarah Whitaker,120,75,45
Kaufman,1,Party Chairman,,DEM,Over Votes,0,0,0
Kaufman,1,Party Chairman,,DEM,Under Votes,40,28,12
Kaufman,1,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY,,,YES,130,76,54
Kaufman,1,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY,,,Over Votes,0,0,0
Kaufman,1,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY,,,Under Votes,14,14,0
Kaufman,1,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY,,,NO,16,13,3
Kaufman,1,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,,YES,133,83,50
Kaufman,1,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,,Over Votes,0,0,0
Kaufman,1,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,,Under Votes,18,15,3
Kaufman,1,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,,NO,9,5,4
Kaufman,1,REFERENDA ITEM # 3 ON CLIMATE,,,YES,129,78,51
Kaufman,1,REFERENDA ITEM # 3 ON CLIMATE,,,Over Votes,0,0,0
Kaufman,1,REFERENDA ITEM # 3 ON CLIMATE,,,Under Votes,20,16,4
Kaufman,1,REFERENDA ITEM # 3 ON CLIMATE,,,NO,11,9,2
Kaufman,1,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT,,,YES,132,83,49
Kaufman,1,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT,,,Over Votes,0,0,0
Kaufman,1,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT,,,Under Votes,18,15,3
Kaufman,1,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT,,,NO,10,5,5
Kaufman,1,REFERENDA ITEM # 5 ON CAMPUS CARRY,,,YES,106,64,42
Kaufman,1,REFERENDA ITEM # 5 ON CAMPUS CARRY,,,Over Votes,0,0,0
Kaufman,1,REFERENDA ITEM # 5 ON CAMPUS CARRY,,,Under Votes,12,10,2
Kaufman,1,REFERENDA ITEM # 5 ON CAMPUS CARRY,,,NO,42,29,13
Kaufman,1,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,,YES,125,76,49
Kaufman,1,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,,Over Votes,0,0,0
Kaufman,1,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,,Under Votes,16,14,2
Kaufman,1,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,,NO,19,13,6
Kaufman,2,President,,REP,Chris Christie,1,0,1
Kaufman,2,President,,REP,Over Votes,0,0,0
Kaufman,2,President,,REP,Under Votes,16,12,4
Kaufman,2,President,,REP,Carly Fiorina,0,0,0
Kaufman,2,President,,REP,Lindsey Graham,0,0,0
Kaufman,2,President,,REP,Rand Paul,0,0,0
Kaufman,2,President,,REP,Elizabeth Gray,0,0,0
Kaufman,2,President,,REP,Donald J. Trump,159,96,63
Kaufman,2,President,,REP,Ted Cruz,161,82,79
Kaufman,2,President,,REP,John R. Kasich,7,4,3
Kaufman,2,President,,REP,Jeb Bush,6,5,1
Kaufman,2,President,,REP,Marco Rubio,44,29,15
Kaufman,2,President,,REP,Rick Santorum,0,0,0
Kaufman,2,President,,REP,Ben Carson,12,4,8
Kaufman,2,President,,REP,Mike Huckabee,0,0,0
Kaufman,2,President,,REP,Uncommitted,12,7,5
Kaufman,2,U.S. House,5,REP,Jeb Hensarling,318,178,140
Kaufman,2,U.S. House,5,REP,Over Votes,0,0,0
Kaufman,2,U.S. House,5,REP,Under Votes,100,61,39
Kaufman,2,Railroad Commissioner,,REP,Doug Jeffrey,26,12,14
Kaufman,2,Railroad Commissioner,,REP,Over Votes,0,0,0
Kaufman,2,Railroad Commissioner,,REP,Under Votes,127,73,54
Kaufman,2,Railroad Commissioner,,REP,Lance N. Christian,36,22,14
Kaufman,2,Railroad Commissioner,,REP,Weston Martinez,69,37,32
Kaufman,2,Railroad Commissioner,,REP,Wayne Christian,36,22,14
Kaufman,2,Railroad Commissioner,,REP,Ron Hale,27,18,9
Kaufman,2,Railroad Commissioner,,REP,Gary Gates,84,47,37
Kaufman,2,Railroad Commissioner,,REP,John Greytok,13,8,5
Kaufman,2,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,167,101,66
Kaufman,2,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0
Kaufman,2,"Justice, Supreme Court, Place 3",,REP,Under Votes,113,65,48
Kaufman,2,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,138,73,65
Kaufman,2,"Justice, Supreme Court, Place 5",,REP,Paul Green,170,112,58
Kaufman,2,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0
Kaufman,2,"Justice, Supreme Court, Place 5",,REP,Under Votes,127,73,54
Kaufman,2,"Justice, Supreme Court, Place 5",,REP,Rick Green,121,54,67
Kaufman,2,"Justice, Supreme Court, Place 9",,REP,Joe Pool,121,76,45
Kaufman,2,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0
Kaufman,2,"Justice, Supreme Court, Place 9",,REP,Under Votes,113,63,50
Kaufman,2,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,184,100,84
Kaufman,2,"Judge, Court of Criminal Appeals Place 2",,REP,Chris Oldner,58,37,21
Kaufman,2,"Judge, Court of Criminal Appeals Place 2",,REP,Over Votes,1,1,0
Kaufman,2,"Judge, Court of Criminal Appeals Place 2",,REP,Under Votes,129,75,54
Kaufman,2,"Judge, Court of Criminal Appeals Place 2",,REP,Ray Wheless,149,83,66
Kaufman,2,"Judge, Court of Criminal Appeals Place 2",,REP,Mary Lou Keel,81,43,38
Kaufman,2,"Judge, Court of Criminal Appeals Place 5",,REP,Scott Walker,89,51,38
Kaufman,2,"Judge, Court of Criminal Appeals Place 5",,REP,Over Votes,0,0,0
Kaufman,2,"Judge, Court of Criminal Appeals Place 5",,REP,Under Votes,132,77,55
Kaufman,2,"Judge, Court of Criminal Appeals Place 5",,REP,Steve Smith,43,26,17
Kaufman,2,"Judge, Court of Criminal Appeals Place 5",,REP,Brent Webster,50,27,23
