county,precinct,office,district,party,candidate,votes,early_votes,election_day
Reagan,1,President,,REPUBLICAN PARTY,Ted Cruz,55,18,37
Reagan,1,President,,REPUBLICAN PARTY,Marco Rubio,14,3,11
Reagan,1,President,,REPUBLICAN PARTY,Donald J. Trump,17,8,9
Reagan,1,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,Jeb Bush,7,2,5
Reagan,1,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,John R. Kasich,1,1,0
Reagan,1,President,,REPUBLICAN PARTY,Rand Paul,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,Ben Carson,1,1,0
Reagan,1,President,,REPUBLICAN PARTY,Over Votes,0,0,0
Reagan,1,President,,REPUBLICAN PARTY,Under Votes,14,4,10
Reagan,1,President,,REPUBLICAN PARTY,Uncommitted,9,4,5
Reagan,1,U.S. House,23,REPUBLICAN PARTY,Will Hurd,60,28,32
Reagan,1,U.S. House,23,REPUBLICAN PARTY,Over Votes,0,0,0
Reagan,1,U.S. House,23,REPUBLICAN PARTY,Under Votes,35,7,28
Reagan,1,U.S. House,23,REPUBLICAN PARTY,"William ""Hart""Peterson",23,6,17
Reagan,1,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,9,4,5
Reagan,1,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,14,6,8
Reagan,1,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,30,11,19
Reagan,1,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,6,2,4
Reagan,1,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,4,2,2
Reagan,1,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,7,1,6
Reagan,1,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,13,5,8
Reagan,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,45,18,27
Reagan,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,38,13,25
Reagan,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Over Votes,0,0,0
Reagan,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Under Votes,35,10,25
Reagan,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,56,21,35
Reagan,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Over Votes,0,0,0
Reagan,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Under Votes,38,12,26
Reagan,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,24,8,16
Reagan,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,60,21,39
Reagan,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Over Votes,0,0,0
Reagan,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Under Votes,31,11,20
Reagan,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,27,9,18
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,45,21,24
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Over Votes,0,0,0
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Under Votes,41,13,28
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,23,3,20
Reagan,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,9,4,5
