county,precinct,office,district,party,candidate,early_voting,election_day,votes
Andrews,1,Registered Voters,,,,,,2022
Andrews,2,Registered Voters,,,,,,2552
Andrews,3,Registered Voters,,,,,,2068
Andrews,4,Registered Voters,,,,,,1881
Andrews,1,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,1,1
Andrews,2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Andrews,3,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Andrews,4,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Andrews,1,President,,DEM,WILLIE L. WILSON,0,0,0
Andrews,2,President,,DEM,WILLIE L. WILSON,0,0,0
Andrews,3,President,,DEM,WILLIE L. WILSON,0,0,0
Andrews,4,President,,DEM,WILLIE L. WILSON,0,0,0
Andrews,1,President,,DEM,BERNIE SANDERS,5,4,9
Andrews,2,President,,DEM,BERNIE SANDERS,10,4,14
Andrews,3,President,,DEM,BERNIE SANDERS,2,8,10
Andrews,4,President,,DEM,BERNIE SANDERS,3,2,5
Andrews,1,President,,DEM,KEITH JUDD,0,0,0
Andrews,2,President,,DEM,KEITH JUDD,0,0,0
Andrews,3,President,,DEM,KEITH JUDD,0,0,0
Andrews,4,President,,DEM,KEITH JUDD,0,0,0
Andrews,1,President,,DEM,HILLARY CLINTON,11,17,28
Andrews,2,President,,DEM,HILLARY CLINTON,8,12,20
Andrews,3,President,,DEM,HILLARY CLINTON,5,14,19
Andrews,4,President,,DEM,HILLARY CLINTON,2,7,9
Andrews,1,President,,DEM,CALVIS L. HAWES,0,0,0
Andrews,2,President,,DEM,CALVIS L. HAWES,0,0,0
Andrews,3,President,,DEM,CALVIS L. HAWES,0,0,0
Andrews,4,President,,DEM,CALVIS L. HAWES,0,0,0
Andrews,1,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Andrews,2,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Andrews,3,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Andrews,4,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Andrews,1,President,,DEM,STAR LOCKE,0,0,0
Andrews,2,President,,DEM,STAR LOCKE,0,0,0
Andrews,3,President,,DEM,STAR LOCKE,0,0,0
Andrews,1,President,,DEM,STAR LOCKE,0,0,0
Andrews,1,Railroad Commissioner,,DEM,LON BURNAM,2,1,3
Andrews,2,Railroad Commissioner,,DEM,LON BURNAM,1,3,4
Andrews,3,Railroad Commissioner,,DEM,LON BURNAM,0,4,4
Andrews,4,Railroad Commissioner,,DEM,LON BURNAM,0,1,1
Andrews,1,Railroad Commissioner,,DEM,CODY GARRETT,4,8,12
Andrews,2,Railroad Commissioner,,DEM,CODY GARRETT,3,3,6
Andrews,3,Railroad Commissioner,,DEM,CODY GARRETT,2,5,7
Andrews,4,Railroad Commissioner,,DEM,CODY GARRETT,2,5,7
Andrews,1,Railroad Commissioner,,DEM,GRADY YARBROUGH,8,5,13
Andrews,2,Railroad Commissioner,,DEM,GRADY YARBROUGH,7,6,13
Andrews,3,Railroad Commissioner,,DEM,GRADY YARBROUGH,5,9,14
Andrews,4,Railroad Commissioner,,DEM,GRADY YARBROUGH,2,1,3
Andrews,1,President,,REP,CHRIS CHRISTIE,0,0,0
Andrews,2,President,,REP,CHRIS CHRISTIE,1,0,1
Andrews,3,President,,REP,CHRIS CHRISTIE,1,0,1
Andrews,4,President,,REP,CHRIS CHRISTIE,1,0,1
Andrews,1,President,,REP,BEN CARSON,21,15,36
Andrews,2,President,,REP,BEN CARSON,38,46,84
Andrews,3,President,,REP,BEN CARSON,24,15,39
Andrews,4,President,,REP,BEN CARSON,28,14,42
Andrews,1,President,,REP,TED CRUZ,172,136,308
Andrews,2,President,,REP,TED CRUZ,225,261,486
Andrews,3,President,,REP,TED CRUZ,152,169,321
Andrews,4,President,,REP,TED CRUZ,103,131,234
Andrews,1,President,,REP,RICK SANTORUM,0,1,1
Andrews,2,President,,REP,RICK SANTORUM,0,0,0
Andrews,3,President,,REP,RICK SANTORUM,0,0,0
Andrews,4,President,,REP,RICK SANTORUM,0,0,0
Andrews,1,President,,REP,CARLY FIORINA,0,1,1
Andrews,2,President,,REP,CARLY FIORINA,0,0,0
Andrews,3,President,,REP,CARLY FIORINA,0,0,0
Andrews,4,President,,REP,CARLY FIORINA,0,0,0
Andrews,1,President,,REP,MIKE HUCKABEE,3,1,4
Andrews,2,President,,REP,MIKE HUCKABEE,2,3,5
Andrews,3,President,,REP,MIKE HUCKABEE,4,4,8
Andrews,4,President,,REP,MIKE HUCKABEE,4,3,7
Andrews,1,President,,REP,JEB BUSH,12,4,16
Andrews,2,President,,REP,JEB BUSH,18,78,96
Andrews,3,President,,REP,JEB BUSH,11,2,13
Andrews,4,President,,REP,JEB BUSH,13,4,17
Andrews,1,President,,REP,MARCO RUBIO,26,42,68
Andrews,2,President,,REP,MARCO RUBIO,83,78,161
Andrews,3,President,,REP,MARCO RUBIO,55,43,98
Andrews,4,President,,REP,MARCO RUBIO,36,39,75
Andrews,1,President,,REP,DONALD J. TRUMP,97,59,156
Andrews,2,President,,REP,DONALD J. TRUMP,123,115,238
Andrews,3,President,,REP,DONALD J. TRUMP,96,101,197
Andrews,4,President,,REP,DONALD J. TRUMP,71,54,125
Andrews,1,President,,REP,ELIZABETH GRAY,0,0,0
Andrews,2,President,,REP,ELIZABETH GRAY,1,1,2
Andrews,3,President,,REP,ELIZABETH GRAY,0,0,0
Andrews,4,President,,REP,ELIZABETH GRAY,0,0,0
Andrews,1,President,,REP,LINDSEY GRAHAM,0,0,0
Andrews,2,President,,REP,LINDSEY GRAHAM,0,0,0
Andrews,3,President,,REP,LINDSEY GRAHAM,0,0,0
Andrews,4,President,,REP,LINDSEY GRAHAM,0,0,0
Andrews,1,President,,REP,JOHN R. KASICH,2,3,5
Andrews,2,President,,REP,JOHN R. KASICH,7,11,18
Andrews,3,President,,REP,JOHN R. KASICH,4,9,13
Andrews,4,President,,REP,JOHN R. KASICH,1,2,3
Andrews,1,President,,REP,RAND PAUL,2,3,5
Andrews,2,President,,REP,RAND PAUL,5,3,8
Andrews,3,President,,REP,RAND PAUL,1,2,3
Andrews,4,President,,REP,RAND PAUL,1,0,1
Andrews,1,President,,REP,UNCOMMITTED,14,6,20
Andrews,2,President,,REP,UNCOMMITTED,18,12,30
Andrews,3,President,,REP,UNCOMMITTED,11,9,20
Andrews,4,President,,REP,UNCOMMITTED,9,4,13
Andrews,1,U.S. House,11,REP,MIKE CONAWAY,302,219,521
Andrews,2,U.S. House,11,REP,MIKE CONAWAY,453,454,907
Andrews,3,U.S. House,11,REP,MIKE CONAWAY,319,278,597
Andrews,4,U.S. House,11,REP,MIKE CONAWAY,226,204,430
Andrews,1,Railroad Commissioner,,REP,LANCE N. CHRISTIAN,43,37,80
Andrews,2,Railroad Commissioner,,REP,LANCE N. CHRISTIAN,75,78,153
Andrews,3,Railroad Commissioner,,REP,LANCE N. CHRISTIAN,61,41,102
Andrews,4,Railroad Commissioner,,REP,LANCE N. CHRISTIAN,29,29,58
Andrews,1,Railroad Commissioner,,REP,WAYNE CHRISTIAN,54,28,82
Andrews,2,Railroad Commissioner,,REP,WAYNE CHRISTIAN,63,56,119
Andrews,3,Railroad Commissioner,,REP,WAYNE CHRISTIAN,42,41,83
Andrews,4,Railroad Commissioner,,REP,WAYNE CHRISTIAN,19,21,40
Andrews,1,Railroad Commissioner,,REP,WESTON MARTINEZ,33,41,74
Andrews,2,Railroad Commissioner,,REP,WESTON MARTINEZ,36,55,91
Andrews,3,Railroad Commissioner,,REP,WESTON MARTINEZ,21,40,61
Andrews,4,Railroad Commissioner,,REP,WESTON MARTINEZ,40,44,84
Andrews,1,Railroad Commissioner,,REP,GARY GATES,79,49,128
Andrews,2,Railroad Commissioner,,REP,GARY GATES,144,92,236
Andrews,3,Railroad Commissioner,,REP,GARY GATES,97,53,150
Andrews,4,Railroad Commissioner,,REP,GARY GATES,74,37,111
Andrews,1,Railroad Commissioner,,REP,DOUG JEFFREY,31,24,55
Andrews,2,Railroad Commissioner,,REP,DOUG JEFFREY,28,35,63
Andrews,3,Railroad Commissioner,,REP,DOUG JEFFREY,22,25,47
Andrews,4,Railroad Commissioner,,REP,DOUG JEFFREY,14,20,34
Andrews,1,Railroad Commissioner,,REP,RON HALE,38,26,64
Andrews,2,Railroad Commissioner,,REP,RON HALE,54,62,116
Andrews,3,Railroad Commissioner,,REP,RON HALE,38,20,58
Andrews,4,Railroad Commissioner,,REP,RON HALE,24,25,49
Andrews,1,Railroad Commissioner,,REP,JOHN GREYTOK,6,8,14
Andrews,2,Railroad Commissioner,,REP,JOHN GREYTOK,10,14,24
Andrews,3,Railroad Commissioner,,REP,JOHN GREYTOK,9,9,18
Andrews,4,Railroad Commissioner,,REP,JOHN GREYTOK,6,5,11
Andrews,1,State House,81,REP,BROOKS LANDGRAF,188,156,344
Andrews,2,State House,81,REP,BROOKS LANDGRAF,336,349,685
Andrews,3,State House,81,REP,BROOKS LANDGRAF,227,192,419
Andrews,4,State House,81,REP,BROOKS LANDGRAF,149,155,304
Andrews,1,State House,81,REP,JOSHUA CRAWFORD,135,91,226
Andrews,2,State House,81,REP,JOSHUA CRAWFORD,158,141,299
Andrews,3,State House,81,REP,JOSHUA CRAWFORD,117,105,222
Andrews,4,State House,81,REP,JOSHUA CRAWFORD,96,67,163
