county,precinct,office,district,candidate,party,early_voting,election_day,votes
Lampasas,1,Ballots Cast,,,,,,952
Lampasas,1 - COVE  ,Ballots Cast,,,,,,212
Lampasas,2,Ballots Cast,,,,,,"2,163"
Lampasas,3,Ballots Cast,,,,,,943
Lampasas,4,Ballots Cast,,,,,,787
Lampasas,5,Ballots Cast,,,,,,364
Lampasas,6,Ballots Cast,,,,,,326
Lampasas,7,Ballots Cast,,,,,,475
Lampasas,8,Ballots Cast,,,,,,"1,123"
Lampasas,9,Ballots Cast,,,,,,"1,068"
Lampasas,Total,Ballots Cast,,,,,,8413
Lampasas,1,Straight Party,,,REP,292,212,504
Lampasas,1 - COVE  ,Straight Party,,,REP,72,17,89
Lampasas,2,Straight Party,,,REP,828,164,992
Lampasas,3,Straight Party,,,REP,335,85,420
Lampasas,4,Straight Party,,,REP,293,88,381
Lampasas,5,Straight Party,,,REP,135,65,200
Lampasas,6,Straight Party,,,REP,128,34,162
Lampasas,7,Straight Party,,,REP,119,126,245
Lampasas,8,Straight Party,,,REP,359,198,557
Lampasas,9,Straight Party,,,REP,342,221,563
Lampasas,Total,Straight Party,,,REP,2903,1210,4113
Lampasas,1,Straight Party,,,DEM,95,58,153
Lampasas,1 - COVE  ,Straight Party,,,DEM,25,16,41
Lampasas,2,Straight Party,,,DEM,146,28,174
Lampasas,3,Straight Party,,,DEM,67,37,104
Lampasas,4,Straight Party,,,DEM,43,14,57
Lampasas,5,Straight Party,,,DEM,11,2,13
Lampasas,6,Straight Party,,,DEM,15,2,17
Lampasas,7,Straight Party,,,DEM,18,16,34
Lampasas,8,Straight Party,,,DEM,83,46,129
Lampasas,9,Straight Party,,,DEM,79,39,118
Lampasas,Total,Straight Party,,,DEM,582,258,840
Lampasas,1,Straight Party,,,LIB,3,9,12
Lampasas,1 - COVE  ,Straight Party,,,LIB,0,3,3
Lampasas,2,Straight Party,,,LIB,9,2,11
Lampasas,3,Straight Party,,,LIB,5,4,9
Lampasas,4,Straight Party,,,LIB,1,4,5
Lampasas,5,Straight Party,,,LIB,0,0,0
Lampasas,6,Straight Party,,,LIB,1,0,1
Lampasas,7,Straight Party,,,LIB,3,10,13
Lampasas,8,Straight Party,,,LIB,7,4,11
Lampasas,9,Straight Party,,,LIB,1,6,7
Lampasas,Total,Straight Party,,,LIB,30,42,72
Lampasas,1,Straight Party,,,GRN,1,2,3
Lampasas,1 - COVE  ,Straight Party,,,GRN,0,0,0
Lampasas,2,Straight Party,,,GRN,4,4,8
Lampasas,3,Straight Party,,,GRN,2,1,3
Lampasas,4,Straight Party,,,GRN,2,1,3
Lampasas,5,Straight Party,,,GRN,1,1,2
Lampasas,6,Straight Party,,,GRN,0,0,0
Lampasas,7,Straight Party,,,GRN,0,0,0
Lampasas,8,Straight Party,,,GRN,2,1,3
Lampasas,9,Straight Party,,,GRN,0,1,1
Lampasas,Total,Straight Party,,,GRN,12,11,23
Lampasas,1,Straight Party,,Over Votes,,0,0,0
Lampasas,1 - COVE  ,Straight Party,,Over Votes,,0,0,0
Lampasas,2,Straight Party,,Over Votes,,0,0,0
Lampasas,3,Straight Party,,Over Votes,,0,0,0
Lampasas,4,Straight Party,,Over Votes,,0,0,0
Lampasas,5,Straight Party,,Over Votes,,0,0,0
Lampasas,6,Straight Party,,Over Votes,,0,0,0
Lampasas,7,Straight Party,,Over Votes,,0,0,0
Lampasas,8,Straight Party,,Over Votes,,0,0,0
Lampasas,9,Straight Party,,Over Votes,,0,0,0
Lampasas,Total,Straight Party,,Over Votes,,0,0,0
Lampasas,1,Straight Party,,Under Votes,,178,102,280
Lampasas,1 - COVE  ,Straight Party,,Under Votes,,51,28,79
Lampasas,2,Straight Party,,Under Votes,,808,170,978
Lampasas,3,Straight Party,,Under Votes,,325,82,407
Lampasas,4,Straight Party,,Under Votes,,262,79,341
Lampasas,5,Straight Party,,Under Votes,,104,45,149
Lampasas,6,Straight Party,,Under Votes,,106,40,146
Lampasas,7,Straight Party,,Under Votes,,103,80,183
Lampasas,8,Straight Party,,Under Votes,,271,152,423
Lampasas,9,Straight Party,,Under Votes,,216,163,379
Lampasas,Total,Straight Party,,Under Votes,,2424,941,3365
Lampasas,1,President,,Donald Trump,REP,397,283,680
Lampasas,1 - COVE  ,President,,Donald Trump,REP,95,32,127
Lampasas,2,President,,Donald Trump,REP,"1,393",275,"1,668"
Lampasas,3,President,,Donald Trump,REP,522,140,662
Lampasas,4,President,,Donald Trump,REP,482,136,618
Lampasas,5,President,,Donald Trump,REP,218,99,317
Lampasas,6,President,,Donald Trump,REP,207,67,274
Lampasas,7,President,,Donald Trump,REP,194,186,380
Lampasas,8,President,,Donald Trump,REP,544,297,841
Lampasas,9,President,,Donald Trump,REP,488,330,818
Lampasas,Total,President,,Donald Trump,REP,4540,1845,6385
