county,precinct,office,district,candidate,party,early_voting,election_day,votes
Parker,100,Ballots Cast,,,,,,2544
Parker,105,Ballots Cast,,,,,,1400
Parker,110,Ballots Cast,,,,,,957
Parker,111,Ballots Cast,,,,,,624
Parker,115,Ballots Cast,,,,,,1306
Parker,120,Ballots Cast,,,,,,1172
Parker,125,Ballots Cast,,,,,,1437
Parker,130,Ballots Cast,,,,,,1848
Parker,135,Ballots Cast,,,,,,892
Parker,140,Ballots Cast,,,,,,653
Parker,200,Ballots Cast,,,,,,1017
Parker,205,Ballots Cast,,,,,,1019
Parker,210,Ballots Cast,,,,,,1127
Parker,215,Ballots Cast,,,,,,2029
Parker,220,Ballots Cast,,,,,,452
Parker,225,Ballots Cast,,,,,,775
Parker,230,Ballots Cast,,,,,,854
Parker,235,Ballots Cast,,,,,,616
Parker,240,Ballots Cast,,,,,,805
Parker,245,Ballots Cast,,,,,,926
Parker,250,Ballots Cast,,,,,,954
Parker,255,Ballots Cast,,,,,,1180
Parker,300,Ballots Cast,,,,,,1146
Parker,305,Ballots Cast,,,,,,1359
Parker,310,Ballots Cast,,,,,,855
Parker,315,Ballots Cast,,,,,,2570
Parker,320,Ballots Cast,,,,,,1198
Parker,325,Ballots Cast,,,,,,1106
Parker,330,Ballots Cast,,,,,,914
Parker,335,Ballots Cast,,,,,,2220
Parker,340,Ballots Cast,,,,,,555
Parker,345,Ballots Cast,,,,,,1236
Parker,350,Ballots Cast,,,,,,1645
Parker,400,Ballots Cast,,,,,,2220
Parker,405,Ballots Cast,,,,,,2136
Parker,410,Ballots Cast,,,,,,1341
Parker,415,Ballots Cast,,,,,,1327
Parker,420,Ballots Cast,,,,,,1422
Parker,425,Ballots Cast,,,,,,932
Parker,430,Ballots Cast,,,,,,1522
Parker,435,Ballots Cast,,,,,,1904
Parker,440,Ballots Cast,,,,,,2521
Parker,445,Ballots Cast,,,,,,1296
Parker,450,Ballots Cast,,,,,,1782
Parker,Total,Ballots Cast,,,,,,57794
Parker,100,Straight Party,,,REP,1014,383,1397
Parker,105,Straight Party,,,REP,648,231,879
Parker,110,Straight Party,,,REP,447,142,589
Parker,111,Straight Party,,,REP,306,73,379
Parker,115,Straight Party,,,REP,595,215,810
Parker,120,Straight Party,,,REP,599,143,742
Parker,125,Straight Party,,,REP,749,202,951
Parker,130,Straight Party,,,REP,922,260,1182
Parker,135,Straight Party,,,REP,379,167,546
Parker,140,Straight Party,,,REP,338,81,419
Parker,200,Straight Party,,,REP,371,139,510
Parker,205,Straight Party,,,REP,377,161,538
Parker,210,Straight Party,,,REP,547,198,745
Parker,215,Straight Party,,,REP,959,269,1228
Parker,220,Straight Party,,,REP,156,146,302
Parker,225,Straight Party,,,REP,253,229,482
Parker,230,Straight Party,,,REP,411,116,527
Parker,235,Straight Party,,,REP,262,106,368
Parker,240,Straight Party,,,REP,428,113,541
Parker,245,Straight Party,,,REP,437,119,556
Parker,250,Straight Party,,,REP,478,100,578
Parker,255,Straight Party,,,REP,544,170,714
Parker,300,Straight Party,,,REP,415,121,536
Parker,305,Straight Party,,,REP,596,161,757
Parker,310,Straight Party,,,REP,355,82,437
Parker,315,Straight Party,,,REP,1228,300,1528
Parker,320,Straight Party,,,REP,428,332,760
Parker,325,Straight Party,,,REP,502,160,662
Parker,330,Straight Party,,,REP,374,213,587
Parker,335,Straight Party,,,REP,1112,218,1330
Parker,340,Straight Party,,,REP,226,128,354
Parker,345,Straight Party,,,REP,538,229,767
Parker,350,Straight Party,,,REP,719,239,958
Parker,400,Straight Party,,,REP,982,284,1266
Parker,405,Straight Party,,,REP,1018,197,1215
Parker,410,Straight Party,,,REP,666,121,787
Parker,415,Straight Party,,,REP,655,119,774
Parker,420,Straight Party,,,REP,645,240,885
Parker,425,Straight Party,,,REP,399,140,539
Parker,430,Straight Party,,,REP,650,195,845
Parker,435,Straight Party,,,REP,942,186,1128
Parker,440,Straight Party,,,REP,1194,277,1471
Parker,445,Straight Party,,,REP,603,169,772
Parker,450,Straight Party,,,REP,852,191,1043
Parker,Total,Straight Party,,,REP,26319,8065,34384
Parker,100,Straight Party,,,DEM,164,67,231
Parker,105,Straight Party,,,DEM,74,33,107
Parker,110,Straight Party,,,DEM,95,31,126
Parker,111,Straight Party,,,DEM,56,13,69
Parker,115,Straight Party,,,DEM,113,43,156
Parker,120,Straight Party,,,DEM,69,29,98
Parker,125,Straight Party,,,DEM,72,25,97
Parker,130,Straight Party,,,DEM,133,41,174
Parker,135,Straight Party,,,DEM,59,27,86
Parker,140,Straight Party,,,DEM,32,11,43
Parker,200,Straight Party,,,DEM,87,50,137
Parker,205,Straight Party,,,DEM,96,44,140
Parker,210,Straight Party,,,DEM,50,29,79
Parker,215,Straight Party,,,DEM,129,34,163
Parker,220,Straight Party,,,DEM,14,14,28
Parker,225,Straight Party,,,DEM,36,36,72
Parker,230,Straight Party,,,DEM,62,19,81
Parker,235,Straight Party,,,DEM,32,16,48
Parker,240,Straight Party,,,DEM,45,20,65
Parker,245,Straight Party,,,DEM,49,34,83
Parker,250,Straight Party,,,DEM,65,10,75
Parker,255,Straight Party,,,DEM,78,37,115
Parker,300,Straight Party,,,DEM,108,34,142
Parker,305,Straight Party,,,DEM,118,27,145
Parker,310,Straight Party,,,DEM,94,28,122
Parker,315,Straight Party,,,DEM,210,56,266
Parker,320,Straight Party,,,DEM,48,33,81
Parker,325,Straight Party,,,DEM,61,16,77
Parker,330,Straight Party,,,DEM,54,41,95
Parker,335,Straight Party,,,DEM,95,20,115
Parker,340,Straight Party,,,DEM,10,5,15
Parker,345,Straight Party,,,DEM,71,39,110
Parker,350,Straight Party,,,DEM,97,25,122
Parker,400,Straight Party,,,DEM,163,35,198
Parker,405,Straight Party,,,DEM,136,36,172
Parker,410,Straight Party,,,DEM,111,25,136
Parker,415,Straight Party,,,DEM,115,25,140
Parker,420,Straight Party,,,DEM,58,27,85
Parker,425,Straight Party,,,DEM,58,15,73
Parker,430,Straight Party,,,DEM,95,27,122
Parker,435,Straight Party,,,DEM,129,22,151
Parker,440,Straight Party,,,DEM,132,32,164
Parker,445,Straight Party,,,DEM,74,13,87
Parker,450,Straight Party,,,DEM,94,38,132
Parker,Total,Straight Party,,,DEM,3741,1282,5023
Parker,100,Straight Party,,,LIB,9,2,11
Parker,105,Straight Party,,,LIB,16,2,18
Parker,110,Straight Party,,,LIB,7,5,12
Parker,111,Straight Party,,,LIB,4,1,5
Parker,115,Straight Party,,,LIB,10,3,13
Parker,120,Straight Party,,,LIB,6,3,9
Parker,125,Straight Party,,,LIB,4,0,4
Parker,130,Straight Party,,,LIB,5,5,10
Parker,135,Straight Party,,,LIB,3,4,7
Parker,140,Straight Party,,,LIB,5,0,5
Parker,200,Straight Party,,,LIB,7,3,10
Parker,205,Straight Party,,,LIB,5,2,7
Parker,210,Straight Party,,,LIB,3,2,5
Parker,215,Straight Party,,,LIB,11,6,17
Parker,220,Straight Party,,,LIB,3,0,3
Parker,225,Straight Party,,,LIB,4,0,4
Parker,230,Straight Party,,,LIB,4,5,9
Parker,235,Straight Party,,,LIB,3,4,7
Parker,240,Straight Party,,,LIB,4,2,6
Parker,245,Straight Party,,,LIB,4,1,5
Parker,250,Straight Party,,,LIB,5,2,7
Parker,255,Straight Party,,,LIB,8,5,13
Parker,300,Straight Party,,,LIB,5,4,9
Parker,305,Straight Party,,,LIB,8,1,9
Parker,310,Straight Party,,,LIB,4,2,6
Parker,315,Straight Party,,,LIB,10,9,19
Parker,320,Straight Party,,,LIB,3,6,9
Parker,325,Straight Party,,,LIB,2,0,2
