county,precinct,office,district,party,candidate,votes,early_voting,election_day
Parmer,101,Registered Voters - Total,,,,1301,,
Parmer,101,President,,DEM,Martin J. O'Malley,1,0,1
Parmer,101,President,,DEM,Bernie Sanders,7,1,6
Parmer,101,President,,DEM,Keith Judd,0,0,0
Parmer,101,President,,DEM,"Roque ""Rocky"" De Le Fuente",1,0,1
Parmer,101,President,,DEM,Calvis L. Hawes,0,0,0
Parmer,101,President,,DEM,Star Locke,0,0,0
Parmer,101,President,,DEM,Hillary Clinton,24,0,24
Parmer,101,President,,DEM,Willie L. Wilson,0,0,0
Parmer,101,Railroad Commissioner,,DEM,Cody Garrett,12,0,12
Parmer,101,Railroad Commissioner,,DEM,Grady Yarbrough,13,0,13
Parmer,101,Railroad Commissioner,,DEM,Lon Burnam,2,0,2
Parmer,101,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,25,1,24
Parmer,101,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,29,1,28
Parmer,101,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,25,1,24
Parmer,101,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",23,1,22
Parmer,101,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,28,1,27
Parmer,101,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,23,1,22
Parmer,201,Registered Voters - Total,,,,797,,
Parmer,201,President,,DEM,Martin J. O'Malley,0,0,0
Parmer,201,President,,DEM,Bernie Sanders,6,1,5
Parmer,201,President,,DEM,Keith Judd,0,0,0
Parmer,201,President,,DEM,"Roque ""Rocky"" De Le Fuente",0,0,0
Parmer,201,President,,DEM,Calvis L. Hawes,0,0,0
Parmer,201,President,,DEM,Star Locke,0,0,0
Parmer,201,President,,DEM,Hillary Clinton,37,3,34
Parmer,201,President,,DEM,Willie L. Wilson,0,0,0
Parmer,201,Railroad Commissioner,,DEM,Cody Garrett,12,1,11
Parmer,201,Railroad Commissioner,,DEM,Grady Yarbrough,23,3,20
Parmer,201,Railroad Commissioner,,DEM,Lon Burnam,1,0,1
Parmer,201,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,24,2,22
Parmer,201,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,32,2,30
Parmer,201,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,22,2,20
Parmer,201,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",21,2,19
Parmer,201,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,24,2,22
Parmer,201,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,24,2,22
Parmer,202,Registered Voters - Total,,,,200,,
Parmer,202,President,,DEM,Martin J. O'Malley,0,0,0
Parmer,202,President,,DEM,Bernie Sanders,0,0,0
Parmer,202,President,,DEM,Keith Judd,0,0,0
Parmer,202,President,,DEM,"Roque ""Rocky"" De Le Fuente",0,0,0
Parmer,202,President,,DEM,Calvis L. Hawes,0,0,0
Parmer,202,President,,DEM,Star Locke,0,0,0
Parmer,202,President,,DEM,Hillary Clinton,2,0,2
Parmer,202,President,,DEM,Willie L. Wilson,0,0,0
Parmer,202,Railroad Commissioner,,DEM,Cody Garrett,1,0,1
Parmer,202,Railroad Commissioner,,DEM,Grady Yarbrough,0,0,0
Parmer,202,Railroad Commissioner,,DEM,Lon Burnam,1,0,1
Parmer,202,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,2,0,2
Parmer,202,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,1,0,1
Parmer,202,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,1,0,1
Parmer,202,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",2,0,2
Parmer,202,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,1,0,1
Parmer,202,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,1,0,1
Parmer,203,Registered Voters - Total,,,,61,,
Parmer,203,President,,DEM,Martin J. O'Malley,0,0,0
Parmer,203,President,,DEM,Bernie Sanders,0,0,0
Parmer,203,President,,DEM,Keith Judd,0,0,0
Parmer,203,President,,DEM,"Roque ""Rocky"" De Le Fuente",0,0,0
Parmer,203,President,,DEM,Calvis L. Hawes,0,0,0
Parmer,203,President,,DEM,Star Locke,0,0,0
Parmer,203,President,,DEM,Hillary Clinton,0,0,0
Parmer,203,President,,DEM,Willie L. Wilson,0,0,0
Parmer,203,Railroad Commissioner,,DEM,Cody Garrett,0,0,0
Parmer,203,Railroad Commissioner,,DEM,Grady Yarbrough,0,0,0
Parmer,203,Railroad Commissioner,,DEM,Lon Burnam,0,0,0
Parmer,203,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,0,0,0
Parmer,203,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,0,0,0
Parmer,203,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,0,0,0
Parmer,203,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",0,0,0
Parmer,203,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,0,0,0
