county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,85,28,57,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,20,4,16,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,38,12,26,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,108,38,70,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,40,7,33,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,46,27,19,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,130,57,73,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,49,10,39,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,55,24,31,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,137,54,83,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,78,12,66,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,45,10,35,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,100,35,65,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,35,6,29,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,40,18,22,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,100,51,49,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,51,10,41,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,47,25,22,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,99,35,64,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,26,4,22,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,45,15,30,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,116,46,70,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,50,12,38,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,57,32,25,0,0
Mitchell,0001,"Member, State Board of Education, District 15",,REP,Marty Rowley,223,93,130,0,0
Mitchell,0002,"Member, State Board of Education, District 15",,REP,Marty Rowley,79,15,64,0,0
Mitchell,0025,"Member, State Board of Education, District 15",,REP,Marty Rowley,99,44,55,0,0
Mitchell,0003,"Member, State Board of Education, District 15",,REP,Marty Rowley,220,98,122,0,0
Mitchell,0004,"Member, State Board of Education, District 15",,REP,Marty Rowley,117,23,94,0,0
Mitchell,0046,"Member, State Board of Education, District 15",,REP,Marty Rowley,95,38,57,0,0
Mitchell,0001,"Member, State Board of Education, District 15",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Member, State Board of Education, District 15",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Member, State Board of Education, District 15",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Member, State Board of Education, District 15",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Member, State Board of Education, District 15",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Member, State Board of Education, District 15",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Member, State Board of Education, District 15",,REP,UNDER VOTES,106,34,72,0,0
Mitchell,0002,"Member, State Board of Education, District 15",,REP,UNDER VOTES,31,5,26,0,0
Mitchell,0025,"Member, State Board of Education, District 15",,REP,UNDER VOTES,41,13,28,0,0
Mitchell,0003,"Member, State Board of Education, District 15",,REP,UNDER VOTES,133,53,80,0,0
Mitchell,0004,"Member, State Board of Education, District 15",,REP,UNDER VOTES,62,11,51,0,0
Mitchell,0046,"Member, State Board of Education, District 15",,REP,UNDER VOTES,54,29,25,0,0
Mitchell,0001,State Senator,28,REP,Charles Perry,258,104,154,0,0
Mitchell,0002,State Senator,28,REP,Charles Perry,83,16,67,0,0
Mitchell,0025,State Senator,28,REP,Charles Perry,112,46,66,0,0
Mitchell,0003,State Senator,28,REP,Charles Perry,245,108,137,0,0
Mitchell,0004,State Senator,28,REP,Charles Perry,133,28,105,0,0
Mitchell,0046,State Senator,28,REP,Charles Perry,118,50,68,0,0
Mitchell,0001,State Senator,28,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,State Senator,28,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,State Senator,28,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,State Senator,28,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,State Senator,28,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,State Senator,28,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,State Senator,28,REP,UNDER VOTES,71,23,48,0,0
Mitchell,0002,State Senator,28,REP,UNDER VOTES,27,4,23,0,0
Mitchell,0025,State Senator,28,REP,UNDER VOTES,28,11,17,0,0
Mitchell,0003,State Senator,28,REP,UNDER VOTES,108,43,65,0,0
Mitchell,0004,State Senator,28,REP,UNDER VOTES,46,6,40,0,0
Mitchell,0046,State Senator,28,REP,UNDER VOTES,31,17,14,0,0
Mitchell,0001,State Representative,83,REP,Dustin Burrows,240,99,141,0,0
Mitchell,0002,State Representative,83,REP,Dustin Burrows,81,16,65,0,0
Mitchell,0025,State Representative,83,REP,Dustin Burrows,106,44,62,0,0
Mitchell,0003,State Representative,83,REP,Dustin Burrows,225,98,127,0,0
Mitchell,0004,State Representative,83,REP,Dustin Burrows,126,25,101,0,0
Mitchell,0046,State Representative,83,REP,Dustin Burrows,103,42,61,0,0
Mitchell,0001,State Representative,83,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,State Representative,83,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,State Representative,83,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,State Representative,83,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,State Representative,83,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,State Representative,83,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,State Representative,83,REP,UNDER VOTES,89,28,61,0,0
Mitchell,0002,State Representative,83,REP,UNDER VOTES,29,4,25,0,0
Mitchell,0025,State Representative,83,REP,UNDER VOTES,34,13,21,0,0
Mitchell,0003,State Representative,83,REP,UNDER VOTES,128,53,75,0,0
Mitchell,0004,State Representative,83,REP,UNDER VOTES,53,9,44,0,0
Mitchell,0046,State Representative,83,REP,UNDER VOTES,46,25,21,0,0
Mitchell,0001,"11th Court of Appeals District, Place 3",,REP,John Bailey,227,96,131,0,0
Mitchell,0002,"11th Court of Appeals District, Place 3",,REP,John Bailey,86,15,71,0,0
Mitchell,0025,"11th Court of Appeals District, Place 3",,REP,John Bailey,101,43,58,0,0
Mitchell,0003,"11th Court of Appeals District, Place 3",,REP,John Bailey,232,99,133,0,0
Mitchell,0004,"11th Court of Appeals District, Place 3",,REP,John Bailey,120,22,98,0,0
Mitchell,0046,"11th Court of Appeals District, Place 3",,REP,John Bailey,93,36,57,0,0
Mitchell,0001,"11th Court of Appeals District, Place 3",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,"11th Court of Appeals District, Place 3",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,"11th Court of Appeals District, Place 3",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,"11th Court of Appeals District, Place 3",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,"11th Court of Appeals District, Place 3",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,"11th Court of Appeals District, Place 3",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,"11th Court of Appeals District, Place 3",,REP,UNDER VOTES,102,31,71,0,0
Mitchell,0002,"11th Court of Appeals District, Place 3",,REP,UNDER VOTES,24,5,19,0,0
Mitchell,0025,"11th Court of Appeals District, Place 3",,REP,UNDER VOTES,39,14,25,0,0
Mitchell,0003,"11th Court of Appeals District, Place 3",,REP,UNDER VOTES,121,52,69,0,0
Mitchell,0004,"11th Court of Appeals District, Place 3",,REP,UNDER VOTES,59,12,47,0,0
Mitchell,0046,"11th Court of Appeals District, Place 3",,REP,UNDER VOTES,56,31,25,0,0
Mitchell,0001,"District Judge, 32nd Judicial District",,REP,Glen Harrison,256,103,153,0,0
Mitchell,0002,"District Judge, 32nd Judicial District",,REP,Glen Harrison,87,14,73,0,0
Mitchell,0025,"District Judge, 32nd Judicial District",,REP,Glen Harrison,117,50,67,0,0
Mitchell,0003,"District Judge, 32nd Judicial District",,REP,Glen Harrison,253,109,144,0,0
Mitchell,0004,"District Judge, 32nd Judicial District",,REP,Glen Harrison,128,25,103,0,0
Mitchell,0046,"District Judge, 32nd Judicial District",,REP,Glen Harrison,111,45,66,0,0
Mitchell,0001,"District Judge, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,"District Judge, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,"District Judge, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,"District Judge, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,"District Judge, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,"District Judge, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,"District Judge, 32nd Judicial District",,REP,UNDER VOTES,73,24,49,0,0
Mitchell,0002,"District Judge, 32nd Judicial District",,REP,UNDER VOTES,23,6,17,0,0
Mitchell,0025,"District Judge, 32nd Judicial District",,REP,UNDER VOTES,23,7,16,0,0
Mitchell,0003,"District Judge, 32nd Judicial District",,REP,UNDER VOTES,100,42,58,0,0
Mitchell,0004,"District Judge, 32nd Judicial District",,REP,UNDER VOTES,51,9,42,0,0
Mitchell,0046,"District Judge, 32nd Judicial District",,REP,UNDER VOTES,38,22,16,0,0
Mitchell,0001,"District Attorney, 32nd Judicial District",,REP,John Young,43,18,25,0,0
Mitchell,0002,"District Attorney, 32nd Judicial District",,REP,John Young,19,5,14,0,0
Mitchell,0025,"District Attorney, 32nd Judicial District",,REP,John Young,13,9,4,0,0
Mitchell,0003,"District Attorney, 32nd Judicial District",,REP,John Young,51,24,27,0,0
Mitchell,0004,"District Attorney, 32nd Judicial District",,REP,John Young,28,2,26,0,0
Mitchell,0046,"District Attorney, 32nd Judicial District",,REP,John Young,16,6,10,0,0
Mitchell,0001,"District Attorney, 32nd Judicial District",,REP,Ricky Thompson,265,100,165,0,0
Mitchell,0002,"District Attorney, 32nd Judicial District",,REP,Ricky Thompson,82,13,69,0,0
Mitchell,0025,"District Attorney, 32nd Judicial District",,REP,Ricky Thompson,116,45,71,0,0
Mitchell,0003,"District Attorney, 32nd Judicial District",,REP,Ricky Thompson,262,107,155,0,0
Mitchell,0004,"District Attorney, 32nd Judicial District",,REP,Ricky Thompson,137,30,107,0,0
Mitchell,0046,"District Attorney, 32nd Judicial District",,REP,Ricky Thompson,126,58,68,0,0
Mitchell,0001,"District Attorney, 32nd Judicial District",,REP,OVER VOTES,1,0,1,0,0
Mitchell,0002,"District Attorney, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,"District Attorney, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,"District Attorney, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,"District Attorney, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,"District Attorney, 32nd Judicial District",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,"District Attorney, 32nd Judicial District",,REP,UNDER VOTES,20,9,11,0,0
Mitchell,0002,"District Attorney, 32nd Judicial District",,REP,UNDER VOTES,9,2,7,0,0
Mitchell,0025,"District Attorney, 32nd Judicial District",,REP,UNDER VOTES,11,3,8,0,0
Mitchell,0003,"District Attorney, 32nd Judicial District",,REP,UNDER VOTES,40,20,20,0,0
Mitchell,0004,"District Attorney, 32nd Judicial District",,REP,UNDER VOTES,14,2,12,0,0
Mitchell,0046,"District Attorney, 32nd Judicial District",,REP,UNDER VOTES,7,3,4,0,0
Mitchell,0001,County Attorney,,REP,Sterling T. Burleson,276,106,170,0,0
Mitchell,0002,County Attorney,,REP,Sterling T. Burleson,92,14,78,0,0
Mitchell,0025,County Attorney,,REP,Sterling T. Burleson,121,50,71,0,0
Mitchell,0003,County Attorney,,REP,Sterling T. Burleson,286,122,164,0,0
Mitchell,0004,County Attorney,,REP,Sterling T. Burleson,136,27,109,0,0
Mitchell,0046,County Attorney,,REP,Sterling T. Burleson,123,53,70,0,0
Mitchell,0001,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,County Attorney,,REP,UNDER VOTES,53,21,32,0,0
Mitchell,0002,County Attorney,,REP,UNDER VOTES,18,6,12,0,0
Mitchell,0025,County Attorney,,REP,UNDER VOTES,19,7,12,0,0
Mitchell,0003,County Attorney,,REP,UNDER VOTES,67,29,38,0,0
Mitchell,0004,County Attorney,,REP,UNDER VOTES,43,7,36,0,0
Mitchell,0046,County Attorney,,REP,UNDER VOTES,26,14,12,0,0
Mitchell,0001,Sheriff,,REP,Patrick Toombs,282,105,177,0,0
Mitchell,0002,Sheriff,,REP,Patrick Toombs,92,12,80,0,0
Mitchell,0025,Sheriff,,REP,Patrick Toombs,124,49,75,0,0
Mitchell,0003,Sheriff,,REP,Patrick Toombs,299,126,173,0,0
Mitchell,0004,Sheriff,,REP,Patrick Toombs,147,30,117,0,0
Mitchell,0046,Sheriff,,REP,Patrick Toombs,126,55,71,0,0
Mitchell,0001,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,Sheriff,,REP,UNDER VOTES,47,22,25,0,0
Mitchell,0002,Sheriff,,REP,UNDER VOTES,18,8,10,0,0
Mitchell,0025,Sheriff,,REP,UNDER VOTES,16,8,8,0,0
Mitchell,0003,Sheriff,,REP,UNDER VOTES,54,25,29,0,0
Mitchell,0004,Sheriff,,REP,UNDER VOTES,32,4,28,0,0
Mitchell,0046,Sheriff,,REP,UNDER VOTES,23,12,11,0,0
Mitchell,0001,County Tax Assessor-Collector,,REP,Sylvia K. Clanton,206,87,119,0,0
Mitchell,0002,County Tax Assessor-Collector,,REP,Sylvia K. Clanton,72,12,60,0,0
Mitchell,0025,County Tax Assessor-Collector,,REP,Sylvia K. Clanton,92,36,56,0,0
Mitchell,0003,County Tax Assessor-Collector,,REP,Sylvia K. Clanton,238,112,126,0,0
Mitchell,0004,County Tax Assessor-Collector,,REP,Sylvia K. Clanton,107,27,80,0,0
Mitchell,0046,County Tax Assessor-Collector,,REP,Sylvia K. Clanton,79,35,44,0,0
Mitchell,0001,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,County Tax Assessor-Collector,,REP,UNDER VOTES,123,40,83,0,0
Mitchell,0002,County Tax Assessor-Collector,,REP,UNDER VOTES,38,8,30,0,0
Mitchell,0025,County Tax Assessor-Collector,,REP,UNDER VOTES,48,21,27,0,0
Mitchell,0003,County Tax Assessor-Collector,,REP,UNDER VOTES,115,39,76,0,0
Mitchell,0004,County Tax Assessor-Collector,,REP,UNDER VOTES,72,7,65,0,0
Mitchell,0046,County Tax Assessor-Collector,,REP,UNDER VOTES,70,32,38,0,0
Mitchell,0001,"County Commissioner, Precinct No. 1",,REP,Randy Anderson,271,102,169,0,0
Mitchell,0001,"County Commissioner, Precinct No. 1",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,"County Commissioner, Precinct No. 1",,REP,UNDER VOTES,58,25,33,0,0
Mitchell,0003,"County Commissioner, Precinct No. 3",,REP,Brandon Hoback,83,22,61,0,0
Mitchell,0003,"County Commissioner, Precinct No. 3",,REP,Kenny L. Gillespie,121,51,70,0,0
Mitchell,0003,"County Commissioner, Precinct No. 3",,REP,Jesse Munoz,144,75,69,0,0
Mitchell,0003,"County Commissioner, Precinct No. 3",,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,"County Commissioner, Precinct No. 3",,REP,UNDER VOTES,5,3,2,0,0
Mitchell,0001,County Chairman,,REP,Teresa Beckmeyer,262,100,162,0,0
Mitchell,0002,County Chairman,,REP,Teresa Beckmeyer,87,16,71,0,0
Mitchell,0025,County Chairman,,REP,Teresa Beckmeyer,109,47,62,0,0
Mitchell,0003,County Chairman,,REP,Teresa Beckmeyer,258,113,145,0,0
Mitchell,0004,County Chairman,,REP,Teresa Beckmeyer,136,29,107,0,0
Mitchell,0046,County Chairman,,REP,Teresa Beckmeyer,119,50,69,0,0
Mitchell,0001,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,County Chairman,,REP,UNDER VOTES,67,27,40,0,0
Mitchell,0002,County Chairman,,REP,UNDER VOTES,23,4,19,0,0
Mitchell,0025,County Chairman,,REP,UNDER VOTES,31,10,21,0,0
Mitchell,0003,County Chairman,,REP,UNDER VOTES,95,38,57,0,0
Mitchell,0004,County Chairman,,REP,UNDER VOTES,43,5,38,0,0
Mitchell,0046,County Chairman,,REP,UNDER VOTES,30,17,13,0,0
Mitchell,0001,President,,DEM,Hillary Clinton,24,6,18,0,0
Mitchell,0002,President,,DEM,Hillary Clinton,4,0,4,0,0
Mitchell,0025,President,,DEM,Hillary Clinton,17,2,15,0,0
Mitchell,0003,President,,DEM,Hillary Clinton,26,11,15,0,0
Mitchell,0004,President,,DEM,Hillary Clinton,26,4,22,0,0
Mitchell,0046,President,,DEM,Hillary Clinton,12,5,7,0,0
Mitchell,0001,President,,DEM,Calvis L. Hawes,1,0,1,0,0
Mitchell,0002,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Mitchell,0025,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Mitchell,0003,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Mitchell,0004,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Mitchell,0046,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Mitchell,0001,President,,DEM,Star Locke,1,0,1,0,0
Mitchell,0002,President,,DEM,Star Locke,0,0,0,0,0
Mitchell,0025,President,,DEM,Star Locke,0,0,0,0,0
Mitchell,0003,President,,DEM,Star Locke,0,0,0,0,0
Mitchell,0004,President,,DEM,Star Locke,1,0,1,0,0
Mitchell,0046,President,,DEM,Star Locke,0,0,0,0,0
Mitchell,0001,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Mitchell,0002,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Mitchell,0025,President,,DEM,Martin J. O'Malley,1,1,0,0,0
Mitchell,0003,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Mitchell,0004,President,,DEM,Martin J. O'Malley,1,0,1,0,0
Mitchell,0046,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Mitchell,0001,President,,DEM,Bernie Sanders,8,3,5,0,0
Mitchell,0002,President,,DEM,Bernie Sanders,0,0,0,0,0
Mitchell,0025,President,,DEM,Bernie Sanders,9,2,7,0,0
Mitchell,0003,President,,DEM,Bernie Sanders,7,2,5,0,0
Mitchell,0004,President,,DEM,Bernie Sanders,3,1,2,0,0
Mitchell,0046,President,,DEM,Bernie Sanders,6,1,3,0,2
Mitchell,0001,President,,DEM,Willie L. Wilson,0,0,0,0,0
Mitchell,0002,President,,DEM,Willie L. Wilson,0,0,0,0,0
Mitchell,0025,President,,DEM,Willie L. Wilson,0,0,0,0,0
Mitchell,0003,President,,DEM,Willie L. Wilson,1,0,1,0,0
Mitchell,0004,President,,DEM,Willie L. Wilson,0,0,0,0,0
Mitchell,0046,President,,DEM,Willie L. Wilson,0,0,0,0,0
Mitchell,0001,President,,DEM,Keith Judd,0,0,0,0,0
Mitchell,0002,President,,DEM,Keith Judd,0,0,0,0,0
Mitchell,0025,President,,DEM,Keith Judd,0,0,0,0,0
Mitchell,0003,President,,DEM,Keith Judd,0,0,0,0,0
Mitchell,0004,President,,DEM,Keith Judd,0,0,0,0,0
Mitchell,0046,President,,DEM,Keith Judd,0,0,0,0,0
Mitchell,0001,President,,DEM,"Roque ""Rocky"" De La Fuente",1,1,0,0,0
Mitchell,0002,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Mitchell,0025,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Mitchell,0003,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Mitchell,0004,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Mitchell,0046,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Mitchell,0001,President,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,President,,DEM,OVER VOTES,1,0,1,0,0
Mitchell,0025,President,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,President,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,President,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,President,,DEM,OVER VOTES,1,0,1,0,0
Mitchell,0001,President,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0002,President,,DEM,UNDER VOTES,1,0,1,0,0
Mitchell,0025,President,,DEM,UNDER VOTES,1,0,1,0,0
Mitchell,0003,President,,DEM,UNDER VOTES,1,1,0,0,0
Mitchell,0004,President,,DEM,UNDER VOTES,1,0,1,0,0
Mitchell,0046,President,,DEM,UNDER VOTES,2,2,0,0,0
Mitchell,0001,Railroad Commissioner,,DEM,Cody Garrett,14,3,11,0,0
Mitchell,0002,Railroad Commissioner,,DEM,Cody Garrett,5,0,5,0,0
Mitchell,0025,Railroad Commissioner,,DEM,Cody Garrett,11,0,11,0,0
Mitchell,0003,Railroad Commissioner,,DEM,Cody Garrett,13,3,10,0,0
Mitchell,0004,Railroad Commissioner,,DEM,Cody Garrett,10,1,9,0,0
Mitchell,0046,Railroad Commissioner,,DEM,Cody Garrett,7,3,4,0,0
Mitchell,0001,Railroad Commissioner,,DEM,Lon Burnam,5,1,4,0,0
Mitchell,0002,Railroad Commissioner,,DEM,Lon Burnam,0,0,0,0,0
Mitchell,0025,Railroad Commissioner,,DEM,Lon Burnam,5,1,4,0,0
Mitchell,0003,Railroad Commissioner,,DEM,Lon Burnam,5,4,1,0,0
Mitchell,0004,Railroad Commissioner,,DEM,Lon Burnam,5,0,5,0,0
Mitchell,0046,Railroad Commissioner,,DEM,Lon Burnam,3,1,2,0,0
Mitchell,0001,Railroad Commissioner,,DEM,Grady Yarbrough,17,6,11,0,0
Mitchell,0002,Railroad Commissioner,,DEM,Grady Yarbrough,0,0,0,0,0
Mitchell,0025,Railroad Commissioner,,DEM,Grady Yarbrough,9,3,6,0,0
Mitchell,0003,Railroad Commissioner,,DEM,Grady Yarbrough,12,5,7,0,0
Mitchell,0004,Railroad Commissioner,,DEM,Grady Yarbrough,13,4,9,0,0
Mitchell,0046,Railroad Commissioner,,DEM,Grady Yarbrough,6,2,4,0,0
Mitchell,0001,Railroad Commissioner,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,Railroad Commissioner,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,Railroad Commissioner,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,Railroad Commissioner,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,Railroad Commissioner,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,Railroad Commissioner,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,Railroad Commissioner,,DEM,UNDER VOTES,2,0,2,0,0
Mitchell,0002,Railroad Commissioner,,DEM,UNDER VOTES,1,0,1,0,0
Mitchell,0025,Railroad Commissioner,,DEM,UNDER VOTES,3,1,2,0,0
Mitchell,0003,Railroad Commissioner,,DEM,UNDER VOTES,5,2,3,0,0
Mitchell,0004,Railroad Commissioner,,DEM,UNDER VOTES,4,0,4,0,0
Mitchell,0046,Railroad Commissioner,,DEM,UNDER VOTES,5,2,1,0,2
Mitchell,0001,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,33,8,25,0,0
Mitchell,0002,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,4,0,4,0,0
Mitchell,0025,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,19,5,14,0,0
Mitchell,0003,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,27,12,15,0,0
Mitchell,0004,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,20,2,18,0,0
Mitchell,0046,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,14,4,8,0,2
