county,precinct,office,district,party,candidate,votes,early_votes,election_day
Erath,10,President ,,REP,Chris Christie,1,0,1
Erath,10,President ,,REP,Carly Fiorina,0,0,0
Erath,10,President ,,REP,Rick Santorum,0,0,0
Erath,10,President ,,REP,Mike Huckabee,0,0,0
Erath,10,President ,,REP,Elizabeth Gray,0,0,0
Erath,10,President ,,REP,Donald J. Trump,60,35,25
Erath,10,President ,,REP,Ted Cruz,118,56,62
Erath,10,President ,,REP,Marco Rubio,35,16,19
Erath,10,President ,,REP,Lindsey Graham,0,0,0
Erath,10,President ,,REP,Jeb Bush,4,2,2
Erath,10,President ,,REP,Ben Carson,17,8,9
Erath,10,President ,,REP,Rand Paul,1,0,1
Erath,10,President ,,REP,John R. Kasich,7,4,3
Erath,10,President ,,REP,Uncommitted,7,2,5
Erath,10,U.S. House,25,REP,Roger Williams,207,101,106
Erath,10,Railroad Commissioner ,,REP,Lance N. Christian,36,17,19
Erath,10,Railroad Commissioner ,,REP,Wayne Christian,41,23,18
Erath,10,Railroad Commissioner ,,REP,John Greytok,5,1,4
Erath,10,Railroad Commissioner ,,REP,Weston Martinez,9,3,6
Erath,10,Railroad Commissioner ,,REP,Doug Jeffrey,27,18,9
Erath,10,Railroad Commissioner ,,REP,Gary Gates,35,16,19
Erath,10,Railroad Commissioner ,,REP,Ron Hale,30,14,16
Erath,10,"Justice, Supreme Court, Place 3 ",,REP,Debra Lehrmann,91,52,39
Erath,10,"Justice, Supreme Court, Place 3 ",,REP,Michael Massengale,103,48,55
Erath,10,"Justice, Supreme Court, Place 5 ",,REP,Rick Green,125,51,74
Erath,10,"Justice, Supreme Court, Place 5 ",,REP,Paul Green,63,44,19
Erath,10,"Justice, Supreme Court, Place 9 ",,REP,Eva Guzman,100,55,45
Erath,10,"Justice, Supreme Court, Place 9 ",,REP,Joe Pool,93,46,47
Erath,10,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Mary Lou Keel,73,38,35
Erath,10,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Ray Wheless,56,27,29
Erath,10,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Chris Oldner,46,22,24
Erath,10,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Brent Webster,45,22,23
Erath,10,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Scott Walker,76,36,40
Erath,10,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Steve Smith,39,17,22
Erath,10,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Sid Harle,21,16,5
Erath,10,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Richard Davis,85,37,48
Erath,10,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Michael E. Keasler,86,48,38
Erath,10,"Member, State Board of Education",14,REP,Sue Melton-Malone,171,82,89
Erath,10,State Representative,59,REP,J.D. Sheffield,112,51,61
Erath,10,State Representative,59,REP,Brent Graves,120,65,55
Erath,10,"Justice, 11th Court of Appeals District, Place 3 ",,REP,John Bailey,174,83,91
Erath,10,"District Attorney, 266th Judicial District ",,REP,Alan Nash,204,102,102
Erath,10,County Attorney ,,REP,Lisa Pence,194,93,101
Erath,10,Sheriff ,,REP,"Leslie ""Tish"" Lecroy",7,1,6
Erath,10,Sheriff ,,REP,Clell D. Murray,78,36,42
Erath,10,Sheriff ,,REP,Tommy Bryant,155,84,71
Erath,10,Tax Assessor-Collector ,,REP,Jennifer Carey,207,104,103
Erath,10,"County Commissioner, Precinct No. 1 ",,REP,Dee Stephens,197,99,98
Erath,10,"Constable, Precinct No. 1 ",,REP,Jimmy Towe,40,18,22
Erath,10,"Constable, Precinct No. 1 ",,REP,Jason Schipper,102,59,43
Erath,10,"Constable, Precinct No. 1 ",,REP,Scott Daily,62,23,39
Erath,10,County Chairman ,,REP,Danny Pelton,172,85,87
Erath,10,Proposition 1 ,,REP,YES,162,78,84
Erath,10,Proposition 1 ,,REP,NO,67,36,31
Erath,10,Proposition 2 ,,REP,YES,128,60,68
Erath,10,Proposition 2 ,,REP,NO,100,52,48
Erath,10,Proposition 3 ,,REP,YES,173,82,91
Erath,10,Proposition 3 ,,REP,NO,52,29,23
Erath,10,Proposition 4 ,,REP,YES,222,105,117
Erath,10,Proposition 4 ,,REP,NO,10,9,1
Erath,11,President ,,REP,Chris Christie,0,0,0
Erath,11,President ,,REP,Carly Fiorina,0,0,0
Erath,11,President ,,REP,Rick Santorum,0,0,0
Erath,11,President ,,REP,Mike Huckabee,1,0,1
Erath,11,President ,,REP,Elizabeth Gray,0,0,0
Erath,11,President ,,REP,Donald J. Trump,20,11,9
Erath,11,President ,,REP,Ted Cruz,50,24,26
Erath,11,President ,,REP,Marco Rubio,9,4,5
Erath,11,President ,,REP,Lindsey Graham,0,0,0
Erath,11,President ,,REP,Jeb Bush,3,3,0
Erath,11,President ,,REP,Ben Carson,4,2,2
Erath,11,President ,,REP,Rand Paul,0,0,0
Erath,11,President ,,REP,John R. Kasich,1,1,0
Erath,11,President ,,REP,Uncommitted,0,0,0
Erath,11,U.S. House,11,REP,Mike Conaway,53,27,26
Erath,11,Railroad Commissioner ,,REP,Lance N. Christian,11,4,7
Erath,11,Railroad Commissioner ,,REP,Wayne Christian,7,3,4
Erath,11,Railroad Commissioner ,,REP,John Greytok,2,0,2
Erath,11,Railroad Commissioner ,,REP,Weston Martinez,7,1,6
Erath,11,Railroad Commissioner ,,REP,Doug Jeffrey,8,6,2
Erath,11,Railroad Commissioner ,,REP,Gary Gates,14,8,6
Erath,11,Railroad Commissioner ,,REP,Ron Hale,7,6,1
Erath,11,"Justice, Supreme Court, Place 3 ",,REP,Debra Lehrmann,30,17,13
Erath,11,"Justice, Supreme Court, Place 3 ",,REP,Michael Massengale,28,12,16
Erath,11,"Justice, Supreme Court, Place 5 ",,REP,Rick Green,44,23,21
Erath,11,"Justice, Supreme Court, Place 5 ",,REP,Paul Green,17,9,8
Erath,11,"Justice, Supreme Court, Place 9 ",,REP,Eva Guzman,30,12,18
Erath,11,"Justice, Supreme Court, Place 9 ",,REP,Joe Pool,30,19,11
Erath,11,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Mary Lou Keel,21,10,11
Erath,11,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Ray Wheless,27,14,13
Erath,11,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Chris Oldner,10,4,6
Erath,11,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Brent Webster,16,9,7
Erath,11,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Scott Walker,22,11,11
Erath,11,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Steve Smith,11,7,4
Erath,11,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Sid Harle,6,1,5
Erath,11,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Richard Davis,32,18,14
Erath,11,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Michael E. Keasler,23,9,14
Erath,11,"Member, State Board of Education",14,REP,Sue Melton-Malone,45,20,25
Erath,11,State Representative,59,REP,J.D. Sheffield,32,14,18
Erath,11,State Representative,59,REP,Brent Graves,46,25,21
Erath,11,"Justice, 11th Court of Appeals District, Place 3 ",,REP,John Bailey,51,24,27
Erath,11,"District Attorney, 266th Judicial District ",,REP,Alan Nash,67,35,32
Erath,11,County Attorney ,,REP,Lisa Pence,62,31,31
Erath,11,Sheriff ,,REP,"Leslie ""Tish"" Lecroy",7,3,4
Erath,11,Sheriff ,,REP,Clell D. Murray,19,5,14
Erath,11,Sheriff ,,REP,Tommy Bryant,60,38,22
Erath,11,Tax Assessor-Collector ,,REP,Jennifer Carey,63,32,31
Erath,11,"County Commissioner, Precinct No. 1 ",,REP,Dee Stephens,56,25,31
Erath,11,"Constable, Precinct No. 1 ",,REP,Jimmy Towe,6,2,4
Erath,11,"Constable, Precinct No. 1 ",,REP,Jason Schipper,37,20,17
Erath,11,"Constable, Precinct No. 1 ",,REP,Scott Daily,25,12,13
Erath,11,County Chairman ,,REP,Danny Pelton,47,21,26
Erath,11,Proposition 1 ,,REP,YES,58,28,30
Erath,11,Proposition 1 ,,REP,NO,19,10,9
Erath,11,Proposition 2 ,,REP,YES,47,23,24
Erath,11,Proposition 2 ,,REP,NO,31,17,14
Erath,11,Proposition 3 ,,REP,YES,61,31,30
Erath,11,Proposition 3 ,,REP,NO,15,6,9
Erath,11,Proposition 4 ,,REP,YES,71,35,36
Erath,11,Proposition 4 ,,REP,NO,3,3,0
Erath,12,President ,,REP,Chris Christie,2,2,0
Erath,12,President ,,REP,Carly Fiorina,1,0,1
Erath,12,President ,,REP,Rick Santorum,0,0,0
Erath,12,President ,,REP,Mike Huckabee,3,1,2
Erath,12,President ,,REP,Elizabeth Gray,0,0,0
Erath,12,President ,,REP,Donald J. Trump,134,77,57
Erath,12,President ,,REP,Ted Cruz,198,107,91
Erath,12,President ,,REP,Marco Rubio,84,41,43
Erath,12,President ,,REP,Lindsey Graham,1,1,0
Erath,12,President ,,REP,Jeb Bush,4,3,1
Erath,12,President ,,REP,Ben Carson,25,13,12
Erath,12,President ,,REP,Rand Paul,0,0,0
Erath,12,President ,,REP,John R. Kasich,14,10,4
Erath,12,President ,,REP,Uncommitted,11,8,3
Erath,12,U.S. House,25,REP,Roger Williams,369,204,165
Erath,12,Railroad Commissioner ,,REP,Lance N. Christian,46,27,19
Erath,12,Railroad Commissioner ,,REP,Wayne Christian,53,32,21
Erath,12,Railroad Commissioner ,,REP,John Greytok,9,2,7
Erath,12,Railroad Commissioner ,,REP,Weston Martinez,29,16,13
Erath,12,Railroad Commissioner ,,REP,Doug Jeffrey,27,15,12
Erath,12,Railroad Commissioner ,,REP,Gary Gates,76,53,23
Erath,12,Railroad Commissioner ,,REP,Ron Hale,62,30,32
Erath,12,"Justice, Supreme Court, Place 3 ",,REP,Debra Lehrmann,155,82,73
Erath,12,"Justice, Supreme Court, Place 3 ",,REP,Michael Massengale,185,106,79
Erath,12,"Justice, Supreme Court, Place 5 ",,REP,Rick Green,189,103,86
Erath,12,"Justice, Supreme Court, Place 5 ",,REP,Paul Green,128,73,55
Erath,12,"Justice, Supreme Court, Place 9 ",,REP,Eva Guzman,168,99,69
Erath,12,"Justice, Supreme Court, Place 9 ",,REP,Joe Pool,168,90,78
Erath,12,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Mary Lou Keel,108,52,56
Erath,12,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Ray Wheless,129,83,46
Erath,12,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Chris Oldner,62,36,26
Erath,12,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Brent Webster,89,53,36
Erath,12,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Scott Walker,127,75,52
Erath,12,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Steve Smith,31,15,16
Erath,12,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Sid Harle,47,27,20
Erath,12,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Richard Davis,155,97,58
Erath,12,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Michael E. Keasler,127,65,62
Erath,12,"Member, State Board of Education",14,REP,Sue Melton-Malone,285,159,126
Erath,12,State Representative,59,REP,J.D. Sheffield,201,103,98
Erath,12,State Representative,59,REP,Brent Graves,245,147,98
Erath,12,"Justice, 11th Court of Appeals District, Place 3 ",,REP,John Bailey,306,173,133
Erath,12,"District Attorney, 266th Judicial District ",,REP,Alan Nash,401,227,174
Erath,12,County Attorney ,,REP,Lisa Pence,365,201,164
Erath,12,Sheriff ,,REP,"Leslie ""Tish"" Lecroy",6,1,5
Erath,12,Sheriff ,,REP,Clell D. Murray,123,64,59
Erath,12,Sheriff ,,REP,Tommy Bryant,330,191,139
Erath,12,Tax Assessor-Collector ,,REP,Jennifer Carey,395,222,173
Erath,12,"County Commissioner, Precinct No. 1 ",,REP,Dee Stephens,365,204,161
Erath,12,"Constable, Precinct No. 1 ",,REP,Jimmy Towe,51,24,27
Erath,12,"Constable, Precinct No. 1 ",,REP,Jason Schipper,205,135,70
Erath,12,"Constable, Precinct No. 1 ",,REP,Scott Daily,106,53,53
Erath,12,County Chairman ,,REP,Danny Pelton,296,163,133
Erath,12,Proposition 1 ,,REP,YES,309,168,141
Erath,12,Proposition 1 ,,REP,NO,123,73,50
Erath,12,Proposition 2 ,,REP,YES,256,138,118
Erath,12,Proposition 2 ,,REP,NO,182,105,77
Erath,12,Proposition 3 ,,REP,YES,364,205,159
Erath,12,Proposition 3 ,,REP,NO,70,39,31
Erath,12,Proposition 4 ,,REP,YES,410,229,181
Erath,12,Proposition 4 ,,REP,NO,23,11,12
Erath,18,President ,,REP,Chris Christie,0,0,0
Erath,18,President ,,REP,Carly Fiorina,0,0,0
Erath,18,President ,,REP,Rick Santorum,0,0,0
Erath,18,President ,,REP,Mike Huckabee,3,3,0
Erath,18,President ,,REP,Elizabeth Gray,0,0,0
Erath,18,President ,,REP,Donald J. Trump,195,104,91
Erath,18,President ,,REP,Ted Cruz,327,141,186
Erath,18,President ,,REP,Marco Rubio,78,49,29
Erath,18,President ,,REP,Lindsey Graham,0,0,0
Erath,18,President ,,REP,Jeb Bush,1,1,0
Erath,18,President ,,REP,Ben Carson,34,14,20
Erath,18,President ,,REP,Rand Paul,2,1,1
Erath,18,President ,,REP,John R. Kasich,12,5,7
Erath,18,President ,,REP,Uncommitted,13,9,4
Erath,18,U.S. House,25,REP,Roger Williams,529,266,263
Erath,18,Railroad Commissioner ,,REP,Lance N. Christian,72,31,41
Erath,18,Railroad Commissioner ,,REP,Wayne Christian,99,48,51
Erath,18,Railroad Commissioner ,,REP,John Greytok,25,7,18
Erath,18,Railroad Commissioner ,,REP,Weston Martinez,34,18,16
Erath,18,Railroad Commissioner ,,REP,Doug Jeffrey,53,32,21
Erath,18,Railroad Commissioner ,,REP,Gary Gates,98,56,42
Erath,18,Railroad Commissioner ,,REP,Ron Hale,89,46,43
Erath,18,"Justice, Supreme Court, Place 3 ",,REP,Debra Lehrmann,238,129,109
Erath,18,"Justice, Supreme Court, Place 3 ",,REP,Michael Massengale,275,133,142
Erath,18,"Justice, Supreme Court, Place 5 ",,REP,Rick Green,314,146,168
Erath,18,"Justice, Supreme Court, Place 5 ",,REP,Paul Green,177,104,73
Erath,18,"Justice, Supreme Court, Place 9 ",,REP,Eva Guzman,240,137,103
Erath,18,"Justice, Supreme Court, Place 9 ",,REP,Joe Pool,265,122,143
Erath,18,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Mary Lou Keel,160,84,76
Erath,18,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Ray Wheless,192,96,96
Erath,18,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Chris Oldner,99,54,45
Erath,18,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Brent Webster,115,59,56
Erath,18,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Scott Walker,206,111,95
Erath,18,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Steve Smith,70,32,38
Erath,18,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Sid Harle,47,24,23
Erath,18,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Richard Davis,246,123,123
Erath,18,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Michael E. Keasler,188,100,88
Erath,18,"Member, State Board of Education",14,REP,Sue Melton-Malone,444,224,220
Erath,18,State Representative,59,REP,J.D. Sheffield,269,141,128
Erath,18,State Representative,59,REP,Brent Graves,332,170,162
Erath,18,"Justice, 11th Court of Appeals District, Place 3 ",,REP,John Bailey,461,233,228
Erath,18,"District Attorney, 266th Judicial District ",,REP,Alan Nash,541,272,269
Erath,18,County Attorney ,,REP,Lisa Pence,520,260,260
Erath,18,Sheriff ,,REP,"Leslie ""Tish"" Lecroy",37,14,23
Erath,18,Sheriff ,,REP,Clell D. Murray,180,76,104
Erath,18,Sheriff ,,REP,Tommy Bryant,424,228,196
Erath,18,Tax Assessor-Collector ,,REP,Jennifer Carey,540,269,271
Erath,18,"County Commissioner, Precinct No. 1 ",,REP,Dee Stephens,531,264,267
Erath,18,"Constable, Precinct No. 1 ",,REP,Jimmy Towe,95,44,51
Erath,18,"Constable, Precinct No. 1 ",,REP,Jason Schipper,243,142,101
Erath,18,"Constable, Precinct No. 1 ",,REP,Scott Daily,163,73,90
Erath,18,County Chairman ,,REP,Danny Pelton,415,208,207
Erath,18,Proposition 1 ,,REP,YES,428,218,210
Erath,18,Proposition 1 ,,REP,NO,174,84,90
Erath,18,Proposition 2 ,,REP,YES,339,159,180
Erath,18,Proposition 2 ,,REP,NO,274,145,129
Erath,18,Proposition 3 ,,REP,YES,492,249,243
Erath,18,Proposition 3 ,,REP,NO,107,50,57
Erath,18,Proposition 4 ,,REP,YES,580,291,289
Erath,18,Proposition 4 ,,REP,NO,30,14,16
Erath,19,President ,,REP,Chris Christie,0,0,0
Erath,19,President ,,REP,Carly Fiorina,0,0,0
Erath,19,President ,,REP,Rick Santorum,0,0,0
Erath,19,President ,,REP,Mike Huckabee,4,2,2
Erath,19,President ,,REP,Elizabeth Gray,0,0,0
Erath,19,President ,,REP,Donald J. Trump,136,89,47
Erath,19,President ,,REP,Ted Cruz,198,89,109
Erath,19,President ,,REP,Marco Rubio,53,29,24
Erath,19,President ,,REP,Lindsey Graham,0,0,0
Erath,19,President ,,REP,Jeb Bush,3,1,2
Erath,19,President ,,REP,Ben Carson,17,4,13
Erath,19,President ,,REP,Rand Paul,4,1,3
Erath,19,President ,,REP,John R. Kasich,11,6,5
Erath,19,President ,,REP,Uncommitted,2,1,1
Erath,19,U.S. House,25,REP,Roger Williams,325,169,156
Erath,19,Railroad Commissioner ,,REP,Lance N. Christian,49,21,28
Erath,19,Railroad Commissioner ,,REP,Wayne Christian,71,46,25
Erath,19,Railroad Commissioner ,,REP,John Greytok,11,5,6
Erath,19,Railroad Commissioner ,,REP,Weston Martinez,16,13,3
Erath,19,Railroad Commissioner ,,REP,Doug Jeffrey,29,12,17
Erath,19,Railroad Commissioner ,,REP,Gary Gates,79,39,40
Erath,19,Railroad Commissioner ,,REP,Ron Hale,47,24,23
Erath,19,"Justice, Supreme Court, Place 3 ",,REP,Debra Lehrmann,142,79,63
Erath,19,"Justice, Supreme Court, Place 3 ",,REP,Michael Massengale,190,98,92
Erath,19,"Justice, Supreme Court, Place 5 ",,REP,Rick Green,211,108,103
Erath,19,"Justice, Supreme Court, Place 5 ",,REP,Paul Green,98,60,38
Erath,19,"Justice, Supreme Court, Place 9 ",,REP,Eva Guzman,161,101,60
Erath,19,"Justice, Supreme Court, Place 9 ",,REP,Joe Pool,159,70,89
