county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Guadalupe,Totals,Registered Voters,,,,,,,93935
Guadalupe,101,Ballots Cast,,,,108,285,26,419
Guadalupe,102,Ballots Cast,,,,119,502,45,666
Guadalupe,103,Ballots Cast,,,,93,357,22,472
Guadalupe,104,Ballots Cast,,,,99,394,34,527
Guadalupe,105,Ballots Cast,,,,524,1143,76,1743
Guadalupe,106,Ballots Cast,,,,275,1453,139,1867
Guadalupe,107,Ballots Cast,,,,275,409,21,705
Guadalupe,108,Ballots Cast,,,,227,176,34,437
Guadalupe,109,Ballots Cast,,,,165,199,8,372
Guadalupe,110,Ballots Cast,,,,16,121,7,144
Guadalupe,111,Ballots Cast,,,,15,58,11,84
Guadalupe,112,Ballots Cast,,,,122,25,7,154
Guadalupe,113,Ballots Cast,,,,155,483,33,671
Guadalupe,114,Ballots Cast,,,,81,347,17,445
Guadalupe,115,Ballots Cast,,,,38,131,9,178
Guadalupe,116,Ballots Cast,,,,423,971,75,1469
Guadalupe,117,Ballots Cast,,,,434,1802,97,2333
Guadalupe,118,Ballots Cast,,,,21,22,2,45
Guadalupe,119,Ballots Cast,,,,183,958,48,1189
Guadalupe,120,Ballots Cast,,,,162,591,45,798
Guadalupe,121,Ballots Cast,,,,12,82,3,97
Guadalupe,122,Ballots Cast,,,,4,14,5,23
Guadalupe,123,Ballots Cast,,,,0,0,0,0
Guadalupe,124,Ballots Cast,,,,0,2,0,2
Guadalupe,125,Ballots Cast,,,,25,91,2,118
Guadalupe,126,Ballots Cast,,,,7,7,2,16
Guadalupe,127,Ballots Cast,,,,5,5,0,10
Guadalupe,201,Ballots Cast,,,,83,179,25,287
Guadalupe,202,Ballots Cast,,,,188,334,51,573
Guadalupe,203,Ballots Cast,,,,93,129,11,233
Guadalupe,204,Ballots Cast,,,,209,515,40,764
Guadalupe,205,Ballots Cast,,,,245,452,21,718
Guadalupe,206,Ballots Cast,,,,664,366,41,1071
Guadalupe,207,Ballots Cast,,,,130,341,40,511
Guadalupe,208,Ballots Cast,,,,374,1510,82,1966
Guadalupe,209,Ballots Cast,,,,132,221,41,394
Guadalupe,210,Ballots Cast,,,,111,351,25,487
Guadalupe,211,Ballots Cast,,,,11,66,1,78
Guadalupe,212,Ballots Cast,,,,21,59,9,89
Guadalupe,213,Ballots Cast,,,,281,816,40,1137
Guadalupe,214,Ballots Cast,,,,98,271,13,382
Guadalupe,215,Ballots Cast,,,,140,363,20,523
Guadalupe,216,Ballots Cast,,,,7,28,4,39
Guadalupe,217,Ballots Cast,,,,29,40,2,71
Guadalupe,218,Ballots Cast,,,,9,33,0,42
Guadalupe,219,Ballots Cast,,,,11,48,0,59
Guadalupe,220,Ballots Cast,,,,5,40,3,48
Guadalupe,221,Ballots Cast,,,,1,12,3,16
Guadalupe,222,Ballots Cast,,,,0,0,0,0
Guadalupe,223,Ballots Cast,,,,43,122,9,174
Guadalupe,224,Ballots Cast,,,,24,35,11,70
Guadalupe,225,Ballots Cast,,,,3,13,1,17
Guadalupe,226,Ballots Cast,,,,50,131,8,189
Guadalupe,301,Ballots Cast,,,,476,1214,89,1779
Guadalupe,302,Ballots Cast,,,,552,2010,127,2689
Guadalupe,303,Ballots Cast,,,,563,3061,226,3850
Guadalupe,304,Ballots Cast,,,,644,3175,246,4065
Guadalupe,305,Ballots Cast,,,,392,1944,141,2477
Guadalupe,306,Ballots Cast,,,,358,2171,153,2682
Guadalupe,401,Ballots Cast,,,,298,577,39,914
Guadalupe,402,Ballots Cast,,,,208,857,54,1119
Guadalupe,403,Ballots Cast,,,,350,1140,104,1594
Guadalupe,404,Ballots Cast,,,,794,3034,206,4034
Guadalupe,405,Ballots Cast,,,,371,797,35,1203
Guadalupe,406,Ballots Cast,,,,230,1041,54,1325
Guadalupe,407,Ballots Cast,,,,177,915,35,1127
Guadalupe,408,Ballots Cast,,,,497,1598,112,2207
Guadalupe,409,Ballots Cast,,,,502,1840,88,2430
Guadalupe,410,Ballots Cast,,,,28,69,6,103
Guadalupe,Totals,Ballots Cast,,,,12990,42546,2984,58520
Guadalupe,101,Straight Party,,,,50,159,10,219
Guadalupe,102,Straight Party,,,,66,235,21,322
Guadalupe,103,Straight Party,,,,46,231,15,292
Guadalupe,104,Straight Party,,,,60,204,20,284
Guadalupe,105,Straight Party,,,,341,719,46,1106
Guadalupe,106,Straight Party,,,,144,735,77,956
Guadalupe,107,Straight Party,,,,176,241,13,430
Guadalupe,108,Straight Party,,,,124,98,24,246
Guadalupe,109,Straight Party,,,,89,116,1,206
Guadalupe,110,Straight Party,,,,6,54,3,63
Guadalupe,111,Straight Party,,,,9,40,10,59
Guadalupe,112,Straight Party,,,,74,16,0,90
Guadalupe,113,Straight Party,,,,100,309,20,429
Guadalupe,114,Straight Party,,,,57,204,7,268
Guadalupe,115,Straight Party,,,,23,62,6,91
Guadalupe,116,Straight Party,,,,235,595,44,874
Guadalupe,117,Straight Party,,,,268,1149,54,1471
Guadalupe,118,Straight Party,,,,7,7,0,14
Guadalupe,119,Straight Party,,,,102,494,28,624
Guadalupe,120,Straight Party,,,,90,314,29,433
Guadalupe,121,Straight Party,,,,5,34,2,41
Guadalupe,122,Straight Party,,,,2,3,4,9
Guadalupe,123,Straight Party,,,,0,0,0,0
Guadalupe,124,Straight Party,,,,0,2,0,2
Guadalupe,125,Straight Party,,,,12,54,1,67
Guadalupe,126,Straight Party,,,,4,5,2,11
Guadalupe,127,Straight Party,,,,3,1,0,4
Guadalupe,201,Straight Party,,,,54,82,12,148
Guadalupe,202,Straight Party,,,,120,188,30,338
Guadalupe,203,Straight Party,,,,63,89,9,161
Guadalupe,204,Straight Party,,,,136,310,29,475
Guadalupe,205,Straight Party,,,,139,259,13,411
Guadalupe,206,Straight Party,,,,480,236,30,746
Guadalupe,207,Straight Party,,,,82,211,23,316
Guadalupe,208,Straight Party,,,,221,935,46,1202
Guadalupe,209,Straight Party,,,,89,144,34,267
Guadalupe,210,Straight Party,,,,57,159,14,230
Guadalupe,211,Straight Party,,,,6,33,1,40
Guadalupe,212,Straight Party,,,,13,32,5,50
Guadalupe,213,Straight Party,,,,192,544,15,751
Guadalupe,214,Straight Party,,,,53,145,4,202
Guadalupe,215,Straight Party,,,,84,206,6,296
Guadalupe,216,Straight Party,,,,3,14,3,20
Guadalupe,217,Straight Party,,,,24,23,1,48
Guadalupe,218,Straight Party,,,,5,18,0,23
Guadalupe,219,Straight Party,,,,5,18,0,23
Guadalupe,220,Straight Party,,,,2,16,2,20
Guadalupe,221,Straight Party,,,,0,7,2,9
Guadalupe,222,Straight Party,,,,0,0,0,0
Guadalupe,223,Straight Party,,,,22,54,5,81
Guadalupe,224,Straight Party,,,,14,22,6,42
Guadalupe,225,Straight Party,,,,2,6,0,8
Guadalupe,226,Straight Party,,,,30,75,2,107
Guadalupe,301,Straight Party,,,,288,790,46,1124
Guadalupe,302,Straight Party,,,,370,1297,73,1740
Guadalupe,303,Straight Party,,,,358,1878,117,2353
Guadalupe,304,Straight Party,,,,369,1801,144,2314
Guadalupe,305,Straight Party,,,,245,1158,70,1473
Guadalupe,306,Straight Party,,,,205,1279,67,1551
Guadalupe,401,Straight Party,,,,195,355,20,570
Guadalupe,402,Straight Party,,,,138,512,36,686
Guadalupe,403,Straight Party,,,,226,723,65,1014
Guadalupe,404,Straight Party,,,,475,1825,113,2413
Guadalupe,405,Straight Party,,,,223,504,21,748
Guadalupe,406,Straight Party,,,,141,583,26,750
Guadalupe,407,Straight Party,,,,115,535,17,667
Guadalupe,408,Straight Party,,,,309,1059,58,1426
Guadalupe,409,Straight Party,,,,337,1211,51,1599
Guadalupe,410,Straight Party,,,,16,39,3,58
Guadalupe,Totals,Straight Party,,,,7999,25456,1656,35111
Guadalupe,101,Straight Party,,Republican,,41,124,6,171
Guadalupe,102,Straight Party,,Republican,,45,173,12,230
Guadalupe,103,Straight Party,,Republican,,32,171,11,214
Guadalupe,104,Straight Party,,Republican,,25,124,9,158
Guadalupe,105,Straight Party,,Republican,,268,549,31,848
Guadalupe,106,Straight Party,,Republican,,104,582,52,738
Guadalupe,107,Straight Party,,Republican,,145,200,10,355
Guadalupe,108,Straight Party,,Republican,,77,62,11,150
Guadalupe,109,Straight Party,,Republican,,79,96,1,176
Guadalupe,110,Straight Party,,Republican,,5,28,0,33
Guadalupe,111,Straight Party,,Republican,,2,20,2,24
Guadalupe,112,Straight Party,,Republican,,26,10,0,36
Guadalupe,113,Straight Party,,Republican,,64,223,12,299
Guadalupe,114,Straight Party,,Republican,,27,143,4,174
Guadalupe,115,Straight Party,,Republican,,20,54,6,80
Guadalupe,116,Straight Party,,Republican,,162,467,26,655
Guadalupe,117,Straight Party,,Republican,,190,910,38,1138
Guadalupe,118,Straight Party,,Republican,,4,4,0,8
Guadalupe,119,Straight Party,,Republican,,77,392,20,489
Guadalupe,120,Straight Party,,Republican,,60,264,18,342
Guadalupe,121,Straight Party,,Republican,,5,24,2,31
Guadalupe,122,Straight Party,,Republican,,2,3,0,5
Guadalupe,123,Straight Party,,Republican,,0,0,0,0
Guadalupe,124,Straight Party,,Republican,,0,2,0,2
Guadalupe,125,Straight Party,,Republican,,9,46,0,55
Guadalupe,126,Straight Party,,Republican,,2,4,2,8
Guadalupe,127,Straight Party,,Republican,,3,1,0,4
Guadalupe,201,Straight Party,,Republican,,22,46,4,72
Guadalupe,202,Straight Party,,Republican,,24,47,6,77
Guadalupe,203,Straight Party,,Republican,,9,30,0,39
Guadalupe,204,Straight Party,,Republican,,49,110,4,163
Guadalupe,205,Straight Party,,Republican,,88,195,9,292
Guadalupe,206,Straight Party,,Republican,,179,117,9,305
Guadalupe,207,Straight Party,,Republican,,17,85,0,102
Guadalupe,208,Straight Party,,Republican,,164,778,38,980
Guadalupe,209,Straight Party,,Republican,,21,36,3,60
Guadalupe,210,Straight Party,,Republican,,31,87,4,122
Guadalupe,211,Straight Party,,Republican,,3,22,1,26
Guadalupe,212,Straight Party,,Republican,,3,13,0,16
Guadalupe,213,Straight Party,,Republican,,137,427,10,574
Guadalupe,214,Straight Party,,Republican,,37,105,2,144
Guadalupe,215,Straight Party,,Republican,,64,154,5,223
Guadalupe,216,Straight Party,,Republican,,3,11,3,17
Guadalupe,217,Straight Party,,Republican,,6,13,1,20
Guadalupe,218,Straight Party,,Republican,,1,9,0,10
Guadalupe,219,Straight Party,,Republican,,1,11,0,12
Guadalupe,220,Straight Party,,Republican,,2,7,0,9
Guadalupe,221,Straight Party,,Republican,,0,6,0,6
Guadalupe,222,Straight Party,,Republican,,0,0,0,0
Guadalupe,223,Straight Party,,Republican,,11,26,1,38
Guadalupe,224,Straight Party,,Republican,,0,7,0,7
Guadalupe,225,Straight Party,,Republican,,0,2,0,2
Guadalupe,226,Straight Party,,Republican,,15,45,1,61
Guadalupe,301,Straight Party,,Republican,,196,494,30,720
Guadalupe,302,Straight Party,,Republican,,212,781,39,1032
Guadalupe,303,Straight Party,,Republican,,225,1148,64,1437
Guadalupe,304,Straight Party,,Republican,,243,1193,84,1520
Guadalupe,305,Straight Party,,Republican,,150,709,44,903
Guadalupe,306,Straight Party,,Republican,,129,836,44,1009
Guadalupe,401,Straight Party,,Republican,,128,283,17,428
Guadalupe,402,Straight Party,,Republican,,80,305,18,403
Guadalupe,403,Straight Party,,Republican,,141,459,25,625
Guadalupe,404,Straight Party,,Republican,,291,1190,63,1544
Guadalupe,405,Straight Party,,Republican,,175,410,16,601
Guadalupe,406,Straight Party,,Republican,,123,511,19,653
Guadalupe,407,Straight Party,,Republican,,90,427,10,527
Guadalupe,408,Straight Party,,Republican,,195,791,46,1032
Guadalupe,409,Straight Party,,Republican,,186,603,20,809
Guadalupe,410,Straight Party,,Republican,,12,32,0,44
Guadalupe,Totals,Straight Party,,Republican,,4937,17237,913,23087
Guadalupe,101,Straight Party,,Democratic,,7,32,4,43
Guadalupe,102,Straight Party,,Democratic,,19,59,9,87
Guadalupe,103,Straight Party,,Democratic,,12,57,4,73
Guadalupe,104,Straight Party,,Democratic,,35,72,11,118
Guadalupe,105,Straight Party,,Democratic,,63,161,13,237
Guadalupe,106,Straight Party,,Democratic,,37,145,24,206
Guadalupe,107,Straight Party,,Democratic,,31,40,3,74
Guadalupe,108,Straight Party,,Democratic,,45,33,13,91
Guadalupe,109,Straight Party,,Democratic,,10,18,0,28
Guadalupe,110,Straight Party,,Democratic,,1,26,3,30
Guadalupe,111,Straight Party,,Democratic,,7,19,8,34
Guadalupe,112,Straight Party,,Democratic,,41,6,0,47
Guadalupe,113,Straight Party,,Democratic,,31,73,8,112
Guadalupe,114,Straight Party,,Democratic,,24,58,3,85
Guadalupe,115,Straight Party,,Democratic,,3,7,0,10
Guadalupe,116,Straight Party,,Democratic,,68,121,15,204
Guadalupe,117,Straight Party,,Democratic,,72,212,16,300
Guadalupe,118,Straight Party,,Democratic,,3,3,0,6
Guadalupe,119,Straight Party,,Democratic,,24,97,8,129
Guadalupe,120,Straight Party,,Democratic,,30,44,11,85
Guadalupe,121,Straight Party,,Democratic,,0,6,0,6
Guadalupe,122,Straight Party,,Democratic,,0,0,4,4
Guadalupe,123,Straight Party,,Democratic,,0,0,0,0
Guadalupe,124,Straight Party,,Democratic,,0,0,0,0
Guadalupe,125,Straight Party,,Democratic,,2,8,1,11
Guadalupe,126,Straight Party,,Democratic,,2,1,0,3
Guadalupe,127,Straight Party,,Democratic,,0,0,0,0
Guadalupe,201,Straight Party,,Democratic,,28,33,8,69
Guadalupe,202,Straight Party,,Democratic,,90,140,24,254
Guadalupe,203,Straight Party,,Democratic,,54,54,9,117
Guadalupe,204,Straight Party,,Democratic,,81,196,25,302
Guadalupe,205,Straight Party,,Democratic,,48,62,3,113
Guadalupe,206,Straight Party,,Democratic,,290,116,19,425
Guadalupe,207,Straight Party,,Democratic,,62,122,22,206
Guadalupe,208,Straight Party,,Democratic,,47,146,8,201
Guadalupe,209,Straight Party,,Democratic,,66,103,31,200
Guadalupe,210,Straight Party,,Democratic,,26,68,9,103
Guadalupe,211,Straight Party,,Democratic,,2,11,0,13
Guadalupe,212,Straight Party,,Democratic,,8,18,5,31
Guadalupe,213,Straight Party,,Democratic,,46,114,5,165
Guadalupe,214,Straight Party,,Democratic,,15,37,2,54
Guadalupe,215,Straight Party,,Democratic,,17,51,1,69
Guadalupe,216,Straight Party,,Democratic,,0,3,0,3
Guadalupe,217,Straight Party,,Democratic,,17,9,0,26
Guadalupe,218,Straight Party,,Democratic,,4,9,0,13
Guadalupe,219,Straight Party,,Democratic,,4,7,0,11
Guadalupe,220,Straight Party,,Democratic,,0,8,2,10
Guadalupe,221,Straight Party,,Democratic,,0,1,2,3
Guadalupe,222,Straight Party,,Democratic,,0,0,0,0
Guadalupe,223,Straight Party,,Democratic,,10,27,4,41
Guadalupe,224,Straight Party,,Democratic,,14,15,6,35
Guadalupe,225,Straight Party,,Democratic,,1,4,0,5
Guadalupe,226,Straight Party,,Democratic,,15,29,1,45
Guadalupe,301,Straight Party,,Democratic,,85,281,16,382
Guadalupe,302,Straight Party,,Democratic,,146,501,33,680
Guadalupe,303,Straight Party,,Democratic,,119,701,52,872
Guadalupe,304,Straight Party,,Democratic,,110,568,56,734
Guadalupe,305,Straight Party,,Democratic,,81,429,25,535
Guadalupe,306,Straight Party,,Democratic,,68,429,23,520
Guadalupe,401,Straight Party,,Democratic,,63,69,3,135
Guadalupe,402,Straight Party,,Democratic,,52,197,17,266
Guadalupe,403,Straight Party,,Democratic,,74,252,39,365
Guadalupe,404,Straight Party,,Democratic,,168,598,45,811
Guadalupe,405,Straight Party,,Democratic,,42,89,2,133
Guadalupe,406,Straight Party,,Democratic,,16,68,7,91
Guadalupe,407,Straight Party,,Democratic,,22,102,7,131
Guadalupe,408,Straight Party,,Democratic,,98,251,11,360
Guadalupe,409,Straight Party,,Democratic,,141,589,29,759
Guadalupe,410,Straight Party,,Democratic,,3,7,3,13
Guadalupe,Totals,Straight Party,,Democratic,,2800,7812,712,11324
Guadalupe,101,Straight Party,,Libertarian,,2,2,0,4
Guadalupe,102,Straight Party,,Libertarian,,2,2,0,4
Guadalupe,103,Straight Party,,Libertarian,,0,3,0,3
Guadalupe,104,Straight Party,,Libertarian,,0,7,0,7
Guadalupe,105,Straight Party,,Libertarian,,6,7,2,15
Guadalupe,106,Straight Party,,Libertarian,,2,6,1,9
Guadalupe,107,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,108,Straight Party,,Libertarian,,1,2,0,3
Guadalupe,109,Straight Party,,Libertarian,,0,2,0,2
Guadalupe,110,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,111,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,112,Straight Party,,Libertarian,,4,0,0,4
Guadalupe,113,Straight Party,,Libertarian,,5,11,0,16
Guadalupe,114,Straight Party,,Libertarian,,5,3,0,8
Guadalupe,115,Straight Party,,Libertarian,,0,1,0,1
Guadalupe,116,Straight Party,,Libertarian,,3,3,3,9
Guadalupe,117,Straight Party,,Libertarian,,5,21,0,26
Guadalupe,118,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,119,Straight Party,,Libertarian,,1,5,0,6
Guadalupe,120,Straight Party,,Libertarian,,0,5,0,5
Guadalupe,121,Straight Party,,Libertarian,,0,4,0,4
Guadalupe,122,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,123,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,124,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,125,Straight Party,,Libertarian,,1,0,0,1
Guadalupe,126,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,127,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,201,Straight Party,,Libertarian,,2,2,0,4
Guadalupe,202,Straight Party,,Libertarian,,3,1,0,4
Guadalupe,203,Straight Party,,Libertarian,,0,5,0,5
Guadalupe,204,Straight Party,,Libertarian,,4,4,0,8
Guadalupe,205,Straight Party,,Libertarian,,3,2,0,5
Guadalupe,206,Straight Party,,Libertarian,,5,3,2,10
Guadalupe,207,Straight Party,,Libertarian,,2,2,1,5
Guadalupe,208,Straight Party,,Libertarian,,7,10,0,17
Guadalupe,209,Straight Party,,Libertarian,,1,5,0,6
Guadalupe,210,Straight Party,,Libertarian,,0,4,1,5
Guadalupe,211,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,212,Straight Party,,Libertarian,,2,1,0,3
Guadalupe,213,Straight Party,,Libertarian,,7,3,0,10
Guadalupe,214,Straight Party,,Libertarian,,1,2,0,3
Guadalupe,215,Straight Party,,Libertarian,,3,1,0,4
Guadalupe,216,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,217,Straight Party,,Libertarian,,1,1,0,2
Guadalupe,218,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,219,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,220,Straight Party,,Libertarian,,0,1,0,1
Guadalupe,221,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,222,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,223,Straight Party,,Libertarian,,1,1,0,2
Guadalupe,224,Straight Party,,Libertarian,,0,0,0,0
Guadalupe,225,Straight Party,,Libertarian,,1,0,0,1
Guadalupe,226,Straight Party,,Libertarian,,0,1,0,1
Guadalupe,301,Straight Party,,Libertarian,,6,14,0,20
Guadalupe,302,Straight Party,,Libertarian,,7,12,1,20
Guadalupe,303,Straight Party,,Libertarian,,11,19,0,30
Guadalupe,304,Straight Party,,Libertarian,,13,26,2,41
Guadalupe,305,Straight Party,,Libertarian,,11,19,1,31
Guadalupe,306,Straight Party,,Libertarian,,3,13,0,16
Guadalupe,401,Straight Party,,Libertarian,,3,2,0,5
Guadalupe,402,Straight Party,,Libertarian,,4,9,1,14
Guadalupe,403,Straight Party,,Libertarian,,8,11,1,20
Guadalupe,404,Straight Party,,Libertarian,,11,30,0,41
Guadalupe,405,Straight Party,,Libertarian,,5,5,1,11
Guadalupe,406,Straight Party,,Libertarian,,2,4,0,6
Guadalupe,407,Straight Party,,Libertarian,,3,5,0,8
Guadalupe,408,Straight Party,,Libertarian,,9,14,0,23
Guadalupe,409,Straight Party,,Libertarian,,7,14,1,22
Guadalupe,410,Straight Party,,Libertarian,,1,0,0,1
Guadalupe,Totals,Straight Party,,Libertarian,,184,330,18,532
Guadalupe,101,Straight Party,,Green,,0,1,0,1
Guadalupe,102,Straight Party,,Green,,0,1,0,1
Guadalupe,103,Straight Party,,Green,,2,0,0,2
Guadalupe,104,Straight Party,,Green,,0,1,0,1
Guadalupe,105,Straight Party,,Green,,4,2,0,6
Guadalupe,106,Straight Party,,Green,,1,2,0,3
Guadalupe,107,Straight Party,,Green,,0,1,0,1
Guadalupe,108,Straight Party,,Green,,1,1,0,2
Guadalupe,109,Straight Party,,Green,,0,0,0,0
Guadalupe,110,Straight Party,,Green,,0,0,0,0
Guadalupe,111,Straight Party,,Green,,0,1,0,1
Guadalupe,112,Straight Party,,Green,,3,0,0,3
Guadalupe,113,Straight Party,,Green,,0,2,0,2
Guadalupe,114,Straight Party,,Green,,1,0,0,1
Guadalupe,115,Straight Party,,Green,,0,0,0,0
Guadalupe,116,Straight Party,,Green,,2,4,0,6
Guadalupe,117,Straight Party,,Green,,1,6,0,7
Guadalupe,118,Straight Party,,Green,,0,0,0,0
Guadalupe,119,Straight Party,,Green,,0,0,0,0
Guadalupe,120,Straight Party,,Green,,0,1,0,1
Guadalupe,121,Straight Party,,Green,,0,0,0,0
Guadalupe,122,Straight Party,,Green,,0,0,0,0
Guadalupe,123,Straight Party,,Green,,0,0,0,0
Guadalupe,124,Straight Party,,Green,,0,0,0,0
Guadalupe,125,Straight Party,,Green,,0,0,0,0
Guadalupe,126,Straight Party,,Green,,0,0,0,0
Guadalupe,127,Straight Party,,Green,,0,0,0,0
Guadalupe,201,Straight Party,,Green,,2,1,0,3
Guadalupe,202,Straight Party,,Green,,3,0,0,3
Guadalupe,203,Straight Party,,Green,,0,0,0,0
Guadalupe,204,Straight Party,,Green,,2,0,0,2
Guadalupe,205,Straight Party,,Green,,0,0,1,1
Guadalupe,206,Straight Party,,Green,,6,0,0,6
Guadalupe,207,Straight Party,,Green,,1,2,0,3
Guadalupe,208,Straight Party,,Green,,3,1,0,4
Guadalupe,209,Straight Party,,Green,,1,0,0,1
Guadalupe,210,Straight Party,,Green,,0,0,0,0
Guadalupe,211,Straight Party,,Green,,1,0,0,1
Guadalupe,212,Straight Party,,Green,,0,0,0,0
Guadalupe,213,Straight Party,,Green,,2,0,0,2
Guadalupe,214,Straight Party,,Green,,0,1,0,1
Guadalupe,215,Straight Party,,Green,,0,0,0,0
Guadalupe,216,Straight Party,,Green,,0,0,0,0
Guadalupe,217,Straight Party,,Green,,0,0,0,0
Guadalupe,218,Straight Party,,Green,,0,0,0,0
Guadalupe,219,Straight Party,,Green,,0,0,0,0
Guadalupe,220,Straight Party,,Green,,0,0,0,0
Guadalupe,221,Straight Party,,Green,,0,0,0,0
Guadalupe,222,Straight Party,,Green,,0,0,0,0
Guadalupe,223,Straight Party,,Green,,0,0,0,0
Guadalupe,224,Straight Party,,Green,,0,0,0,0
Guadalupe,225,Straight Party,,Green,,0,0,0,0
Guadalupe,226,Straight Party,,Green,,0,0,0,0
Guadalupe,301,Straight Party,,Green,,1,1,0,2
Guadalupe,302,Straight Party,,Green,,5,3,0,8
Guadalupe,303,Straight Party,,Green,,3,10,1,14
Guadalupe,304,Straight Party,,Green,,3,14,2,19
Guadalupe,305,Straight Party,,Green,,3,1,0,4
Guadalupe,306,Straight Party,,Green,,5,1,0,6
Guadalupe,401,Straight Party,,Green,,1,1,0,2
Guadalupe,402,Straight Party,,Green,,2,1,0,3
Guadalupe,403,Straight Party,,Green,,3,1,0,4
Guadalupe,404,Straight Party,,Green,,5,7,5,17
Guadalupe,405,Straight Party,,Green,,1,0,2,3
Guadalupe,406,Straight Party,,Green,,0,0,0,0
Guadalupe,407,Straight Party,,Green,,0,1,0,1
Guadalupe,408,Straight Party,,Green,,7,3,1,11
Guadalupe,409,Straight Party,,Green,,3,5,1,9
Guadalupe,410,Straight Party,,Green,,0,0,0,0
Guadalupe,Totals,Straight Party,,Green,,78,77,13,168
Guadalupe,101,President,,Republican,Donald J. Trump,70,213,14,297
Guadalupe,102,President,,Republican,Donald J. Trump,66,342,24,432
