county,precinct,office,district,party,candidate,early_voting,election_day,votes
Garza,1,Ballots Cast,,,,217,126,343
Garza,1,Straight Party,,Republican,,91,62,153
Garza,1,Straight Party,,Democratic,,13,3,16
Garza,1,Straight Party,,Libertarian,,1,0,1
Garza,1,Straight Party,,Green,,0,0,0
Garza,2,Ballots Cast,,,,338,137,475
Garza,2,Straight Party,,Republican,,165,67,232
Garza,2,Straight Party,,Democratic,,15,10,25
Garza,2,Straight Party,,Libertarian,,0,0,0
Garza,2,Straight Party,,Green,,0,0,0
Garza,3,Ballots Cast,,,,185,121,306
Garza,3,Straight Party,,Republican,,82,47,129
Garza,3,Straight Party,,Democratic,,18,16,34
Garza,3,Straight Party,,Libertarian,,0,0,0
Garza,3,Straight Party,,Green,,0,1,1
Garza,4,Ballots Cast,,,,120,91,211
Garza,4,Straight Party,,Republican,,46,37,83
Garza,4,Straight Party,,Democratic,,15,11,26
Garza,4,Straight Party,,Libertarian,,0,0,0
Garza,4,Straight Party,,Green,,2,2,4
Garza,5,Ballots Cast,,,,35,43,78
Garza,5,Straight Party,,Republican,,20,24,44
Garza,5,Straight Party,,Democratic,,0,5,5
Garza,5,Straight Party,,Libertarian,,0,0,0
Garza,5,Straight Party,,Green,,0,0,0
Garza,6,Ballots Cast,,,,34,48,82
Garza,6,Straight Party,,Republican,,15,26,41
Garza,6,Straight Party,,Democratic,,4,2,6
Garza,6,Straight Party,,Libertarian,,0,0,0
Garza,6,Straight Party,,Green,,0,0,0
Garza,,Ballots Cast,,,,929,566,1495
Garza,,Straight Party,,Republican,,419,263,682
Garza,,Straight Party,,Democratic,,65,47,112
Garza,,Straight Party,,Libertarian,,1,0,1
Garza,,Straight Party,,Green,,2,3,5
Garza,1,President,,Republican,Donald J. Trump,177,114,291
Garza,1,President,,Democratic,Hillary Clinton,31,7,38
Garza,1,President,,Libertarian,Gary Johnson,4,5,9
Garza,1,President,,Green,Jill Stein,0,0,0
Garza,2,President,,Republican,Donald J. Trump,300,111,411
Garza,2,President,,Democratic,Hillary Clinton,34,24,58
Garza,2,President,,Libertarian,Gary Johnson,2,0,2
Garza,2,President,,Green,Jill Stein,0,2,2
Garza,3,President,,Republican,Donald J. Trump,148,91,239
Garza,3,President,,Democratic,Hillary Clinton,34,28,62
Garza,3,President,,Libertarian,Gary Johnson,3,0,3
Garza,3,President,,Green,Jill Stein,0,1,1
Garza,4,President,,Republican,Donald J. Trump,89,65,154
Garza,4,President,,Democratic,Hillary Clinton,26,20,46
Garza,4,President,,Libertarian,Gary Johnson,1,3,4
Garza,4,President,,Green,Jill Stein,2,2,4
Garza,5,President,,Republican,Donald J. Trump,30,32,62
Garza,5,President,,Democratic,Hillary Clinton,4,9,13
Garza,5,President,,Libertarian,Gary Johnson,1,1,2
Garza,5,President,,Green,Jill Stein,0,0,0
Garza,6,President,,Republican,Donald J. Trump,25,43,68
Garza,6,President,,Democratic,Hillary Clinton,9,4,13
Garza,6,President,,Libertarian,Gary Johnson,0,1,1
Garza,6,President,,Green,Jill Stein,0,0,0
Garza,,President,,Republican,Donald J. Trump,769,456,1225
Garza,,President,,Democratic,Hillary Clinton,138,92,230
Garza,,President,,Libertarian,Gary Johnson,11,10,21
Garza,,President,,Green,Jill Stein,2,5,7
Garza,4,President,,,Evan McMullin,0,1,1
Garza,1,U.S. House,19,Republican,Jodey Arrington,184,119,303
Garza,1,U.S. House,19,Libertarian,Troy Bonar,11,3,14
Garza,1,U.S. House,19,Green,Mark Lawson,2,1,3
Garza,2,U.S. House,19,Republican,Jodey Arrington,303,115,418
Garza,2,U.S. House,19,Libertarian,Troy Bonar,10,9,19
Garza,2,U.S. House,19,Green,Mark Lawson,3,3,6
Garza,3,U.S. House,19,Republican,Jodey Arrington,154,91,245
Garza,3,U.S. House,19,Libertarian,Troy Bonar,4,10,14
Garza,3,U.S. House,19,Green,Mark Lawson,5,2,7
Garza,4,U.S. House,19,Republican,Jodey Arrington,93,65,158
Garza,4,U.S. House,19,Libertarian,Troy Bonar,3,7,10
Garza,4,U.S. House,19,Green,Mark Lawson,6,6,12
Garza,5,U.S. House,19,Republican,Jodey Arrington,32,35,67
Garza,5,U.S. House,19,Libertarian,Troy Bonar,2,3,5
Garza,5,U.S. House,19,Green,Mark Lawson,0,0,0
Garza,6,U.S. House,19,Republican,Jodey Arrington,23,42,65
Garza,6,U.S. House,19,Libertarian,Troy Bonar,1,2,3
Garza,6,U.S. House,19,Green,Mark Lawson,3,1,4
Garza,,U.S. House,19,Republican,Jodey Arrington,789,467,1256
Garza,,U.S. House,19,Libertarian,Troy Bonar,31,34,65
Garza,,U.S. House,19,Green,Mark Lawson,19,13,32
Garza,1,Railroad Commissioner,,Republican,Wayne Christian,166,109,275
Garza,1,Railroad Commissioner,,Democratic,Grady Yarbrough,34,8,42
Garza,1,Railroad Commissioner,,Libertarian,Mark Miller,5,3,8
Garza,1,Railroad Commissioner,,Green,Martina Salinas,4,1,5
Garza,2,Railroad Commissioner,,Republican,Wayne Christian,281,96,377
Garza,2,Railroad Commissioner,,Democratic,Grady Yarbrough,30,24,54
Garza,2,Railroad Commissioner,,Libertarian,Mark Miller,9,5,14
Garza,2,Railroad Commissioner,,Green,Martina Salinas,5,5,10
Garza,3,Railroad Commissioner,,Republican,Wayne Christian,137,79,216
Garza,3,Railroad Commissioner,,Democratic,Grady Yarbrough,31,24,55
Garza,3,Railroad Commissioner,,Libertarian,Mark Miller,2,2,4
Garza,3,Railroad Commissioner,,Green,Martina Salinas,3,5,8
Garza,4,Railroad Commissioner,,Republican,Wayne Christian,78,58,136
Garza,4,Railroad Commissioner,,Democratic,Grady Yarbrough,24,22,46
