county,precinct,office,district,party,candidate,votes,early_votes,election_day
Martin,2,President,,REPUBLICAN PARTY,Ted Cruz,95,24,71
Martin,2,President,,REPUBLICAN PARTY,Ben Carson,5,1,4
Martin,2,President,,REPUBLICAN PARTY,Uncommitted,3,2,1
Martin,2,U.S. House,11,REPUBLICAN PARTY,Mike Conaway,112,27,85
Martin,2,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,17,3,14
Martin,2,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,29,11,18
Martin,2,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,8,1,7
Martin,2,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,13,3,10
Martin,2,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,20,5,15
Martin,2,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,14,4,10
Martin,2,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,8,1,7
Martin,2,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,47,11,36
Martin,2,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,66,17,49
Martin,2,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,64,14,50
Martin,2,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,47,14,33
Martin,2,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,61,16,45
Martin,2,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,55,15,40
Martin,2,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,39,6,33
Martin,2,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,36,10,26
Martin,2,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,28,10,18
Martin,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Scott Walker,69,16,53
Martin,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,14,1,13
Martin,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,5,3,2
Martin,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,19,9,10
Martin,2,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Michael E. Keasler,69,18,51
Martin,2,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Richard Davis,36,10,26
Martin,2,"Member, State Board of Education",15,REPUBLICAN PARTY,Marty Rowley,95,24,71
Martin,2,State Representative,82,REPUBLICAN PARTY,Tom Craddick,110,26,84
Martin,2,"Justice, 11th Court of Appeals District, Place 3",,REPUBLICAN PARTY,John Bailey,102,24,78
Martin,2,"District Attorney, 118th Judicial District",,REPUBLICAN PARTY,Hardy L. Wilkerson,100,24,76
Martin,2,County Attorney,,REPUBLICAN PARTY,James J. Napper,116,32,84
Martin,2,Sheriff,,REPUBLICAN PARTY,"James B. ""Brad"" Ingram",118,33,85
Martin,2,Tax Assessor-Collector,,REPUBLICAN PARTY,Kathy Hull,127,37,90
Martin,2,"Constable, Precinct No. 2 and 4",,REPUBLICAN PARTY,Lovelle Floyd,101,26,75
Martin,2,County Chairman,,REPUBLICAN PARTY,John F. Campbell,107,27,80
Martin,2,President,,DEMOCRATIC PARTY,Martin J. O'Malley,0,0,0
Martin,2,President,,DEMOCRATIC PARTY,Keith Judd,0,0,0
Martin,2,President,,DEMOCRATIC PARTY,Bernie Sanders,6,1,5
Martin,2,President,,DEMOCRATIC PARTY,Star Locke,0,0,0
Martin,2,President,,DEMOCRATIC PARTY,Willie L. Wilson,1,0,1
Martin,2,President,,DEMOCRATIC PARTY,"Roque ""Rocky"" De La Fuente",0,0,0
Martin,2,President,,DEMOCRATIC PARTY,Calvis L. Hawes,1,0,1
Martin,2,President,,DEMOCRATIC PARTY,Hillary Clinton,11,4,7
Martin,2,Railroad Commissioner,,DEMOCRATIC PARTY,Grady Yarbrough,6,2,4
Martin,2,Railroad Commissioner,,DEMOCRATIC PARTY,Cody Garrett,7,1,6
Martin,2,Railroad Commissioner,,DEMOCRATIC PARTY,Lon Burnam,3,0,3
Martin,2,"Justice, Supreme Court, Place 3",,DEMOCRATIC PARTY,Mike Westergren,10,2,8
Martin,2,"Justice, Supreme Court, Place 5",,DEMOCRATIC PARTY,Dori Contreras Garza,15,4,11
Martin,2,"Justice, Supreme Court, Place 9",,DEMOCRATIC PARTY,Savannah Robinson,9,1,8
Martin,2,"Judge, Court of Criminal Appeals, Place 2",,DEMOCRATIC PARTY,"Lawrence ""Larry"" Meyers",9,1,8
Martin,2,"Judge, Court of Criminal Appeals, Place 5",,DEMOCRATIC PARTY,Betsy Johnson,12,2,10
Martin,2,"Judge, Court of Criminal Appeals, Place 6",,DEMOCRATIC PARTY,Robert Burns,10,1,9
Martin,2,REFERENDA ITEM #1,,DEMOCRATIC PARTY,For,15,2,13
Martin,2,REFERENDA ITEM #1,,DEMOCRATIC PARTY,Against,3,2,1
Martin,2,REFERENDA ITEM #2,,DEMOCRATIC PARTY,For,14,2,12
Martin,2,REFERENDA ITEM #2,,DEMOCRATIC PARTY,Against,4,2,2
Martin,2,REFERENDA ITEM #3,,DEMOCRATIC PARTY,For,14,4,10
Martin,2,REFERENDA ITEM #3,,DEMOCRATIC PARTY,Against,4,0,4
Martin,2,REFERENDA ITEM #4,,DEMOCRATIC PARTY,For,14,3,11
Martin,2,REFERENDA ITEM #4,,DEMOCRATIC PARTY,Against,3,1,2
Martin,2,REFERENDA ITEM #5,,DEMOCRATIC PARTY,For,7,2,5
Martin,2,REFERENDA ITEM #5,,DEMOCRATIC PARTY,Against,12,3,9
Martin,2,REFERENDA ITEM #6,,DEMOCRATIC PARTY,For,16,3,13
Martin,2,REFERENDA ITEM #6,,DEMOCRATIC PARTY,Against,2,1,1
Martin,2,Proposition 1,,REPUBLICAN PARTY,YES,96,28,68
Martin,2,Proposition 1,,REPUBLICAN PARTY,NO,33,9,24
Martin,2,Proposition 2,,REPUBLICAN PARTY,YES,81,25,56
Martin,2,Proposition 2,,REPUBLICAN PARTY,NO,51,13,38
Martin,2,Proposition 3,,REPUBLICAN PARTY,YES,104,30,74
Martin,2,Proposition 3,,REPUBLICAN PARTY,NO,24,6,18
Martin,2,Proposition 4,,REPUBLICAN PARTY,YES,120,34,86
Martin,2,Proposition 4,,REPUBLICAN PARTY,NO,11,4,7
Martin,3,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Martin,3,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Martin,3,President,,REPUBLICAN PARTY,Carly Fiorina,1,1,0
Martin,3,President,,REPUBLICAN PARTY,John R. Kasich,4,2,2
Martin,3,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
Martin,3,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Martin,3,President,,REPUBLICAN PARTY,Jeb Bush,3,1,2
Martin,3,President,,REPUBLICAN PARTY,Donald J. Trump,70,25,45
Martin,3,President,,REPUBLICAN PARTY,Rand Paul,0,0,0
Martin,3,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Martin,3,President,,REPUBLICAN PARTY,Marco Rubio,35,12,23
Martin,3,President,,REPUBLICAN PARTY,Ted Cruz,118,47,71
Martin,3,President,,REPUBLICAN PARTY,Ben Carson,20,11,9
Martin,3,President,,REPUBLICAN PARTY,Uncommitted,0,0,0
Martin,3,U.S. House,11,REPUBLICAN PARTY,Mike Conaway,214,80,134
Martin,3,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,44,21,23
Martin,3,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,48,23,25
Martin,3,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,25,6,19
Martin,3,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,13,3,10
Martin,3,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,23,9,14
Martin,3,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,8,4,4
Martin,3,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,17,5,12
Martin,3,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,101,43,58
Martin,3,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,85,30,55
Martin,3,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,113,44,69
Martin,3,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,56,19,37
Martin,3,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,92,39,53
Martin,3,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,91,34,57
Martin,3,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,63,24,39
Martin,3,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,40,15,25
Martin,3,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,61,18,43
Martin,3,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Scott Walker,91,32,59
Martin,3,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,18,6,12
Martin,3,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,14,6,8
Martin,3,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,39,12,27
Martin,3,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Michael E. Keasler,91,27,64
Martin,3,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Richard Davis,63,25,38
Martin,3,"Member, State Board of Education",15,REPUBLICAN PARTY,Marty Rowley,154,53,101
Martin,3,State Representative,82,REPUBLICAN PARTY,Tom Craddick,183,65,118
Martin,3,"Justice, 11th Court of Appeals District, Place 3",,REPUBLICAN PARTY,John Bailey,155,54,101
Martin,3,"District Attorney, 118th Judicial District",,REPUBLICAN PARTY,Hardy L. Wilkerson,171,67,104
Martin,3,County Attorney,,REPUBLICAN PARTY,James J. Napper,194,83,111
Martin,3,Sheriff,,REPUBLICAN PARTY,"James B. ""Brad"" Ingram",205,84,121
Martin,3,Tax Assessor-Collector,,REPUBLICAN PARTY,Kathy Hull,229,91,138
Martin,3,"County Commissioner, Precinct No. 3",,REPUBLICAN PARTY,Richard L. Winkler,37,13,24
Martin,3,"County Commissioner, Precinct No. 3",,REPUBLICAN PARTY,Bobby Holland,207,85,122
Martin,3,County Chairman,,REPUBLICAN PARTY,John F. Campbell,207,83,124
Martin,3,President,,DEMOCRATIC PARTY,Martin J. O'Malley,0,0,0
Martin,3,President,,DEMOCRATIC PARTY,Keith Judd,1,0,1
Martin,3,President,,DEMOCRATIC PARTY,Bernie Sanders,4,1,3
Martin,3,President,,DEMOCRATIC PARTY,Star Locke,0,0,0
Martin,3,President,,DEMOCRATIC PARTY,Willie L. Wilson,0,0,0
Martin,3,President,,DEMOCRATIC PARTY,"Roque ""Rocky"" De La Fuente",1,1,0
Martin,3,President,,DEMOCRATIC PARTY,Calvis L. Hawes,0,0,0
Martin,3,President,,DEMOCRATIC PARTY,Hillary Clinton,6,3,3
Martin,3,Railroad Commissioner,,DEMOCRATIC PARTY,Grady Yarbrough,6,2,4
Martin,3,Railroad Commissioner,,DEMOCRATIC PARTY,Cody Garrett,2,2,0
Martin,3,Railroad Commissioner,,DEMOCRATIC PARTY,Lon Burnam,2,0,2
Martin,3,"Justice, Supreme Court, Place 3",,DEMOCRATIC PARTY,Mike Westergren,8,3,5
Martin,3,"Justice, Supreme Court, Place 5",,DEMOCRATIC PARTY,Dori Contreras Garza,9,4,5
Martin,3,"Justice, Supreme Court, Place 9",,DEMOCRATIC PARTY,Savannah Robinson,8,3,5
Martin,3,"Judge, Court of Criminal Appeals, Place 2",,DEMOCRATIC PARTY,"Lawrence ""Larry"" Meyers",9,4,5
Martin,3,"Judge, Court of Criminal Appeals, Place 5",,DEMOCRATIC PARTY,Betsy Johnson,9,4,5
Martin,3,"Judge, Court of Criminal Appeals, Place 6",,DEMOCRATIC PARTY,Robert Burns,10,5,5
Martin,3,REFERENDA ITEM #1,,DEMOCRATIC PARTY,For,10,3,7
Martin,3,REFERENDA ITEM #1,,DEMOCRATIC PARTY,Against,0,0,0
Martin,3,REFERENDA ITEM #2,,DEMOCRATIC PARTY,For,9,2,7
Martin,3,REFERENDA ITEM #2,,DEMOCRATIC PARTY,Against,1,1,0
Martin,3,REFERENDA ITEM #3,,DEMOCRATIC PARTY,For,8,3,5
Martin,3,REFERENDA ITEM #3,,DEMOCRATIC PARTY,Against,2,0,2
Martin,3,REFERENDA ITEM #4,,DEMOCRATIC PARTY,For,8,2,6
Martin,3,REFERENDA ITEM #4,,DEMOCRATIC PARTY,Against,2,1,1
Martin,3,REFERENDA ITEM #5,,DEMOCRATIC PARTY,For,8,3,5
Martin,3,REFERENDA ITEM #5,,DEMOCRATIC PARTY,Against,2,0,2
Martin,3,REFERENDA ITEM #6,,DEMOCRATIC PARTY,For,10,3,7
Martin,3,REFERENDA ITEM #6,,DEMOCRATIC PARTY,Against,0,0,0
Martin,3,Proposition 1,,REPUBLICAN PARTY,YES,157,59,98
Martin,3,Proposition 1,,REPUBLICAN PARTY,NO,72,30,42
Martin,3,Proposition 2,,REPUBLICAN PARTY,YES,143,54,89
Martin,3,Proposition 2,,REPUBLICAN PARTY,NO,87,37,50
Martin,3,Proposition 3,,REPUBLICAN PARTY,YES,198,77,121
Martin,3,Proposition 3,,REPUBLICAN PARTY,NO,25,10,15
Martin,3,Proposition 4,,REPUBLICAN PARTY,YES,214,85,129
Martin,3,Proposition 4,,REPUBLICAN PARTY,NO,12,5,7
Martin,4,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Martin,4,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Martin,4,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Martin,4,President,,REPUBLICAN PARTY,John R. Kasich,1,0,1
Martin,4,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
Martin,4,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Martin,4,President,,REPUBLICAN PARTY,Jeb Bush,1,0,1
Martin,4,President,,REPUBLICAN PARTY,Donald J. Trump,37,15,22
Martin,4,President,,REPUBLICAN PARTY,Rand Paul,1,0,1
Martin,4,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Martin,4,President,,REPUBLICAN PARTY,Marco Rubio,48,21,27
Martin,4,President,,REPUBLICAN PARTY,Ted Cruz,109,36,73
Martin,4,President,,REPUBLICAN PARTY,Ben Carson,13,6,7
Martin,4,President,,REPUBLICAN PARTY,Uncommitted,1,0,1
Martin,4,U.S. House,11,REPUBLICAN PARTY,Mike Conaway,185,69,116
Martin,4,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,29,13,16
Martin,4,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,40,10,30
Martin,4,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,28,13,15
Martin,4,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,19,5,14
Martin,4,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,23,8,15
Martin,4,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,11,6,5
Martin,4,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,13,4,9
Martin,4,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,99,39,60
Martin,4,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,69,23,46
Martin,4,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,99,33,66
Martin,4,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,63,22,41
Martin,4,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,93,38,55
Martin,4,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,78,22,56
Martin,4,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,48,19,29
Martin,4,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,40,10,30
Martin,4,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,58,21,37
Martin,4,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Scott Walker,81,30,51
Martin,4,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,29,8,21
Martin,4,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,12,5,7
Martin,4,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,29,9,20
Martin,4,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Michael E. Keasler,82,29,53
Martin,4,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Richard Davis,59,18,41
Martin,4,"Member, State Board of Education",15,REPUBLICAN PARTY,Marty Rowley,142,45,97
Martin,4,State Representative,82,REPUBLICAN PARTY,Tom Craddick,156,57,99
Martin,4,"Justice, 11th Court of Appeals District, Place 3",,REPUBLICAN PARTY,John Bailey,147,50,97
Martin,4,"District Attorney, 118th Judicial District",,REPUBLICAN PARTY,Hardy L. Wilkerson,156,58,98
Martin,4,County Attorney,,REPUBLICAN PARTY,James J. Napper,171,64,107
Martin,4,Sheriff,,REPUBLICAN PARTY,"James B. ""Brad"" Ingram",179,64,115
Martin,4,Tax Assessor-Collector,,REPUBLICAN PARTY,Kathy Hull,192,72,120
Martin,4,"Constable, Precinct No. 2 and 4",,REPUBLICAN PARTY,Lovelle Floyd,151,57,94
Martin,4,County Chairman,,REPUBLICAN PARTY,John F. Campbell,168,63,105
Martin,4,President,,DEMOCRATIC PARTY,Martin J. O'Malley,0,0,0
Martin,4,President,,DEMOCRATIC PARTY,Keith Judd,2,0,2
Martin,4,President,,DEMOCRATIC PARTY,Bernie Sanders,1,0,1
Martin,4,President,,DEMOCRATIC PARTY,Star Locke,0,0,0
Martin,4,President,,DEMOCRATIC PARTY,Willie L. Wilson,0,0,0
Martin,4,President,,DEMOCRATIC PARTY,"Roque ""Rocky"" De La Fuente",0,0,0
Martin,4,President,,DEMOCRATIC PARTY,Calvis L. Hawes,0,0,0
Martin,4,President,,DEMOCRATIC PARTY,Hillary Clinton,9,3,6
Martin,4,Railroad Commissioner,,DEMOCRATIC PARTY,Grady Yarbrough,3,1,2
Martin,4,Railroad Commissioner,,DEMOCRATIC PARTY,Cody Garrett,6,1,5
Martin,4,Railroad Commissioner,,DEMOCRATIC PARTY,Lon Burnam,2,1,1
Martin,4,"Justice, Supreme Court, Place 3",,DEMOCRATIC PARTY,Mike Westergren,7,2,5
Martin,4,"Justice, Supreme Court, Place 5",,DEMOCRATIC PARTY,Dori Contreras Garza,10,2,8
Martin,4,"Justice, Supreme Court, Place 9",,DEMOCRATIC PARTY,Savannah Robinson,10,2,8
Martin,4,"Judge, Court of Criminal Appeals, Place 2",,DEMOCRATIC PARTY,"Lawrence ""Larry"" Meyers",9,2,7
Martin,4,"Judge, Court of Criminal Appeals, Place 5",,DEMOCRATIC PARTY,Betsy Johnson,7,2,5
Martin,4,"Judge, Court of Criminal Appeals, Place 6",,DEMOCRATIC PARTY,Robert Burns,9,2,7
