county,precinct,office,district,party,candidate,early_voting,election_day,votes
Terrell,1,Ballots Cast,,,,82,20,102
Terrell,2,Ballots Cast,,,,84,39,123
Terrell,3,Ballots Cast,,,,92,28,120
Terrell,4,Ballots Cast,,,,64,38,102
Terrell,Total,Ballots Cast,,,,322,125,447
Terrell,1,Straight Party,,Republican,,19,3,22
Terrell,2,Straight Party,,Republican,,13,7,20
Terrell,3,Straight Party,,Republican,,21,7,28
Terrell,4,Straight Party,,Republican,,11,11,22
Terrell,Total,Straight Party,,Republican,,64,28,92
Terrell,1,Straight Party,,Democratic,,11,4,15
Terrell,2,Straight Party,,Democratic,,23,11,34
Terrell,3,Straight Party,,Democratic,,6,2,8
Terrell,4,Straight Party,,Democratic,,10,0,10
Terrell,Total,Straight Party,,Democratic,,50,17,67
Terrell,1,Straight Party,,Libertarian,,1,0,1
Terrell,2,Straight Party,,Libertarian,,0,0,0
Terrell,3,Straight Party,,Libertarian,,0,0,0
Terrell,4,Straight Party,,Libertarian,,0,0,0
Terrell,Total,Straight Party,,Libertarian,,1,0,1
Terrell,1,Straight Party,,Green,,0,0,0
Terrell,2,Straight Party,,Green,,0,0,0
Terrell,3,Straight Party,,Green,,0,0,0
Terrell,4,Straight Party,,Green,,0,0,0
Terrell,Total,Straight Party,,Green,,0,0,0
Terrell,1,President,,Republican,Donald J. Trump,56,8,64
Terrell,2,President,,Republican,Donald J. Trump,35,18,53
Terrell,3,President,,Republican,Donald J. Trump,73,20,93
Terrell,4,President,,Republican,Donald J. Trump,45,33,78
Terrell,Total,President,,Republican,Donald J. Trump,209,79,288
Terrell,1,President,,Democratic,Hillary Clinton,22,10,32
Terrell,2,President,,Democratic,Hillary Clinton,46,20,66
Terrell,3,President,,Democratic,Hillary Clinton,15,4,19
Terrell,4,President,,Democratic,Hillary Clinton,18,5,23
Terrell,Total,President,,Democratic,Hillary Clinton,101,39,140
Terrell,1,President,,Libertarian,Gary Johnson,2,1,3
Terrell,2,President,,Libertarian,Gary Johnson,1,0,1
Terrell,3,President,,Libertarian,Gary Johnson,4,1,5
Terrell,4,President,,Libertarian,Gary Johnson,1,0,1
Terrell,Total,President,,Libertarian,Gary Johnson,8,2,10
Terrell,1,President,,Green,Jill Stein,0,0,0
Terrell,2,President,,Green,Jill Stein,0,0,0
Terrell,3,President,,Green,Jill Stein,0,0,0
Terrell,4,President,,Green,Jill Stein,0,0,0
Terrell,Total,President,,Green,Jill Stein,0,0,0
Terrell,1,U.S. House,23,Republican,Will Hurd,45,6,51
Terrell,2,U.S. House,23,Republican,Will Hurd,34,13,47
Terrell,3,U.S. House,23,Republican,Will Hurd,62,16,78
Terrell,4,U.S. House,23,Republican,Will Hurd,35,26,61
Terrell,Total,U.S. House,23,Republican,Will Hurd,176,61,237
Terrell,1,U.S. House,23,Democratic,Pete P. Gallego,34,14,48
Terrell,2,U.S. House,23,Democratic,Pete P. Gallego,47,22,69
Terrell,3,U.S. House,23,Democratic,Pete P. Gallego,27,9,36
Terrell,4,U.S. House,23,Democratic,Pete P. Gallego,25,10,35
Terrell,Total,U.S. House,23,Democratic,Pete P. Gallego,133,55,188
Terrell,1,U.S. House,23,Libertarian,Ruben S. Corvalan,1,0,1
