county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
Wood,1--2,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,1--2,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,1--2,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,0,0
Wood,1--2,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,1--3,President and Vice President,,,Donald J. Trump / Mike Pence,0,646,447,1093
Wood,1--3,President and Vice President,,,Hillary Clinton / Tim Kaine,0,92,67,159
Wood,1--3,President and Vice President,,,Gary Johnson / William Weld,0,11,4,15
Wood,1--3,President and Vice President,,,Jill Stein / Ajamu Baraka,0,0,3,3
Wood,1--3,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,1--3,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,1--3,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,1--3,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,1--3,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,1--3,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,1--3,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,1--3,President and Vice President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Wood,1--3,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,1--3,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,1--3,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,1--3,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,0,0
Wood,1--3,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,1--4,President and Vice President,,,Donald J. Trump / Mike Pence,0,199,196,395
Wood,1--4,President and Vice President,,,Hillary Clinton / Tim Kaine,0,14,17,31
Wood,1--4,President and Vice President,,,Gary Johnson / William Weld,0,3,3,6
Wood,1--4,President and Vice President,,,Jill Stein / Ajamu Baraka,0,0,2,2
Wood,1--4,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,1--4,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,1--4,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,1--4,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,1--4,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,1--4,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,1--4,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,1--4,President and Vice President,,,Evan McMullin / Nathan Johnson,0,0,1,1
Wood,1--4,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,1--4,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,1--4,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,1--4,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,1,1
Wood,1--4,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,2--1,President and Vice President,,,Donald J. Trump / Mike Pence,0,149,84,233
Wood,2--1,President and Vice President,,,Hillary Clinton / Tim Kaine,0,20,10,30
Wood,2--1,President and Vice President,,,Gary Johnson / William Weld,0,1,1,2
Wood,2--1,President and Vice President,,,Jill Stein / Ajamu Baraka,0,0,1,1
Wood,2--1,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,2--1,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,2--1,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,2--1,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,2--1,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,2--1,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,2--1,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,2--1,President and Vice President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Wood,2--1,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,2--1,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,2--1,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,2--1,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,0,0
Wood,2--1,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,2--2,President and Vice President,,,Donald J. Trump / Mike Pence,0,1289,557,1846
Wood,2--2,President and Vice President,,,Hillary Clinton / Tim Kaine,0,188,134,322
Wood,2--2,President and Vice President,,,Gary Johnson / William Weld,0,20,25,45
Wood,2--2,President and Vice President,,,Jill Stein / Ajamu Baraka,0,4,3,7
Wood,2--2,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,2--2,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,2--2,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,2--2,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,2--2,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,2--2,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,2--2,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,2--2,President and Vice President,,,Evan McMullin / Nathan Johnson,0,2,1,3
Wood,2--2,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,2--2,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,2--2,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,2--2,President and Vice President,,,Dale Steffes / Paul E. Case,0,1,0,1
Wood,2--2,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,2--3,President and Vice President,,,Donald J. Trump / Mike Pence,0,1095,417,1512
Wood,2--3,President and Vice President,,,Hillary Clinton / Tim Kaine,0,232,100,332
Wood,2--3,President and Vice President,,,Gary Johnson / William Weld,0,25,13,38
Wood,2--3,President and Vice President,,,Jill Stein / Ajamu Baraka,0,5,7,12
Wood,2--3,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,2--3,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,2--3,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,2--3,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,2--3,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,2--3,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,2--3,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,2--3,President and Vice President,,,Evan McMullin / Nathan Johnson,0,2,0,2
Wood,2--3,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,2--3,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,2--3,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,2--3,President and Vice President,,,Dale Steffes / Paul E. Case,0,2,0,2
Wood,2--3,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,3--1,President and Vice President,,,Donald J. Trump / Mike Pence,0,480,154,634
Wood,3--1,President and Vice President,,,Hillary Clinton / Tim Kaine,0,73,17,90
Wood,3--1,President and Vice President,,,Gary Johnson / William Weld,0,4,1,5
Wood,3--1,President and Vice President,,,Jill Stein / Ajamu Baraka,0,1,0,1
Wood,3--1,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,3--1,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,3--1,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,3--1,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,3--1,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,3--1,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,3--1,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,3--1,President and Vice President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Wood,3--1,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,3--1,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,3--1,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,3--1,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,0,0
Wood,3--1,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,3--2,President and Vice President,,,Donald J. Trump / Mike Pence,0,1395,444,1839
Wood,3--2,President and Vice President,,,Hillary Clinton / Tim Kaine,0,212,62,274
Wood,3--2,President and Vice President,,,Gary Johnson / William Weld,0,17,7,24
Wood,3--2,President and Vice President,,,Jill Stein / Ajamu Baraka,0,3,2,5
Wood,3--2,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,1,0,1
Wood,3--2,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,3--2,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,3--2,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,3--2,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,3--2,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,3--2,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,3--2,President and Vice President,,,Evan McMullin / Nathan Johnson,0,10,2,12
Wood,3--2,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,3--2,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,3--2,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,3--2,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,0,0
Wood,3--2,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,3--3,President and Vice President,,,Donald J. Trump / Mike Pence,0,967,625,1592
Wood,3--3,President and Vice President,,,Hillary Clinton / Tim Kaine,0,200,174,374
Wood,3--3,President and Vice President,,,Gary Johnson / William Weld,0,21,12,33
Wood,3--3,President and Vice President,,,Jill Stein / Ajamu Baraka,0,6,6,12
Wood,3--3,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,3--3,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,3--3,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,3--3,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,3--3,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,1,0,1
Wood,3--3,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,3--3,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,3--3,President and Vice President,,,Evan McMullin / Nathan Johnson,0,4,3,7
Wood,3--3,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,3--3,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,3--3,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,3--3,President and Vice President,,,Dale Steffes / Paul E. Case,0,1,3,4
Wood,3--3,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,4--1,President and Vice President,,,Donald J. Trump / Mike Pence,0,339,117,456
Wood,4--1,President and Vice President,,,Hillary Clinton / Tim Kaine,0,47,7,54
Wood,4--1,President and Vice President,,,Gary Johnson / William Weld,0,1,5,6
Wood,4--1,President and Vice President,,,Jill Stein / Ajamu Baraka,0,0,1,1
Wood,4--1,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,4--1,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,4--1,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,4--1,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,4--1,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,1,1
Wood,4--1,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,4--1,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,4--1,President and Vice President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Wood,4--1,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,4--1,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,4--1,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,4--1,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,0,0
Wood,4--1,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,4--2,President and Vice President,,,Donald J. Trump / Mike Pence,0,970,339,1309
Wood,4--2,President and Vice President,,,Hillary Clinton / Tim Kaine,0,134,62,196
Wood,4--2,President and Vice President,,,Gary Johnson / William Weld,0,17,5,22
Wood,4--2,President and Vice President,,,Jill Stein / Ajamu Baraka,0,6,2,8
Wood,4--2,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,4--2,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,4--2,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,4--2,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,4--2,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,4--2,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,4--2,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,4--2,President and Vice President,,,Evan McMullin / Nathan Johnson,0,2,0,2
Wood,4--2,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,4--2,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,4--2,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,4--2,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,1,1
Wood,4--2,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,4--3,President and Vice President,,,Donald J. Trump / Mike Pence,0,1123,437,1560
Wood,4--3,President and Vice President,,,Hillary Clinton / Tim Kaine,0,179,69,248
Wood,4--3,President and Vice President,,,Gary Johnson / William Weld,0,24,11,35
Wood,4--3,President and Vice President,,,Jill Stein / Ajamu Baraka,0,5,2,7
Wood,4--3,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,4--3,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,4--3,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,4--3,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,4--3,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,4--3,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,4--3,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,4--3,President and Vice President,,,Evan McMullin / Nathan Johnson,0,2,1,3
Wood,4--3,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,4--3,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,4--3,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,4--3,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,1,1
Wood,4--3,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,4--4,President and Vice President,,,Donald J. Trump / Mike Pence,0,297,97,394
Wood,4--4,President and Vice President,,,Hillary Clinton / Tim Kaine,0,34,5,39
Wood,4--4,President and Vice President,,,Gary Johnson / William Weld,0,4,4,8
Wood,4--4,President and Vice President,,,Jill Stein / Ajamu Baraka,0,0,0,0
Wood,4--4,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,0,0,0
Wood,4--4,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,4--4,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,4--4,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,4--4,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Wood,4--4,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,4--4,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,4--4,President and Vice President,,,Evan McMullin / Nathan Johnson,0,2,1,3
Wood,4--4,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,4--4,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,4--4,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,4--4,President and Vice President,,,Dale Steffes / Paul E. Case,0,0,0,0
Wood,4--4,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,Total:,President and Vice President,,,Donald J. Trump / Mike Pence,0,10980,4720,15700
Wood,Total:,President and Vice President,,,Hillary Clinton / Tim Kaine,0,1757,873,2630
Wood,Total:,President and Vice President,,,Gary Johnson / William Weld,0,173,107,280
Wood,Total:,President and Vice President,,,Jill Stein / Ajamu Baraka,0,33,31,64
Wood,Total:,President and Vice President,,,Darrel L. Castle / Scott N. Bradley,0,1,0,1
Wood,Total:,President and Vice President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Wood,Total:,President and Vice President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Wood,Total:,President and Vice President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Wood,Total:,President and Vice President,,,Laurence Kotlikoff / Edward Leamer,0,1,1,2
Wood,Total:,President and Vice President,,,Jonathon Lee / Jeffery Erskine,0,0,0,0
Wood,Total:,President and Vice President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Wood,Total:,President and Vice President,,,Evan McMullin / Nathan Johnson,0,27,11,38
Wood,Total:,President and Vice President,,,Monica Moorehead / Larmont Lilly,0,0,0,0
Wood,Total:,President and Vice President,,,Robert Morrow / Todd Sanders,0,0,0,0
Wood,Total:,President and Vice President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Wood,Total:,President and Vice President,,,Dale Steffes / Paul E. Case,0,4,8,12
Wood,Total:,President and Vice President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Wood,2--1,"United States Representative,",1,,Louie Gohmert,0,151,84,235
Wood,2--1,"United States Representative,",1,,Shirley J. McKellar,0,18,11,29
Wood,2--1,"United States Representative,",1,,Phil Gray,0,2,1,3
Wood,2--1,"United States Representative,",1,,Renee Culler,0,0,0,0
Wood,3--1,"United States Representative,",1,,Louie Gohmert,0,483,151,634
Wood,3--1,"United States Representative,",1,,Shirley J. McKellar,0,71,17,88
Wood,3--1,"United States Representative,",1,,Phil Gray,0,4,3,7
Wood,3--1,"United States Representative,",1,,Renee Culler,0,1,0,1
Wood,3--2,"United States Representative,",1,,Louie Gohmert,0,1416,447,1863
Wood,3--2,"United States Representative,",1,,Shirley J. McKellar,0,191,63,254
Wood,3--2,"United States Representative,",1,,Phil Gray,0,18,9,27
Wood,3--2,"United States Representative,",1,,Renee Culler,0,0,0,0
Wood,3--3,"United States Representative,",1,,Louie Gohmert,0,982,638,1620
Wood,3--3,"United States Representative,",1,,Shirley J. McKellar,0,182,169,351
