county,precinct,office,district,party,candidate,vote
Briscoe,3,President and Vice President,,GRN,Jill Stein / Ajamu Baraka,1
Briscoe,4,President and Vice President,,GRN,Jill Stein / Ajamu Baraka,1
Briscoe,6,President and Vice President,,GRN,Jill Stein / Ajamu Baraka,1
Briscoe,1,President and Vice President,,NON,WRITE-IN,2
Briscoe,2,President and Vice President,,NON,WRITE-IN,2
Briscoe,3,President and Vice President,,NON,WRITE-IN,0
Briscoe,4,President and Vice President,,NON,WRITE-IN,0
Briscoe,6,President and Vice President,,NON,WRITE-IN,0
Briscoe,1,President and Vice President,,,OVER VOTES,0
Briscoe,2,President and Vice President,,,OVER VOTES,0
Briscoe,3,President and Vice President,,,OVER VOTES,0
Briscoe,4,President and Vice President,,,OVER VOTES,0
Briscoe,6,President and Vice President,,,OVER VOTES,0
Briscoe,1,President and Vice President,,,UNDER VOTES,2
Briscoe,2,President and Vice President,,,UNDER VOTES,2
Briscoe,3,President and Vice President,,,UNDER VOTES,2
Briscoe,4,President and Vice President,,,UNDER VOTES,0
Briscoe,6,President and Vice President,,,UNDER VOTES,0
Briscoe,1,U.S. House,13,REP,Mac Thornberry,88
Briscoe,2,U.S. House,13,REP,Mac Thornberry,151
Briscoe,3,U.S. House,13,REP,Mac Thornberry,147
Briscoe,4,U.S. House,13,REP,Mac Thornberry,201
Briscoe,6,U.S. House,13,REP,Mac Thornberry,45
Briscoe,1,U.S. House,13,LIB,Calvin DeWeese,4
Briscoe,2,U.S. House,13,LIB,Calvin DeWeese,5
Briscoe,3,U.S. House,13,LIB,Calvin DeWeese,9
Briscoe,4,U.S. House,13,LIB,Calvin DeWeese,9
Briscoe,6,U.S. House,13,LIB,Calvin DeWeese,2
Briscoe,1,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",2
Briscoe,2,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",2
Briscoe,3,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",3
Briscoe,4,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",6
Briscoe,6,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",3
Briscoe,1,U.S. House,13,,OVER VOTES,0
Briscoe,2,U.S. House,13,,OVER VOTES,0
Briscoe,3,U.S. House,13,,OVER VOTES,0
Briscoe,4,U.S. House,13,,OVER VOTES,0
Briscoe,6,U.S. House,13,,OVER VOTES,0
Briscoe,1,U.S. House,13,,UNDER VOTES,18
Briscoe,2,U.S. House,13,,UNDER VOTES,10
Briscoe,3,U.S. House,13,,UNDER VOTES,11
Briscoe,4,U.S. House,13,,UNDER VOTES,17
Briscoe,6,U.S. House,13,,UNDER VOTES,1
Briscoe,1,Railroad Commissioner,,REP,Wayne Christian,79
Briscoe,2,Railroad Commissioner,,REP,Wayne Christian,141
Briscoe,3,Railroad Commissioner,,REP,Wayne Christian,129
Briscoe,4,Railroad Commissioner,,REP,Wayne Christian,184
Briscoe,6,Railroad Commissioner,,REP,Wayne Christian,38
Briscoe,1,Railroad Commissioner,,DEM,Grady Yarbrough,20
Briscoe,2,Railroad Commissioner,,DEM,Grady Yarbrough,18
Briscoe,3,Railroad Commissioner,,DEM,Grady Yarbrough,21
Briscoe,4,Railroad Commissioner,,DEM,Grady Yarbrough,33
Briscoe,6,Railroad Commissioner,,DEM,Grady Yarbrough,7
Briscoe,1,Railroad Commissioner,,LIB,Mark Miller,6
Briscoe,2,Railroad Commissioner,,LIB,Mark Miller,5
Briscoe,3,Railroad Commissioner,,LIB,Mark Miller,12
Briscoe,4,Railroad Commissioner,,LIB,Mark Miller,6
Briscoe,6,Railroad Commissioner,,LIB,Mark Miller,2
Briscoe,1,Railroad Commissioner,,GRN,Martina Salinas,1
Briscoe,2,Railroad Commissioner,,GRN,Martina Salinas,1
Briscoe,3,Railroad Commissioner,,GRN,Martina Salinas,1
Briscoe,4,Railroad Commissioner,,GRN,Martina Salinas,0
Briscoe,6,Railroad Commissioner,,GRN,Martina Salinas,1
Briscoe,1,Railroad Commissioner,,,OVER VOTES,0
Briscoe,2,Railroad Commissioner,,,OVER VOTES,0
Briscoe,3,Railroad Commissioner,,,OVER VOTES,0
Briscoe,4,Railroad Commissioner,,,OVER VOTES,0
Briscoe,6,Railroad Commissioner,,,OVER VOTES,0
Briscoe,1,Railroad Commissioner,,,UNDER VOTES,7
Briscoe,2,Railroad Commissioner,,,UNDER VOTES,6
Briscoe,3,Railroad Commissioner,,,UNDER VOTES,10
Briscoe,4,Railroad Commissioner,,,UNDER VOTES,11
Briscoe,6,Railroad Commissioner,,,UNDER VOTES,3
Briscoe,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,81
Briscoe,2,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,139
Briscoe,3,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,133
Briscoe,4,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,189
Briscoe,6,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,41
Briscoe,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,20
Briscoe,2,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,18
Briscoe,3,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,19
Briscoe,4,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,29
Briscoe,6,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,4
Briscoe,1,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,4
Briscoe,2,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,4
Briscoe,3,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,9
Briscoe,4,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,6
Briscoe,6,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,1
Briscoe,1,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,0
Briscoe,2,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,2
Briscoe,3,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,2
Briscoe,4,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,3
Briscoe,6,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,2
Briscoe,1,"Justice, Supreme Court, Place 3",,,OVER VOTES,0
Briscoe,2,"Justice, Supreme Court, Place 3",,,OVER VOTES,0
Briscoe,3,"Justice, Supreme Court, Place 3",,,OVER VOTES,0
Briscoe,4,"Justice, Supreme Court, Place 3",,,OVER VOTES,0
Briscoe,6,"Justice, Supreme Court, Place 3",,,OVER VOTES,0
Briscoe,1,"Justice, Supreme Court, Place 3",,,UNDER VOTES,7
Briscoe,2,"Justice, Supreme Court, Place 3",,,UNDER VOTES,7
Briscoe,3,"Justice, Supreme Court, Place 3",,,UNDER VOTES,10
Briscoe,4,"Justice, Supreme Court, Place 3",,,UNDER VOTES,7
Briscoe,6,"Justice, Supreme Court, Place 3",,,UNDER VOTES,3
Briscoe,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,81
Briscoe,2,"Justice, Supreme Court, Place 5",,REP,Paul Green,143
Briscoe,3,"Justice, Supreme Court, Place 5",,REP,Paul Green,130
Briscoe,4,"Justice, Supreme Court, Place 5",,REP,Paul Green,193
Briscoe,6,"Justice, Supreme Court, Place 5",,REP,Paul Green,39
Briscoe,1,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,20
Briscoe,2,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,17
Briscoe,3,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,20
Briscoe,4,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,29
Briscoe,6,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,7
Briscoe,1,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,4
Briscoe,2,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,3
Briscoe,3,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,9
Briscoe,4,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,6
Briscoe,6,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,0
Briscoe,1,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,0
Briscoe,2,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,0
Briscoe,3,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,2
Briscoe,4,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,1
Briscoe,6,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,1
Briscoe,1,"Justice, Supreme Court, Place 5",,,OVER VOTES,0
Briscoe,2,"Justice, Supreme Court, Place 5",,,OVER VOTES,0
Briscoe,3,"Justice, Supreme Court, Place 5",,,OVER VOTES,0
Briscoe,4,"Justice, Supreme Court, Place 5",,,OVER VOTES,0
Briscoe,6,"Justice, Supreme Court, Place 5",,,OVER VOTES,0
Briscoe,1,"Justice, Supreme Court, Place 5",,,UNDER VOTES,8
Briscoe,2,"Justice, Supreme Court, Place 5",,,UNDER VOTES,7
Briscoe,3,"Justice, Supreme Court, Place 5",,,UNDER VOTES,12
Briscoe,4,"Justice, Supreme Court, Place 5",,,UNDER VOTES,6
Briscoe,6,"Justice, Supreme Court, Place 5",,,UNDER VOTES,4
Briscoe,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,80
Briscoe,2,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,134
Briscoe,3,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,124
Briscoe,4,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,184
Briscoe,6,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,38
Briscoe,1,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,20
Briscoe,2,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,21
Briscoe,3,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,16
Briscoe,4,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,32
Briscoe,6,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,5
Briscoe,1,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,4
Briscoe,2,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,4
Briscoe,3,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,12
Briscoe,4,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,5
Briscoe,6,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,0
Briscoe,1,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,2
Briscoe,2,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,2
Briscoe,3,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,9
Briscoe,4,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,6
Briscoe,6,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,2
Briscoe,1,"Justice, Supreme Court, Place 9",,,OVER VOTES,0
Briscoe,2,"Justice, Supreme Court, Place 9",,,OVER VOTES,0
Briscoe,3,"Justice, Supreme Court, Place 9",,,OVER VOTES,0
Briscoe,4,"Justice, Supreme Court, Place 9",,,OVER VOTES,0
Briscoe,6,"Justice, Supreme Court, Place 9",,,OVER VOTES,0
Briscoe,1,"Justice, Supreme Court, Place 9",,,UNDER VOTES,6
Briscoe,2,"Justice, Supreme Court, Place 9",,,UNDER VOTES,9
Briscoe,3,"Justice, Supreme Court, Place 9",,,UNDER VOTES,12
Briscoe,4,"Justice, Supreme Court, Place 9",,,UNDER VOTES,8
Briscoe,6,"Justice, Supreme Court, Place 9",,,UNDER VOTES,6
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 2",,REP,Mary Lou Keel,80
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 2",,REP,Mary Lou Keel,135
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 2",,REP,Mary Lou Keel,129
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 2",,REP,Mary Lou Keel,183
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 2",,REP,Mary Lou Keel,39
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 2",,DEM,"Lawrence ""Larry"" Meyers",22
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 2",,DEM,"Lawrence ""Larry"" Meyers",22
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 2",,DEM,"Lawrence ""Larry"" Meyers",17
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 2",,DEM,"Lawrence ""Larry"" Meyers",36
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 2",,DEM,"Lawrence ""Larry"" Meyers",7
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 2",,LIB,Mark Ash,4
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 2",,LIB,Mark Ash,3
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 2",,LIB,Mark Ash,10
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 2",,LIB,Mark Ash,7
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 2",,LIB,Mark Ash,0
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 2",,GRN,Adam King Blackwell Reposa,0
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 2",,GRN,Adam King Blackwell Reposa,1
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 2",,GRN,Adam King Blackwell Reposa,3
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 2",,GRN,Adam King Blackwell Reposa,0
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 2",,GRN,Adam King Blackwell Reposa,0
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 2",,,OVER VOTES,0
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 2",,,OVER VOTES,0
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 2",,,OVER VOTES,0
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 2",,,OVER VOTES,0
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 2",,,OVER VOTES,0
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 2",,,UNDER VOTES,7
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 2",,,UNDER VOTES,9
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 2",,,UNDER VOTES,14
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 2",,,UNDER VOTES,9
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 2",,,UNDER VOTES,5
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 5",,REP,Scott Walker,75
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 5",,REP,Scott Walker,138
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 5",,REP,Scott Walker,129
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 5",,REP,Scott Walker,186
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 5",,REP,Scott Walker,39
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 5",,DEM,Betsy Johnson,22
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 5",,DEM,Betsy Johnson,20
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 5",,DEM,Betsy Johnson,15
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 5",,DEM,Betsy Johnson,29
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 5",,DEM,Betsy Johnson,6
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 5",,LIB,"William Bryan Strange, III",8
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 5",,LIB,"William Bryan Strange, III",3
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 5",,LIB,"William Bryan Strange, III",15
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 5",,LIB,"William Bryan Strange, III",10
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 5",,LIB,"William Bryan Strange, III",1
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 5",,GRN,Judith Sanders-Castro,1
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 5",,GRN,Judith Sanders-Castro,2
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 5",,GRN,Judith Sanders-Castro,0
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 5",,GRN,Judith Sanders-Castro,0
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 5",,GRN,Judith Sanders-Castro,1
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 5",,,OVER VOTES,0
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 5",,,OVER VOTES,0
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 5",,,OVER VOTES,0
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 5",,,OVER VOTES,0
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 5",,,OVER VOTES,0
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 5",,,UNDER VOTES,7
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 5",,,UNDER VOTES,7
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 5",,,UNDER VOTES,14
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 5",,,UNDER VOTES,10
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 5",,,UNDER VOTES,4
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 6",,REP,Michael E. Keasler,78
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 6",,REP,Michael E. Keasler,142
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 6",,REP,Michael E. Keasler,126
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 6",,REP,Michael E. Keasler,188
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 6",,REP,Michael E. Keasler,39
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 6",,DEM,Robert Burns,23
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 6",,DEM,Robert Burns,18
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 6",,DEM,Robert Burns,20
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 6",,DEM,Robert Burns,30
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 6",,DEM,Robert Burns,5
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 6",,LIB,Mark W. Bennett,5
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 6",,LIB,Mark W. Bennett,2
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 6",,LIB,Mark W. Bennett,12
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 6",,LIB,Mark W. Bennett,5
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 6",,LIB,Mark W. Bennett,2
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 6",,,OVER VOTES,0
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 6",,,OVER VOTES,0
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 6",,,OVER VOTES,0
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 6",,,OVER VOTES,0
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 6",,,OVER VOTES,0
Briscoe,1,"Judge, Court of Criminal Appeals, Pl 6",,,UNDER VOTES,7
Briscoe,2,"Judge, Court of Criminal Appeals, Pl 6",,,UNDER VOTES,8
Briscoe,3,"Judge, Court of Criminal Appeals, Pl 6",,,UNDER VOTES,15
Briscoe,4,"Judge, Court of Criminal Appeals, Pl 6",,,UNDER VOTES,11
Briscoe,6,"Judge, Court of Criminal Appeals, Pl 6",,,UNDER VOTES,5
Briscoe,1,"Member, State Board of Education, Dist15",,REP,Marty Rowley,84
Briscoe,2,"Member, State Board of Education, Dist15",,REP,Marty Rowley,149
Briscoe,3,"Member, State Board of Education, Dist15",,REP,Marty Rowley,137
Briscoe,4,"Member, State Board of Education, Dist15",,REP,Marty Rowley,194
Briscoe,6,"Member, State Board of Education, Dist15",,REP,Marty Rowley,43
Briscoe,1,"Member, State Board of Education, Dist15",,,OVER VOTES,0
Briscoe,2,"Member, State Board of Education, Dist15",,,OVER VOTES,0
Briscoe,3,"Member, State Board of Education, Dist15",,,OVER VOTES,0
Briscoe,4,"Member, State Board of Education, Dist15",,,OVER VOTES,0
Briscoe,6,"Member, State Board of Education, Dist15",,,OVER VOTES,0
Briscoe,1,"Member, State Board of Education, Dist15",,,UNDER VOTES,28
Briscoe,2,"Member, State Board of Education, Dist15",,,UNDER VOTES,19
Briscoe,3,"Member, State Board of Education, Dist15",,,UNDER VOTES,31
Briscoe,4,"Member, State Board of Education, Dist15",,,UNDER VOTES,35
Briscoe,6,"Member, State Board of Education, Dist15",,,UNDER VOTES,8
Briscoe,1,State Representative,88,REP,Ken King,88
Briscoe,2,State Representative,88,REP,Ken King,151
Briscoe,3,State Representative,88,REP,Ken King,143
Briscoe,4,State Representative,88,REP,Ken King,201
Briscoe,6,State Representative,88,REP,Ken King,45
Briscoe,1,State Representative,88,,OVER VOTES,0
Briscoe,2,State Representative,88,,OVER VOTES,0
Briscoe,3,State Representative,88,,OVER VOTES,0
Briscoe,4,State Representative,88,,OVER VOTES,0
Briscoe,6,State Representative,88,,OVER VOTES,0
Briscoe,1,State Representative,88,,UNDER VOTES,24
Briscoe,2,State Representative,88,,UNDER VOTES,17
Briscoe,3,State Representative,88,,UNDER VOTES,26
Briscoe,4,State Representative,88,,UNDER VOTES,30
Briscoe,6,State Representative,88,,UNDER VOTES,6
Briscoe,1,"Justice, Court of AP Justice DIST 7, P4",,REP,Jim Campbell,85
Briscoe,2,"Justice, Court of AP Justice DIST 7, P4",,REP,Jim Campbell,148
Briscoe,3,"Justice, Court of AP Justice DIST 7, P4",,REP,Jim Campbell,137
Briscoe,4,"Justice, Court of AP Justice DIST 7, P4",,REP,Jim Campbell,194
Briscoe,6,"Justice, Court of AP Justice DIST 7, P4",,REP,Jim Campbell,40
Briscoe,1,"Justice, Court of AP Justice DIST 7, P4",,,OVER VOTES,0
Briscoe,2,"Justice, Court of AP Justice DIST 7, P4",,,OVER VOTES,0
Briscoe,3,"Justice, Court of AP Justice DIST 7, P4",,,OVER VOTES,0
Briscoe,4,"Justice, Court of AP Justice DIST 7, P4",,,OVER VOTES,0
Briscoe,6,"Justice, Court of AP Justice DIST 7, P4",,,OVER VOTES,0
Briscoe,1,"Justice, Court of AP Justice DIST 7, P4",,,UNDER VOTES,27
Briscoe,2,"Justice, Court of AP Justice DIST 7, P4",,,UNDER VOTES,20
Briscoe,3,"Justice, Court of AP Justice DIST 7, P4",,,UNDER VOTES,32
Briscoe,4,"Justice, Court of AP Justice DIST 7, P4",,,UNDER VOTES,37
Briscoe,6,"Justice, Court of AP Justice DIST 7, P4",,,UNDER VOTES,11
Briscoe,1,"District Attorney, 110th Judicial DIST",,REP,Wade Jackson,90
Briscoe,2,"District Attorney, 110th Judicial DIST",,REP,Wade Jackson,150
Briscoe,3,"District Attorney, 110th Judicial DIST",,REP,Wade Jackson,147
Briscoe,4,"District Attorney, 110th Judicial DIST",,REP,Wade Jackson,201
Briscoe,6,"District Attorney, 110th Judicial DIST",,REP,Wade Jackson,46
Briscoe,1,"District Attorney, 110th Judicial DIST",,,OVER VOTES,0
Briscoe,2,"District Attorney, 110th Judicial DIST",,,OVER VOTES,0
Briscoe,3,"District Attorney, 110th Judicial DIST",,,OVER VOTES,0
