county,precinct,office,district,party,candidate,votes,early_votes,election_day
Hale,101,President,,REP,Ben Carson,7,3,4
Hale,101,President,,REP,Over Votes,0,0,0
Hale,101,President,,REP,Under Votes,6,3,3
Hale,101,President,,REP,Marco Rubio,9,3,6
Hale,101,President,,REP,Carly Fiorina,0,0,0
Hale,101,President,,REP,Chris Christie,1,1,0
Hale,101,President,,REP,Ted Cruz,51,21,30
Hale,101,President,,REP,John R. Kasich,6,6,0
Hale,101,President,,REP,Donald J. Trump,31,17,14
Hale,101,President,,REP,Lindsey Graham,0,0,0
Hale,101,President,,REP,Mike Huckabee,0,0,0
Hale,101,President,,REP,Elizabeth Gray,0,0,0
Hale,101,President,,REP,Rand Paul,0,0,0
Hale,101,President,,REP,Rick Santorum,0,0,0
Hale,101,President,,REP,Jeb Bush,3,2,1
Hale,101,President,,REP,Uncommitted,4,3,1
Hale,101,President,,DEM,Keith Judd,0,0,0
Hale,101,President,,DEM,Over Votes,0,0,0
Hale,101,President,,DEM,Under Votes,0,0,0
Hale,101,President,,DEM,Hillary Clinton,9,4,5
Hale,101,President,,DEM,Martin J. O'Malley,0,0,0
Hale,101,President,,DEM,Bernie Sanders,6,0,6
Hale,101,President,,DEM,"Roque ""Rocky"" De La Fuente",2,0,2
Hale,101,President,,DEM,Calvis L. Hawes,0,0,0
Hale,101,President,,DEM,Willie L. Wilson,0,0,0
Hale,101,President,,DEM,Star Locke,0,0,0
Hale,101,U.S. House,19,REP,Glen Robertson,30,17,13
Hale,101,U.S. House,19,REP,Over Votes,0,0,0
Hale,101,U.S. House,19,REP,Under Votes,10,6,4
Hale,101,U.S. House,19,REP,DeRenda Warren,5,2,3
Hale,101,U.S. House,19,REP,Donald R. May,6,3,3
Hale,101,U.S. House,19,REP,Jason Corley,1,0,1
Hale,101,U.S. House,19,REP,John C. Key,0,0,0
Hale,101,U.S. House,19,REP,Michael Bob Starr,7,4,3
Hale,101,U.S. House,19,REP,Greg Garrett,6,2,4
Hale,101,U.S. House,19,REP,Jodey Arrington,53,25,28
Hale,101,U.S. House,19,REP,Don Parrish,0,0,0
Hale,101,Railroad Commissioner,,REP,Gary Gates,32,19,13
Hale,101,Railroad Commissioner,,REP,Over Votes,0,0,0
Hale,101,Railroad Commissioner,,REP,Under Votes,16,9,7
Hale,101,Railroad Commissioner,,REP,Wayne Christian,2,0,2
Hale,101,Railroad Commissioner,,REP,Lance N. Christian,7,2,5
