county,precinct,office,district,party,candidate,votes,early_votes,election_day
Zapata,1,President,,REPUBLICAN PARTY,John R. Kasich,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Ben Carson,2,1,1
Zapata,1,President,,REPUBLICAN PARTY,Over Votes,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Under Votes,1,1,0
Zapata,1,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Donald J. Trump,5,1,4
Zapata,1,President,,REPUBLICAN PARTY,Jeb Bush,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Marco Rubio,2,0,2
Zapata,1,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Rand Paul,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Ted Cruz,11,3,8
Zapata,1,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
Zapata,1,President,,REPUBLICAN PARTY,Uncommitted,0,0,0
Zapata,1,United States Representative,28,REPUBLICAN PARTY,Zeffen Hardin,13,3,10
Zapata,1,United States Representative,28,REPUBLICAN PARTY,Over Votes,0,0,0
Zapata,1,United States Representative,28,REPUBLICAN PARTY,Under Votes,8,3,5
Zapata,1,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,2,1,1
Zapata,1,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,1,0,1
Zapata,1,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,5,1,4
Zapata,1,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,1,0,1
Zapata,1,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,4,2,2
Zapata,1,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,1,0,1
Zapata,1,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,2,1,1
Zapata,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,3,0,3
Zapata,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Over Votes,0,0,0
Zapata,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Under Votes,6,1,5
Zapata,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,12,5,7
Zapata,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,9,2,7
Zapata,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Over Votes,0,0,0
Zapata,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Under Votes,7,2,5
Zapata,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,5,2,3
Zapata,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,10,3,7
Zapata,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Over Votes,0,0,0
Zapata,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Under Votes,6,2,4
Zapata,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,5,1,4
Zapata,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,6,3,3
