county,precinct,office,district,party,candidate,votes,early_voting,election_day
Wood,01-1,Registered Voters - Total,,,,2617,,
Wood,01-1,President,,DEM,Hillary Clinton,86,43,43
Wood,01-2,Registered Voters - Total,,,,2094,,
Wood,01-2,President,,DEM,Hillary Clinton,55,18,37
Wood,01-3,Registered Voters - Total,,,,1761,,
Wood,01-3,President,,DEM,Hillary Clinton,43,16,27
Wood,01-4,Registered Voters - Total,,,,634,,
Wood,01-4,President,,DEM,Hillary Clinton,12,1,11
Wood,02-1,Registered Voters - Total,,,,393,,
Wood,02-1,President,,DEM,Hillary Clinton,6,2,4
Wood,02-2,Registered Voters - Total,,,,3421,,
Wood,02-2,President,,DEM,Hillary Clinton,67,14,53
Wood,02-3,Registered Voters - Total,,,,2760,,
Wood,02-3,President,,DEM,Hillary Clinton,88,27,61
Wood,03-1,Registered Voters - Total,,,,1077,,
Wood,03-1,President,,DEM,Hillary Clinton,26,16,10
Wood,03-2,Registered Voters - Total,,,,2872,,
Wood,03-2,President,,DEM,Hillary Clinton,56,13,43
Wood,03-3,Registered Voters - Total,,,,3442,,
Wood,03-3,President,,DEM,Hillary Clinton,103,17,86
Wood,04-1,Registered Voters - Total,,,,726,,
Wood,04-1,President,,DEM,Hillary Clinton,16,4,12
Wood,04-2,Registered Voters - Total,,,,2287,,
Wood,04-2,President,,DEM,Hillary Clinton,30,12,18
Wood,04-3,Registered Voters - Total,,,,2721,,
Wood,04-3,President,,DEM,Hillary Clinton,65,27,38
Wood,04-4,Registered Voters - Total,,,,728,,
Wood,04-4,President,,DEM,Hillary Clinton,10,6,4
Wood,01-1,President,,DEM,Bernie Sanders,32,14,18
Wood,01-2,President,,DEM,Bernie Sanders,29,3,26
Wood,01-3,President,,DEM,Bernie Sanders,15,2,13
Wood,01-4,President,,DEM,Bernie Sanders,7,1,6
Wood,02-1,President,,DEM,Bernie Sanders,4,1,3
Wood,02-2,President,,DEM,Bernie Sanders,34,7,27
Wood,02-3,President,,DEM,Bernie Sanders,29,11,18
Wood,03-1,President,,DEM,Bernie Sanders,7,4,3
Wood,03-2,President,,DEM,Bernie Sanders,36,9,27
Wood,03-3,President,,DEM,Bernie Sanders,27,9,18
Wood,04-1,President,,DEM,Bernie Sanders,7,2,5
Wood,04-2,President,,DEM,Bernie Sanders,34,15,19
Wood,04-3,President,,DEM,Bernie Sanders,19,3,16
Wood,04-4,President,,DEM,Bernie Sanders,5,2,3
Wood,01-1,President,,DEM,Calvis L Hawes,0,0,0
Wood,01-2,President,,DEM,Calvis L Hawes,0,0,0
Wood,01-3,President,,DEM,Calvis L Hawes,0,0,0
Wood,01-4,President,,DEM,Calvis L Hawes,0,0,0
Wood,02-1,President,,DEM,Calvis L Hawes,0,0,0
Wood,02-2,President,,DEM,Calvis L Hawes,0,0,0
Wood,02-3,President,,DEM,Calvis L Hawes,0,0,0
Wood,03-1,President,,DEM,Calvis L Hawes,0,0,0
Wood,03-2,President,,DEM,Calvis L Hawes,0,0,0
Wood,03-3,President,,DEM,Calvis L Hawes,1,1,0
Wood,04-1,President,,DEM,Calvis L Hawes,0,0,0
Wood,04-2,President,,DEM,Calvis L Hawes,0,0,0
Wood,04-3,President,,DEM,Calvis L Hawes,1,0,1
Wood,04-4,President,,DEM,Calvis L Hawes,0,0,0
Wood,01-1,President,,DEM,Keith Judd,0,0,0
Wood,01-2,President,,DEM,Keith Judd,0,0,0
Wood,01-3,President,,DEM,Keith Judd,0,0,0
Wood,01-4,President,,DEM,Keith Judd,0,0,0
Wood,02-1,President,,DEM,Keith Judd,0,0,0
Wood,02-2,President,,DEM,Keith Judd,2,0,2
Wood,02-3,President,,DEM,Keith Judd,0,0,0
Wood,03-1,President,,DEM,Keith Judd,0,0,0
Wood,03-2,President,,DEM,Keith Judd,0,0,0
Wood,03-3,President,,DEM,Keith Judd,1,0,1
Wood,04-1,President,,DEM,Keith Judd,0,0,0
Wood,04-2,President,,DEM,Keith Judd,1,0,1
Wood,04-3,President,,DEM,Keith Judd,0,0,0
Wood,04-4,President,,DEM,Keith Judd,0,0,0
Wood,01-1,President,,DEM,Martin J O'Malley,1,0,1
Wood,01-2,President,,DEM,Martin J O'Malley,2,0,2
Wood,01-3,President,,DEM,Martin J O'Malley,0,0,0
Wood,01-4,President,,DEM,Martin J O'Malley,0,0,0
Wood,02-1,President,,DEM,Martin J O'Malley,0,0,0
Wood,02-2,President,,DEM,Martin J O'Malley,0,0,0
Wood,02-3,President,,DEM,Martin J O'Malley,0,0,0
Wood,03-1,President,,DEM,Martin J O'Malley,0,0,0
Wood,03-2,President,,DEM,Martin J O'Malley,0,0,0
Wood,03-3,President,,DEM,Martin J O'Malley,0,0,0
Wood,04-1,President,,DEM,Martin J O'Malley,0,0,0
Wood,04-2,President,,DEM,Martin J O'Malley,1,1,0
Wood,04-3,President,,DEM,Martin J O'Malley,2,0,2
Wood,04-4,President,,DEM,Martin J O'Malley,0,0,0
Wood,01-1,President,,DEM,Willie L Wilson,0,0,0
Wood,01-2,President,,DEM,Willie L Wilson,0,0,0
Wood,01-3,President,,DEM,Willie L Wilson,0,0,0
Wood,01-4,President,,DEM,Willie L Wilson,0,0,0
Wood,02-1,President,,DEM,Willie L Wilson,0,0,0
Wood,02-2,President,,DEM,Willie L Wilson,0,0,0
Wood,02-3,President,,DEM,Willie L Wilson,0,0,0
Wood,03-1,President,,DEM,Willie L Wilson,0,0,0
Wood,03-2,President,,DEM,Willie L Wilson,0,0,0
Wood,03-3,President,,DEM,Willie L Wilson,0,0,0
Wood,04-1,President,,DEM,Willie L Wilson,0,0,0
Wood,04-2,President,,DEM,Willie L Wilson,0,0,0
Wood,04-3,President,,DEM,Willie L Wilson,1,0,1
Wood,04-4,President,,DEM,Willie L Wilson,0,0,0
Wood,01-1,President,,DEM,Star Locke,0,0,0
Wood,01-2,President,,DEM,Star Locke,0,0,0
Wood,01-3,President,,DEM,Star Locke,0,0,0
Wood,01-4,President,,DEM,Star Locke,0,0,0
Wood,02-1,President,,DEM,Star Locke,0,0,0
Wood,02-2,President,,DEM,Star Locke,0,0,0
Wood,02-3,President,,DEM,Star Locke,0,0,0
Wood,03-1,President,,DEM,Star Locke,0,0,0
Wood,03-2,President,,DEM,Star Locke,1,0,1
Wood,03-3,President,,DEM,Star Locke,0,0,0
Wood,04-1,President,,DEM,Star Locke,0,0,0
Wood,04-2,President,,DEM,Star Locke,2,0,2
Wood,04-3,President,,DEM,Star Locke,0,0,0
Wood,04-4,President,,DEM,Star Locke,0,0,0
Wood,01-1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,01-2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,01-3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,01-4,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,02-1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,02-2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,02-3,President,,DEM,"Roque ""Rocky"" De La Fuente",1,0,1
Wood,03-1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,03-2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,03-3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wood,04-1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
