county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Fannin,1 W Bon,Ballots Cast,,,,,,,846
Fannin,2 Savoy,Ballots Cast,,,,,,,732
Fannin,3 Ladonia,Ballots Cast,,,,,,,386
Fannin,4 N Bon,Ballots Cast,,,,,,,805
Fannin,5 Ivanhoe,Ballots Cast,,,,,,,338
Fannin,6 Dodd City,Ballots Cast,,,,,,,465
Fannin,7 Bailey Snap,Ballots Cast,,,,,,,322
Fannin,9 Ravenna,Ballots Cast,,,,,,,608
Fannin,10 Trenton,Ballots Cast,,,,,,,1393
Fannin,11 Leonard,Ballots Cast,,,,,,,1485
Fannin,12 Teleph,Ballots Cast,,,,,,,755
Fannin,13 Randolph Chu,Ballots Cast,,,,,,,502
Fannin,15 Ector Church,Ballots Cast,,,,,,,534
Fannin,16 Windom,Ballots Cast,,,,,,,221
Fannin,18 E Bon,Ballots Cast,,,,,,,1828
Fannin,19 HG,Ballots Cast,,,,,,,1086
Fannin,Total,Ballots Cast,,,,,,,12306
Fannin,1 W Bon,Straight Party,,,REP,15,298,96,409
Fannin,2 Savoy,Straight Party,,,REP,33,213,204,450
Fannin,3 Ladonia,Straight Party,,,REP,11,54,123,188
Fannin,4 N Bon,Straight Party,,,REP,22,259,55,336
Fannin,5 Ivanhoe,Straight Party,,,REP,5,107,90,202
Fannin,6 Dodd City,Straight Party,,,REP,10,121,115,246
Fannin,7 Bailey Snap,Straight Party,,,REP,8,100,72,180
Fannin,9 Ravenna,Straight Party,,,REP,12,177,124,313
Fannin,10 Trenton,Straight Party,,,REP,36,352,448,836
Fannin,11 Leonard,Straight Party,,,REP,47,338,477,862
Fannin,12 Teleph,Straight Party,,,REP,18,219,143,380
Fannin,13 Randolph Chu,Straight Party,,,REP,9,147,99,255
Fannin,15 Ector Church,Straight Party,,,REP,17,171,112,300
Fannin,16 Windom,Straight Party,,,REP,6,42,56,104
Fannin,18 E Bon,Straight Party,,,REP,71,632,191,894
Fannin,19 HG,Straight Party,,,REP,41,204,235,480
Fannin,Total,Straight Party,,,REP,361,3434,2640,6435
Fannin,1 W Bon,Straight Party,,,DEM,6,64,35,105
Fannin,2 Savoy,Straight Party,,,DEM,1,24,25,50
Fannin,3 Ladonia,Straight Party,,,DEM,5,15,73,93
Fannin,4 N Bon,Straight Party,,,DEM,20,101,33,154
Fannin,5 Ivanhoe,Straight Party,,,DEM,4,16,15,35
Fannin,6 Dodd City,Straight Party,,,DEM,7,18,25,50
Fannin,7 Bailey Snap,Straight Party,,,DEM,2,12,9,23
Fannin,9 Ravenna,Straight Party,,,DEM,3,35,36,74
Fannin,10 Trenton,Straight Party,,,DEM,6,66,62,134
Fannin,11 Leonard,Straight Party,,,DEM,12,54,75,141
Fannin,12 Teleph,Straight Party,,,DEM,4,33,22,59
Fannin,13 Randolph Chu,Straight Party,,,DEM,3,39,21,63
Fannin,15 Ector Church,Straight Party,,,DEM,5,17,10,32
Fannin,16 Windom,Straight Party,,,DEM,2,14,19,35
Fannin,18 E Bon,Straight Party,,,DEM,32,154,74,260
Fannin,19 HG,Straight Party,,,DEM,9,46,101,156
Fannin,Total,Straight Party,,,DEM,121,708,635,1464
Fannin,1 W Bon,Straight Party,,,LIB,0,3,1,4
Fannin,2 Savoy,Straight Party,,,LIB,0,1,0,1
Fannin,3 Ladonia,Straight Party,,,LIB,0,0,2,2
Fannin,4 N Bon,Straight Party,,,LIB,1,1,1,3
Fannin,5 Ivanhoe,Straight Party,,,LIB,0,2,1,3
Fannin,6 Dodd City,Straight Party,,,LIB,0,1,4,5
Fannin,7 Bailey Snap,Straight Party,,,LIB,0,2,1,3
Fannin,9 Ravenna,Straight Party,,,LIB,0,3,0,3
Fannin,10 Trenton,Straight Party,,,LIB,0,1,7,8
Fannin,11 Leonard,Straight Party,,,LIB,1,3,11,15
Fannin,12 Teleph,Straight Party,,,LIB,0,3,0,3
Fannin,13 Randolph Chu,Straight Party,,,LIB,0,1,3,4
Fannin,15 Ector Church,Straight Party,,,LIB,0,1,4,5
Fannin,16 Windom,Straight Party,,,LIB,0,0,2,2
Fannin,18 E Bon,Straight Party,,,LIB,1,10,8,19
Fannin,19 HG,Straight Party,,,LIB,0,3,3,6
Fannin,Total,Straight Party,,,LIB,3,35,48,86
Fannin,1 W Bon,Straight Party,,,GRN,0,0,0,0
Fannin,2 Savoy,Straight Party,,,GRN,0,0,1,1
Fannin,3 Ladonia,Straight Party,,,GRN,0,0,2,2
Fannin,4 N Bon,Straight Party,,,GRN,0,1,0,1
Fannin,5 Ivanhoe,Straight Party,,,GRN,0,0,1,1
Fannin,6 Dodd City,Straight Party,,,GRN,0,1,1,2
Fannin,7 Bailey Snap,Straight Party,,,GRN,0,0,2,2
Fannin,9 Ravenna,Straight Party,,,GRN,0,0,0,0
Fannin,10 Trenton,Straight Party,,,GRN,0,0,4,4
Fannin,11 Leonard,Straight Party,,,GRN,0,0,0,0
Fannin,12 Teleph,Straight Party,,,GRN,0,0,0,0
Fannin,13 Randolph Chu,Straight Party,,,GRN,0,1,0,1
Fannin,15 Ector Church,Straight Party,,,GRN,0,1,0,1
Fannin,16 Windom,Straight Party,,,GRN,0,1,0,1
Fannin,18 E Bon,Straight Party,,,GRN,0,2,1,3
Fannin,19 HG,Straight Party,,,GRN,0,1,1,2
Fannin,Total,Straight Party,,,GRN,0,8,13,21
Fannin,1 W Bon,President,,Donald Trump,REP,23,463,164,650
Fannin,2 Savoy,President,,Donald Trump,REP,41,307,273,621
Fannin,3 Ladonia,President,,Donald Trump,REP,18,75,173,266
Fannin,4 N Bon,President,,Donald Trump,REP,31,420,87,538
Fannin,5 Ivanhoe,President,,Donald Trump,REP,7,140,124,271
Fannin,6 Dodd City,President,,Donald Trump,REP,13,180,180,373
Fannin,7 Bailey Snap,President,,Donald Trump,REP,12,142,107,261
Fannin,9 Ravenna,President,,Donald Trump,REP,19,294,172,485
Fannin,10 Trenton,President,,Donald Trump,REP,43,460,604,1107
Fannin,11 Leonard,President,,Donald Trump,REP,59,475,678,1212
Fannin,12 Teleph,President,,Donald Trump,REP,26,371,227,624
Fannin,13 Randolph Chu,President,,Donald Trump,REP,12,221,155,388
Fannin,15 Ector Church,President,,Donald Trump,REP,20,263,173,456
Fannin,16 Windom,President,,Donald Trump,REP,6,63,98,167
Fannin,18 E Bon,President,,Donald Trump,REP,98,971,279,1348
Fannin,19 HG,President,,Donald Trump,REP,59,303,419,781
Fannin,Total,President,,Donald Trump,REP,487,5148,3913,9548
Fannin,1 W Bon,President,,Hillary Clinton,DEM,13,99,43,155
Fannin,2 Savoy,President,,Hillary Clinton,DEM,2,40,30,72
Fannin,3 Ladonia,President,,Hillary Clinton,DEM,6,20,78,104
Fannin,4 N Bon,President,,Hillary Clinton,DEM,27,154,44,225
Fannin,5 Ivanhoe,President,,Hillary Clinton,DEM,4,26,22,52
Fannin,6 Dodd City,President,,Hillary Clinton,DEM,10,26,35,71
Fannin,7 Bailey Snap,President,,Hillary Clinton,DEM,3,19,14,36
Fannin,9 Ravenna,President,,Hillary Clinton,DEM,5,41,46,92
Fannin,10 Trenton,President,,Hillary Clinton,DEM,22,99,94,215
Fannin,11 Leonard,President,,Hillary Clinton,DEM,18,83,104,205
Fannin,12 Teleph,President,,Hillary Clinton,DEM,9,52,40,101
Fannin,13 Randolph Chu,President,,Hillary Clinton,DEM,5,56,25,86
Fannin,15 Ector Church,President,,Hillary Clinton,DEM,8,29,18,55
Fannin,16 Windom,President,,Hillary Clinton,DEM,4,20,21,45
Fannin,18 E Bon,President,,Hillary Clinton,DEM,48,219,110,377
Fannin,19 HG,President,,Hillary Clinton,DEM,16,86,139,241
Fannin,Total,President,,Hillary Clinton,DEM,200,1069,863,2132
Fannin,1 W Bon,President,,Gary Johnson,LIB,0,6,8,14
Fannin,2 Savoy,President,,Gary Johnson,LIB,2,10,4,16
Fannin,3 Ladonia,President,,Gary Johnson,LIB,0,1,2,3
Fannin,4 N Bon,President,,Gary Johnson,LIB,3,10,5,18
Fannin,5 Ivanhoe,President,,Gary Johnson,LIB,0,4,2,6
Fannin,6 Dodd City,President,,Gary Johnson,LIB,1,4,9,14
Fannin,7 Bailey Snap,President,,Gary Johnson,LIB,0,7,4,11
Fannin,9 Ravenna,President,,Gary Johnson,LIB,1,8,5,14
Fannin,10 Trenton,President,,Gary Johnson,LIB,0,8,16,24
Fannin,11 Leonard,President,,Gary Johnson,LIB,1,5,23,29
Fannin,12 Teleph,President,,Gary Johnson,LIB,0,7,4,11
Fannin,13 Randolph Chu,President,,Gary Johnson,LIB,0,6,3,9
Fannin,15 Ector Church,President,,Gary Johnson,LIB,0,6,8,14
Fannin,16 Windom,President,,Gary Johnson,LIB,0,3,3,6
Fannin,18 E Bon,President,,Gary Johnson,LIB,4,32,12,48
Fannin,19 HG,President,,Gary Johnson,LIB,0,16,16,32
Fannin,Total,President,,Gary Johnson,LIB,12,133,124,269
Fannin,1 W Bon,President,,Jill Stein,GRN,0,2,1,3
Fannin,2 Savoy,President,,Jill Stein,GRN,0,0,3,3
Fannin,3 Ladonia,President,,Jill Stein,GRN,0,1,1,2
Fannin,4 N Bon,President,,Jill Stein,GRN,0,1,1,2
Fannin,5 Ivanhoe,President,,Jill Stein,GRN,0,0,1,1
Fannin,6 Dodd City,President,,Jill Stein,GRN,0,0,0,0
Fannin,7 Bailey Snap,President,,Jill Stein,GRN,0,2,4,6
Fannin,9 Ravenna,President,,Jill Stein,GRN,0,1,1,2
Fannin,10 Trenton,President,,Jill Stein,GRN,0,2,6,8
Fannin,11 Leonard,President,,Jill Stein,GRN,0,1,3,4
Fannin,12 Teleph,President,,Jill Stein,GRN,0,0,0,0
Fannin,13 Randolph Chu,President,,Jill Stein,GRN,0,0,0,0
Fannin,15 Ector Church,President,,Jill Stein,GRN,0,0,0,0
Fannin,16 Windom,President,,Jill Stein,GRN,0,0,0,0
Fannin,18 E Bon,President,,Jill Stein,GRN,1,7,2,10
Fannin,19 HG,President,,Jill Stein,GRN,1,0,4,5
Fannin,Total,President,,Jill Stein,GRN,2,17,27,46
Fannin,1 W Bon,President,,Darrell L. Castle,,0,3,3,6
Fannin,2 Savoy,President,,Darrell L. Castle,,0,0,0,0
Fannin,3 Ladonia,President,,Darrell L. Castle,,0,0,0,0
Fannin,4 N Bon,President,,Darrell L. Castle,,0,0,1,1
Fannin,5 Ivanhoe,President,,Darrell L. Castle,,0,0,0,0
Fannin,6 Dodd City,President,,Darrell L. Castle,,0,0,0,0
Fannin,7 Bailey Snap,President,,Darrell L. Castle,,0,0,0,0
Fannin,9 Ravenna,President,,Darrell L. Castle,,0,0,0,0
Fannin,10 Trenton,President,,Darrell L. Castle,,1,0,1,2
Fannin,11 Leonard,President,,Darrell L. Castle,,0,0,4,4
Fannin,12 Teleph,President,,Darrell L. Castle,,0,0,0,0
Fannin,13 Randolph Chu,President,,Darrell L. Castle,,0,0,0,0
Fannin,15 Ector Church,President,,Darrell L. Castle,,0,1,0,1
Fannin,16 Windom,President,,Darrell L. Castle,,0,0,0,0
Fannin,18 E Bon,President,,Darrell L. Castle,,0,1,0,1
Fannin,19 HG,President,,Darrell L. Castle,,0,0,2,2
Fannin,Total,President,,Darrell L. Castle,,1,5,11,17
Fannin,1 W Bon,President,,Evan McMullin,,0,0,0,0
Fannin,2 Savoy,President,,Evan McMullin,,0,1,3,4
Fannin,3 Ladonia,President,,Evan McMullin,,0,0,0,0
Fannin,4 N Bon,President,,Evan McMullin,,0,0,0,0
Fannin,5 Ivanhoe,President,,Evan McMullin,,0,1,1,2
Fannin,6 Dodd City,President,,Evan McMullin,,0,0,1,1
Fannin,7 Bailey Snap,President,,Evan McMullin,,0,1,0,1
Fannin,9 Ravenna,President,,Evan McMullin,,0,1,0,1
Fannin,10 Trenton,President,,Evan McMullin,,0,0,1,1
Fannin,11 Leonard,President,,Evan McMullin,,0,3,3,6
Fannin,12 Teleph,President,,Evan McMullin,,0,3,0,3
Fannin,13 Randolph Chu,President,,Evan McMullin,,0,1,0,1
Fannin,15 Ector Church,President,,Evan McMullin,,0,1,2,3
Fannin,16 Windom,President,,Evan McMullin,,0,0,0,0
Fannin,18 E Bon,President,,Evan McMullin,,0,0,2,2
Fannin,19 HG,President,,Evan McMullin,,0,2,4,6
Fannin,Total,President,,Evan McMullin,,0,14,17,31
Fannin,1 W Bon,President,,Michael A.Maturen,,0,0,0,0
Fannin,2 Savoy,President,,Michael A.Maturen,,0,0,0,0
Fannin,3 Ladonia,President,,Michael A.Maturen,,0,0,0,0
Fannin,4 N Bon,President,,Michael A.Maturen,,0,0,0,0
Fannin,5 Ivanhoe,President,,Michael A.Maturen,,0,0,0,0
Fannin,6 Dodd City,President,,Michael A.Maturen,,0,0,0,0
Fannin,7 Bailey Snap,President,,Michael A.Maturen,,0,0,0,0
Fannin,9 Ravenna,President,,Michael A.Maturen,,0,0,1,1
Fannin,10 Trenton,President,,Michael A.Maturen,,0,0,0,0
Fannin,11 Leonard,President,,Michael A.Maturen,,0,0,0,0
Fannin,12 Teleph,President,,Michael A.Maturen,,0,0,0,0
Fannin,13 Randolph Chu,President,,Michael A.Maturen,,0,0,0,0
Fannin,15 Ector Church,President,,Michael A.Maturen,,0,0,0,0
Fannin,16 Windom,President,,Michael A.Maturen,,0,0,0,0
Fannin,18 E Bon,President,,Michael A.Maturen,,0,0,0,0
Fannin,19 HG,President,,Michael A.Maturen,,0,0,0,0
Fannin,Total,President,,Michael A.Maturen,,0,0,1,1
Fannin,1 W Bon,U.S. House,4,John Ratcliff,,25,461,166,652
Fannin,2 Savoy,U.S. House,4,John Ratcliff,,42,319,284,645
Fannin,3 Ladonia,U.S. House,4,John Ratcliff,,17,71,175,263
Fannin,4 N Bon,U.S. House,4,John Ratcliff,,35,440,93,568
Fannin,5 Ivanhoe,U.S. House,4,John Ratcliff,,6,144,123,273
Fannin,6 Dodd City,U.S. House,4,John Ratcliff,,15,177,177,369
Fannin,7 Bailey Snap,U.S. House,4,John Ratcliff,,12,141,107,260
Fannin,9 Ravenna,U.S. House,4,John Ratcliff,,18,289,178,485
Fannin,10 Trenton,U.S. House,4,John Ratcliff,,47,451,609,1107
Fannin,11 Leonard,U.S. House,4,John Ratcliff,,59,472,679,1210
Fannin,12 Teleph,U.S. House,4,John Ratcliff,,27,358,229,614
Fannin,13 Randolph Chu,U.S. House,4,John Ratcliff,,12,221,152,385
Fannin,15 Ector Church,U.S. House,4,John Ratcliff,,23,261,168,452
Fannin,16 Windom,U.S. House,4,John Ratcliff,,6,59,95,160
Fannin,18 E Bon,U.S. House,4,John Ratcliff,,106,970,280,1356
Fannin,19 HG,U.S. House,4,John Ratcliff,,58,307,413,778
Fannin,Total,U.S. House,4,John Ratcliff,,508,5141,3928,9577
Fannin,1 W Bon,U.S. House,4,Cody Wommack,,1,38,29,68
Fannin,2 Savoy,U.S. House,4,Cody Wommack,,2,16,13,31
Fannin,3 Ladonia,U.S. House,4,Cody Wommack,,1,7,16,24
Fannin,4 N Bon,U.S. House,4,Cody Wommack,,6,58,21,85
Fannin,5 Ivanhoe,U.S. House,4,Cody Wommack,,0,13,10,23
Fannin,6 Dodd City,U.S. House,4,Cody Wommack,,4,16,24,44
Fannin,7 Bailey Snap,U.S. House,4,Cody Wommack,,1,20,9,30
Fannin,9 Ravenna,U.S. House,4,Cody Wommack,,1,28,22,51
