county,precinct,office,district,party,candidate,votes,early_votes,election_day
Castro,101,President,,REP,Ben Carson,12,5,7
Castro,101,President,,,Over Votes,0,0,0
Castro,101,President,,,Under Votes,3,0,3
Castro,101,President,,REP,Carly Fiorina,0,0,0
Castro,101,President,,REP,Chris Christie,0,0,0
Castro,101,President,,REP,Donald J. Trump,30,5,25
Castro,101,President,,REP,Elizabeth Gray,0,0,0
Castro,101,President,,REP,Jeb Bush,1,1,0
Castro,101,President,,REP,John R. Kasich,2,0,2
Castro,101,President,,REP,Lindsey Graham,0,0,0
Castro,101,President,,REP,Marco Rubio,17,3,14
Castro,101,President,,REP,Mike Huckabee,0,0,0
Castro,101,President,,REP,Rand Paul,0,0,0
Castro,101,President,,REP,Rick Santorum,0,0,0
Castro,101,President,,REP,Ted Cruz,58,8,50
Castro,101,President,,REP,Uncommitted,0,0,0
Castro,101,U.S. House,19,REP,DeRenda Warren,2,0,2
Castro,101,U.S. House,19,,Over Votes,0,0,0
Castro,101,U.S. House,19,,Under Votes,27,7,20
Castro,101,U.S. House,19,REP,Don Parrish,7,1,6
Castro,101,U.S. House,19,REP,Donald R. May,12,3,9
Castro,101,U.S. House,19,REP,Glen Robertson,22,5,17
Castro,101,U.S. House,19,REP,Greg Garrett,12,2,10
Castro,101,U.S. House,19,REP,Jason Corley,0,0,0
Castro,101,U.S. House,19,REP,Jodey Arrington,32,4,28
Castro,101,U.S. House,19,REP,John C. Key,2,0,2
Castro,101,U.S. House,19,REP,Michael Bob Starr,7,0,7
Castro,101,Railroad Commissioner,,REP,Doug Jeffrey,7,1,6
Castro,101,Railroad Commissioner,,,Over Votes,0,0,0
Castro,101,Railroad Commissioner,,,Under Votes,43,10,33
Castro,101,Railroad Commissioner,,REP,Gary Gates,18,4,14
Castro,101,Railroad Commissioner,,REP,John Greytok,6,0,6
Castro,101,Railroad Commissioner,,REP,Lance N. Christian,8,1,7
Castro,101,Railroad Commissioner,,REP,Ron Hale,19,0,19
Castro,101,Railroad Commissioner,,REP,Wayne Christian,10,3,7
Castro,101,Railroad Commissioner,,REP,Weston Martinez,12,3,9
Castro,101,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,43,5,38
Castro,101,"Justice, Supreme Court, Place 3",,,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 3",,,Under Votes,42,11,31
Castro,101,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,38,6,32
Castro,101,"Justice, Supreme Court, Place 5",,REP,Paul Green,49,6,43
Castro,101,"Justice, Supreme Court, Place 5",,,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 5",,,Under Votes,44,13,31
Castro,101,"Justice, Supreme Court, Place 5",,REP,Rick Green,30,3,27
Castro,101,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,40,8,32
Castro,101,"Justice, Supreme Court, Place 9",,,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 9",,,Under Votes,41,10,31
Castro,101,"Justice, Supreme Court, Place 9",,REP,Joe Pool,42,4,38
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,26,0,26
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,,Under Votes,44,12,32
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,35,5,30
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,18,5,13
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,12,1,11
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,,Under Votes,47,13,34
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,29,4,25
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,10,3,7
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,25,1,24
Castro,101,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,40,8,32
Castro,101,"Judge, Court of Criminal Appeals, Place 6",,,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 6",,,Under Votes,47,12,35
Castro,101,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,36,2,34
Castro,101,"Member, State Board of Education",15,REP,Marty Rowley,68,6,62
Castro,101,"Member, State Board of Education",15,,Over Votes,0,0,0
Castro,101,"Member, State Board of Education",15,,Under Votes,55,16,39
Castro,101,State Representative,88,REP,Ken King,74,7,67
Castro,101,State Representative,88,,Over Votes,0,0,0
Castro,101,State Representative,88,,Under Votes,49,15,34
Castro,101,"Justice, 7th Court of Appeals District, Place 4",,REP,Jim Campbell,72,7,65
Castro,101,"Justice, 7th Court of Appeals District, Place 4",,,Over Votes,0,0,0
Castro,101,"Justice, 7th Court of Appeals District, Place 4",,,Under Votes,51,15,36
Castro,101,County Attorney,,REP,Shalyn Hamlin,88,15,73
Castro,101,County Attorney,,,Over Votes,0,0,0
Castro,101,County Attorney,,,Under Votes,35,7,28
Castro,101,Sheriff,,REP,Sal Rivera,96,15,81
Castro,101,Sheriff,,,Over Votes,0,0,0
Castro,101,Sheriff,,,Under Votes,27,7,20
Castro,101,County Tax Assessor-Collector,,REP,Sheryl Brown,11,5,6
Castro,101,County Tax Assessor-Collector,,,Over Votes,0,0,0
Castro,101,County Tax Assessor-Collector,,,Under Votes,7,0,7
Castro,101,County Tax Assessor-Collector,,REP,Pamala Rickert,62,12,50
Castro,101,County Tax Assessor-Collector,,REP,Elaine Kern,31,3,28
Castro,101,County Tax Assessor-Collector,,REP,Candi E. Rodriguez,12,2,10
Castro,101,"County Treasurer, Unexpired Term",,REP,Elaine Davis Flynt,81,13,68
Castro,101,"County Treasurer, Unexpired Term",,,Over Votes,0,0,0
Castro,101,"County Treasurer, Unexpired Term",,,Under Votes,42,9,33
Castro,101,"County Commissioner, Precinct 1",,REP,Rod Hales,43,9,34
Castro,101,"County Commissioner, Precinct 1",,,Over Votes,0,0,0
Castro,101,"County Commissioner, Precinct 1",,,Under Votes,26,3,23
Castro,101,"County Commissioner, Precinct 1",,REP,Justin Bradley,54,10,44
Castro,101,Constable,,REP,John W. Kropp,85,14,71
Castro,101,Constable,,,Over Votes,0,0,0
Castro,101,Constable,,,Under Votes,38,8,30
Castro,101,1,,REP,YES,57,11,46
Castro,101,1,,,Over Votes,0,0,0
Castro,101,1,,,Under Votes,29,6,23
Castro,101,1,,REP,NO,37,5,32
Castro,101,2,,REP,YES,56,10,46
Castro,101,2,,,Over Votes,0,0,0
Castro,101,2,,,Under Votes,27,5,22
Castro,101,2,,REP,NO,40,7,33
Castro,101,3,,REP,YES,75,14,61
Castro,101,3,,,Over Votes,0,0,0
Castro,101,3,,,Under Votes,29,7,22
Castro,101,3,,REP,NO,19,1,18
Castro,101,4,,REP,YES,81,14,67
Castro,101,4,,,Over Votes,0,0,0
Castro,101,4,,,Under Votes,32,7,25
Castro,101,4,,REP,NO,10,1,9
Castro,101,President,,DEM,Hillary Clinton,30,1,29
Castro,101,President,,,Over Votes,0,0,0
Castro,101,President,,,Under Votes,1,0,1
Castro,101,President,,DEM,"Roque ""Rocky"" De La Fuente",1,0,1
Castro,101,President,,DEM,Star Locke,0,0,0
Castro,101,President,,DEM,Keith Judd,0,0,0
Castro,101,President,,DEM,Willie L. Wilson,0,0,0
Castro,101,President,,DEM,Calvis L. Hawes,0,0,0
Castro,101,President,,DEM,Martin J. O'Malley,0,0,0
Castro,101,President,,DEM,Bernie Sanders,11,0,11
Castro,101,Railroad Commissioner,,DEM,Grady Yarbrough,18,0,18
Castro,101,Railroad Commissioner,,,Over Votes,0,0,0
Castro,101,Railroad Commissioner,,,Under Votes,9,0,9
Castro,101,Railroad Commissioner,,DEM,Cody Garrett,10,1,9
Castro,101,Railroad Commissioner,,DEM,Lon Burnam,6,0,6
Castro,101,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,32,1,31
Castro,101,"Justice, Supreme Court, Place 3",,,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 3",,,Under Votes,11,0,11
Castro,101,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,31,1,30
Castro,101,"Justice, Supreme Court, Place 5",,,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 5",,,Under Votes,12,0,12
Castro,101,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,28,1,27
Castro,101,"Justice, Supreme Court, Place 9",,,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 9",,,Under Votes,15,0,15
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",28,1,27
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 2",,,Under Votes,15,0,15
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,28,1,27
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 5",,,Under Votes,15,0,15
Castro,101,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,28,1,27
Castro,101,"Judge, Court of Criminal Appeals, Place 6",,,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 6",,,Under Votes,15,0,15
Castro,101,"County Commissioner, Precinct 1",,DEM,Paul Ramirez,32,1,31
Castro,101,"County Commissioner, Precinct 1",,,Over Votes,0,0,0
Castro,101,"County Commissioner, Precinct 1",,,Under Votes,11,0,11
Castro,101,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,DEM,YES,25,1,24
Castro,101,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,,Over Votes,0,0,0
Castro,101,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,,Under Votes,10,0,10
Castro,101,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,DEM,NO,8,0,8
Castro,101,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,DEM,YES,32,1,31
Castro,101,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,,Over Votes,0,0,0
Castro,101,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,,Under Votes,10,0,10
Castro,101,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,DEM,NO,1,0,1
Castro,101,REFERENDA ITEM #3 ON CLIMATE,,DEM,YES,23,1,22
Castro,101,REFERENDA ITEM #3 ON CLIMATE,,,Over Votes,0,0,0
Castro,101,REFERENDA ITEM #3 ON CLIMATE,,,Under Votes,10,0,10
Castro,101,REFERENDA ITEM #3 ON CLIMATE,,DEM,NO,10,0,10
Castro,101,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,DEM,YES,30,1,29
Castro,101,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,,Over Votes,0,0,0
Castro,101,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,,Under Votes,11,0,11
Castro,101,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,DEM,NO,2,0,2
Castro,101,REFERENDA ITEM #5 ON CAMPUS CARRY,,DEM,YES,21,1,20
Castro,101,REFERENDA ITEM #5 ON CAMPUS CARRY,,,Over Votes,0,0,0
Castro,101,REFERENDA ITEM #5 ON CAMPUS CARRY,,,Under Votes,6,0,6
Castro,101,REFERENDA ITEM #5 ON CAMPUS CARRY,,DEM,NO,16,0,16
Castro,101,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,DEM,YES,30,1,29
Castro,101,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,,Over Votes,0,0,0
Castro,101,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,,Under Votes,9,0,9
Castro,101,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,DEM,NO,4,0,4
Castro,105,President,,REP,Ben Carson,2,1,1
Castro,105,President,,,Over Votes,0,0,0
Castro,105,President,,,Under Votes,0,0,0
Castro,105,President,,REP,Carly Fiorina,0,0,0
Castro,105,President,,REP,Chris Christie,0,0,0
Castro,105,President,,REP,Donald J. Trump,9,6,3
Castro,105,President,,REP,Elizabeth Gray,0,0,0
Castro,105,President,,REP,Jeb Bush,1,1,0
Castro,105,President,,REP,John R. Kasich,1,1,0
Castro,105,President,,REP,Lindsey Graham,0,0,0
Castro,105,President,,REP,Marco Rubio,1,1,0
Castro,105,President,,REP,Mike Huckabee,0,0,0
Castro,105,President,,REP,Rand Paul,0,0,0
Castro,105,President,,REP,Rick Santorum,0,0,0
Castro,105,President,,REP,Ted Cruz,5,2,3
Castro,105,President,,REP,Uncommitted,0,0,0
Castro,105,U.S. House,19,REP,DeRenda Warren,0,0,0
Castro,105,U.S. House,19,,Over Votes,0,0,0
Castro,105,U.S. House,19,,Under Votes,4,3,1
Castro,105,U.S. House,19,REP,Don Parrish,1,1,0
Castro,105,U.S. House,19,REP,Donald R. May,0,0,0
Castro,105,U.S. House,19,REP,Glen Robertson,1,1,0
Castro,105,U.S. House,19,REP,Greg Garrett,1,0,1
Castro,105,U.S. House,19,REP,Jason Corley,0,0,0
Castro,105,U.S. House,19,REP,Jodey Arrington,10,6,4
Castro,105,U.S. House,19,REP,John C. Key,1,0,1
Castro,105,U.S. House,19,REP,Michael Bob Starr,1,1,0
Castro,105,Railroad Commissioner,,REP,Doug Jeffrey,3,1,2
Castro,105,Railroad Commissioner,,,Over Votes,0,0,0
Castro,105,Railroad Commissioner,,,Under Votes,5,4,1
Castro,105,Railroad Commissioner,,REP,Gary Gates,5,2,3
Castro,105,Railroad Commissioner,,REP,John Greytok,0,0,0
