county,precinct,office,district,party,candidate,votes,early_voting,election_day
Franklin,101,,,Republican,Straight Party,325,240,85
Franklin,101,,,Democratic,Straight Party,49,38,11
Franklin,101,,,Libertarian,Straight Party,4,3,1
Franklin,101,,,Green,Straight Party,1,1,0
Franklin,102,,,Republican,Straight Party,152,58,94
Franklin,102,,,Democratic,Straight Party,27,9,18
Franklin,102,,,Libertarian,Straight Party,2,0,2
Franklin,102,,,Green,Straight Party,0,0,0
Franklin,201,,,Republican,Straight Party,172,129,43
Franklin,201,,,Democratic,Straight Party,10,8,2
Franklin,201,,,Libertarian,Straight Party,4,1,3
Franklin,201,,,Green,Straight Party,0,0,0
Franklin,202,,,Republican,Straight Party,230,150,80
Franklin,202,,,Democratic,Straight Party,88,38,50
Franklin,202,,,Libertarian,Straight Party,6,1,5
Franklin,202,,,Green,Straight Party,0,0,0
Franklin,301,,,Republican,Straight Party,254,181,73
Franklin,301,,,Democratic,Straight Party,41,26,15
Franklin,301,,,Libertarian,Straight Party,2,1,1
Franklin,301,,,Green,Straight Party,0,0,0
Franklin,302,,,Republican,Straight Party,249,111,138
Franklin,302,,,Democratic,Straight Party,47,20,27
Franklin,302,,,Libertarian,Straight Party,4,2,2
Franklin,302,,,Green,Straight Party,0,0,0
Franklin,401,,,Republican,Straight Party,422,325,97
Franklin,401,,,Democratic,Straight Party,53,31,22
Franklin,401,,,Libertarian,Straight Party,1,1,0
Franklin,401,,,Green,Straight Party,0,0,0
Franklin,402,,,Republican,Straight Party,271,151,120
Franklin,402,,,Democratic,Straight Party,32,15,17
Franklin,402,,,Libertarian,Straight Party,6,4,2
Franklin,402,,,Green,Straight Party,0,0,0
Franklin,Total,,,Republican,Straight Party,2075,1345,730
Franklin,Total,,,Democratic,Straight Party,347,185,162
Franklin,Total,,,Libertarian,Straight Party,29,13,16
Franklin,Total,,,Green,Straight Party,1,1,0
Franklin,101,President,,Republican,Donald J. Trump,628,470,158
Franklin,101,President,,Democratic,Hillary Clinton,109,85,24
Franklin,101,President,,Libertarian,Gary Johnson,15,11,4
Franklin,101,President,,Green,Jill Stein,4,3,1
Franklin,102,President,,Republican,Donald J. Trump,277,114,163
Franklin,102,President,,Democratic,Hillary Clinton,42,17,25
Franklin,102,President,,Libertarian,Gary Johnson,5,0,5
Franklin,102,President,,Green,Jill Stein,0,0,0
Franklin,201,President,,Republican,Donald J. Trump,311,230,81
Franklin,201,President,,Democratic,Hillary Clinton,36,24,12
Franklin,201,President,,Libertarian,Gary Johnson,5,2,3
Franklin,201,President,,Green,Jill Stein,2,2,0
Franklin,202,President,,Republican,Donald J. Trump,420,265,155
Franklin,202,President,,Democratic,Hillary Clinton,144,69,75
Franklin,202,President,,Libertarian,Gary Johnson,15,6,9
Franklin,202,President,,Green,Jill Stein,1,1,0
Franklin,301,President,,Republican,Donald J. Trump,439,300,139
Franklin,301,President,,Democratic,Hillary Clinton,69,47,22
Franklin,301,President,,Libertarian,Gary Johnson,17,12,5
Franklin,301,President,,Green,Jill Stein,1,1,0
Franklin,302,President,,Republican,Donald J. Trump,381,170,211
Franklin,302,President,,Democratic,Hillary Clinton,76,29,47
Franklin,302,President,,Libertarian,Gary Johnson,16,6,10
Franklin,302,President,,Green,Jill Stein,0,0,0
Franklin,401,President,,Republican,Donald J. Trump,689,507,182
Franklin,401,President,,Democratic,Hillary Clinton,119,83,36
Franklin,401,President,,Libertarian,Gary Johnson,8,4,4
Franklin,401,President,,Green,Jill Stein,1,0,1
Franklin,402,President,,Republican,Donald J. Trump,438,235,203
Franklin,402,President,,Democratic,Hillary Clinton,70,35,35
Franklin,402,President,,Libertarian,Gary Johnson,15,5,10
Franklin,402,President,,Green,Jill Stein,3,0,3
Franklin,Total,President,,Republican,Donald J. Trump,3583,2291,1292
Franklin,Total,President,,Democratic,Hillary Clinton,665,389,276
Franklin,Total,President,,Libertarian,Gary Johnson,96,46,50
Franklin,Total,President,,Green,Jill Stein,12,7,5
Franklin,101,President,,,Evan McMullin,3,2,1
Franklin,102,President,,,Evan McMullin,1,1,0
Franklin,201,President,,,Evan McMullin,0,0,0
Franklin,202,President,,,Evan McMullin,1,1,0
Franklin,301,President,,,Evan McMullin,2,0,2
Franklin,302,President,,,Evan McMullin,1,1,0
Franklin,401,President,,,Evan McMullin,2,1,1
Franklin,402,President,,,Evan McMullin,0,0,0
Franklin,Total,President,,,Evan McMullin,10,6,4
Franklin,101,President,,,Darrell L. Castle,1,1,0
Franklin,102,President,,,Darrell L. Castle,0,0,0
Franklin,201,President,,,Darrell L. Castle,1,1,0
Franklin,202,President,,,Darrell L. Castle,2,1,1
Franklin,301,President,,,Darrell L. Castle,2,2,0
Franklin,302,President,,,Darrell L. Castle,0,0,0
Franklin,401,President,,,Darrell L. Castle,2,2,0
Franklin,402,President,,,Darrell L. Castle,0,0,0
Franklin,Total,President,,,Darrell L. Castle,8,7,1
Franklin,101,U.S. House,4,Republican,John Ratcliffe,637,481,156
Franklin,101,U.S. House,4,Libertarian,Cody Wommack,55,37,18
Franklin,102,U.S. House,4,Republican,John Ratcliffe,280,119,161
Franklin,102,U.S. House,4,Libertarian,Cody Wommack,27,7,20
Franklin,201,U.S. House,4,Republican,John Ratcliffe,317,234,83
Franklin,201,U.S. House,4,Libertarian,Cody Wommack,27,15,12
Franklin,202,U.S. House,4,Republican,John Ratcliffe,423,267,156
Franklin,202,U.S. House,4,Libertarian,Cody Wommack,88,41,47
Franklin,301,U.S. House,4,Republican,John Ratcliffe,449,301,148
Franklin,301,U.S. House,4,Libertarian,Cody Wommack,38,28,10
Franklin,302,U.S. House,4,Republican,John Ratcliffe,377,169,208
Franklin,302,U.S. House,4,Libertarian,Cody Wommack,56,19,37
Franklin,401,U.S. House,4,Republican,John Ratcliffe,713,523,190
Franklin,401,U.S. House,4,Libertarian,Cody Wommack,66,40,26
Franklin,402,U.S. House,4,Republican,John Ratcliffe,449,246,203
Franklin,402,U.S. House,4,Libertarian,Cody Wommack,47,17,30
Franklin,Total,U.S. House,4,Republican,John Ratcliffe,3645,2340,1305
Franklin,Total,U.S. House,4,Libertarian,Cody Wommack,404,204,200
Franklin,101,Railroad Commissioner,,Republican,Wayne Christian,577,432,145
Franklin,101,Railroad Commissioner,,Democratic,Grady Yarbrough,99,72,27
Franklin,101,Railroad Commissioner,,Libertarian,Mark Miller,44,36,8
Franklin,101,Railroad Commissioner,,Green,Martina Salinas,5,5,0
Franklin,102,Railroad Commissioner,,Republican,Wayne Christian,255,107,148
Franklin,102,Railroad Commissioner,,Democratic,Grady Yarbrough,45,17,28
Franklin,102,Railroad Commissioner,,Libertarian,Mark Miller,19,7,12
Franklin,102,Railroad Commissioner,,Green,Martina Salinas,3,2,1
Franklin,201,Railroad Commissioner,,Republican,Wayne Christian,291,217,74
Franklin,201,Railroad Commissioner,,Democratic,Grady Yarbrough,38,23,15
Franklin,201,Railroad Commissioner,,Libertarian,Mark Miller,16,8,8
Franklin,201,Railroad Commissioner,,Green,Martina Salinas,2,2,0
Franklin,202,Railroad Commissioner,,Republican,Wayne Christian,380,247,133
Franklin,202,Railroad Commissioner,,Democratic,Grady Yarbrough,140,71,69
Franklin,202,Railroad Commissioner,,Libertarian,Mark Miller,42,18,24
Franklin,202,Railroad Commissioner,,Green,Martina Salinas,8,3,5
Franklin,301,Railroad Commissioner,,Republican,Wayne Christian,402,273,129
Franklin,301,Railroad Commissioner,,Democratic,Grady Yarbrough,71,50,21
Franklin,301,Railroad Commissioner,,Libertarian,Mark Miller,32,23,9
Franklin,301,Railroad Commissioner,,Green,Martina Salinas,11,6,5
Franklin,302,Railroad Commissioner,,Republican,Wayne Christian,358,163,195
Franklin,302,Railroad Commissioner,,Democratic,Grady Yarbrough,75,24,51
Franklin,302,Railroad Commissioner,,Libertarian,Mark Miller,32,17,15
Franklin,302,Railroad Commissioner,,Green,Martina Salinas,0,0,0
Franklin,401,Railroad Commissioner,,Republican,Wayne Christian,669,494,175
Franklin,401,Railroad Commissioner,,Democratic,Grady Yarbrough,108,75,33
Franklin,401,Railroad Commissioner,,Libertarian,Mark Miller,35,20,15
Franklin,401,Railroad Commissioner,,Green,Martina Salinas,5,1,4
Franklin,402,Railroad Commissioner,,Republican,Wayne Christian,432,235,197
Franklin,402,Railroad Commissioner,,Democratic,Grady Yarbrough,59,28,31
Franklin,402,Railroad Commissioner,,Libertarian,Mark Miller,24,12,12
Franklin,402,Railroad Commissioner,,Green,Martina Salinas,3,0,3
Franklin,Total,Railroad Commissioner,,Republican,Wayne Christian,3364,2168,1196
Franklin,Total,Railroad Commissioner,,Democratic,Grady Yarbrough,635,360,275
Franklin,Total,Railroad Commissioner,,Libertarian,Mark Miller,244,141,103
Franklin,Total,Railroad Commissioner,,Green,Martina Salinas,37,19,18
Franklin,101,State Senate,1,Republican,Bryan Hughes,631,472,159
Franklin,102,State Senate,1,Republican,Bryan Hughes,281,117,164
Franklin,201,State Senate,1,Republican,Bryan Hughes,320,228,92
Franklin,202,State Senate,1,Republican,Bryan Hughes,451,273,178
Franklin,301,State Senate,1,Republican,Bryan Hughes,450,306,144
Franklin,302,State Senate,1,Republican,Bryan Hughes,404,177,227
Franklin,401,State Senate,1,Republican,Bryan Hughes,728,530,198
Franklin,402,State Senate,1,Republican,Bryan Hughes,459,245,214
Franklin,Total,State Senate,1,Republican,Bryan Hughes,3724,2348,1376
Franklin,101,State Representative,1,Republican,Gary Vandeaver,641,481,160
Franklin,102,State Representative,1,Republican,Gary Vandeaver,280,119,161
Franklin,201,State Representative,1,Republican,Gary Vandeaver,317,227,90
Franklin,202,State Representative,1,Republican,Gary Vandeaver,452,273,179
Franklin,301,State Representative,1,Republican,Gary Vandeaver,445,306,139
Franklin,302,State Representative,1,Republican,Gary Vandeaver,399,173,226
Franklin,401,State Representative,1,Republican,Gary Vandeaver,714,517,197
Franklin,402,State Representative,1,Republican,Gary Vandeaver,451,244,207
Franklin,Total,State Representative,1,Republican,Gary Vandeaver,3699,2340,1359
